t,etape,en_mouvement,attach_x,attach_y,yaw_ref,tcp_base_x,tcp_base_y,tcp_helper_x,tcp_helper_y
0.0006,init,0,-0.14683,0.26356,1.44466,0.61576,0.07306,-0.21444,0.24120
0.0110,init,0,-0.14683,0.26356,1.44466,0.61577,0.07305,-0.21442,0.24121
0.0212,init,0,-0.14913,0.26598,1.43986,0.61577,0.07304,-0.21441,0.24121
0.0315,init,0,-0.14913,0.26598,1.43986,0.61576,0.07306,-0.21443,0.24120
0.0418,init,0,-0.14913,0.26598,1.43986,0.61576,0.07304,-0.21441,0.24120
0.0521,init,0,-0.14913,0.26598,1.43986,0.61576,0.07303,-0.21440,0.24121
0.0624,init,0,-0.14913,0.26598,1.43986,0.61575,0.07306,-0.21443,0.24119
0.0725,init,0,-0.14971,0.26811,1.43675,0.61581,0.07302,-0.21441,0.24126
0.0826,init,0,-0.14971,0.26811,1.43675,0.61579,0.07305,-0.21443,0.24123
0.0928,init,0,-0.14971,0.26811,1.43675,0.61578,0.07303,-0.21441,0.24123
0.1029,init,0,-0.14971,0.26811,1.43675,0.61579,0.07307,-0.21445,0.24123
0.1131,init,0,-0.14971,0.26811,1.43675,0.61574,0.07306,-0.21442,0.24118
0.1234,init,0,-0.14971,0.26811,1.43675,0.61579,0.07305,-0.21443,0.24124
0.1336,init,0,-0.14971,0.26811,1.43675,0.61578,0.07304,-0.21442,0.24123
0.1439,init,0,-0.14646,0.26358,1.44098,0.61573,0.07307,-0.21444,0.24117
0.1540,init,0,-0.14646,0.26358,1.44098,0.61576,0.07305,-0.21443,0.24121
0.1643,init,0,-0.14646,0.26358,1.44098,0.61579,0.07303,-0.21441,0.24123
0.1745,init,0,-0.14646,0.26358,1.44098,0.61579,0.07302,-0.21440,0.24124
0.1847,init,0,-0.14646,0.26358,1.44098,0.61577,0.07307,-0.21444,0.24121
0.1952,init,0,-0.14646,0.26358,1.44098,0.61576,0.07306,-0.21443,0.24120
0.2054,init,0,-0.14510,0.26321,1.43425,0.61575,0.07305,-0.21442,0.24119
0.2156,init,0,-0.14510,0.26321,1.43425,0.61576,0.07305,-0.21442,0.24120
0.2259,init,0,-0.14510,0.26321,1.43425,0.61576,0.07307,-0.21444,0.24120
0.2362,init,0,-0.14510,0.26321,1.43425,0.61578,0.07301,-0.21439,0.24123
0.2464,init,0,-0.14510,0.26321,1.43425,0.61578,0.07303,-0.21441,0.24122
0.2567,init,0,-0.14510,0.26321,1.43425,0.61575,0.07305,-0.21442,0.24119
0.2670,init,0,-0.14868,0.26759,1.43382,0.61575,0.07307,-0.21444,0.24119
0.2772,init,0,-0.14868,0.26759,1.43382,0.61581,0.07305,-0.21443,0.24125
0.2875,init,0,-0.14868,0.26759,1.43382,0.61576,0.07306,-0.21443,0.24120
0.2977,init,0,-0.14868,0.26759,1.43382,0.61577,0.07304,-0.21441,0.24122
0.3080,init,0,-0.14868,0.26759,1.43382,0.61576,0.07307,-0.21444,0.24120
0.3183,init,0,-0.14868,0.26759,1.43382,0.61583,0.07303,-0.21442,0.24127
0.3285,init,0,-0.14868,0.26759,1.43382,0.61578,0.07305,-0.21442,0.24122
0.3387,init,0,-0.14943,0.26873,1.43293,0.61574,0.07304,-0.21441,0.24119
0.3488,init,0,-0.14943,0.26873,1.43293,0.61575,0.07306,-0.21442,0.24119
0.3589,init,0,-0.14943,0.26873,1.43293,0.61579,0.07305,-0.21443,0.24124
0.3691,init,0,-0.14943,0.26873,1.43293,0.61575,0.07308,-0.21444,0.24118
0.3794,init,0,-0.14943,0.26873,1.43293,0.61577,0.07308,-0.21445,0.24121
0.3897,init,0,-0.14943,0.26873,1.43293,0.61575,0.07308,-0.21445,0.24119
0.3999,init,0,-0.14943,0.26873,1.43293,0.61577,0.07306,-0.21443,0.24121
0.4100,init,0,-0.14426,0.26541,1.42760,0.61577,0.07305,-0.21443,0.24122
0.4202,init,0,-0.14426,0.26541,1.42760,0.61575,0.07304,-0.21441,0.24120
0.4305,init,0,-0.14426,0.26541,1.42760,0.61582,0.07302,-0.21441,0.24126
0.4408,init,0,-0.14426,0.26541,1.42760,0.61580,0.07306,-0.21445,0.24123
0.4510,init,0,-0.14426,0.26541,1.42760,0.61576,0.07304,-0.21441,0.24121
0.4613,init,0,-0.14426,0.26541,1.42760,0.61573,0.07305,-0.21441,0.24118
0.4714,init,0,-0.14408,0.26367,1.43606,0.61577,0.07306,-0.21444,0.24121
0.4816,init,0,-0.14408,0.26367,1.43606,0.61574,0.07306,-0.21443,0.24118
0.4919,init,0,-0.14408,0.26367,1.43606,0.61579,0.07304,-0.21441,0.24123
0.5022,init,0,-0.14408,0.26367,1.43606,0.61581,0.07306,-0.21444,0.24125
0.5124,init,0,-0.14408,0.26367,1.43606,0.61573,0.07307,-0.21443,0.24116
0.5227,init,0,-0.14408,0.26367,1.43606,0.61576,0.07306,-0.21443,0.24120
0.5329,init,0,-0.14408,0.26367,1.43606,0.61575,0.07307,-0.21444,0.24119
0.5431,init,0,-0.14294,0.26235,1.43059,0.61577,0.07304,-0.21441,0.24122
0.5533,init,0,-0.14294,0.26235,1.43059,0.61574,0.07306,-0.21442,0.24119
0.5635,init,0,-0.14294,0.26235,1.43059,0.61576,0.07306,-0.21443,0.24120
0.5738,init,0,-0.14294,0.26235,1.43059,0.61577,0.07307,-0.21444,0.24121
0.5841,init,0,-0.14294,0.26235,1.43059,0.61580,0.07305,-0.21443,0.24124
0.5942,init,0,-0.14294,0.26235,1.43059,0.61576,0.07305,-0.21442,0.24120
0.6043,init,0,-0.14378,0.26308,1.42604,0.61577,0.07304,-0.21441,0.24122
0.6145,init,0,-0.14378,0.26308,1.42604,0.61578,0.07304,-0.21442,0.24123
0.6246,init,0,-0.14378,0.26308,1.42604,0.61577,0.07305,-0.21442,0.24121
0.6347,init,0,-0.14378,0.26308,1.42604,0.61578,0.07303,-0.21441,0.24123
0.6448,init,0,-0.14378,0.26308,1.42604,0.61575,0.07307,-0.21443,0.24119
0.6550,init,0,-0.14378,0.26308,1.42604,0.61580,0.07304,-0.21442,0.24125
0.6651,init,0,-0.14378,0.26308,1.42604,0.61581,0.07302,-0.21441,0.24126
0.6754,init,0,-0.14329,0.26259,1.42739,0.61577,0.07306,-0.21444,0.24121
0.6856,init,0,-0.14329,0.26259,1.42739,0.61576,0.07307,-0.21444,0.24120
0.6959,init,0,-0.14329,0.26259,1.42739,0.61577,0.07304,-0.21441,0.24121
0.7062,init,0,-0.14329,0.26259,1.42739,0.61573,0.07304,-0.21440,0.24117
0.7165,init,0,-0.14329,0.26259,1.42739,0.61577,0.07301,-0.21439,0.24123
0.7267,init,0,-0.14329,0.26259,1.42739,0.61580,0.07304,-0.21442,0.24124
0.7370,init,0,-0.14329,0.26259,1.42739,0.61576,0.07305,-0.21442,0.24120
0.7473,init,0,-0.14329,0.26259,1.42739,0.61575,0.07306,-0.21443,0.24119
0.7577,init,0,-0.14329,0.26259,1.42739,0.61576,0.07304,-0.21441,0.24120
0.7679,init,0,-0.14329,0.26259,1.42739,0.61579,0.07304,-0.21442,0.24123
0.7782,init,0,-0.14329,0.26259,1.42739,0.61577,0.07305,-0.21442,0.24121
0.7885,init,0,-0.14329,0.26259,1.42739,0.61576,0.07305,-0.21442,0.24121
0.7987,init,0,-0.14329,0.26259,1.42739,0.61577,0.07303,-0.21441,0.24121
0.8089,init,0,-0.14481,0.26264,1.42583,0.61574,0.07304,-0.21440,0.24119
0.8191,init,0,-0.14481,0.26264,1.42583,0.61582,0.07303,-0.21441,0.24126
0.8293,init,0,-0.14481,0.26264,1.42583,0.61575,0.07305,-0.21441,0.24119
0.8396,init,0,-0.14481,0.26264,1.42583,0.61580,0.07305,-0.21443,0.24124
0.8498,init,0,-0.14481,0.26264,1.42583,0.61576,0.07308,-0.21445,0.24120
0.8600,init,0,-0.14481,0.26264,1.42583,0.61581,0.07307,-0.21445,0.24125
0.8703,init,0,-0.14373,0.25918,1.42867,0.61576,0.07307,-0.21444,0.24120
0.8804,init,0,-0.14373,0.25918,1.42867,0.61576,0.07302,-0.21439,0.24121
0.8906,init,0,-0.14373,0.25918,1.42867,0.61577,0.07305,-0.21442,0.24122
0.9008,init,0,-0.14373,0.25918,1.42867,0.61576,0.07306,-0.21443,0.24120
0.9111,init,0,-0.14373,0.25918,1.42867,0.61576,0.07304,-0.21441,0.24120
0.9212,init,0,-0.14373,0.25918,1.42867,0.61581,0.07304,-0.21443,0.24125
0.9314,init,0,-0.14373,0.25918,1.42867,0.61577,0.07306,-0.21444,0.24121
0.9415,init,0,-0.14230,0.25833,1.42321,0.61575,0.07304,-0.21441,0.24119
0.9517,init,0,-0.14230,0.25833,1.42321,0.61581,0.07306,-0.21444,0.24125
0.9619,init,0,-0.14230,0.25833,1.42321,0.61576,0.07306,-0.21443,0.24120
0.9722,init,0,-0.14230,0.25833,1.42321,0.61581,0.07304,-0.21443,0.24125
0.9824,init,0,-0.14230,0.25833,1.42321,0.61575,0.07306,-0.21443,0.24119
0.9927,init,0,-0.14230,0.25833,1.42321,0.61576,0.07305,-0.21443,0.24121
1.0030,init,0,-0.14050,0.25682,1.41958,0.61574,0.07305,-0.21442,0.24118
1.0133,init,0,-0.14050,0.25682,1.41958,0.61581,0.07301,-0.21440,0.24126
1.0236,init,0,-0.14050,0.25682,1.41958,0.61580,0.07306,-0.21444,0.24123
1.0339,init,0,-0.14050,0.25682,1.41958,0.61578,0.07304,-0.21442,0.24122
1.0441,init,0,-0.14050,0.25682,1.41958,0.61575,0.07303,-0.21440,0.24119
1.0544,init,0,-0.14050,0.25682,1.41958,0.61576,0.07306,-0.21443,0.24120
1.0646,init,0,-0.14050,0.25682,1.41958,0.61573,0.07306,-0.21442,0.24117
1.0749,init,0,-0.14372,0.25942,1.42453,0.61576,0.07304,-0.21441,0.24120
1.0851,init,0,-0.14372,0.25942,1.42453,0.61574,0.07305,-0.21441,0.24118
1.0954,init,0,-0.14372,0.25942,1.42453,0.61576,0.07304,-0.21441,0.24120
1.1057,init,0,-0.14372,0.25942,1.42453,0.61578,0.07306,-0.21444,0.24122
1.1161,init,0,-0.14372,0.25942,1.42453,0.61575,0.07304,-0.21441,0.24119
1.1264,init,0,-0.14372,0.25942,1.42453,0.61577,0.07307,-0.21444,0.24121
1.1369,init,0,-0.14619,0.26146,1.42397,0.61578,0.07305,-0.21443,0.24122
1.1471,init,0,-0.14619,0.26146,1.42397,0.61578,0.07303,-0.21440,0.24123
1.1574,init,0,-0.14619,0.26146,1.42397,0.61578,0.07304,-0.21442,0.24122
1.1677,init,0,-0.14619,0.26146,1.42397,0.61580,0.07303,-0.21442,0.24124
1.1780,init,0,-0.14619,0.26146,1.42397,0.61578,0.07306,-0.21444,0.24122
1.1882,init,0,-0.14619,0.26146,1.42397,0.61577,0.07305,-0.21443,0.24121
1.1985,init,0,-0.14619,0.26146,1.42397,0.61580,0.07302,-0.21440,0.24125
1.2087,init,0,-0.14717,0.26317,1.42160,0.61574,0.07306,-0.21442,0.24118
1.2189,init,0,-0.14717,0.26317,1.42160,0.61578,0.07305,-0.21443,0.24122
1.2292,init,0,-0.14717,0.26317,1.42160,0.61576,0.07307,-0.21444,0.24120
1.2394,init,0,-0.14717,0.26317,1.42160,0.61580,0.07305,-0.21443,0.24124
1.2497,init,0,-0.14717,0.26317,1.42160,0.61576,0.07306,-0.21443,0.24120
1.2600,init,0,-0.14717,0.26317,1.42160,0.61574,0.07305,-0.21442,0.24119
1.2704,init,0,-0.14619,0.26105,1.42021,0.61578,0.07304,-0.21442,0.24122
1.2806,init,0,-0.14619,0.26105,1.42021,0.61576,0.07304,-0.21441,0.24121
1.2909,init,0,-0.14619,0.26105,1.42021,0.61577,0.07306,-0.21443,0.24121
1.3011,init,0,-0.14619,0.26105,1.42021,0.61576,0.07306,-0.21443,0.24120
1.3113,init,0,-0.14619,0.26105,1.42021,0.61579,0.07307,-0.21444,0.24122
1.3216,init,0,-0.14619,0.26105,1.42021,0.61579,0.07303,-0.21441,0.24124
1.3318,init,0,-0.14619,0.26105,1.42021,0.61578,0.07303,-0.21441,0.24122
1.3420,init,0,-0.14914,0.26497,1.42017,0.61579,0.07303,-0.21441,0.24124
1.3522,init,0,-0.14914,0.26497,1.42017,0.61580,0.07303,-0.21441,0.24125
1.3625,init,0,-0.14914,0.26497,1.42017,0.61578,0.07308,-0.21445,0.24121
1.3728,init,0,-0.14914,0.26497,1.42017,0.61578,0.07304,-0.21441,0.24122
1.3830,init,0,-0.14914,0.26497,1.42017,0.61579,0.07303,-0.21441,0.24123
1.3932,init,0,-0.14914,0.26497,1.42017,0.61576,0.07307,-0.21444,0.24120
1.4035,init,0,-0.14914,0.26497,1.42017,0.61574,0.07306,-0.21443,0.24118
1.4137,init,0,-0.14928,0.26600,1.42029,0.61574,0.07306,-0.21443,0.24118
1.4238,init,0,-0.14928,0.26600,1.42029,0.61575,0.07303,-0.21440,0.24120
1.4341,init,0,-0.14928,0.26600,1.42029,0.61579,0.07305,-0.21444,0.24123
1.4444,init,0,-0.14928,0.26600,1.42029,0.61579,0.07304,-0.21442,0.24124
1.4546,init,0,-0.14928,0.26600,1.42029,0.61579,0.07308,-0.21445,0.24122
1.4648,init,0,-0.14928,0.26600,1.42029,0.61579,0.07304,-0.21442,0.24123
1.4750,init,0,-0.14721,0.26326,1.42022,0.61579,0.07305,-0.21444,0.24123
1.4852,init,0,-0.14721,0.26326,1.42022,0.61577,0.07306,-0.21443,0.24121
1.4953,init,0,-0.14721,0.26326,1.42022,0.61576,0.07304,-0.21441,0.24120
1.5056,init,0,-0.14721,0.26326,1.42022,0.61581,0.07304,-0.21443,0.24125
1.5159,init,0,-0.14721,0.26326,1.42022,0.61577,0.07305,-0.21442,0.24121
1.5261,init,0,-0.14721,0.26326,1.42022,0.61579,0.07306,-0.21444,0.24123
1.5363,init,0,-0.14721,0.26326,1.42022,0.61575,0.07306,-0.21443,0.24119
1.5466,init,0,-0.14809,0.26552,1.41678,0.61578,0.07303,-0.21440,0.24123
1.5569,init,0,-0.14809,0.26552,1.41678,0.61578,0.07304,-0.21441,0.24122
1.5672,init,0,-0.14809,0.26552,1.41678,0.61578,0.07305,-0.21442,0.24122
1.5774,init,0,-0.14809,0.26552,1.41678,0.61579,0.07304,-0.21441,0.24123
1.5877,init,0,-0.14809,0.26552,1.41678,0.61576,0.07306,-0.21443,0.24120
1.5980,init,0,-0.14809,0.26552,1.41678,0.61576,0.07305,-0.21442,0.24121
1.6082,init,0,-0.14579,0.26365,1.41766,0.61577,0.07304,-0.21442,0.24122
1.6183,init,0,-0.14579,0.26365,1.41766,0.61580,0.07303,-0.21441,0.24124
1.6285,init,0,-0.14579,0.26365,1.41766,0.61580,0.07304,-0.21442,0.24124
1.6388,init,0,-0.14579,0.26365,1.41766,0.61579,0.07304,-0.21442,0.24123
1.6490,init,0,-0.14579,0.26365,1.41766,0.61576,0.07304,-0.21441,0.24121
1.6593,init,0,-0.14579,0.26365,1.41766,0.61579,0.07306,-0.21443,0.24123
1.6696,init,0,-0.14579,0.26365,1.41766,0.61578,0.07304,-0.21442,0.24122
1.6799,init,0,-0.14536,0.26466,1.41662,0.61580,0.07303,-0.21441,0.24125
1.6901,init,0,-0.14536,0.26466,1.41662,0.61576,0.07306,-0.21443,0.24120
1.7003,init,0,-0.14536,0.26466,1.41662,0.61580,0.07303,-0.21442,0.24124
1.7105,init,0,-0.14536,0.26466,1.41662,0.61575,0.07303,-0.21440,0.24120
1.7207,init,0,-0.14536,0.26466,1.41662,0.61578,0.07304,-0.21441,0.24122
1.7309,home,1,-0.14536,0.26466,1.41662,0.61578,0.07304,-0.21442,0.24122
1.7411,home,1,-0.14538,0.26300,1.41898,0.61577,0.07306,-0.21444,0.24120
1.7513,home,1,-0.14538,0.26300,1.41898,0.61576,0.07307,-0.21444,0.24119
1.7616,home,1,-0.14538,0.26300,1.41898,0.61580,0.07304,-0.21442,0.24124
1.7718,home,1,-0.14538,0.26300,1.41898,0.61572,0.07298,-0.21434,0.24118
1.7821,home,1,-0.14538,0.26300,1.41898,0.61568,0.07298,-0.21433,0.24114
1.7923,home,1,-0.14538,0.26300,1.41898,0.61564,0.07296,-0.21430,0.24111
1.8026,home,1,-0.14796,0.26574,1.42005,0.61545,0.07289,-0.21418,0.24095
1.8128,home,1,-0.14796,0.26574,1.42005,0.61540,0.07281,-0.21409,0.24092
1.8230,home,1,-0.14796,0.26574,1.42005,0.61527,0.07278,-0.21403,0.24081
1.8333,home,1,-0.14796,0.26574,1.42005,0.61502,0.07268,-0.21386,0.24059
1.8436,home,1,-0.14796,0.26574,1.42005,0.61486,0.07259,-0.21374,0.24047
1.8538,home,1,-0.14796,0.26574,1.42005,0.61475,0.07254,-0.21365,0.24037
1.8640,home,1,-0.14796,0.26574,1.42005,0.61455,0.07250,-0.21356,0.24019
1.8743,home,1,-0.14670,0.26599,1.41217,0.61426,0.07230,-0.21329,0.23997
1.8845,home,1,-0.14670,0.26599,1.41217,0.61410,0.07221,-0.21316,0.23983
1.8947,home,1,-0.14670,0.26599,1.41217,0.61389,0.07212,-0.21301,0.23966
1.9050,home,1,-0.14670,0.26599,1.41217,0.61347,0.07189,-0.21268,0.23932
1.9152,home,1,-0.14670,0.26599,1.41217,0.61327,0.07177,-0.21251,0.23916
1.9255,home,1,-0.14670,0.26599,1.41217,0.61301,0.07169,-0.21236,0.23893
1.9357,home,1,-0.14670,0.26599,1.41217,0.61276,0.07156,-0.21216,0.23873
1.9461,home,1,-0.14695,0.26493,1.41684,0.61221,0.07133,-0.21180,0.23826
1.9564,home,1,-0.14695,0.26493,1.41684,0.61187,0.07121,-0.21159,0.23797
1.9665,home,1,-0.14695,0.26493,1.41684,0.61153,0.07107,-0.21136,0.23767
1.9767,home,1,-0.14695,0.26493,1.41684,0.61080,0.07082,-0.21092,0.23704
1.9868,home,1,-0.14695,0.26493,1.41684,0.61048,0.07067,-0.21068,0.23678
1.9969,home,1,-0.14695,0.26493,1.41684,0.61008,0.07049,-0.21041,0.23644
2.0071,home,1,-0.14695,0.26493,1.41684,0.60965,0.07035,-0.21014,0.23606
2.0172,home,1,-0.14546,0.26252,1.41713,0.60875,0.07002,-0.20959,0.23529
2.0273,home,1,-0.14546,0.26252,1.41713,0.60833,0.06986,-0.20932,0.23493
2.0374,home,1,-0.14546,0.26252,1.41713,0.60784,0.06970,-0.20903,0.23450
2.0475,home,1,-0.14546,0.26252,1.41713,0.60738,0.06952,-0.20873,0.23411
2.0576,home,1,-0.14546,0.26252,1.41713,0.60644,0.06915,-0.20811,0.23331
2.0677,home,1,-0.14546,0.26252,1.41713,0.60598,0.06891,-0.20776,0.23293
2.0778,home,1,-0.14266,0.26102,1.41076,0.60543,0.06874,-0.20745,0.23245
2.0879,home,1,-0.14266,0.26102,1.41076,0.60495,0.06852,-0.20710,0.23205
2.0980,home,1,-0.14266,0.26102,1.41076,0.60385,0.06812,-0.20641,0.23110
2.1081,home,1,-0.14266,0.26102,1.41076,0.60338,0.06793,-0.20610,0.23070
2.1182,home,1,-0.14266,0.26102,1.41076,0.60281,0.06771,-0.20574,0.23021
2.1283,home,1,-0.14266,0.26102,1.41076,0.60221,0.06751,-0.20538,0.22969
2.1385,home,1,-0.14078,0.25623,1.41459,0.60106,0.06703,-0.20460,0.22872
2.1486,home,1,-0.14078,0.25623,1.41459,0.60041,0.06683,-0.20423,0.22814
2.1587,home,1,-0.14078,0.25623,1.41459,0.59979,0.06659,-0.20383,0.22762
2.1690,home,1,-0.14078,0.25623,1.41459,0.59857,0.06615,-0.20307,0.22656
2.1792,home,1,-0.14078,0.25623,1.41459,0.59797,0.06592,-0.20269,0.22605
2.1895,home,1,-0.14078,0.25623,1.41459,0.59735,0.06570,-0.20231,0.22552
2.1998,home,1,-0.14078,0.25623,1.41459,0.59675,0.06549,-0.20194,0.22500
2.2099,home,1,-0.14134,0.25379,1.42330,0.59561,0.06497,-0.20113,0.22404
2.2202,home,1,-0.14134,0.25379,1.42330,0.59507,0.06473,-0.20075,0.22359
2.2304,home,1,-0.14134,0.25379,1.42330,0.59445,0.06451,-0.20037,0.22305
2.2407,home,1,-0.14134,0.25379,1.42330,0.59329,0.06399,-0.19955,0.22208
2.2511,home,1,-0.14134,0.25379,1.42330,0.59273,0.06371,-0.19913,0.22162
2.2614,home,1,-0.14134,0.25379,1.42330,0.59211,0.06350,-0.19875,0.22108
2.2716,home,1,-0.13466,0.24540,1.41398,0.59149,0.06327,-0.19837,0.22055
2.2817,home,1,-0.13466,0.24540,1.41398,0.59027,0.06280,-0.19758,0.21950
2.2921,home,1,-0.13466,0.24540,1.41398,0.58969,0.06255,-0.19717,0.21902
2.3022,home,1,-0.13466,0.24540,1.41398,0.58906,0.06232,-0.19678,0.21847
2.3124,home,1,-0.13466,0.24540,1.41398,0.58843,0.06211,-0.19641,0.21792
2.3226,home,1,-0.13466,0.24540,1.41398,0.58715,0.06166,-0.19562,0.21682
2.3329,home,1,-0.13466,0.24540,1.41398,0.58657,0.06141,-0.19522,0.21632
2.3430,home,1,-0.13447,0.24238,1.40945,0.58595,0.06118,-0.19483,0.21579
2.3532,home,1,-0.13447,0.24238,1.40945,0.58464,0.06076,-0.19407,0.21464
2.3633,home,1,-0.13447,0.24238,1.40945,0.58407,0.06053,-0.19369,0.21416
2.3736,home,1,-0.13447,0.24238,1.40945,0.58345,0.06028,-0.19328,0.21363
2.3839,home,1,-0.13447,0.24238,1.40945,0.58281,0.06009,-0.19292,0.21307
2.3941,home,1,-0.13447,0.24238,1.40945,0.58168,0.05957,-0.19211,0.21213
2.4043,home,1,-0.13447,0.24238,1.40945,0.58111,0.05933,-0.19173,0.21164
2.4145,home,1,-0.13546,0.24169,1.41386,0.58059,0.05908,-0.19134,0.21122
2.4248,home,1,-0.13546,0.24169,1.41386,0.57948,0.05860,-0.19058,0.21028
2.4350,home,1,-0.13546,0.24169,1.41386,0.57893,0.05834,-0.19017,0.20982
2.4453,home,1,-0.13546,0.24169,1.41386,0.57837,0.05810,-0.18979,0.20935
2.4555,home,1,-0.13546,0.24169,1.41386,0.57781,0.05786,-0.18941,0.20887
2.4659,home,1,-0.13546,0.24169,1.41386,0.57662,0.05739,-0.18863,0.20786
2.4761,home,1,-0.12957,0.23223,1.40780,0.57609,0.05714,-0.18824,0.20742
2.4862,home,1,-0.12957,0.23223,1.40780,0.57548,0.05691,-0.18785,0.20689
2.4963,home,1,-0.12957,0.23223,1.40780,0.57483,0.05670,-0.18747,0.20633
2.5066,home,1,-0.12957,0.23223,1.40780,0.57366,0.05622,-0.18669,0.20533
2.5169,home,1,-0.12957,0.23223,1.40780,0.57309,0.05598,-0.18630,0.20485
2.5272,home,1,-0.12957,0.23223,1.40780,0.57243,0.05578,-0.18593,0.20427
2.5375,home,1,-0.12957,0.23223,1.40780,0.57118,0.05531,-0.18513,0.20320
2.5477,home,1,-0.13127,0.22957,1.41648,0.57055,0.05509,-0.18475,0.20265
2.5579,home,1,-0.13127,0.22957,1.41648,0.56994,0.05487,-0.18437,0.20212
2.5682,home,1,-0.13127,0.22957,1.41648,0.56932,0.05461,-0.18395,0.20160
2.5784,home,1,-0.13127,0.22957,1.41648,0.56809,0.05413,-0.18315,0.20055
2.5887,home,1,-0.13127,0.22957,1.41648,0.56745,0.05393,-0.18278,0.19999
2.5989,home,1,-0.13127,0.22957,1.41648,0.56689,0.05368,-0.18239,0.19951
2.6091,home,1,-0.12770,0.22211,1.44243,0.56575,0.05321,-0.18163,0.19855
2.6193,home,1,-0.12770,0.22211,1.44243,0.56522,0.05296,-0.18124,0.19811
2.6296,home,1,-0.12770,0.22211,1.44243,0.56464,0.05273,-0.18086,0.19762
2.6398,home,1,-0.12770,0.22211,1.44243,0.56411,0.05250,-0.18050,0.19717
2.6501,home,1,-0.12770,0.22211,1.44243,0.56294,0.05199,-0.17969,0.19618
2.6603,home,1,-0.12770,0.22211,1.44243,0.56237,0.05177,-0.17931,0.19569
2.6705,home,1,-0.12770,0.22211,1.44243,0.56175,0.05157,-0.17895,0.19515
2.6807,home,1,-0.12077,0.21178,1.47456,0.56056,0.05108,-0.17815,0.19415
2.6909,home,1,-0.12077,0.21178,1.47456,0.55998,0.05084,-0.17777,0.19366
2.7012,home,1,-0.12077,0.21178,1.47456,0.55938,0.05063,-0.17739,0.19313
2.7115,home,1,-0.12077,0.21178,1.47456,0.55880,0.05038,-0.17700,0.19264
2.7217,home,1,-0.12077,0.21178,1.47456,0.55761,0.04989,-0.17620,0.19164
2.7320,home,1,-0.12077,0.21178,1.47456,0.55697,0.04962,-0.17577,0.19109
2.7422,home,1,-0.11909,0.20511,1.50305,0.55638,0.04940,-0.17539,0.19059
2.7524,home,1,-0.11909,0.20511,1.50305,0.55569,0.04918,-0.17500,0.18999
2.7627,home,1,-0.11909,0.20511,1.50305,0.55443,0.04875,-0.17423,0.18888
2.7730,home,1,-0.11909,0.20511,1.50305,0.55385,0.04850,-0.17383,0.18839
2.7832,home,1,-0.11909,0.20511,1.50305,0.55321,0.04829,-0.17346,0.18784
2.7935,home,1,-0.11909,0.20511,1.50305,0.55196,0.04787,-0.17270,0.18676
2.8038,home,1,-0.11909,0.20511,1.50305,0.55142,0.04761,-0.17231,0.18631
2.8142,home,1,-0.11375,0.19855,1.52632,0.55085,0.04738,-0.17194,0.18582
2.8243,home,1,-0.11375,0.19855,1.52632,0.55026,0.04711,-0.17151,0.18533
2.8346,home,1,-0.11375,0.19855,1.52632,0.54904,0.04670,-0.17078,0.18427
2.8451,home,1,-0.11375,0.19855,1.52632,0.54844,0.04648,-0.17041,0.18375
2.8553,home,1,-0.11375,0.19855,1.52632,0.54785,0.04622,-0.17000,0.18326
2.8656,home,1,-0.11375,0.19855,1.52632,0.54672,0.04571,-0.16919,0.18231
2.8758,home,1,-0.11375,0.19855,1.52632,0.54615,0.04546,-0.16879,0.18183
2.8860,home,1,-0.11502,0.19678,1.56309,0.54559,0.04522,-0.16841,0.18136
2.8961,home,1,-0.11502,0.19678,1.56309,0.54501,0.04496,-0.16801,0.18087
2.9063,home,1,-0.11502,0.19678,1.56309,0.54395,0.04447,-0.16724,0.17998
2.9165,home,1,-0.11502,0.19678,1.56309,0.54348,0.04419,-0.16685,0.17961
2.9268,home,1,-0.11502,0.19678,1.56309,0.54282,0.04400,-0.16648,0.17903
2.9369,home,1,-0.11502,0.19678,1.56309,0.54169,0.04362,-0.16581,0.17804
2.9471,home,1,-0.10990,0.18878,1.58921,0.54113,0.04343,-0.16547,0.17756
2.9574,home,1,-0.10990,0.18878,1.58921,0.54067,0.04321,-0.16513,0.17717
2.9676,home,1,-0.10990,0.18878,1.58921,0.54016,0.04302,-0.16481,0.17674
2.9778,home,1,-0.10990,0.18878,1.58921,0.53918,0.04267,-0.16420,0.17589
2.9881,home,1,-0.10990,0.18878,1.58921,0.53875,0.04248,-0.16391,0.17552
2.9983,home,1,-0.10990,0.18878,1.58921,0.53833,0.04228,-0.16360,0.17518
3.0085,home,1,-0.10510,0.17978,1.62997,0.53783,0.04214,-0.16332,0.17474
3.0186,home,1,-0.10510,0.17978,1.62997,0.53695,0.04183,-0.16278,0.17397
3.0289,home,1,-0.10510,0.17978,1.62997,0.53653,0.04166,-0.16251,0.17362
3.0391,home,1,-0.10510,0.17978,1.62997,0.53613,0.04149,-0.16223,0.17328
3.0494,home,1,-0.10510,0.17978,1.62997,0.53535,0.04119,-0.16173,0.17262
3.0596,home,1,-0.10510,0.17978,1.62997,0.53497,0.04102,-0.16146,0.17229
3.0698,home,1,-0.10510,0.17978,1.62997,0.53460,0.04088,-0.16123,0.17198
3.0800,home,1,-0.10467,0.17519,1.65193,0.53435,0.04073,-0.16102,0.17178
