t,etape,en_mouvement,attach_x,attach_y,yaw_ref,tcp_base_x,tcp_base_y,tcp_helper_x,tcp_helper_y
0.0003,init,0,-0.17137,0.28194,1.32710,0.62653,0.09183,-0.23543,0.24641
0.0105,init,0,-0.16912,0.28065,1.32693,0.62656,0.09181,-0.23542,0.24644
0.0206,init,0,-0.16912,0.28065,1.32693,0.62655,0.09180,-0.23541,0.24644
0.0307,init,0,-0.16912,0.28065,1.32693,0.62658,0.09179,-0.23541,0.24647
0.0408,init,0,-0.16912,0.28065,1.32693,0.62657,0.09179,-0.23541,0.24646
0.0509,init,0,-0.16912,0.28065,1.32693,0.62660,0.09178,-0.23541,0.24649
0.0611,init,0,-0.16912,0.28065,1.32693,0.62661,0.09179,-0.23542,0.24649
0.0713,init,0,-0.16866,0.28241,1.32887,0.62659,0.09182,-0.23544,0.24647
0.0816,init,0,-0.16866,0.28241,1.32887,0.62659,0.09179,-0.23541,0.24648
0.0919,init,0,-0.16866,0.28241,1.32887,0.62658,0.09184,-0.23546,0.24646
0.1022,init,0,-0.16866,0.28241,1.32887,0.62659,0.09183,-0.23545,0.24647
0.1125,init,0,-0.16866,0.28241,1.32887,0.62659,0.09182,-0.23544,0.24647
0.1228,init,0,-0.16297,0.27848,1.32330,0.62659,0.09182,-0.23544,0.24647
0.1329,init,0,-0.16297,0.27848,1.32330,0.62657,0.09182,-0.23543,0.24645
0.1430,init,0,-0.16297,0.27848,1.32330,0.62659,0.09180,-0.23542,0.24647
0.1531,init,0,-0.16297,0.27848,1.32330,0.62653,0.09182,-0.23542,0.24641
0.1632,init,0,-0.16297,0.27848,1.32330,0.62657,0.09182,-0.23543,0.24645
0.1733,init,0,-0.16297,0.27848,1.32330,0.62652,0.09183,-0.23543,0.24640
0.1834,init,0,-0.16297,0.27848,1.32330,0.62656,0.09182,-0.23544,0.24644
0.1935,init,0,-0.16871,0.28338,1.32444,0.62656,0.09179,-0.23541,0.24645
0.2036,init,0,-0.16871,0.28338,1.32444,0.62659,0.09183,-0.23545,0.24647
0.2136,init,0,-0.16871,0.28338,1.32444,0.62660,0.09179,-0.23542,0.24648
0.2237,init,0,-0.16871,0.28338,1.32444,0.62657,0.09179,-0.23541,0.24646
0.2340,init,0,-0.16871,0.28338,1.32444,0.62656,0.09183,-0.23544,0.24643
0.2442,init,0,-0.16871,0.28338,1.32444,0.62657,0.09180,-0.23541,0.24645
0.2544,init,0,-0.16640,0.28100,1.31973,0.62654,0.09181,-0.23542,0.24643
0.2647,init,0,-0.16640,0.28100,1.31973,0.62657,0.09182,-0.23544,0.24645
0.2750,init,0,-0.16640,0.28100,1.31973,0.62659,0.09179,-0.23541,0.24648
0.2852,init,0,-0.16640,0.28100,1.31973,0.62656,0.09181,-0.23542,0.24644
0.2955,init,0,-0.16640,0.28100,1.31973,0.62656,0.09183,-0.23544,0.24644
0.3058,init,0,-0.16640,0.28100,1.31973,0.62659,0.09181,-0.23543,0.24647
0.3160,init,0,-0.16491,0.27889,1.31885,0.62653,0.09184,-0.23544,0.24641
0.3262,init,0,-0.16491,0.27889,1.31885,0.62656,0.09182,-0.23543,0.24644
0.3364,init,0,-0.16491,0.27889,1.31885,0.62657,0.09183,-0.23545,0.24645
0.3467,init,0,-0.16491,0.27889,1.31885,0.62658,0.09181,-0.23543,0.24646
0.3569,init,0,-0.16491,0.27889,1.31885,0.62658,0.09179,-0.23541,0.24647
0.3672,init,0,-0.16491,0.27889,1.31885,0.62657,0.09182,-0.23544,0.24645
0.3774,init,0,-0.16491,0.27889,1.31885,0.62661,0.09182,-0.23545,0.24649
0.3876,init,0,-0.16739,0.28091,1.31855,0.62657,0.09183,-0.23544,0.24645
0.3977,init,0,-0.16739,0.28091,1.31855,0.62656,0.09178,-0.23540,0.24645
0.4078,init,0,-0.16739,0.28091,1.31855,0.62655,0.09180,-0.23541,0.24644
0.4179,init,0,-0.16739,0.28091,1.31855,0.62655,0.09183,-0.23544,0.24643
0.4280,init,0,-0.16739,0.28091,1.31855,0.62655,0.09180,-0.23541,0.24644
0.4381,init,0,-0.16739,0.28091,1.31855,0.62658,0.09180,-0.23542,0.24647
0.4482,init,0,-0.16739,0.28091,1.31855,0.62656,0.09181,-0.23543,0.24645
0.4583,init,0,-0.16739,0.28091,1.31855,0.62656,0.09182,-0.23543,0.24644
0.4685,init,0,-0.16917,0.28138,1.32208,0.62658,0.09183,-0.23545,0.24646
0.4787,init,0,-0.16917,0.28138,1.32208,0.62658,0.09181,-0.23542,0.24646
0.4889,init,0,-0.16917,0.28138,1.32208,0.62655,0.09184,-0.23545,0.24643
0.4992,init,0,-0.16917,0.28138,1.32208,0.62653,0.09182,-0.23543,0.24641
0.5094,init,0,-0.16917,0.28138,1.32208,0.62659,0.09178,-0.23540,0.24649
0.5197,init,0,-0.16917,0.28138,1.32208,0.62655,0.09180,-0.23541,0.24644
0.5300,init,0,-0.16966,0.28396,1.31328,0.62655,0.09181,-0.23542,0.24644
0.5402,init,0,-0.16966,0.28396,1.31328,0.62659,0.09182,-0.23544,0.24648
0.5505,init,0,-0.16966,0.28396,1.31328,0.62658,0.09177,-0.23539,0.24647
0.5608,init,0,-0.16966,0.28396,1.31328,0.62656,0.09181,-0.23543,0.24644
0.5710,init,0,-0.16966,0.28396,1.31328,0.62656,0.09181,-0.23542,0.24644
0.5813,init,0,-0.16966,0.28396,1.31328,0.62658,0.09181,-0.23543,0.24646
0.5914,init,0,-0.16719,0.28242,1.30859,0.62656,0.09182,-0.23543,0.24644
0.6016,init,0,-0.16719,0.28242,1.30859,0.62653,0.09183,-0.23544,0.24641
0.6117,init,0,-0.16719,0.28242,1.30859,0.62655,0.09181,-0.23542,0.24644
0.6219,init,0,-0.16719,0.28242,1.30859,0.62655,0.09180,-0.23541,0.24644
0.6321,init,0,-0.16719,0.28242,1.30859,0.62658,0.09179,-0.23541,0.24647
0.6424,init,0,-0.16719,0.28242,1.30859,0.62659,0.09177,-0.23539,0.24648
0.6526,init,0,-0.16719,0.28242,1.30859,0.62659,0.09179,-0.23542,0.24648
0.6627,init,0,-0.16629,0.27906,1.31267,0.62655,0.09184,-0.23545,0.24643
0.6730,init,0,-0.16629,0.27906,1.31267,0.62653,0.09181,-0.23542,0.24641
0.6833,init,0,-0.16629,0.27906,1.31267,0.62656,0.09181,-0.23543,0.24645
0.6935,init,0,-0.16629,0.27906,1.31267,0.62653,0.09181,-0.23542,0.24642
0.7038,init,0,-0.16629,0.27906,1.31267,0.62661,0.09180,-0.23542,0.24649
0.7141,init,0,-0.16629,0.27906,1.31267,0.62656,0.09183,-0.23544,0.24644
0.7243,init,0,-0.16741,0.27963,1.31741,0.62657,0.09182,-0.23543,0.24645
0.7346,init,0,-0.16741,0.27963,1.31741,0.62655,0.09183,-0.23544,0.24642
0.7448,init,0,-0.16741,0.27963,1.31741,0.62656,0.09182,-0.23543,0.24644
0.7551,init,0,-0.16741,0.27963,1.31741,0.62657,0.09179,-0.23541,0.24646
0.7653,init,0,-0.16741,0.27963,1.31741,0.62656,0.09179,-0.23541,0.24645
0.7756,init,0,-0.16741,0.27963,1.31741,0.62655,0.09183,-0.23544,0.24643
0.7858,init,0,-0.16741,0.27963,1.31741,0.62659,0.09182,-0.23544,0.24647
0.7961,init,0,-0.16880,0.28254,1.31421,0.62652,0.09182,-0.23542,0.24641
0.8063,init,0,-0.16880,0.28254,1.31421,0.62654,0.09181,-0.23542,0.24642
0.8166,init,0,-0.16880,0.28254,1.31421,0.62657,0.09183,-0.23544,0.24645
0.8270,init,0,-0.16880,0.28254,1.31421,0.62657,0.09182,-0.23543,0.24645
0.8374,init,0,-0.16880,0.28254,1.31421,0.62659,0.09181,-0.23544,0.24647
0.8476,init,0,-0.16880,0.28254,1.31421,0.62652,0.09180,-0.23540,0.24641
0.8577,init,0,-0.16544,0.27997,1.30790,0.62658,0.09181,-0.23543,0.24646
0.8679,init,0,-0.16544,0.27997,1.30790,0.62656,0.09182,-0.23543,0.24644
0.8781,init,0,-0.16544,0.27997,1.30790,0.62656,0.09180,-0.23542,0.24644
0.8883,init,0,-0.16544,0.27997,1.30790,0.62653,0.09181,-0.23542,0.24642
0.8985,init,0,-0.16544,0.27997,1.30790,0.62656,0.09180,-0.23542,0.24645
0.9088,init,0,-0.16544,0.27997,1.30790,0.62658,0.09179,-0.23541,0.24647
0.9190,init,0,-0.16544,0.27997,1.30790,0.62655,0.09183,-0.23544,0.24643
0.9292,init,0,-0.17151,0.28556,1.30456,0.62656,0.09181,-0.23543,0.24644
0.9394,init,0,-0.17151,0.28556,1.30456,0.62662,0.09179,-0.23542,0.24650
0.9496,init,0,-0.17151,0.28556,1.30456,0.62651,0.09184,-0.23544,0.24638
0.9599,init,0,-0.17151,0.28556,1.30456,0.62656,0.09180,-0.23542,0.24645
0.9702,init,0,-0.17151,0.28556,1.30456,0.62660,0.09179,-0.23541,0.24648
0.9804,init,0,-0.17151,0.28556,1.30456,0.62657,0.09181,-0.23543,0.24645
0.9906,init,0,-0.17108,0.28412,1.30443,0.62660,0.09182,-0.23544,0.24648
1.0009,init,0,-0.17108,0.28412,1.30443,0.62653,0.09180,-0.23541,0.24642
1.0112,init,0,-0.17108,0.28412,1.30443,0.62656,0.09182,-0.23543,0.24644
1.0214,init,0,-0.17108,0.28412,1.30443,0.62658,0.09182,-0.23544,0.24646
1.0317,init,0,-0.17108,0.28412,1.30443,0.62658,0.09181,-0.23543,0.24647
1.0420,init,0,-0.17108,0.28412,1.30443,0.62658,0.09180,-0.23542,0.24647
1.0522,init,0,-0.17108,0.28412,1.30443,0.62655,0.09181,-0.23542,0.24644
1.0625,init,0,-0.17254,0.28472,1.30271,0.62661,0.09181,-0.23544,0.24649
1.0727,init,0,-0.17254,0.28472,1.30271,0.62655,0.09181,-0.23542,0.24644
1.0829,init,0,-0.17254,0.28472,1.30271,0.62654,0.09180,-0.23541,0.24643
1.0932,init,0,-0.17254,0.28472,1.30271,0.62655,0.09181,-0.23542,0.24643
1.1035,init,0,-0.17254,0.28472,1.30271,0.62661,0.09179,-0.23542,0.24650
1.1137,init,0,-0.17254,0.28472,1.30271,0.62657,0.09183,-0.23544,0.24645
1.1239,init,0,-0.17080,0.28167,1.30442,0.62657,0.09181,-0.23543,0.24645
1.1343,init,0,-0.17080,0.28167,1.30442,0.62655,0.09179,-0.23540,0.24644
1.1444,init,0,-0.17080,0.28167,1.30442,0.62658,0.09182,-0.23544,0.24646
1.1546,init,0,-0.17080,0.28167,1.30442,0.62660,0.09182,-0.23544,0.24648
1.1648,init,0,-0.17080,0.28167,1.30442,0.62653,0.09180,-0.23540,0.24642
1.1751,init,0,-0.17080,0.28167,1.30442,0.62655,0.09181,-0.23542,0.24644
1.1853,init,0,-0.17080,0.28167,1.30442,0.62657,0.09182,-0.23544,0.24645
1.1955,init,0,-0.16897,0.27880,1.30331,0.62653,0.09179,-0.23540,0.24642
1.2056,init,0,-0.16897,0.27880,1.30331,0.62656,0.09180,-0.23542,0.24645
1.2157,init,0,-0.16897,0.27880,1.30331,0.62656,0.09183,-0.23544,0.24644
1.2258,init,0,-0.16897,0.27880,1.30331,0.62663,0.09180,-0.23543,0.24652
1.2359,init,0,-0.16897,0.27880,1.30331,0.62657,0.09183,-0.23544,0.24645
1.2460,init,0,-0.16897,0.27880,1.30331,0.62654,0.09179,-0.23540,0.24643
1.2561,init,0,-0.16897,0.27880,1.30331,0.62658,0.09178,-0.23541,0.24647
1.2664,init,0,-0.17026,0.28017,1.30646,0.62655,0.09182,-0.23543,0.24643
1.2766,init,0,-0.17026,0.28017,1.30646,0.62654,0.09182,-0.23543,0.24642
1.2870,init,0,-0.17026,0.28017,1.30646,0.62659,0.09181,-0.23544,0.24647
1.2972,init,0,-0.17026,0.28017,1.30646,0.62655,0.09182,-0.23543,0.24643
1.3073,init,0,-0.17026,0.28017,1.30646,0.62657,0.09183,-0.23544,0.24645
1.3175,init,0,-0.17026,0.28017,1.30646,0.62658,0.09182,-0.23544,0.24646
1.3276,init,0,-0.16657,0.28069,1.29529,0.62653,0.09181,-0.23541,0.24641
1.3377,init,0,-0.16657,0.28069,1.29529,0.62660,0.09182,-0.23544,0.24648
1.3479,init,0,-0.16657,0.28069,1.29529,0.62654,0.09178,-0.23539,0.24643
1.3580,init,0,-0.16657,0.28069,1.29529,0.62658,0.09181,-0.23543,0.24646
1.3682,init,0,-0.16657,0.28069,1.29529,0.62654,0.09179,-0.23540,0.24643
1.3783,init,0,-0.16657,0.28069,1.29529,0.62654,0.09182,-0.23543,0.24642
1.3885,init,0,-0.16657,0.28069,1.29529,0.62657,0.09185,-0.23547,0.24644
1.3988,init,0,-0.17024,0.28467,1.30062,0.62658,0.09180,-0.23542,0.24647
1.4091,init,0,-0.17024,0.28467,1.30062,0.62655,0.09180,-0.23541,0.24644
1.4193,init,0,-0.17024,0.28467,1.30062,0.62656,0.09180,-0.23541,0.24644
1.4296,init,0,-0.17024,0.28467,1.30062,0.62661,0.09178,-0.23541,0.24650
1.4398,init,0,-0.17024,0.28467,1.30062,0.62659,0.09184,-0.23546,0.24646
1.4501,init,0,-0.17024,0.28467,1.30062,0.62660,0.09179,-0.23541,0.24649
1.4602,init,0,-0.16650,0.28213,1.30037,0.62657,0.09181,-0.23543,0.24645
1.4704,init,0,-0.16650,0.28213,1.30037,0.62653,0.09183,-0.23544,0.24641
1.4806,init,0,-0.16650,0.28213,1.30037,0.62653,0.09180,-0.23541,0.24642
1.4909,init,0,-0.16650,0.28213,1.30037,0.62657,0.09183,-0.23545,0.24645
1.5011,init,0,-0.16650,0.28213,1.30037,0.62657,0.09182,-0.23543,0.24645
1.5114,init,0,-0.16650,0.28213,1.30037,0.62658,0.09179,-0.23541,0.24647
1.5217,init,0,-0.16650,0.28213,1.30037,0.62657,0.09184,-0.23546,0.24644
1.5319,init,0,-0.17017,0.28375,1.30123,0.62655,0.09183,-0.23544,0.24643
1.5421,init,0,-0.17017,0.28375,1.30123,0.62659,0.09181,-0.23543,0.24647
1.5524,init,0,-0.17017,0.28375,1.30123,0.62659,0.09179,-0.23541,0.24647
1.5626,init,0,-0.17017,0.28375,1.30123,0.62660,0.09180,-0.23543,0.24648
1.5729,init,0,-0.17017,0.28375,1.30123,0.62654,0.09182,-0.23543,0.24642
1.5831,init,0,-0.17017,0.28375,1.30123,0.62659,0.09181,-0.23544,0.24647
1.5933,init,0,-0.17065,0.28277,1.29906,0.62655,0.09183,-0.23544,0.24643
1.6035,init,0,-0.17065,0.28277,1.29906,0.62656,0.09179,-0.23541,0.24645
1.6136,init,0,-0.17065,0.28277,1.29906,0.62656,0.09183,-0.23544,0.24644
1.6237,init,0,-0.17065,0.28277,1.29906,0.62658,0.09182,-0.23544,0.24646
1.6338,init,0,-0.17065,0.28277,1.29906,0.62657,0.09181,-0.23543,0.24645
1.6439,init,0,-0.17065,0.28277,1.29906,0.62653,0.09181,-0.23542,0.24642
1.6541,init,0,-0.17200,0.28267,1.30201,0.62655,0.09181,-0.23542,0.24643
1.6643,init,0,-0.17200,0.28267,1.30201,0.62654,0.09183,-0.23544,0.24642
1.6744,init,0,-0.17200,0.28267,1.30201,0.62655,0.09182,-0.23543,0.24643
1.6847,init,0,-0.17200,0.28267,1.30201,0.62658,0.09182,-0.23543,0.24646
1.6950,init,0,-0.17200,0.28267,1.30201,0.62655,0.09183,-0.23544,0.24643
1.7052,init,0,-0.17200,0.28267,1.30201,0.62656,0.09181,-0.23542,0.24645
1.7154,init,0,-0.17200,0.28267,1.30201,0.62658,0.09180,-0.23542,0.24647
1.7255,init,0,-0.17116,0.28106,1.30200,0.62657,0.09182,-0.23543,0.24645
1.7357,init,0,-0.17116,0.28106,1.30200,0.62654,0.09183,-0.23544,0.24642
1.7460,init,0,-0.17116,0.28106,1.30200,0.62653,0.09182,-0.23543,0.24642
1.7562,init,0,-0.17116,0.28106,1.30200,0.62654,0.09180,-0.23541,0.24643
1.7665,init,0,-0.17116,0.28106,1.30200,0.62658,0.09181,-0.23543,0.24646
1.7767,init,0,-0.17116,0.28106,1.30200,0.62656,0.09179,-0.23540,0.24645
1.7869,init,0,-0.17116,0.28106,1.30200,0.62656,0.09181,-0.23542,0.24644
1.7971,init,0,-0.16680,0.28019,1.29346,0.62663,0.09180,-0.23543,0.24651
1.8073,init,0,-0.16680,0.28019,1.29346,0.62654,0.09181,-0.23541,0.24642
1.8176,init,0,-0.16680,0.28019,1.29346,0.62657,0.09181,-0.23543,0.24645
1.8279,init,0,-0.16680,0.28019,1.29346,0.62654,0.09184,-0.23544,0.24642
1.8382,init,0,-0.16680,0.28019,1.29346,0.62659,0.09181,-0.23543,0.24648
1.8485,init,0,-0.16680,0.28019,1.29346,0.62658,0.09183,-0.23544,0.24646
1.8588,init,0,-0.16680,0.28019,1.29346,0.62660,0.09179,-0.23542,0.24648
1.8690,init,0,-0.16972,0.28541,1.29408,0.62654,0.09183,-0.23544,0.24642
1.8792,init,0,-0.16972,0.28541,1.29408,0.62655,0.09182,-0.23543,0.24643
1.8895,init,0,-0.16972,0.28541,1.29408,0.62660,0.09180,-0.23543,0.24649
1.8997,init,0,-0.16972,0.28541,1.29408,0.62656,0.09181,-0.23542,0.24644
1.9100,init,0,-0.16972,0.28541,1.29408,0.62659,0.09182,-0.23544,0.24647
1.9202,init,0,-0.16972,0.28541,1.29408,0.62653,0.09182,-0.23543,0.24641
1.9304,init,0,-0.16342,0.28084,1.29634,0.62658,0.09179,-0.23541,0.24647
1.9405,init,0,-0.16342,0.28084,1.29634,0.62657,0.09178,-0.23540,0.24646
1.9508,init,0,-0.16342,0.28084,1.29634,0.62660,0.09180,-0.23542,0.24649
1.9610,init,0,-0.16342,0.28084,1.29634,0.62662,0.09179,-0.23542,0.24651
1.9712,init,0,-0.16342,0.28084,1.29634,0.62657,0.09180,-0.23542,0.24646
1.9815,init,0,-0.16342,0.28084,1.29634,0.62656,0.09181,-0.23543,0.24645
1.9918,init,0,-0.16580,0.28251,1.29295,0.62660,0.09179,-0.23541,0.24649
2.0021,init,0,-0.16580,0.28251,1.29295,0.62656,0.09180,-0.23541,0.24645
2.0123,init,0,-0.16580,0.28251,1.29295,0.62652,0.09180,-0.23540,0.24641
2.0226,init,0,-0.16580,0.28251,1.29295,0.62653,0.09180,-0.23541,0.24642
2.0329,init,0,-0.16580,0.28251,1.29295,0.62657,0.09179,-0.23541,0.24646
2.0431,init,0,-0.16580,0.28251,1.29295,0.62660,0.09179,-0.23541,0.24649
2.0534,init,0,-0.16580,0.28251,1.29295,0.62661,0.09178,-0.23541,0.24650
2.0636,init,0,-0.16398,0.28063,1.28860,0.62655,0.09181,-0.23543,0.24644
2.0738,init,0,-0.16398,0.28063,1.28860,0.62654,0.09180,-0.23541,0.24643
2.0840,init,0,-0.16398,0.28063,1.28860,0.62656,0.09182,-0.23543,0.24644
2.0943,init,0,-0.16398,0.28063,1.28860,0.62655,0.09183,-0.23544,0.24643
2.1045,init,0,-0.16398,0.28063,1.28860,0.62659,0.09180,-0.23542,0.24647
2.1148,init,0,-0.16398,0.28063,1.28860,0.62656,0.09181,-0.23542,0.24644
2.1250,init,0,-0.16736,0.28056,1.29369,0.62658,0.09182,-0.23544,0.24646
2.1352,init,0,-0.16736,0.28056,1.29369,0.62658,0.09183,-0.23545,0.24646
2.1454,init,0,-0.16736,0.28056,1.29369,0.62662,0.09180,-0.23543,0.24650
2.1556,init,0,-0.16736,0.28056,1.29369,0.62656,0.09180,-0.23541,0.24645
2.1659,init,0,-0.16736,0.28056,1.29369,0.62657,0.09180,-0.23542,0.24646
2.1761,init,0,-0.16736,0.28056,1.29369,0.62658,0.09181,-0.23543,0.24646
2.1864,init,0,-0.16736,0.28056,1.29369,0.62660,0.09180,-0.23542,0.24649
2.1966,init,0,-0.16950,0.28030,1.29614,0.62660,0.09182,-0.23545,0.24648
2.2067,init,0,-0.16950,0.28030,1.29614,0.62657,0.09179,-0.23541,0.24646
2.2167,init,0,-0.16950,0.28030,1.29614,0.62655,0.09179,-0.23540,0.24644
2.2269,init,0,-0.16950,0.28030,1.29614,0.62655,0.09183,-0.23544,0.24643
2.2372,init,0,-0.16950,0.28030,1.29614,0.62657,0.09181,-0.23543,0.24646
2.2474,init,0,-0.16950,0.28030,1.29614,0.62653,0.09183,-0.23544,0.24641
2.2577,init,0,-0.16950,0.28030,1.29614,0.62655,0.09180,-0.23541,0.24644
2.2679,init,0,-0.17265,0.28256,1.29655,0.62654,0.09182,-0.23542,0.24643
2.2780,init,0,-0.17265,0.28256,1.29655,0.62657,0.09181,-0.23542,0.24645
2.2881,init,0,-0.17265,0.28256,1.29655,0.62655,0.09184,-0.23545,0.24643
2.2984,init,0,-0.17265,0.28256,1.29655,0.62654,0.09183,-0.23544,0.24642
2.3086,init,0,-0.17265,0.28256,1.29655,0.62661,0.09180,-0.23543,0.24650
2.3189,init,0,-0.17265,0.28256,1.29655,0.62660,0.09180,-0.23542,0.24648
2.3290,init,0,-0.16717,0.27759,1.28976,0.62655,0.09182,-0.23543,0.24644
2.3392,init,0,-0.16717,0.27759,1.28976,0.62659,0.09180,-0.23542,0.24648
2.3492,init,0,-0.16717,0.27759,1.28976,0.62658,0.09181,-0.23543,0.24646
2.3594,init,0,-0.16717,0.27759,1.28976,0.62656,0.09184,-0.23545,0.24644
2.3696,init,0,-0.16717,0.27759,1.28976,0.62656,0.09179,-0.23541,0.24644
2.3798,init,0,-0.16717,0.27759,1.28976,0.62653,0.09183,-0.23544,0.24641
2.3900,init,0,-0.16929,0.28165,1.28921,0.62661,0.09181,-0.23544,0.24649
2.4001,init,0,-0.16929,0.28165,1.28921,0.62654,0.09180,-0.23541,0.24643
2.4103,init,0,-0.16929,0.28165,1.28921,0.62655,0.09183,-0.23544,0.24642
2.4204,init,0,-0.16929,0.28165,1.28921,0.62659,0.09179,-0.23541,0.24647
2.4305,init,0,-0.16929,0.28165,1.28921,0.62658,0.09180,-0.23542,0.24647
2.4406,init,0,-0.16929,0.28165,1.28921,0.62661,0.09179,-0.23541,0.24650
2.4507,init,0,-0.16929,0.28165,1.28921,0.62661,0.09181,-0.23544,0.24649
2.4609,init,0,-0.16558,0.27888,1.29305,0.62657,0.09183,-0.23545,0.24645
2.4710,init,0,-0.16558,0.27888,1.29305,0.62654,0.09180,-0.23541,0.24642
2.4811,init,0,-0.16558,0.27888,1.29305,0.62658,0.09180,-0.23542,0.24647
2.4912,init,0,-0.16558,0.27888,1.29305,0.62655,0.09182,-0.23543,0.24643
2.5013,init,0,-0.16558,0.27888,1.29305,0.62655,0.09182,-0.23543,0.24644
2.5114,init,0,-0.16558,0.27888,1.29305,0.62658,0.09183,-0.23545,0.24645
2.5215,init,0,-0.16558,0.27888,1.29305,0.62656,0.09182,-0.23544,0.24644
2.5316,init,0,-0.16738,0.28137,1.29082,0.62659,0.09183,-0.23545,0.24647
2.5417,init,0,-0.16738,0.28137,1.29082,0.62656,0.09181,-0.23543,0.24644
2.5518,init,0,-0.16738,0.28137,1.29082,0.62653,0.09181,-0.23542,0.24641
2.5619,init,0,-0.16738,0.28137,1.29082,0.62654,0.09181,-0.23542,0.24643
2.5720,init,0,-0.16738,0.28137,1.29082,0.62656,0.09179,-0.23540,0.24645
2.5821,init,0,-0.16738,0.28137,1.29082,0.62652,0.09180,-0.23540,0.24641
2.5922,init,0,-0.16996,0.28283,1.28906,0.62658,0.09182,-0.23543,0.24646
2.6023,init,0,-0.16996,0.28283,1.28906,0.62655,0.09182,-0.23543,0.24643
2.6125,init,0,-0.16996,0.28283,1.28906,0.62656,0.09180,-0.23542,0.24645
2.6226,init,0,-0.16996,0.28283,1.28906,0.62656,0.09183,-0.23544,0.24644
2.6327,init,0,-0.16996,0.28283,1.28906,0.62660,0.09179,-0.23541,0.24649
2.6428,init,0,-0.16996,0.28283,1.28906,0.62661,0.09180,-0.23542,0.24649
2.6528,init,0,-0.16996,0.28283,1.28906,0.62656,0.09179,-0.23540,0.24645
2.6629,init,0,-0.17040,0.28082,1.29427,0.62655,0.09182,-0.23543,0.24643
2.6731,init,0,-0.17040,0.28082,1.29427,0.62652,0.09183,-0.23543,0.24640
2.6831,init,0,-0.17040,0.28082,1.29427,0.62656,0.09183,-0.23544,0.24644
2.6932,init,0,-0.17040,0.28082,1.29427,0.62655,0.09180,-0.23541,0.24644
2.7034,init,0,-0.17040,0.28082,1.29427,0.62657,0.09179,-0.23541,0.24646
2.7135,init,0,-0.17040,0.28082,1.29427,0.62653,0.09181,-0.23542,0.24642
2.7236,init,0,-0.17040,0.28082,1.29427,0.62655,0.09183,-0.23544,0.24643
2.7337,init,0,-0.16997,0.28091,1.28487,0.62655,0.09179,-0.23540,0.24644
2.7438,init,0,-0.16997,0.28091,1.28487,0.62655,0.09180,-0.23541,0.24643
2.7539,init,0,-0.16997,0.28091,1.28487,0.62658,0.09183,-0.23545,0.24646
2.7640,init,0,-0.16997,0.28091,1.28487,0.62656,0.09180,-0.23541,0.24644
2.7741,init,0,-0.16997,0.28091,1.28487,0.62659,0.09180,-0.23543,0.24648
2.7842,init,0,-0.16997,0.28091,1.28487,0.62656,0.09182,-0.23544,0.24644
2.7943,init,0,-0.17322,0.28386,1.28786,0.62655,0.09179,-0.23540,0.24643
2.8044,init,0,-0.17322,0.28386,1.28786,0.62657,0.09180,-0.23542,0.24645
2.8145,init,0,-0.17322,0.28386,1.28786,0.62657,0.09181,-0.23543,0.24645
2.8246,init,0,-0.17322,0.28386,1.28786,0.62658,0.09179,-0.23541,0.24647
2.8347,init,0,-0.17322,0.28386,1.28786,0.62660,0.09182,-0.23544,0.24648
2.8448,init,0,-0.17322,0.28386,1.28786,0.62658,0.09180,-0.23542,0.24647
2.8549,init,0,-0.17322,0.28386,1.28786,0.62654,0.09179,-0.23540,0.24643
2.8650,init,0,-0.17145,0.28215,1.28935,0.62659,0.09182,-0.23544,0.24647
2.8751,init,0,-0.17145,0.28215,1.28935,0.62661,0.09181,-0.23543,0.24649
2.8852,init,0,-0.17145,0.28215,1.28935,0.62654,0.09182,-0.23543,0.24642
2.8953,init,0,-0.17145,0.28215,1.28935,0.62658,0.09181,-0.23543,0.24646
2.9054,init,0,-0.17145,0.28215,1.28935,0.62658,0.09184,-0.23545,0.24645
2.9155,init,0,-0.17145,0.28215,1.28935,0.62656,0.09181,-0.23543,0.24644
2.9256,init,0,-0.17145,0.28215,1.28935,0.62657,0.09183,-0.23544,0.24645
2.9357,init,0,-0.17127,0.28357,1.28640,0.62657,0.09181,-0.23543,0.24646
2.9458,init,0,-0.17127,0.28357,1.28640,0.62657,0.09183,-0.23545,0.24644
2.9559,init,0,-0.17127,0.28357,1.28640,0.62658,0.09183,-0.23545,0.24646
2.9660,init,0,-0.17127,0.28357,1.28640,0.62652,0.09181,-0.23541,0.24640
2.9761,init,0,-0.17127,0.28357,1.28640,0.62658,0.09181,-0.23543,0.24647
2.9862,init,0,-0.17127,0.28357,1.28640,0.62651,0.09182,-0.23541,0.24639
2.9963,init,0,-0.16857,0.28202,1.28618,0.62655,0.09182,-0.23543,0.24643
3.0064,init,0,-0.16857,0.28202,1.28618,0.62657,0.09182,-0.23544,0.24645
3.0165,init,0,-0.16857,0.28202,1.28618,0.62659,0.09182,-0.23544,0.24647
3.0266,init,0,-0.16857,0.28202,1.28618,0.62660,0.09180,-0.23542,0.24649
3.0367,init,0,-0.16857,0.28202,1.28618,0.62654,0.09181,-0.23542,0.24642
3.0468,init,0,-0.16857,0.28202,1.28618,0.62655,0.09182,-0.23543,0.24643
3.0569,init,0,-0.16857,0.28202,1.28618,0.62659,0.09183,-0.23545,0.24646
3.0671,init,0,-0.16942,0.28322,1.28930,0.62654,0.09183,-0.23544,0.24642
