t,etape,en_mouvement,attach_x,attach_y,yaw_ref,tcp_base_x,tcp_base_y,tcp_helper_x,tcp_helper_y
7.5490,home,0,-0.10892,0.18527,1.63585,0.53001,0.03901,-0.15817,0.16808
7.5592,home,0,-0.10892,0.18527,1.63585,0.52999,0.03904,-0.15819,0.16805
7.5695,home,0,-0.10892,0.18527,1.63585,0.53004,0.03902,-0.15818,0.16810
7.5797,home,0,-0.10892,0.18527,1.63585,0.53003,0.03902,-0.15819,0.16810
7.5899,home,0,-0.10344,0.17870,1.63823,0.52999,0.03903,-0.15818,0.16805
7.6002,home,0,-0.10344,0.17870,1.63823,0.53002,0.03904,-0.15820,0.16808
7.6105,home,0,-0.10344,0.17870,1.63823,0.53000,0.03904,-0.15820,0.16806
7.6207,home,0,-0.10344,0.17870,1.63823,0.52998,0.03904,-0.15819,0.16804
7.6310,home,0,-0.10344,0.17870,1.63823,0.53001,0.03901,-0.15817,0.16808
7.6412,home,0,-0.10344,0.17870,1.63823,0.53002,0.03903,-0.15819,0.16808
7.6515,home,0,-0.10439,0.18103,1.63124,0.53001,0.03904,-0.15819,0.16807
7.6617,home,0,-0.10439,0.18103,1.63124,0.52999,0.03902,-0.15817,0.16805
7.6720,home,0,-0.10439,0.18103,1.63124,0.53003,0.03901,-0.15818,0.16809
7.6822,home,0,-0.10439,0.18103,1.63124,0.53005,0.03901,-0.15818,0.16811
7.6924,home,0,-0.10439,0.18103,1.63124,0.52999,0.03903,-0.15818,0.16805
7.7027,home,0,-0.10439,0.18103,1.63124,0.52998,0.03903,-0.15818,0.16804
7.7129,home,0,-0.10439,0.18103,1.63124,0.53003,0.03903,-0.15819,0.16809
7.7231,home,0,-0.10194,0.17675,1.63618,0.53001,0.03902,-0.15818,0.16807
7.7332,home,0,-0.10194,0.17675,1.63618,0.52997,0.03904,-0.15819,0.16803
7.7435,home,0,-0.10194,0.17675,1.63618,0.53004,0.03903,-0.15820,0.16810
7.7539,home,0,-0.10194,0.17675,1.63618,0.53003,0.03902,-0.15818,0.16809
7.7641,home,0,-0.10194,0.17675,1.63618,0.53000,0.03901,-0.15817,0.16807
7.7744,home,0,-0.10194,0.17675,1.63618,0.53001,0.03901,-0.15817,0.16808
7.7847,home,0,-0.10194,0.17675,1.63618,0.52998,0.03901,-0.15817,0.16805
7.7949,home,0,-0.10032,0.17529,1.63441,0.53003,0.03903,-0.15819,0.16809
7.8051,home,0,-0.10032,0.17529,1.63441,0.53001,0.03904,-0.15820,0.16807
7.8152,home,0,-0.10032,0.17529,1.63441,0.53000,0.03903,-0.15819,0.16806
7.8255,home,0,-0.10032,0.17529,1.63441,0.53004,0.03900,-0.15817,0.16811
7.8357,home,0,-0.10032,0.17529,1.63441,0.52999,0.03903,-0.15818,0.16806
7.8459,home,0,-0.10032,0.17529,1.63441,0.53001,0.03902,-0.15818,0.16807
7.8560,home,0,-0.10142,0.17652,1.63516,0.52999,0.03904,-0.15820,0.16804
7.8663,home,0,-0.10142,0.17652,1.63516,0.53001,0.03902,-0.15817,0.16808
7.8766,home,0,-0.10142,0.17652,1.63516,0.52999,0.03903,-0.15818,0.16805
7.8868,home,0,-0.10142,0.17652,1.63516,0.52999,0.03903,-0.15818,0.16806
7.8971,home,0,-0.10142,0.17652,1.63516,0.53003,0.03900,-0.15816,0.16810
7.9073,home,0,-0.10142,0.17652,1.63516,0.52999,0.03905,-0.15821,0.16805
7.9176,home,0,-0.10142,0.17652,1.63516,0.52999,0.03901,-0.15816,0.16806
7.9278,home,0,-0.10537,0.18084,1.63212,0.53006,0.03899,-0.15816,0.16813
7.9381,home,0,-0.10537,0.18084,1.63212,0.52999,0.03902,-0.15817,0.16806
7.9484,home,0,-0.10537,0.18084,1.63212,0.53003,0.03900,-0.15817,0.16810
7.9586,home,0,-0.10537,0.18084,1.63212,0.52999,0.03904,-0.15819,0.16805
7.9689,home,0,-0.10537,0.18084,1.63212,0.53001,0.03902,-0.15818,0.16808
7.9791,home,0,-0.10537,0.18084,1.63212,0.53002,0.03901,-0.15817,0.16808
7.9893,home,0,-0.10748,0.18531,1.62818,0.53001,0.03901,-0.15818,0.16808
7.9995,home,0,-0.10748,0.18531,1.62818,0.52998,0.03903,-0.15819,0.16804
8.0096,home,0,-0.10748,0.18531,1.62818,0.53005,0.03901,-0.15818,0.16812
8.0198,home,0,-0.10748,0.18531,1.62818,0.53002,0.03902,-0.15818,0.16808
8.0299,home,0,-0.10748,0.18531,1.62818,0.53000,0.03901,-0.15816,0.16806
8.0402,home,0,-0.10748,0.18531,1.62818,0.53001,0.03903,-0.15819,0.16807
8.0505,home,0,-0.10748,0.18531,1.62818,0.53004,0.03901,-0.15818,0.16810
8.0606,home,0,-0.10038,0.17731,1.62783,0.53005,0.03901,-0.15818,0.16811
8.0708,home,0,-0.10038,0.17731,1.62783,0.53000,0.03902,-0.15818,0.16806
8.0811,home,0,-0.10038,0.17731,1.62783,0.53000,0.03904,-0.15819,0.16806
8.0913,home,0,-0.10038,0.17731,1.62783,0.53002,0.03900,-0.15816,0.16809
8.1016,home,0,-0.10038,0.17731,1.62783,0.53003,0.03905,-0.15821,0.16808
8.1118,home,0,-0.10038,0.17731,1.62783,0.52999,0.03903,-0.15818,0.16806
8.1221,home,0,-0.10171,0.17837,1.62955,0.52998,0.03903,-0.15818,0.16804
8.1323,home,0,-0.10171,0.17837,1.62955,0.53002,0.03902,-0.15818,0.16808
8.1425,home,0,-0.10171,0.17837,1.62955,0.53001,0.03905,-0.15821,0.16807
8.1528,home,0,-0.10171,0.17837,1.62955,0.53002,0.03901,-0.15817,0.16809
8.1631,home,0,-0.10171,0.17837,1.62955,0.53000,0.03904,-0.15819,0.16806
8.1733,home,0,-0.10171,0.17837,1.62955,0.53001,0.03902,-0.15818,0.16807
8.1836,home,0,-0.10171,0.17837,1.62955,0.53001,0.03902,-0.15818,0.16807
8.1938,home,0,-0.10447,0.18078,1.62924,0.53003,0.03903,-0.15819,0.16809
8.2040,home,0,-0.10447,0.18078,1.62924,0.53002,0.03900,-0.15816,0.16809
8.2142,home,0,-0.10447,0.18078,1.62924,0.53001,0.03901,-0.15817,0.16808
8.2245,home,0,-0.10447,0.18078,1.62924,0.53004,0.03902,-0.15819,0.16810
8.2347,home,0,-0.10447,0.18078,1.62924,0.53001,0.03903,-0.15819,0.16807
8.2451,home,0,-0.10447,0.18078,1.62924,0.53001,0.03902,-0.15818,0.16807
8.2553,home,0,-0.10193,0.17821,1.62846,0.53002,0.03903,-0.15819,0.16808
8.2655,home,0,-0.10193,0.17821,1.62846,0.53002,0.03902,-0.15818,0.16809
8.2757,home,0,-0.10193,0.17821,1.62846,0.53003,0.03902,-0.15818,0.16809
8.2860,home,0,-0.10193,0.17821,1.62846,0.52999,0.03903,-0.15818,0.16806
8.2963,home,0,-0.10193,0.17821,1.62846,0.53000,0.03902,-0.15817,0.16806
8.3066,home,0,-0.10193,0.17821,1.62846,0.52999,0.03905,-0.15820,0.16805
8.3169,home,0,-0.10193,0.17821,1.62846,0.53001,0.03900,-0.15816,0.16808
8.3270,home,0,-0.10257,0.18005,1.62665,0.52999,0.03904,-0.15819,0.16805
8.3372,home,0,-0.10257,0.18005,1.62665,0.53001,0.03901,-0.15817,0.16808
8.3474,home,0,-0.10257,0.18005,1.62665,0.53003,0.03902,-0.15819,0.16809
8.3576,home,0,-0.10257,0.18005,1.62665,0.53001,0.03902,-0.15818,0.16808
8.3678,home,0,-0.10257,0.18005,1.62665,0.53004,0.03899,-0.15816,0.16811
8.3780,home,0,-0.10257,0.18005,1.62665,0.52999,0.03902,-0.15818,0.16805
8.3882,home,0,-0.10426,0.18069,1.62817,0.53003,0.03901,-0.15818,0.16809
8.3984,home,0,-0.10426,0.18069,1.62817,0.53002,0.03901,-0.15817,0.16808
8.4087,home,0,-0.10426,0.18069,1.62817,0.53003,0.03901,-0.15818,0.16809
8.4189,home,0,-0.10426,0.18069,1.62817,0.53000,0.03902,-0.15818,0.16806
8.4291,home,0,-0.10426,0.18069,1.62817,0.53001,0.03904,-0.15820,0.16806
8.4393,home,0,-0.10426,0.18069,1.62817,0.52998,0.03903,-0.15818,0.16804
8.4496,home,0,-0.10426,0.18069,1.62817,0.53001,0.03902,-0.15818,0.16807
8.4599,home,0,-0.10263,0.17857,1.63049,0.53001,0.03902,-0.15818,0.16807
8.4700,home,0,-0.10263,0.17857,1.63049,0.53001,0.03902,-0.15818,0.16807
8.4801,home,0,-0.10263,0.17857,1.63049,0.53001,0.03903,-0.15819,0.16807
8.4904,home,0,-0.10263,0.17857,1.63049,0.52998,0.03903,-0.15818,0.16805
8.5007,home,0,-0.10263,0.17857,1.63049,0.52999,0.03902,-0.15818,0.16805
8.5109,home,0,-0.10263,0.17857,1.63049,0.53000,0.03903,-0.15819,0.16806
8.5212,home,0,-0.10263,0.17857,1.63049,0.53001,0.03901,-0.15817,0.16807
8.5315,home,0,-0.09909,0.17379,1.63155,0.53002,0.03902,-0.15818,0.16808
8.5417,home,0,-0.09909,0.17379,1.63155,0.53003,0.03903,-0.15820,0.16809
8.5519,home,0,-0.09909,0.17379,1.63155,0.53000,0.03902,-0.15817,0.16806
8.5622,home,0,-0.09909,0.17379,1.63155,0.53005,0.03901,-0.15818,0.16811
8.5725,home,0,-0.09909,0.17379,1.63155,0.53002,0.03900,-0.15817,0.16808
8.5827,home,0,-0.09909,0.17379,1.63155,0.53002,0.03900,-0.15816,0.16809
8.5929,home,0,-0.09970,0.17538,1.63160,0.53000,0.03902,-0.15818,0.16806
8.6032,home,0,-0.09970,0.17538,1.63160,0.53000,0.03902,-0.15818,0.16806
8.6134,home,0,-0.09970,0.17538,1.63160,0.53002,0.03901,-0.15818,0.16809
8.6237,home,0,-0.09970,0.17538,1.63160,0.53002,0.03903,-0.15819,0.16808
8.6339,home,0,-0.09970,0.17538,1.63160,0.53004,0.03901,-0.15818,0.16810
8.6442,home,0,-0.09970,0.17538,1.63160,0.53001,0.03902,-0.15818,0.16807
8.6545,home,0,-0.09970,0.17538,1.63160,0.53001,0.03902,-0.15818,0.16807
8.6647,home,0,-0.10166,0.17825,1.62611,0.53000,0.03902,-0.15817,0.16806
8.6750,home,0,-0.10166,0.17825,1.62611,0.53003,0.03902,-0.15819,0.16810
8.6853,home,0,-0.10166,0.17825,1.62611,0.53003,0.03903,-0.15820,0.16809
8.6955,home,0,-0.10166,0.17825,1.62611,0.53001,0.03902,-0.15818,0.16808
8.7058,home,0,-0.10166,0.17825,1.62611,0.53002,0.03899,-0.15816,0.16809
8.7160,home,0,-0.10166,0.17825,1.62611,0.53004,0.03901,-0.15818,0.16811
8.7262,home,0,-0.11250,0.19147,1.62495,0.53001,0.03903,-0.15819,0.16807
8.7363,home,0,-0.11250,0.19147,1.62495,0.53003,0.03903,-0.15819,0.16809
8.7466,home,0,-0.11250,0.19147,1.62495,0.53001,0.03902,-0.15818,0.16808
8.7569,home,0,-0.11250,0.19147,1.62495,0.53005,0.03902,-0.15819,0.16811
8.7671,home,0,-0.11250,0.19147,1.62495,0.53002,0.03900,-0.15816,0.16809
8.7774,home,0,-0.11250,0.19147,1.62495,0.52997,0.03902,-0.15817,0.16803
8.7877,home,0,-0.11250,0.19147,1.62495,0.53002,0.03900,-0.15816,0.16809
8.7978,home,0,-0.10024,0.17689,1.62586,0.53004,0.03900,-0.15817,0.16811
8.8080,home,0,-0.10024,0.17689,1.62586,0.53004,0.03903,-0.15819,0.16810
8.8182,home,0,-0.10024,0.17689,1.62586,0.53003,0.03902,-0.15818,0.16809
8.8285,home,0,-0.10024,0.17689,1.62586,0.53000,0.03901,-0.15817,0.16807
8.8388,home,0,-0.10024,0.17689,1.62586,0.53001,0.03902,-0.15818,0.16807
8.8490,home,0,-0.10024,0.17689,1.62586,0.52999,0.03903,-0.15818,0.16805
8.8592,home,0,-0.10145,0.17824,1.63054,0.53000,0.03903,-0.15819,0.16806
8.8694,home,0,-0.10145,0.17824,1.63054,0.52999,0.03902,-0.15817,0.16806
8.8797,home,0,-0.10145,0.17824,1.63054,0.53003,0.03900,-0.15816,0.16810
8.8899,home,0,-0.10145,0.17824,1.63054,0.53001,0.03904,-0.15819,0.16807
8.9002,home,0,-0.10145,0.17824,1.63054,0.53000,0.03901,-0.15817,0.16806
8.9105,home,0,-0.10145,0.17824,1.63054,0.53002,0.03903,-0.15819,0.16808
8.9208,home,0,-0.10145,0.17824,1.63054,0.53002,0.03901,-0.15817,0.16808
8.9310,home,0,-0.10264,0.17730,1.63328,0.53004,0.03899,-0.15816,0.16811
8.9412,home,0,-0.10264,0.17730,1.63328,0.53000,0.03902,-0.15817,0.16806
8.9514,home,0,-0.10264,0.17730,1.63328,0.53004,0.03902,-0.15819,0.16810
8.9616,home,0,-0.10264,0.17730,1.63328,0.53000,0.03902,-0.15818,0.16806
8.9719,home,0,-0.10264,0.17730,1.63328,0.52998,0.03904,-0.15819,0.16804
8.9821,home,0,-0.10264,0.17730,1.63328,0.53000,0.03903,-0.15819,0.16806
8.9924,home,0,-0.10264,0.17730,1.63328,0.53004,0.03901,-0.15817,0.16810
9.0026,home,0,-0.10247,0.17671,1.63137,0.52999,0.03900,-0.15816,0.16806
9.0128,home,0,-0.10247,0.17671,1.63137,0.53001,0.03902,-0.15818,0.16808
9.0231,home,0,-0.10247,0.17671,1.63137,0.53004,0.03903,-0.15820,0.16810
9.0333,home,0,-0.10247,0.17671,1.63137,0.53001,0.03901,-0.15817,0.16808
9.0436,home,0,-0.10247,0.17671,1.63137,0.53001,0.03903,-0.15818,0.16807
9.0539,home,0,-0.10247,0.17671,1.63137,0.53002,0.03903,-0.15819,0.16808
9.0641,home,0,-0.10429,0.17855,1.63483,0.53003,0.03902,-0.15818,0.16809
9.0743,home,0,-0.10429,0.17855,1.63483,0.53001,0.03904,-0.15820,0.16807
9.0847,home,0,-0.10429,0.17855,1.63483,0.53001,0.03904,-0.15819,0.16807
9.0949,home,0,-0.10429,0.17855,1.63483,0.53001,0.03904,-0.15820,0.16807
9.1051,home,0,-0.10429,0.17855,1.63483,0.53003,0.03901,-0.15818,0.16810
9.1153,home,0,-0.10429,0.17855,1.63483,0.53002,0.03903,-0.15819,0.16808
9.1256,home,0,-0.10381,0.17917,1.62756,0.53000,0.03902,-0.15818,0.16806
9.1357,home,0,-0.10381,0.17917,1.62756,0.52999,0.03901,-0.15816,0.16805
9.1459,home,0,-0.10381,0.17917,1.62756,0.53001,0.03903,-0.15819,0.16807
9.1560,home,0,-0.10381,0.17917,1.62756,0.53003,0.03901,-0.15818,0.16810
9.1661,home,0,-0.10381,0.17917,1.62756,0.53003,0.03903,-0.15820,0.16809
9.1762,home,0,-0.10381,0.17917,1.62756,0.53001,0.03902,-0.15818,0.16807
9.1863,home,0,-0.10381,0.17917,1.62756,0.52999,0.03902,-0.15818,0.16806
9.1963,home,0,-0.10238,0.17976,1.62272,0.52999,0.03904,-0.15819,0.16805
9.2066,home,0,-0.10238,0.17976,1.62272,0.53002,0.03903,-0.15820,0.16808
9.2167,home,0,-0.10238,0.17976,1.62272,0.52999,0.03904,-0.15819,0.16805
9.2268,home,0,-0.10238,0.17976,1.62272,0.53003,0.03903,-0.15819,0.16809
9.2369,home,0,-0.10238,0.17976,1.62272,0.53000,0.03904,-0.15819,0.16806
9.2470,home,0,-0.10238,0.17976,1.62272,0.53002,0.03902,-0.15818,0.16808
9.2572,home,0,-0.10238,0.17976,1.62272,0.53000,0.03903,-0.15819,0.16806
9.2674,home,0,-0.10363,0.17913,1.62746,0.53005,0.03902,-0.15819,0.16811
9.2776,home,0,-0.10363,0.17913,1.62746,0.53004,0.03901,-0.15817,0.16811
9.2879,home,0,-0.10363,0.17913,1.62746,0.53002,0.03901,-0.15818,0.16809
9.2981,home,0,-0.10363,0.17913,1.62746,0.52999,0.03903,-0.15818,0.16806
9.3083,home,0,-0.10363,0.17913,1.62746,0.53001,0.03902,-0.15818,0.16808
9.3184,home,0,-0.10363,0.17913,1.62746,0.53004,0.03901,-0.15818,0.16810
9.3285,home,0,-0.09956,0.17614,1.62534,0.53005,0.03901,-0.15818,0.16812
9.3386,home,0,-0.09956,0.17614,1.62534,0.53004,0.03904,-0.15821,0.16810
9.3487,home,0,-0.09956,0.17614,1.62534,0.53005,0.03902,-0.15819,0.16811
9.3589,home,0,-0.09956,0.17614,1.62534,0.53004,0.03901,-0.15817,0.16810
9.3692,home,0,-0.09956,0.17614,1.62534,0.53004,0.03904,-0.15821,0.16810
9.3794,home,0,-0.09956,0.17614,1.62534,0.52999,0.03902,-0.15817,0.16806
9.3897,home,0,-0.09956,0.17614,1.62534,0.53000,0.03903,-0.15818,0.16807
9.4000,home,0,-0.10103,0.17706,1.62566,0.53002,0.03900,-0.15817,0.16808
9.4102,home,0,-0.10103,0.17706,1.62566,0.53000,0.03902,-0.15817,0.16807
9.4204,home,0,-0.10103,0.17706,1.62566,0.53005,0.03902,-0.15819,0.16811
9.4307,home,0,-0.10103,0.17706,1.62566,0.52999,0.03902,-0.15817,0.16806
9.4408,home,0,-0.10103,0.17706,1.62566,0.53003,0.03899,-0.15816,0.16810
9.4512,home,0,-0.10103,0.17706,1.62566,0.53002,0.03902,-0.15819,0.16808
9.4614,home,0,-0.10408,0.17972,1.62458,0.53003,0.03899,-0.15816,0.16810
9.4716,home,0,-0.10408,0.17972,1.62458,0.53003,0.03903,-0.15820,0.16809
9.4819,home,0,-0.10408,0.17972,1.62458,0.52999,0.03902,-0.15817,0.16806
9.4921,home,0,-0.10408,0.17972,1.62458,0.52999,0.03904,-0.15819,0.16805
9.5024,home,0,-0.10408,0.17972,1.62458,0.53002,0.03904,-0.15820,0.16808
9.5127,home,0,-0.10408,0.17972,1.62458,0.53003,0.03903,-0.15820,0.16808
9.5229,home,0,-0.10408,0.17972,1.62458,0.53000,0.03904,-0.15819,0.16806
9.5331,home,0,-0.10107,0.17653,1.62865,0.53004,0.03901,-0.15818,0.16810
9.5433,home,0,-0.10107,0.17653,1.62865,0.53001,0.03903,-0.15819,0.16808
9.5535,home,0,-0.10107,0.17653,1.62865,0.53000,0.03901,-0.15817,0.16807
9.5638,home,0,-0.10107,0.17653,1.62865,0.52998,0.03903,-0.15818,0.16804
9.5740,home,0,-0.10107,0.17653,1.62865,0.53001,0.03901,-0.15817,0.16807
9.5843,home,0,-0.10107,0.17653,1.62865,0.53000,0.03903,-0.15819,0.16807
9.5945,home,0,-0.10058,0.17615,1.63146,0.53003,0.03903,-0.15819,0.16809
9.6047,home,0,-0.10058,0.17615,1.63146,0.53001,0.03900,-0.15816,0.16808
9.6150,home,0,-0.10058,0.17615,1.63146,0.53001,0.03903,-0.15819,0.16807
9.6252,home,0,-0.10058,0.17615,1.63146,0.52997,0.03902,-0.15817,0.16804
9.6355,home,0,-0.10058,0.17615,1.63146,0.53005,0.03901,-0.15818,0.16811
9.6457,home,0,-0.10058,0.17615,1.63146,0.53000,0.03902,-0.15818,0.16806
9.6558,home,0,-0.10058,0.17615,1.63146,0.53002,0.03902,-0.15818,0.16808
9.6661,home,0,-0.10280,0.17959,1.63003,0.53001,0.03901,-0.15817,0.16808
9.6763,home,0,-0.10280,0.17959,1.63003,0.53000,0.03902,-0.15817,0.16806
9.6866,home,0,-0.10280,0.17959,1.63003,0.52999,0.03903,-0.15818,0.16805
9.6968,home,0,-0.10280,0.17959,1.63003,0.53003,0.03902,-0.15818,0.16809
9.7071,home,0,-0.10280,0.17959,1.63003,0.53001,0.03900,-0.15816,0.16808
9.7172,home,0,-0.10280,0.17959,1.63003,0.53005,0.03903,-0.15819,0.16811
9.7273,home,0,-0.10391,0.17986,1.63231,0.53000,0.03902,-0.15818,0.16806
9.7375,home,0,-0.10391,0.17986,1.63231,0.52998,0.03901,-0.15816,0.16805
9.7478,home,0,-0.10391,0.17986,1.63231,0.53001,0.03901,-0.15817,0.16808
9.7581,home,0,-0.10391,0.17986,1.63231,0.53002,0.03901,-0.15817,0.16809
9.7683,home,0,-0.10391,0.17986,1.63231,0.53001,0.03902,-0.15817,0.16807
9.7786,home,0,-0.10391,0.17986,1.63231,0.53001,0.03902,-0.15818,0.16808
9.7887,home,0,-0.10391,0.17986,1.63231,0.53000,0.03904,-0.15819,0.16806
9.7989,home,0,-0.10378,0.17925,1.62909,0.53002,0.03902,-0.15819,0.16808
9.8091,home,0,-0.10378,0.17925,1.62909,0.53001,0.03903,-0.15818,0.16807
9.8193,home,0,-0.10378,0.17925,1.62909,0.53001,0.03899,-0.15815,0.16809
9.8296,home,0,-0.10378,0.17925,1.62909,0.53000,0.03902,-0.15817,0.16806
9.8399,home,0,-0.10378,0.17925,1.62909,0.53000,0.03901,-0.15817,0.16807
9.8501,home,0,-0.10378,0.17925,1.62909,0.52998,0.03903,-0.15818,0.16804
9.8604,home,0,-0.10308,0.17637,1.63744,0.53004,0.03901,-0.15817,0.16810
9.8705,home,0,-0.10308,0.17637,1.63744,0.52997,0.03902,-0.15817,0.16803
9.8807,home,0,-0.10308,0.17637,1.63744,0.53002,0.03900,-0.15816,0.16809
9.8910,home,0,-0.10308,0.17637,1.63744,0.52999,0.03900,-0.15816,0.16806
9.9012,home,0,-0.10308,0.17637,1.63744,0.53001,0.03900,-0.15816,0.16807
9.9115,home,0,-0.10308,0.17637,1.63744,0.53003,0.03903,-0.15820,0.16809
9.9217,home,0,-0.10308,0.17637,1.63744,0.53003,0.03901,-0.15818,0.16810
9.9318,home,0,-0.10873,0.18439,1.63248,0.53002,0.03902,-0.15818,0.16808
9.9420,home,0,-0.10873,0.18439,1.63248,0.53005,0.03900,-0.15817,0.16812
9.9522,home,0,-0.10873,0.18439,1.63248,0.52999,0.03902,-0.15817,0.16805
9.9625,home,0,-0.10873,0.18439,1.63248,0.53000,0.03903,-0.15818,0.16806
9.9726,home,0,-0.10873,0.18439,1.63248,0.52999,0.03902,-0.15817,0.16805
9.9828,home,0,-0.10873,0.18439,1.63248,0.52999,0.03905,-0.15820,0.16805
9.9930,home,0,-0.10575,0.18110,1.62602,0.53004,0.03903,-0.15819,0.16810
10.0031,home,0,-0.10575,0.18110,1.62602,0.53002,0.03900,-0.15817,0.16809
10.0133,home,0,-0.10575,0.18110,1.62602,0.52998,0.03902,-0.15817,0.16804
10.0235,home,0,-0.10575,0.18110,1.62602,0.53001,0.03901,-0.15817,0.16808
10.0338,home,0,-0.10575,0.18110,1.62602,0.53003,0.03902,-0.15819,0.16809
10.0440,home,0,-0.10575,0.18110,1.62602,0.53003,0.03901,-0.15817,0.16809
10.0542,home,0,-0.10575,0.18110,1.62602,0.53004,0.03903,-0.15819,0.16810
10.0643,home,0,-0.10357,0.17981,1.62570,0.53002,0.03903,-0.15819,0.16808
10.0745,home,0,-0.10357,0.17981,1.62570,0.53002,0.03902,-0.15818,0.16809
10.0847,home,0,-0.10357,0.17981,1.62570,0.52997,0.03901,-0.15816,0.16804
10.0949,home,0,-0.10357,0.17981,1.62570,0.53004,0.03901,-0.15818,0.16810
10.1051,home,0,-0.10357,0.17981,1.62570,0.53000,0.03902,-0.15818,0.16807
10.1154,home,0,-0.10357,0.17981,1.62570,0.52998,0.03902,-0.15817,0.16805
10.1257,home,0,-0.10357,0.17981,1.62570,0.53001,0.03900,-0.15816,0.16808
10.1358,home,0,-0.10292,0.17907,1.62396,0.53003,0.03902,-0.15819,0.16810
10.1460,home,0,-0.10292,0.17907,1.62396,0.53004,0.03902,-0.15818,0.16810
10.1563,home,0,-0.10292,0.17907,1.62396,0.53002,0.03903,-0.15819,0.16808
10.1667,home,0,-0.10292,0.17907,1.62396,0.52998,0.03901,-0.15816,0.16805
10.1770,home,0,-0.10292,0.17907,1.62396,0.53002,0.03903,-0.15819,0.16808
10.1873,home,0,-0.10292,0.17907,1.62396,0.53000,0.03905,-0.15821,0.16806
10.1974,home,0,-0.10207,0.17885,1.62501,0.53001,0.03901,-0.15817,0.16807
10.2077,home,0,-0.10207,0.17885,1.62501,0.52997,0.03905,-0.15820,0.16803
10.2180,home,0,-0.10207,0.17885,1.62501,0.52998,0.03904,-0.15819,0.16804
10.2282,home,0,-0.10207,0.17885,1.62501,0.52998,0.03903,-0.15818,0.16804
10.2385,home,0,-0.10207,0.17885,1.62501,0.53001,0.03904,-0.15820,0.16807
10.2489,home,0,-0.10207,0.17885,1.62501,0.53001,0.03904,-0.15819,0.16807
10.2591,home,0,-0.10207,0.17885,1.62501,0.52997,0.03902,-0.15817,0.16804
10.2692,home,0,-0.09879,0.17393,1.62952,0.53001,0.03899,-0.15815,0.16808
10.2794,home,0,-0.09879,0.17393,1.62952,0.53000,0.03904,-0.15819,0.16806
10.2896,home,0,-0.09879,0.17393,1.62952,0.53006,0.03903,-0.15820,0.16811
10.2998,home,0,-0.09879,0.17393,1.62952,0.53002,0.03901,-0.15817,0.16809
10.3100,home,0,-0.09879,0.17393,1.62952,0.53001,0.03902,-0.15818,0.16808
10.3202,home,0,-0.09879,0.17393,1.62952,0.52997,0.03901,-0.15816,0.16804
10.3305,home,0,-0.11370,0.19225,1.62594,0.53002,0.03902,-0.15818,0.16808
10.3406,home,0,-0.11370,0.19225,1.62594,0.53002,0.03903,-0.15819,0.16808
10.3509,home,0,-0.11370,0.19225,1.62594,0.52998,0.03900,-0.15815,0.16805
10.3611,home,0,-0.11370,0.19225,1.62594,0.52999,0.03903,-0.15818,0.16806
10.3714,home,0,-0.11370,0.19225,1.62594,0.52998,0.03903,-0.15818,0.16804
10.3817,home,0,-0.11370,0.19225,1.62594,0.53004,0.03902,-0.15819,0.16810
10.3919,home,0,-0.11370,0.19225,1.62594,0.53002,0.03901,-0.15817,0.16808
10.4021,home,0,-0.10175,0.17850,1.62339,0.53005,0.03902,-0.15819,0.16812
10.4122,home,0,-0.10175,0.17850,1.62339,0.53000,0.03901,-0.15816,0.16807
10.4223,home,0,-0.10175,0.17850,1.62339,0.53000,0.03901,-0.15817,0.16807
10.4325,home,0,-0.10175,0.17850,1.62339,0.53000,0.03901,-0.15817,0.16806
10.4426,home,0,-0.10175,0.17850,1.62339,0.53001,0.03902,-0.15817,0.16807
10.4527,home,0,-0.10175,0.17850,1.62339,0.53000,0.03903,-0.15818,0.16806
10.4627,home,0,-0.10085,0.17801,1.61992,0.53001,0.03900,-0.15816,0.16808
10.4728,home,0,-0.10085,0.17801,1.61992,0.53005,0.03898,-0.15816,0.16812
10.4829,home,0,-0.10085,0.17801,1.61992,0.53000,0.03904,-0.15820,0.16806
10.4930,home,0,-0.10085,0.17801,1.61992,0.52999,0.03904,-0.15819,0.16805
10.5031,home,0,-0.10085,0.17801,1.61992,0.53000,0.03904,-0.15819,0.16806
10.5132,home,0,-0.10085,0.17801,1.61992,0.53002,0.03904,-0.15820,0.16808
10.5234,home,0,-0.10085,0.17801,1.61992,0.53003,0.03902,-0.15818,0.16809
10.5336,home,0,-0.10600,0.18464,1.63935,0.53004,0.03901,-0.15817,0.16810
10.5438,home,0,-0.10600,0.18464,1.63935,0.53002,0.03903,-0.15819,0.16808
10.5541,home,0,-0.10600,0.18464,1.63935,0.53002,0.03902,-0.15818,0.16809
10.5644,home,0,-0.10600,0.18464,1.63935,0.53001,0.03903,-0.15819,0.16807
10.5747,home,0,-0.10600,0.18464,1.63935,0.53004,0.03903,-0.15820,0.16810
10.5849,home,0,-0.10600,0.18464,1.63935,0.53001,0.03902,-0.15818,0.16808
10.5952,home,0,-0.10600,0.18464,1.63935,0.53002,0.03901,-0.15817,0.16809
10.6053,home,0,-0.10414,0.18506,1.62685,0.53000,0.03901,-0.15817,0.16806
10.6154,home,0,-0.10414,0.18506,1.62685,0.53000,0.03902,-0.15817,0.16806
10.6256,home,0,-0.10414,0.18506,1.62685,0.53000,0.03903,-0.15819,0.16807
