t,phase,ex,ey,th_x,th_y,thd_x,thd_y,phi,pos_x,pos_y,dist_origine,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,d1_x,d1_y,d3_x,d3_y
0.0481,0,0.11565,0.15487,0.00205,-0.00681,-0.00223,0.00151,2.35109,0.11172,-0.26106,0.28396,0.00136,0.00187,0.00000,0.00000,0.00136,0.00187,0.14828,0.92075,0.30000,-0.16279,-0.20000,-0.16279
0.0501,0,0.11565,0.15487,0.00204,-0.00681,-0.00232,0.00156,2.35109,0.11172,-0.26106,0.28396,0.00142,0.00194,0.00000,0.00000,0.00142,0.00194,0.14825,0.92075,0.30000,-0.16279,-0.20000,-0.16279
0.0521,0,0.11565,0.15487,0.00204,-0.00680,-0.00242,0.00162,2.35109,0.11172,-0.26106,0.28396,0.00147,0.00202,0.00000,0.00000,0.00147,0.00202,0.14825,0.92077,0.30000,-0.16279,-0.20000,-0.16279
0.0541,0,0.11565,0.15487,0.00204,-0.00680,-0.00252,0.00167,2.35109,0.11172,-0.26106,0.28396,0.00153,0.00210,0.00000,0.00000,0.00153,0.00210,0.14823,0.92074,0.30000,-0.16279,-0.20000,-0.16279
0.0562,0,0.11565,0.15487,0.00203,-0.00680,-0.00262,0.00173,2.35109,0.11172,-0.26106,0.28396,0.00159,0.00218,0.00000,0.00000,0.00159,0.00218,0.14822,0.92077,0.30000,-0.16279,-0.20000,-0.16279
0.0582,0,0.11565,0.15487,0.00202,-0.00679,-0.00271,0.00178,2.35109,0.11172,-0.26106,0.28396,0.00164,0.00226,0.00000,0.00000,0.00164,0.00226,0.14826,0.92076,0.30000,-0.16279,-0.20000,-0.16279
0.0602,0,0.11565,0.15487,0.00202,-0.00679,-0.00281,0.00184,2.35109,0.11172,-0.26106,0.28396,0.00170,0.00233,0.00000,0.00000,0.00170,0.00233,0.14824,0.92080,0.30000,-0.16279,-0.20000,-0.16279
0.0622,0,0.11934,0.15307,-0.00903,-0.00087,-0.17562,0.09439,2.35358,0.10933,-0.25751,0.27976,0.00176,0.00241,0.00000,0.00000,0.00176,0.00241,0.14820,0.92076,0.30000,-0.16279,-0.20000,-0.16279
0.0642,0,0.11934,0.15307,-0.00939,-0.00068,-0.17549,0.09433,2.35358,0.10933,-0.25751,0.27976,0.00181,0.00249,0.00000,0.00000,0.00181,0.00249,0.14824,0.92078,0.30000,-0.16279,-0.20000,-0.16279
0.0662,0,0.11934,0.15307,-0.00974,-0.00049,-0.17535,0.09426,2.35358,0.10933,-0.25751,0.27976,0.00187,0.00257,0.00000,0.00000,0.00187,0.00257,0.14824,0.92078,0.30000,-0.16279,-0.20000,-0.16279
0.0682,0,0.11934,0.15307,-0.01009,-0.00030,-0.17521,0.09419,2.35358,0.10933,-0.25751,0.27976,0.00193,0.00265,0.00000,0.00000,0.00193,0.00265,0.14822,0.92079,0.30000,-0.16279,-0.20000,-0.16279
0.0702,0,0.11934,0.15307,-0.01044,-0.00012,-0.17506,0.09411,2.35358,0.10933,-0.25751,0.27976,0.00198,0.00272,0.00000,0.00000,0.00198,0.00272,0.14829,0.92079,0.30000,-0.16279,-0.20000,-0.16279
0.0722,0,0.11934,0.15307,-0.01079,0.00007,-0.17490,0.09403,2.35358,0.10933,-0.25751,0.27976,0.00204,0.00280,0.00000,0.00000,0.00204,0.00280,0.14830,0.92081,0.30000,-0.16279,-0.20000,-0.16279
0.0742,0,0.11934,0.15307,-0.01114,0.00026,-0.17474,0.09395,2.35358,0.10933,-0.25751,0.27976,0.00210,0.00288,0.00000,0.00000,0.00210,0.00288,0.14827,0.92081,0.30000,-0.16279,-0.20000,-0.16279
0.0762,0,0.11934,0.15307,-0.01149,0.00045,-0.17457,0.09386,2.35358,0.10933,-0.25751,0.27976,0.00215,0.00296,0.00000,0.00000,0.00215,0.00296,0.14825,0.92080,0.30000,-0.16279,-0.20000,-0.16279
0.0782,0,0.11934,0.15307,-0.01184,0.00064,-0.17439,0.09377,2.35358,0.10933,-0.25751,0.27976,0.00221,0.00303,0.00000,0.00000,0.00221,0.00303,0.14827,0.92079,0.30000,-0.16279,-0.20000,-0.16279
0.0802,0,0.11934,0.15307,-0.01218,0.00082,-0.17421,0.09367,2.35358,0.10933,-0.25751,0.27976,0.00227,0.00311,0.00000,0.00000,0.00227,0.00311,0.14828,0.92082,0.30000,-0.16279,-0.20000,-0.16279
0.0822,0,0.11934,0.15307,-0.01253,0.00101,-0.17402,0.09358,2.35358,0.10933,-0.25751,0.27976,0.00232,0.00319,0.00000,0.00000,0.00232,0.00319,0.14829,0.92081,0.30000,-0.16279,-0.20000,-0.16279
0.0842,0,0.11934,0.15307,-0.01288,0.00120,-0.17382,0.09347,2.35358,0.10933,-0.25751,0.27976,0.00238,0.00327,0.00000,0.00000,0.00238,0.00327,0.14830,0.92082,0.30000,-0.16279,-0.20000,-0.16279
0.0862,0,0.11934,0.15307,-0.01323,0.00138,-0.17361,0.09337,2.35358,0.10933,-0.25751,0.27976,0.00244,0.00334,0.00000,0.00000,0.00244,0.00334,0.14832,0.92084,0.30000,-0.16279,-0.20000,-0.16279
0.0882,0,0.11934,0.15307,-0.01357,0.00157,-0.17340,0.09326,2.35358,0.10933,-0.25751,0.27976,0.00249,0.00342,0.00000,0.00000,0.00249,0.00342,0.14827,0.92084,0.30000,-0.16279,-0.20000,-0.16279
0.0902,0,0.11934,0.15307,-0.01392,0.00176,-0.17318,0.09315,2.35358,0.10933,-0.25751,0.27976,0.00255,0.00350,0.00000,0.00000,0.00255,0.00350,0.14831,0.92085,0.30000,-0.16279,-0.20000,-0.16279
0.0922,0,0.11934,0.15307,-0.01427,0.00194,-0.17296,0.09303,2.35358,0.10933,-0.25751,0.27976,0.00261,0.00358,0.00000,0.00000,0.00261,0.00358,0.14832,0.92083,0.30000,-0.16279,-0.20000,-0.16279
0.0942,0,0.11934,0.15307,-0.01461,0.00213,-0.17273,0.09291,2.35358,0.10933,-0.25751,0.27976,0.00266,0.00366,0.00000,0.00000,0.00266,0.00366,0.14829,0.92084,0.30000,-0.16279,-0.20000,-0.16279
0.0962,0,0.11934,0.15307,-0.01496,0.00231,-0.17249,0.09278,2.35358,0.10933,-0.25751,0.27976,0.00272,0.00373,0.00000,0.00000,0.00272,0.00373,0.14828,0.92088,0.30000,-0.16279,-0.20000,-0.16279
0.0982,0,0.11934,0.15307,-0.01530,0.00250,-0.17225,0.09266,2.35358,0.10933,-0.25751,0.27976,0.00278,0.00381,0.00000,0.00000,0.00278,0.00381,0.14834,0.92088,0.30000,-0.16279,-0.20000,-0.16279
0.1002,0,0.11934,0.15307,-0.01565,0.00269,-0.17199,0.09252,2.35358,0.10933,-0.25751,0.27976,0.00283,0.00389,0.00000,0.00000,0.00283,0.00389,0.14830,0.92088,0.30000,-0.16279,-0.20000,-0.16279
0.1023,0,0.11934,0.15307,-0.01599,0.00287,-0.17174,0.09239,2.35358,0.10933,-0.25751,0.27976,0.00289,0.00397,0.00000,0.00000,0.00289,0.00397,0.14829,0.92089,0.30000,-0.16279,-0.20000,-0.16279
0.1042,0,0.11934,0.15307,-0.01633,0.00305,-0.17147,0.09225,2.35358,0.10933,-0.25751,0.27976,0.00295,0.00405,0.00000,0.00000,0.00295,0.00405,0.14831,0.92092,0.30000,-0.16279,-0.20000,-0.16279
0.1063,0,0.11934,0.15307,-0.01668,0.00324,-0.17120,0.09211,2.35358,0.10933,-0.25751,0.27976,0.00301,0.00412,0.00000,0.00000,0.00301,0.00412,0.14830,0.92091,0.30000,-0.16279,-0.20000,-0.16279
0.1083,0,0.11934,0.15307,-0.01702,0.00342,-0.17092,0.09196,2.35358,0.10933,-0.25751,0.27976,0.00306,0.00420,0.00000,0.00000,0.00306,0.00420,0.14830,0.92092,0.30000,-0.16279,-0.20000,-0.16279
0.1103,0,0.11934,0.15307,-0.01736,0.00361,-0.17063,0.09181,2.35358,0.10933,-0.25751,0.27976,0.00312,0.00428,0.00000,0.00000,0.00312,0.00428,0.14832,0.92092,0.30000,-0.16279,-0.20000,-0.16279
0.1123,0,0.11934,0.15307,-0.01770,0.00379,-0.17034,0.09166,2.35358,0.10933,-0.25751,0.27976,0.00318,0.00436,0.00000,0.00000,0.00318,0.00436,0.14833,0.92094,0.30000,-0.16279,-0.20000,-0.16279
0.1143,0,0.11934,0.15307,-0.01804,0.00397,-0.17004,0.09150,2.35358,0.10933,-0.25751,0.27976,0.00323,0.00444,0.00000,0.00000,0.00323,0.00444,0.14834,0.92096,0.30000,-0.16279,-0.20000,-0.16279
0.1163,0,0.11934,0.15307,-0.01838,0.00416,-0.16974,0.09134,2.35358,0.10933,-0.25751,0.27976,0.00329,0.00451,0.00000,0.00000,0.00329,0.00451,0.14834,0.92094,0.30000,-0.16279,-0.20000,-0.16279
0.1183,0,0.11934,0.15307,-0.01872,0.00434,-0.16943,0.09118,2.35358,0.10933,-0.25751,0.27976,0.00335,0.00459,0.00000,0.00000,0.00335,0.00459,0.14839,0.92094,0.30000,-0.16279,-0.20000,-0.16279
0.1203,0,0.11934,0.15307,-0.01906,0.00452,-0.16911,0.09101,2.35358,0.10933,-0.25751,0.27976,0.00340,0.00467,0.00000,0.00000,0.00340,0.00467,0.14838,0.92093,0.30000,-0.16279,-0.20000,-0.16279
0.1224,0,0.11934,0.15307,-0.01940,0.00470,-0.16878,0.09084,2.35358,0.10933,-0.25751,0.27976,0.00346,0.00475,0.00000,0.00000,0.00346,0.00475,0.14835,0.92097,0.30000,-0.16279,-0.20000,-0.16279
0.1244,0,0.11934,0.15307,-0.01973,0.00488,-0.16845,0.09066,2.35358,0.10933,-0.25751,0.27976,0.00352,0.00483,0.00000,0.00000,0.00352,0.00483,0.14837,0.92100,0.30000,-0.16279,-0.20000,-0.16279
0.1264,0,0.11934,0.15307,-0.02007,0.00507,-0.16811,0.09049,2.35358,0.10933,-0.25751,0.27976,0.00357,0.00491,0.00000,0.00000,0.00357,0.00491,0.14836,0.92099,0.30000,-0.16279,-0.20000,-0.16279
0.1284,0,0.11934,0.15307,-0.02041,0.00525,-0.16777,0.09030,2.35358,0.10933,-0.25751,0.27976,0.00363,0.00498,0.00000,0.00000,0.00363,0.00498,0.14836,0.92100,0.30000,-0.16279,-0.20000,-0.16279
0.1304,0,0.11934,0.15307,-0.02074,0.00543,-0.16742,0.09012,2.35358,0.10933,-0.25751,0.27976,0.00369,0.00506,0.00000,0.00000,0.00369,0.00506,0.14834,0.92102,0.30000,-0.16279,-0.20000,-0.16279
0.1324,0,0.12118,0.15297,-0.00756,-0.00144,-0.06561,0.03704,2.35701,0.10748,-0.25648,0.27810,0.00374,0.00514,0.00000,0.00000,0.00374,0.00514,0.14843,0.92103,0.30000,-0.16279,-0.20000,-0.16279
0.1344,0,0.12118,0.15297,-0.00769,-0.00136,-0.06552,0.03699,2.35701,0.10748,-0.25648,0.27810,0.00380,0.00522,0.00000,0.00000,0.00380,0.00522,0.14843,0.92103,0.30000,-0.16279,-0.20000,-0.16279
0.1364,0,0.12118,0.15297,-0.00783,-0.00129,-0.06542,0.03693,2.35701,0.10748,-0.25648,0.27810,0.00386,0.00529,0.00000,0.00000,0.00386,0.00529,0.14842,0.92103,0.30000,-0.16279,-0.20000,-0.16279
0.1384,0,0.12118,0.15297,-0.00796,-0.00122,-0.06532,0.03688,2.35701,0.10748,-0.25648,0.27810,0.00391,0.00537,0.00000,0.00000,0.00391,0.00537,0.14848,0.92105,0.30000,-0.16279,-0.20000,-0.16279
0.1404,0,0.12118,0.15297,-0.00809,-0.00114,-0.06522,0.03682,2.35701,0.10748,-0.25648,0.27810,0.00397,0.00545,0.00000,0.00000,0.00397,0.00545,0.14846,0.92106,0.30000,-0.16279,-0.20000,-0.16279
0.1424,0,0.12118,0.15297,-0.00822,-0.00107,-0.06511,0.03677,2.35701,0.10748,-0.25648,0.27810,0.00403,0.00553,0.00000,0.00000,0.00403,0.00553,0.14840,0.92108,0.30000,-0.16279,-0.20000,-0.16279
0.1444,0,0.12118,0.15297,-0.00835,-0.00100,-0.06500,0.03671,2.35701,0.10748,-0.25648,0.27810,0.00408,0.00561,0.00000,0.00000,0.00408,0.00561,0.14842,0.92109,0.30000,-0.16279,-0.20000,-0.16279
0.1464,0,0.12118,0.15297,-0.00848,-0.00092,-0.06489,0.03665,2.35701,0.10748,-0.25648,0.27810,0.00414,0.00568,0.00000,0.00000,0.00414,0.00568,0.14847,0.92108,0.30000,-0.16279,-0.20000,-0.16279
0.1484,0,0.12118,0.15297,-0.00861,-0.00085,-0.06478,0.03659,2.35701,0.10748,-0.25648,0.27810,0.00420,0.00576,0.00000,0.00000,0.00420,0.00576,0.14846,0.92111,0.30000,-0.16279,-0.20000,-0.16279
0.1504,0,0.12118,0.15297,-0.00874,-0.00078,-0.06467,0.03652,2.35701,0.10748,-0.25648,0.27810,0.00425,0.00584,0.00000,0.00000,0.00425,0.00584,0.14848,0.92114,0.30000,-0.16279,-0.20000,-0.16279
0.1524,0,0.12118,0.15297,-0.00887,-0.00070,-0.06455,0.03646,2.35701,0.10748,-0.25648,0.27810,0.00431,0.00592,0.00000,0.00000,0.00431,0.00592,0.14850,0.92115,0.30000,-0.16279,-0.20000,-0.16279
0.1544,0,0.12118,0.15297,-0.00899,-0.00063,-0.06443,0.03639,2.35701,0.10748,-0.25648,0.27810,0.00437,0.00599,0.00000,0.00000,0.00437,0.00599,0.14847,0.92115,0.30000,-0.16279,-0.20000,-0.16279
0.1564,0,0.12118,0.15297,-0.00912,-0.00056,-0.06430,0.03633,2.35701,0.10748,-0.25648,0.27810,0.00442,0.00607,0.00000,0.00000,0.00442,0.00607,0.14849,0.92116,0.30000,-0.16279,-0.20000,-0.16279
0.1584,0,0.12118,0.15297,-0.00925,-0.00049,-0.06418,0.03626,2.35701,0.10748,-0.25648,0.27810,0.00448,0.00615,0.00000,0.00000,0.00448,0.00615,0.14853,0.92118,0.30000,-0.16279,-0.20000,-0.16279
0.1604,0,0.12118,0.15297,-0.00938,-0.00041,-0.06405,0.03619,2.35701,0.10748,-0.25648,0.27810,0.00454,0.00623,0.00000,0.00000,0.00454,0.00623,0.14849,0.92118,0.30000,-0.16279,-0.20000,-0.16279
0.1624,0,0.12118,0.15297,-0.00951,-0.00034,-0.06392,0.03612,2.35701,0.10748,-0.25648,0.27810,0.00459,0.00631,0.00000,0.00000,0.00459,0.00631,0.14851,0.92120,0.30000,-0.16279,-0.20000,-0.16279
0.1644,0,0.12118,0.15297,-0.00964,-0.00027,-0.06379,0.03604,2.35701,0.10748,-0.25648,0.27810,0.00465,0.00638,0.00000,0.00000,0.00465,0.00638,0.14852,0.92119,0.30000,-0.16279,-0.20000,-0.16279
0.1665,0,0.12118,0.15297,-0.00976,-0.00020,-0.06365,0.03597,2.35701,0.10748,-0.25648,0.27810,0.00471,0.00646,0.00000,0.00000,0.00471,0.00646,0.14852,0.92122,0.30000,-0.16279,-0.20000,-0.16279
0.1685,0,0.12118,0.15297,-0.00989,-0.00012,-0.06352,0.03589,2.35701,0.10748,-0.25648,0.27810,0.00476,0.00654,0.00000,0.00000,0.00476,0.00654,0.14860,0.92120,0.30000,-0.16279,-0.20000,-0.16279
0.1705,0,0.12118,0.15297,-0.01002,-0.00005,-0.06337,0.03582,2.35701,0.10748,-0.25648,0.27810,0.00482,0.00662,0.00000,0.00000,0.00482,0.00662,0.14863,0.92121,0.30000,-0.16279,-0.20000,-0.16279
0.1725,0,0.12118,0.15297,-0.01014,0.00002,-0.06323,0.03574,2.35701,0.10748,-0.25648,0.27810,0.00488,0.00670,0.00000,0.00000,0.00488,0.00670,0.14853,0.92122,0.30000,-0.16279,-0.20000,-0.16279
0.1745,0,0.12118,0.15297,-0.01027,0.00009,-0.06309,0.03566,2.35701,0.10748,-0.25648,0.27810,0.00494,0.00677,0.00000,0.00000,0.00494,0.00677,0.14855,0.92127,0.30000,-0.16279,-0.20000,-0.16279
0.1765,0,0.12118,0.15297,-0.01040,0.00016,-0.06294,0.03558,2.35701,0.10748,-0.25648,0.27810,0.00499,0.00685,0.00000,0.00000,0.00499,0.00685,0.14857,0.92128,0.30000,-0.16279,-0.20000,-0.16279
0.1785,0,0.12118,0.15297,-0.01052,0.00023,-0.06279,0.03549,2.35701,0.10748,-0.25648,0.27810,0.00505,0.00693,0.00000,0.00000,0.00505,0.00693,0.14859,0.92128,0.30000,-0.16279,-0.20000,-0.16279
0.1805,0,0.12118,0.15297,-0.01065,0.00030,-0.06264,0.03541,2.35701,0.10748,-0.25648,0.27810,0.00511,0.00701,0.00000,0.00000,0.00511,0.00701,0.14858,0.92130,0.30000,-0.16279,-0.20000,-0.16279
0.1825,0,0.12118,0.15297,-0.01077,0.00037,-0.06248,0.03532,2.35701,0.10748,-0.25648,0.27810,0.00516,0.00709,0.00000,0.00000,0.00516,0.00709,0.14865,0.92132,0.30000,-0.16279,-0.20000,-0.16279
0.1845,0,0.12118,0.15297,-0.01090,0.00044,-0.06232,0.03524,2.35701,0.10748,-0.25648,0.27810,0.00522,0.00716,0.00000,0.00000,0.00522,0.00716,0.14866,0.92133,0.30000,-0.16279,-0.20000,-0.16279
0.1865,0,0.12118,0.15297,-0.01102,0.00052,-0.06216,0.03515,2.35701,0.10748,-0.25648,0.27810,0.00528,0.00724,0.00000,0.00000,0.00528,0.00724,0.14860,0.92135,0.30000,-0.16279,-0.20000,-0.16279
0.1885,0,0.12118,0.15297,-0.01115,0.00059,-0.06200,0.03506,2.35701,0.10748,-0.25648,0.27810,0.00533,0.00732,0.00000,0.00000,0.00533,0.00732,0.14866,0.92134,0.30000,-0.16279,-0.20000,-0.16279
0.1905,0,0.12118,0.15297,-0.01127,0.00066,-0.06184,0.03497,2.35701,0.10748,-0.25648,0.27810,0.00539,0.00740,0.00000,0.00000,0.00539,0.00740,0.14867,0.92136,0.30000,-0.16279,-0.20000,-0.16279
0.1925,0,0.12248,0.15139,-0.00814,-0.00069,-0.04462,0.02748,2.35732,0.10709,-0.25487,0.27645,0.00545,0.00747,0.00000,0.00000,0.00545,0.00747,0.14869,0.92138,0.30000,-0.16279,-0.20000,-0.16279
0.1945,0,0.12248,0.15139,-0.00823,-0.00063,-0.04452,0.02741,2.35732,0.10709,-0.25487,0.27645,0.00550,0.00755,0.00000,0.00000,0.00550,0.00755,0.14868,0.92140,0.30000,-0.16279,-0.20000,-0.16279
0.1966,0,0.12248,0.15139,-0.00832,-0.00058,-0.04441,0.02734,2.35732,0.10709,-0.25487,0.27645,0.00556,0.00763,0.00000,0.00000,0.00556,0.00763,0.14868,0.92142,0.30000,-0.16279,-0.20000,-0.16279
0.1986,0,0.12248,0.15139,-0.00841,-0.00052,-0.04430,0.02728,2.35732,0.10709,-0.25487,0.27645,0.00562,0.00771,0.00000,0.00000,0.00562,0.00771,0.14875,0.92144,0.30000,-0.16279,-0.20000,-0.16279
0.2006,0,0.12248,0.15139,-0.00849,-0.00047,-0.04419,0.02721,2.35732,0.10709,-0.25487,0.27645,0.00567,0.00778,0.00000,0.00000,0.00567,0.00778,0.14872,0.92146,0.30000,-0.16279,-0.20000,-0.16279
0.2026,0,0.12248,0.15139,-0.00858,-0.00041,-0.04408,0.02714,2.35732,0.10709,-0.25487,0.27645,0.00573,0.00786,0.00000,0.00000,0.00573,0.00786,0.14868,0.92147,0.30000,-0.16279,-0.20000,-0.16279
0.2046,0,0.12248,0.15139,-0.00867,-0.00036,-0.04397,0.02707,2.35732,0.10709,-0.25487,0.27645,0.00579,0.00794,0.00000,0.00000,0.00579,0.00794,0.14871,0.92148,0.30000,-0.16279,-0.20000,-0.16279
0.2066,0,0.12248,0.15139,-0.00876,-0.00031,-0.04385,0.02699,2.35732,0.10709,-0.25487,0.27645,0.00584,0.00802,0.00000,0.00000,0.00584,0.00802,0.14874,0.92151,0.30000,-0.16279,-0.20000,-0.16279
0.2086,0,0.12248,0.15139,-0.00885,-0.00025,-0.04373,0.02692,2.35732,0.10709,-0.25487,0.27645,0.00590,0.00810,0.00000,0.00000,0.00590,0.00810,0.14873,0.92151,0.30000,-0.16279,-0.20000,-0.16279
0.2106,0,0.12248,0.15139,-0.00893,-0.00020,-0.04361,0.02685,2.35732,0.10709,-0.25487,0.27645,0.00596,0.00817,0.00000,0.00000,0.00596,0.00817,0.14876,0.92153,0.30000,-0.16279,-0.20000,-0.16279
0.2126,0,0.12248,0.15139,-0.00902,-0.00014,-0.04349,0.02677,2.35732,0.10709,-0.25487,0.27645,0.00601,0.00825,0.00000,0.00000,0.00601,0.00825,0.14880,0.92151,0.30000,-0.16279,-0.20000,-0.16279
0.2146,0,0.12248,0.15139,-0.00911,-0.00009,-0.04337,0.02670,2.35732,0.10709,-0.25487,0.27645,0.00607,0.00833,0.00000,0.00000,0.00607,0.00833,0.14881,0.92155,0.30000,-0.16279,-0.20000,-0.16279
0.2166,0,0.12248,0.15139,-0.00919,-0.00004,-0.04325,0.02662,2.35732,0.10709,-0.25487,0.27645,0.00613,0.00841,0.00000,0.00000,0.00613,0.00841,0.14883,0.92158,0.30000,-0.16279,-0.20000,-0.16279
0.2186,0,0.12248,0.15139,-0.00928,0.00002,-0.04312,0.02654,2.35732,0.10709,-0.25487,0.27645,0.00618,0.00848,0.00000,0.00000,0.00618,0.00848,0.14883,0.92157,0.30000,-0.16279,-0.20000,-0.16279
0.2206,0,0.12248,0.15139,-0.00937,0.00007,-0.04299,0.02646,2.35732,0.10709,-0.25487,0.27645,0.00624,0.00856,0.00000,0.00000,0.00624,0.00856,0.14885,0.92159,0.30000,-0.16279,-0.20000,-0.16279
