t,phase,ex,ey,th_x,th_y,thd_x,thd_y,phi,pos_x,pos_y,dist_origine,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,d1_x,d1_y,d3_x,d3_y
0.0501,0,0.12428,0.10755,-0.00944,-0.00256,0.00326,0.00002,1.88797,0.13083,-0.28851,0.31679,0.00152,0.00134,0.00000,0.00000,0.00152,0.00134,0.14826,0.92071,0.30000,-0.23511,-0.20000,-0.23511
0.0521,0,0.12428,0.10755,-0.00944,-0.00256,0.00339,0.00002,1.88797,0.13083,-0.28851,0.31679,0.00158,0.00140,0.00000,0.00000,0.00158,0.00140,0.14831,0.92073,0.30000,-0.23511,-0.20000,-0.23511
0.0541,0,0.12428,0.10755,-0.00943,-0.00256,0.00351,0.00001,1.88797,0.13083,-0.28851,0.31679,0.00164,0.00145,0.00000,0.00000,0.00164,0.00145,0.14827,0.92075,0.30000,-0.23511,-0.20000,-0.23511
0.0561,0,0.12428,0.10755,-0.00942,-0.00256,0.00363,0.00001,1.88797,0.13083,-0.28851,0.31679,0.00170,0.00150,0.00000,0.00000,0.00170,0.00150,0.14827,0.92072,0.30000,-0.23511,-0.20000,-0.23511
0.0581,0,0.12428,0.10755,-0.00942,-0.00256,0.00376,0.00001,1.88797,0.13083,-0.28851,0.31679,0.00176,0.00156,0.00000,0.00000,0.00176,0.00156,0.14829,0.92074,0.30000,-0.23511,-0.20000,-0.23511
0.0601,0,0.12428,0.10755,-0.00941,-0.00256,0.00388,0.00000,1.88797,0.13083,-0.28851,0.31679,0.00182,0.00161,0.00000,0.00000,0.00182,0.00161,0.14828,0.92074,0.30000,-0.23511,-0.20000,-0.23511
0.0621,0,0.12428,0.10755,-0.00940,-0.00256,0.00401,-0.00000,1.88797,0.13083,-0.28851,0.31679,0.00188,0.00167,0.00000,0.00000,0.00188,0.00167,0.14828,0.92075,0.30000,-0.23511,-0.20000,-0.23511
0.0641,0,0.12428,0.10755,-0.00939,-0.00256,0.00413,-0.00000,1.88797,0.13083,-0.28851,0.31679,0.00194,0.00172,0.00000,0.00000,0.00194,0.00172,0.14832,0.92073,0.30000,-0.23511,-0.20000,-0.23511
0.0661,0,0.12428,0.10755,-0.00938,-0.00256,0.00425,-0.00001,1.88797,0.13083,-0.28851,0.31679,0.00200,0.00177,0.00000,0.00000,0.00200,0.00177,0.14830,0.92074,0.30000,-0.23511,-0.20000,-0.23511
0.0681,0,0.12428,0.10755,-0.00938,-0.00256,0.00438,-0.00001,1.88797,0.13083,-0.28851,0.31679,0.00206,0.00183,0.00000,0.00000,0.00206,0.00183,0.14832,0.92075,0.30000,-0.23511,-0.20000,-0.23511
0.0701,0,0.12428,0.10755,-0.00937,-0.00256,0.00450,-0.00001,1.88797,0.13083,-0.28851,0.31679,0.00213,0.00188,0.00000,0.00000,0.00213,0.00188,0.14828,0.92074,0.30000,-0.23511,-0.20000,-0.23511
0.0721,0,0.12428,0.10755,-0.00936,-0.00256,0.00462,-0.00002,1.88797,0.13083,-0.28851,0.31679,0.00219,0.00193,0.00000,0.00000,0.00219,0.00193,0.14835,0.92073,0.30000,-0.23511,-0.20000,-0.23511
0.0741,0,0.12428,0.10755,-0.00935,-0.00256,0.00475,-0.00002,1.88797,0.13083,-0.28851,0.31679,0.00225,0.00199,0.00000,0.00000,0.00225,0.00199,0.14834,0.92075,0.30000,-0.23511,-0.20000,-0.23511
0.0761,0,0.12428,0.10755,-0.00934,-0.00256,0.00487,-0.00003,1.88797,0.13083,-0.28851,0.31679,0.00231,0.00204,0.00000,0.00000,0.00231,0.00204,0.14830,0.92075,0.30000,-0.23511,-0.20000,-0.23511
0.0781,0,0.12428,0.10755,-0.00933,-0.00256,0.00499,-0.00003,1.88797,0.13083,-0.28851,0.31679,0.00237,0.00210,0.00000,0.00000,0.00237,0.00210,0.14834,0.92077,0.30000,-0.23511,-0.20000,-0.23511
0.0801,0,0.12428,0.10755,-0.00932,-0.00256,0.00511,-0.00003,1.88797,0.13083,-0.28851,0.31679,0.00243,0.00215,0.00000,0.00000,0.00243,0.00215,0.14835,0.92074,0.30000,-0.23511,-0.20000,-0.23511
0.0821,0,0.12428,0.10755,-0.00931,-0.00256,0.00523,-0.00004,1.88797,0.13083,-0.28851,0.31679,0.00249,0.00220,0.00000,0.00000,0.00249,0.00220,0.14834,0.92076,0.30000,-0.23511,-0.20000,-0.23511
0.0841,0,0.12428,0.10755,-0.00930,-0.00256,0.00535,-0.00004,1.88797,0.13083,-0.28851,0.31679,0.00255,0.00226,0.00000,0.00000,0.00255,0.00226,0.14829,0.92077,0.30000,-0.23511,-0.20000,-0.23511
0.0861,0,0.12428,0.10755,-0.00929,-0.00256,0.00548,-0.00004,1.88797,0.13083,-0.28851,0.31679,0.00261,0.00231,0.00000,0.00000,0.00261,0.00231,0.14830,0.92078,0.30000,-0.23511,-0.20000,-0.23511
0.0881,0,0.12428,0.10755,-0.00928,-0.00256,0.00560,-0.00005,1.88797,0.13083,-0.28851,0.31679,0.00267,0.00237,0.00000,0.00000,0.00267,0.00237,0.14833,0.92076,0.30000,-0.23511,-0.20000,-0.23511
0.0901,0,0.12428,0.10755,-0.00926,-0.00256,0.00572,-0.00005,1.88797,0.13083,-0.28851,0.31679,0.00273,0.00242,0.00000,0.00000,0.00273,0.00242,0.14833,0.92079,0.30000,-0.23511,-0.20000,-0.23511
0.0921,0,0.12428,0.10755,-0.00925,-0.00256,0.00584,-0.00005,1.88797,0.13083,-0.28851,0.31679,0.00279,0.00247,0.00000,0.00000,0.00279,0.00247,0.14835,0.92078,0.30000,-0.23511,-0.20000,-0.23511
0.0941,0,0.12428,0.10755,-0.00924,-0.00256,0.00596,-0.00006,1.88797,0.13083,-0.28851,0.31679,0.00286,0.00253,0.00000,0.00000,0.00286,0.00253,0.14833,0.92079,0.30000,-0.23511,-0.20000,-0.23511
0.0962,0,0.12520,0.10780,-0.01274,-0.00125,-0.02923,0.01313,1.88975,0.12937,-0.28869,0.31636,0.00292,0.00258,0.00000,0.00000,0.00292,0.00258,0.14837,0.92078,0.30000,-0.23511,-0.20000,-0.23511
0.0982,0,0.12520,0.10780,-0.01280,-0.00122,-0.02904,0.01310,1.88975,0.12937,-0.28869,0.31636,0.00298,0.00263,0.00000,0.00000,0.00298,0.00263,0.14837,0.92078,0.30000,-0.23511,-0.20000,-0.23511
0.1002,0,0.12520,0.10780,-0.01286,-0.00120,-0.02885,0.01307,1.88975,0.12937,-0.28869,0.31636,0.00304,0.00269,0.00000,0.00000,0.00304,0.00269,0.14836,0.92081,0.30000,-0.23511,-0.20000,-0.23511
0.1022,0,0.12520,0.10780,-0.01292,-0.00117,-0.02866,0.01303,1.88975,0.12937,-0.28869,0.31636,0.00310,0.00274,0.00000,0.00000,0.00310,0.00274,0.14835,0.92081,0.30000,-0.23511,-0.20000,-0.23511
0.1042,0,0.12520,0.10780,-0.01298,-0.00114,-0.02846,0.01300,1.88975,0.12937,-0.28869,0.31636,0.00316,0.00280,0.00000,0.00000,0.00316,0.00280,0.14838,0.92082,0.30000,-0.23511,-0.20000,-0.23511
0.1062,0,0.12520,0.10780,-0.01303,-0.00112,-0.02827,0.01297,1.88975,0.12937,-0.28869,0.31636,0.00322,0.00285,0.00000,0.00000,0.00322,0.00285,0.14837,0.92081,0.30000,-0.23511,-0.20000,-0.23511
0.1082,0,0.12520,0.10780,-0.01309,-0.00109,-0.02807,0.01294,1.88975,0.12937,-0.28869,0.31636,0.00328,0.00290,0.00000,0.00000,0.00328,0.00290,0.14839,0.92080,0.30000,-0.23511,-0.20000,-0.23511
0.1102,0,0.12520,0.10780,-0.01314,-0.00107,-0.02787,0.01290,1.88975,0.12937,-0.28869,0.31636,0.00334,0.00296,0.00000,0.00000,0.00334,0.00296,0.14840,0.92082,0.30000,-0.23511,-0.20000,-0.23511
0.1122,0,0.12520,0.10780,-0.01320,-0.00104,-0.02768,0.01287,1.88975,0.12937,-0.28869,0.31636,0.00340,0.00301,0.00000,0.00000,0.00340,0.00301,0.14842,0.92083,0.30000,-0.23511,-0.20000,-0.23511
0.1142,0,0.12520,0.10780,-0.01325,-0.00101,-0.02748,0.01284,1.88975,0.12937,-0.28869,0.31636,0.00346,0.00307,0.00000,0.00000,0.00346,0.00307,0.14839,0.92081,0.30000,-0.23511,-0.20000,-0.23511
0.1162,0,0.12520,0.10780,-0.01331,-0.00099,-0.02728,0.01280,1.88975,0.12937,-0.28869,0.31636,0.00353,0.00312,0.00000,0.00000,0.00353,0.00312,0.14840,0.92083,0.30000,-0.23511,-0.20000,-0.23511
0.1182,0,0.12520,0.10780,-0.01336,-0.00096,-0.02707,0.01277,1.88975,0.12937,-0.28869,0.31636,0.00359,0.00317,0.00000,0.00000,0.00359,0.00317,0.14844,0.92082,0.30000,-0.23511,-0.20000,-0.23511
0.1202,0,0.12520,0.10780,-0.01342,-0.00094,-0.02687,0.01273,1.88975,0.12937,-0.28869,0.31636,0.00365,0.00323,0.00000,0.00000,0.00365,0.00323,0.14838,0.92086,0.30000,-0.23511,-0.20000,-0.23511
0.1223,0,0.12520,0.10780,-0.01347,-0.00091,-0.02667,0.01270,1.88975,0.12937,-0.28869,0.31636,0.00371,0.00328,0.00000,0.00000,0.00371,0.00328,0.14841,0.92087,0.30000,-0.23511,-0.20000,-0.23511
0.1243,0,0.12520,0.10780,-0.01352,-0.00089,-0.02646,0.01266,1.88975,0.12937,-0.28869,0.31636,0.00377,0.00333,0.00000,0.00000,0.00377,0.00333,0.14842,0.92089,0.30000,-0.23511,-0.20000,-0.23511
0.1263,0,0.12520,0.10780,-0.01358,-0.00086,-0.02626,0.01262,1.88975,0.12937,-0.28869,0.31636,0.00383,0.00339,0.00000,0.00000,0.00383,0.00339,0.14840,0.92087,0.30000,-0.23511,-0.20000,-0.23511
0.1283,0,0.12520,0.10780,-0.01363,-0.00084,-0.02605,0.01258,1.88975,0.12937,-0.28869,0.31636,0.00389,0.00344,0.00000,0.00000,0.00389,0.00344,0.14843,0.92086,0.30000,-0.23511,-0.20000,-0.23511
0.1303,0,0.12520,0.10780,-0.01368,-0.00081,-0.02584,0.01255,1.88975,0.12937,-0.28869,0.31636,0.00395,0.00350,0.00000,0.00000,0.00395,0.00350,0.14844,0.92087,0.30000,-0.23511,-0.20000,-0.23511
0.1323,0,0.12520,0.10780,-0.01373,-0.00079,-0.02563,0.01251,1.88975,0.12937,-0.28869,0.31636,0.00401,0.00355,0.00000,0.00000,0.00401,0.00355,0.14845,0.92089,0.30000,-0.23511,-0.20000,-0.23511
0.1343,0,0.12520,0.10780,-0.01378,-0.00076,-0.02542,0.01247,1.88975,0.12937,-0.28869,0.31636,0.00407,0.00360,0.00000,0.00000,0.00407,0.00360,0.14845,0.92088,0.30000,-0.23511,-0.20000,-0.23511
0.1363,0,0.12520,0.10780,-0.01383,-0.00074,-0.02521,0.01243,1.88975,0.12937,-0.28869,0.31636,0.00413,0.00366,0.00000,0.00000,0.00413,0.00366,0.14848,0.92091,0.30000,-0.23511,-0.20000,-0.23511
0.1383,0,0.12520,0.10780,-0.01388,-0.00071,-0.02500,0.01239,1.88975,0.12937,-0.28869,0.31636,0.00420,0.00371,0.00000,0.00000,0.00420,0.00371,0.14846,0.92091,0.30000,-0.23511,-0.20000,-0.23511
0.1403,0,0.12520,0.10780,-0.01393,-0.00069,-0.02479,0.01235,1.88975,0.12937,-0.28869,0.31636,0.00426,0.00377,0.00000,0.00000,0.00426,0.00377,0.14849,0.92089,0.30000,-0.23511,-0.20000,-0.23511
0.1423,0,0.12520,0.10780,-0.01398,-0.00066,-0.02458,0.01231,1.88975,0.12937,-0.28869,0.31636,0.00432,0.00382,0.00000,0.00000,0.00432,0.00382,0.14853,0.92091,0.30000,-0.23511,-0.20000,-0.23511
0.1443,0,0.12520,0.10780,-0.01403,-0.00064,-0.02436,0.01227,1.88975,0.12937,-0.28869,0.31636,0.00438,0.00387,0.00000,0.00000,0.00438,0.00387,0.14851,0.92093,0.30000,-0.23511,-0.20000,-0.23511
0.1463,0,0.12520,0.10780,-0.01408,-0.00061,-0.02415,0.01222,1.88975,0.12937,-0.28869,0.31636,0.00444,0.00393,0.00000,0.00000,0.00444,0.00393,0.14853,0.92094,0.30000,-0.23511,-0.20000,-0.23511
0.1483,0,0.12520,0.10780,-0.01413,-0.00059,-0.02393,0.01218,1.88975,0.12937,-0.28869,0.31636,0.00450,0.00398,0.00000,0.00000,0.00450,0.00398,0.14851,0.92097,0.30000,-0.23511,-0.20000,-0.23511
0.1504,0,0.12520,0.10780,-0.01418,-0.00056,-0.02371,0.01214,1.88975,0.12937,-0.28869,0.31636,0.00456,0.00404,0.00000,0.00000,0.00456,0.00404,0.14856,0.92098,0.30000,-0.23511,-0.20000,-0.23511
0.1524,0,0.12520,0.10780,-0.01422,-0.00054,-0.02349,0.01210,1.88975,0.12937,-0.28869,0.31636,0.00462,0.00409,0.00000,0.00000,0.00462,0.00409,0.14854,0.92095,0.30000,-0.23511,-0.20000,-0.23511
0.1544,0,0.12520,0.10780,-0.01427,-0.00052,-0.02327,0.01205,1.88975,0.12937,-0.28869,0.31636,0.00468,0.00414,0.00000,0.00000,0.00468,0.00414,0.14858,0.92095,0.30000,-0.23511,-0.20000,-0.23511
0.1564,0,0.12520,0.10780,-0.01432,-0.00049,-0.02305,0.01201,1.88975,0.12937,-0.28869,0.31636,0.00474,0.00420,0.00000,0.00000,0.00474,0.00420,0.14857,0.92097,0.30000,-0.23511,-0.20000,-0.23511
0.1584,0,0.12520,0.10780,-0.01436,-0.00047,-0.02283,0.01196,1.88975,0.12937,-0.28869,0.31636,0.00480,0.00425,0.00000,0.00000,0.00480,0.00425,0.14861,0.92098,0.30000,-0.23511,-0.20000,-0.23511
0.1604,0,0.12520,0.10780,-0.01441,-0.00044,-0.02261,0.01192,1.88975,0.12937,-0.28869,0.31636,0.00487,0.00430,0.00000,0.00000,0.00487,0.00430,0.14858,0.92101,0.30000,-0.23511,-0.20000,-0.23511
0.1624,0,0.12520,0.10780,-0.01445,-0.00042,-0.02239,0.01187,1.88975,0.12937,-0.28869,0.31636,0.00493,0.00436,0.00000,0.00000,0.00493,0.00436,0.14865,0.92099,0.30000,-0.23511,-0.20000,-0.23511
0.1644,0,0.12520,0.10780,-0.01450,-0.00040,-0.02216,0.01182,1.88975,0.12937,-0.28869,0.31636,0.00499,0.00441,0.00000,0.00000,0.00499,0.00441,0.14862,0.92100,0.30000,-0.23511,-0.20000,-0.23511
0.1664,0,0.12520,0.10780,-0.01454,-0.00037,-0.02194,0.01178,1.88975,0.12937,-0.28869,0.31636,0.00505,0.00447,0.00000,0.00000,0.00505,0.00447,0.14864,0.92100,0.30000,-0.23511,-0.20000,-0.23511
0.1684,0,0.12557,0.10760,-0.01241,-0.00088,-0.00881,0.00860,1.88870,0.12917,-0.28831,0.31592,0.00511,0.00452,0.00000,0.00000,0.00511,0.00452,0.14863,0.92102,0.30000,-0.23511,-0.20000,-0.23511
0.1704,0,0.12557,0.10760,-0.01243,-0.00086,-0.00863,0.00856,1.88870,0.12917,-0.28831,0.31592,0.00517,0.00457,0.00000,0.00000,0.00517,0.00457,0.14863,0.92102,0.30000,-0.23511,-0.20000,-0.23511
0.1724,0,0.12557,0.10760,-0.01245,-0.00084,-0.00844,0.00852,1.88870,0.12917,-0.28831,0.31592,0.00523,0.00463,0.00000,0.00000,0.00523,0.00463,0.14864,0.92105,0.30000,-0.23511,-0.20000,-0.23511
0.1744,0,0.12557,0.10760,-0.01246,-0.00083,-0.00826,0.00848,1.88870,0.12917,-0.28831,0.31592,0.00529,0.00468,0.00000,0.00000,0.00529,0.00468,0.14862,0.92106,0.30000,-0.23511,-0.20000,-0.23511
0.1764,0,0.12557,0.10760,-0.01248,-0.00081,-0.00808,0.00845,1.88870,0.12917,-0.28831,0.31592,0.00535,0.00473,0.00000,0.00000,0.00535,0.00473,0.14864,0.92106,0.30000,-0.23511,-0.20000,-0.23511
0.1784,0,0.12557,0.10760,-0.01249,-0.00079,-0.00789,0.00841,1.88870,0.12917,-0.28831,0.31592,0.00541,0.00479,0.00000,0.00000,0.00541,0.00479,0.14868,0.92106,0.30000,-0.23511,-0.20000,-0.23511
0.1804,0,0.12557,0.10760,-0.01251,-0.00078,-0.00771,0.00837,1.88870,0.12917,-0.28831,0.31592,0.00547,0.00484,0.00000,0.00000,0.00547,0.00484,0.14869,0.92109,0.30000,-0.23511,-0.20000,-0.23511
0.1824,0,0.12557,0.10760,-0.01253,-0.00076,-0.00752,0.00833,1.88870,0.12917,-0.28831,0.31592,0.00553,0.00490,0.00000,0.00000,0.00553,0.00490,0.14875,0.92108,0.30000,-0.23511,-0.20000,-0.23511
0.1844,0,0.12557,0.10760,-0.01254,-0.00074,-0.00734,0.00829,1.88870,0.12917,-0.28831,0.31592,0.00559,0.00495,0.00000,0.00000,0.00559,0.00495,0.14871,0.92111,0.30000,-0.23511,-0.20000,-0.23511
0.1864,0,0.12557,0.10760,-0.01256,-0.00073,-0.00715,0.00825,1.88870,0.12917,-0.28831,0.31592,0.00565,0.00500,0.00000,0.00000,0.00565,0.00500,0.14871,0.92112,0.30000,-0.23511,-0.20000,-0.23511
0.1884,0,0.12557,0.10760,-0.01257,-0.00071,-0.00696,0.00821,1.88870,0.12917,-0.28831,0.31592,0.00572,0.00506,0.00000,0.00000,0.00572,0.00506,0.14868,0.92113,0.30000,-0.23511,-0.20000,-0.23511
0.1904,0,0.12557,0.10760,-0.01258,-0.00069,-0.00678,0.00817,1.88870,0.12917,-0.28831,0.31592,0.00578,0.00511,0.00000,0.00000,0.00578,0.00511,0.14872,0.92114,0.30000,-0.23511,-0.20000,-0.23511
0.1924,0,0.12557,0.10760,-0.01260,-0.00068,-0.00659,0.00813,1.88870,0.12917,-0.28831,0.31592,0.00584,0.00516,0.00000,0.00000,0.00584,0.00516,0.14876,0.92114,0.30000,-0.23511,-0.20000,-0.23511
0.1944,0,0.12557,0.10760,-0.01261,-0.00066,-0.00640,0.00809,1.88870,0.12917,-0.28831,0.31592,0.00590,0.00522,0.00000,0.00000,0.00590,0.00522,0.14874,0.92116,0.30000,-0.23511,-0.20000,-0.23511
0.1964,0,0.12557,0.10760,-0.01262,-0.00064,-0.00622,0.00805,1.88870,0.12917,-0.28831,0.31592,0.00596,0.00527,0.00000,0.00000,0.00596,0.00527,0.14874,0.92118,0.30000,-0.23511,-0.20000,-0.23511
0.1985,0,0.12557,0.10760,-0.01263,-0.00063,-0.00603,0.00801,1.88870,0.12917,-0.28831,0.31592,0.00602,0.00533,0.00000,0.00000,0.00602,0.00533,0.14878,0.92118,0.30000,-0.23511,-0.20000,-0.23511
0.2005,0,0.12557,0.10760,-0.01265,-0.00061,-0.00584,0.00797,1.88870,0.12917,-0.28831,0.31592,0.00608,0.00538,0.00000,0.00000,0.00608,0.00538,0.14878,0.92118,0.30000,-0.23511,-0.20000,-0.23511
0.2025,0,0.12557,0.10760,-0.01266,-0.00060,-0.00566,0.00792,1.88870,0.12917,-0.28831,0.31592,0.00614,0.00543,0.00000,0.00000,0.00614,0.00543,0.14883,0.92121,0.30000,-0.23511,-0.20000,-0.23511
0.2045,0,0.12557,0.10760,-0.01267,-0.00058,-0.00547,0.00788,1.88870,0.12917,-0.28831,0.31592,0.00620,0.00549,0.00000,0.00000,0.00620,0.00549,0.14884,0.92120,0.30000,-0.23511,-0.20000,-0.23511
0.2065,0,0.12557,0.10760,-0.01268,-0.00056,-0.00528,0.00784,1.88870,0.12917,-0.28831,0.31592,0.00626,0.00554,0.00000,0.00000,0.00626,0.00554,0.14884,0.92121,0.30000,-0.23511,-0.20000,-0.23511
0.2085,0,0.12557,0.10760,-0.01269,-0.00055,-0.00509,0.00780,1.88870,0.12917,-0.28831,0.31592,0.00632,0.00559,0.00000,0.00000,0.00632,0.00559,0.14889,0.92122,0.30000,-0.23511,-0.20000,-0.23511
0.2105,0,0.12557,0.10760,-0.01270,-0.00053,-0.00490,0.00775,1.88870,0.12917,-0.28831,0.31592,0.00638,0.00565,0.00000,0.00000,0.00638,0.00565,0.14886,0.92127,0.30000,-0.23511,-0.20000,-0.23511
0.2125,0,0.12557,0.10760,-0.01271,-0.00052,-0.00471,0.00771,1.88870,0.12917,-0.28831,0.31592,0.00644,0.00570,0.00000,0.00000,0.00644,0.00570,0.14887,0.92124,0.30000,-0.23511,-0.20000,-0.23511
0.2145,0,0.12557,0.10760,-0.01272,-0.00050,-0.00453,0.00766,1.88870,0.12917,-0.28831,0.31592,0.00650,0.00576,0.00000,0.00000,0.00650,0.00576,0.14884,0.92127,0.30000,-0.23511,-0.20000,-0.23511
0.2165,0,0.12557,0.10760,-0.01273,-0.00049,-0.00434,0.00762,1.88870,0.12917,-0.28831,0.31592,0.00657,0.00581,0.00000,0.00000,0.00657,0.00581,0.14889,0.92128,0.30000,-0.23511,-0.20000,-0.23511
0.2185,0,0.12557,0.10760,-0.01274,-0.00047,-0.00415,0.00758,1.88870,0.12917,-0.28831,0.31592,0.00663,0.00586,0.00000,0.00000,0.00663,0.00586,0.14889,0.92129,0.30000,-0.23511,-0.20000,-0.23511
0.2205,0,0.12557,0.10760,-0.01274,-0.00046,-0.00396,0.00753,1.88870,0.12917,-0.28831,0.31592,0.00669,0.00592,0.00000,0.00000,0.00669,0.00592,0.14895,0.92127,0.30000,-0.23511,-0.20000,-0.23511
