t,phase,ex,ey,th_x,th_y,thd_x,thd_y,phi,pos_x,pos_y,dist_origine,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,d1_x,d1_y,d3_x,d3_y
0.0301,0,0.10693,0.00646,0.01265,0.00223,-0.01913,-0.00684,1.40914,0.19253,-0.22185,0.29375,0.00080,0.00005,0.02361,0.00415,0.01741,0.00591,0.10484,1.01394,0.15000,-0.24609,0.02000,-0.24609
0.0321,0,0.10693,0.00646,0.01261,0.00221,-0.02142,-0.00663,1.40914,0.19253,-0.22185,0.29375,0.00085,0.00005,0.02353,0.00413,0.01958,0.00553,0.10484,1.01394,0.15000,-0.24609,0.02000,-0.24609
0.0341,0,0.10693,0.00646,0.01257,0.00220,-0.02384,-0.00629,1.40914,0.19253,-0.22185,0.29375,0.00091,0.00005,0.02345,0.00410,0.02178,0.00502,0.10484,1.01395,0.15000,-0.24609,0.02000,-0.24609
0.0361,0,0.10693,0.00646,0.01252,0.00219,-0.02629,-0.00582,1.40914,0.19253,-0.22185,0.29375,0.00096,0.00006,0.02335,0.00408,0.02398,0.00438,0.10486,1.01395,0.15000,-0.24609,0.02000,-0.24609
0.0381,0,0.10513,0.00784,0.01339,0.00213,-0.02687,-0.00585,1.41054,0.19200,-0.22552,0.29618,0.00101,0.00006,0.02408,0.00467,0.02606,0.00387,0.10501,1.01397,0.15000,-0.24609,0.02000,-0.24609
0.0401,0,0.10513,0.00784,0.01333,0.00212,-0.02920,-0.00538,1.41054,0.19200,-0.22552,0.29618,0.00107,0.00006,0.02398,0.00465,0.02800,0.00349,0.10501,1.01397,0.15000,-0.24609,0.02000,-0.24609
0.0421,0,0.10513,0.00784,0.01327,0.00211,-0.03141,-0.00504,1.41054,0.19200,-0.22552,0.29618,0.00112,0.00007,0.02386,0.00463,0.02982,0.00323,0.10505,1.01398,0.15000,-0.24609,0.02000,-0.24609
0.0441,0,0.10513,0.00784,0.01321,0.00210,-0.03348,-0.00483,1.41054,0.19200,-0.22552,0.29618,0.00117,0.00007,0.02374,0.00461,0.03150,0.00311,0.10516,1.01397,0.15000,-0.24609,0.02000,-0.24609
0.0461,0,0.10513,0.00784,0.01314,0.00209,-0.03543,-0.00474,1.41054,0.19200,-0.22552,0.29618,0.00123,0.00007,0.02362,0.00459,0.03306,0.00311,0.10516,1.01397,0.15000,-0.24609,0.02000,-0.24609
0.0481,0,0.10513,0.00784,0.01307,0.00208,-0.03724,-0.00479,1.41054,0.19200,-0.22552,0.29618,0.00128,0.00008,0.02348,0.00457,0.03450,0.00324,0.10525,1.01401,0.15000,-0.24609,0.02000,-0.24609
0.0501,0,0.10513,0.00784,0.01299,0.00207,-0.03893,-0.00496,1.41054,0.19200,-0.22552,0.29618,0.00133,0.00008,0.02334,0.00456,0.03580,0.00350,0.10539,1.01398,0.15000,-0.24609,0.02000,-0.24609
0.0521,0,0.10513,0.00784,0.01291,0.00206,-0.04049,-0.00526,1.41054,0.19200,-0.22552,0.29618,0.00139,0.00008,0.02319,0.00454,0.03698,0.00389,0.10539,1.01398,0.15000,-0.24609,0.02000,-0.24609
0.0541,0,0.10513,0.00784,0.01283,0.00205,-0.04191,-0.00568,1.41054,0.19200,-0.22552,0.29618,0.00144,0.00009,0.02304,0.00452,0.03802,0.00440,0.10545,1.01400,0.15000,-0.24609,0.02000,-0.24609
0.0562,0,0.10513,0.00784,0.01274,0.00204,-0.04321,-0.00624,1.41054,0.19200,-0.22552,0.29618,0.00149,0.00009,0.02289,0.00449,0.03894,0.00479,0.10544,1.01399,0.15000,-0.24609,0.02000,-0.24609
0.0582,0,0.10513,0.00784,0.01265,0.00203,-0.04438,-0.00666,1.41054,0.19200,-0.22552,0.29618,0.00155,0.00009,0.02272,0.00447,0.03974,0.00504,0.10548,1.01399,0.15000,-0.24609,0.02000,-0.24609
0.0602,0,0.10513,0.00784,0.01257,0.00201,-0.04542,-0.00696,1.41054,0.19200,-0.22552,0.29618,0.00160,0.00010,0.02256,0.00444,0.04040,0.00518,0.10558,1.01402,0.15000,-0.24609,0.02000,-0.24609
0.0622,0,0.10513,0.00784,0.01247,0.00200,-0.04633,-0.00713,1.41054,0.19200,-0.22552,0.29618,0.00165,0.00010,0.02239,0.00442,0.04094,0.00518,0.10558,1.01402,0.15000,-0.24609,0.02000,-0.24609
0.0642,0,0.10513,0.00784,0.01238,0.00198,-0.04711,-0.00717,1.41054,0.19200,-0.22552,0.29618,0.00170,0.00010,0.02222,0.00439,0.04134,0.00505,0.10573,1.01403,0.15000,-0.24609,0.02000,-0.24609
0.0662,0,0.10513,0.00784,0.01229,0.00197,-0.04775,-0.00708,1.41054,0.19200,-0.22552,0.29618,0.00176,0.00011,0.02204,0.00437,0.04162,0.00480,0.10579,1.01408,0.15000,-0.24609,0.02000,-0.24609
0.0682,0,0.10513,0.00784,0.01219,0.00196,-0.04827,-0.00687,1.41054,0.19200,-0.22552,0.29618,0.00181,0.00011,0.02186,0.00434,0.04178,0.00445,0.10579,1.01408,0.15000,-0.24609,0.02000,-0.24609
0.0702,0,0.10513,0.00784,0.01209,0.00194,-0.04866,-0.00656,1.41054,0.19200,-0.22552,0.29618,0.00186,0.00011,0.02168,0.00431,0.04180,0.00423,0.10595,1.01408,0.15000,-0.24609,0.02000,-0.24609
0.0722,0,0.10513,0.00784,0.01199,0.00193,-0.04892,-0.00638,1.41054,0.19200,-0.22552,0.29618,0.00192,0.00012,0.02150,0.00429,0.04170,0.00414,0.10595,1.01408,0.15000,-0.24609,0.02000,-0.24609
0.0742,0,0.10513,0.00784,0.01190,0.00192,-0.04905,-0.00632,1.41054,0.19200,-0.22552,0.29618,0.00197,0.00012,0.02132,0.00427,0.04146,0.00417,0.10605,1.01410,0.15000,-0.24609,0.02000,-0.24609
0.0762,0,0.10513,0.00784,0.01180,0.00190,-0.04905,-0.00639,1.41054,0.19200,-0.22552,0.29618,0.00202,0.00012,0.02114,0.00424,0.04110,0.00433,0.10605,1.01410,0.15000,-0.24609,0.02000,-0.24609
0.0782,0,0.10513,0.00784,0.01170,0.00189,-0.04892,-0.00659,1.41054,0.19200,-0.22552,0.29618,0.00208,0.00013,0.02096,0.00422,0.04062,0.00437,0.10618,1.01412,0.15000,-0.24609,0.02000,-0.24609
0.0802,0,0.10513,0.00784,0.01160,0.00188,-0.04866,-0.00666,1.41054,0.19200,-0.22552,0.29618,0.00213,0.00013,0.02078,0.00419,0.04000,0.00432,0.10619,1.01414,0.15000,-0.24609,0.02000,-0.24609
0.0822,0,0.10513,0.00784,0.01151,0.00187,-0.04827,-0.00666,1.41054,0.19200,-0.22552,0.29618,0.00218,0.00013,0.02060,0.00417,0.03926,0.00430,0.10619,1.01414,0.15000,-0.24609,0.02000,-0.24609
0.0842,0,0.10513,0.00784,0.01141,0.00185,-0.04775,-0.00667,1.41054,0.19200,-0.22552,0.29618,0.00224,0.00014,0.02043,0.00415,0.03838,0.00428,0.10630,1.01412,0.15000,-0.24609,0.02000,-0.24609
0.0862,0,0.10513,0.00784,0.01132,0.00184,-0.04709,-0.00669,1.41054,0.19200,-0.22552,0.29618,0.00229,0.00014,0.02025,0.00412,0.03738,0.00426,0.10634,1.01412,0.15000,-0.24609,0.02000,-0.24609
0.0882,0,0.10513,0.00784,0.01122,0.00183,-0.04631,-0.00670,1.41054,0.19200,-0.22552,0.29618,0.00234,0.00014,0.02008,0.00410,0.03626,0.00424,0.10656,1.01415,0.15000,-0.24609,0.02000,-0.24609
0.0902,0,0.10513,0.00784,0.01113,0.00181,-0.04540,-0.00671,1.41054,0.19200,-0.22552,0.29618,0.00240,0.00014,0.01991,0.00407,0.03500,0.00422,0.10656,1.01415,0.15000,-0.24609,0.02000,-0.24609
0.0922,0,0.10513,0.00784,0.01104,0.00180,-0.04436,-0.00673,1.41054,0.19200,-0.22552,0.29618,0.00245,0.00015,0.01975,0.00405,0.03362,0.00419,0.10670,1.01417,0.15000,-0.24609,0.02000,-0.24609
0.0942,0,0.10513,0.00784,0.01095,0.00179,-0.04320,-0.00674,1.41054,0.19200,-0.22552,0.29618,0.00250,0.00015,0.01959,0.00402,0.03210,0.00417,0.10666,1.01419,0.15000,-0.24609,0.02000,-0.24609
0.0962,0,0.10513,0.00784,0.01087,0.00177,-0.04190,-0.00675,1.41054,0.19200,-0.22552,0.29618,0.00256,0.00015,0.01943,0.00400,0.03046,0.00415,0.10677,1.01418,0.15000,-0.24609,0.02000,-0.24609
0.0984,0,0.10261,0.00891,0.01795,0.00130,0.02789,-0.01153,1.40973,0.19335,-0.22761,0.29865,0.00261,0.00016,0.03138,0.00365,0.02895,0.00400,0.10686,1.01421,0.15000,-0.24609,0.02000,-0.24609
0.1004,0,0.10261,0.00891,0.01800,0.00127,0.02905,-0.01141,1.40973,0.19335,-0.22761,0.29865,0.00267,0.00016,0.03149,0.00361,0.02757,0.00377,0.10690,1.01420,0.15000,-0.24609,0.02000,-0.24609
0.1024,0,0.10261,0.00891,0.01806,0.00125,0.03008,-0.01120,1.40973,0.19335,-0.22761,0.29865,0.00272,0.00016,0.03160,0.00357,0.02631,0.00366,0.10692,1.01423,0.15000,-0.24609,0.02000,-0.24609
0.1044,0,0.10261,0.00891,0.01812,0.00123,0.03098,-0.01112,1.40973,0.19335,-0.22761,0.29865,0.00277,0.00017,0.03172,0.00352,0.02518,0.00369,0.10701,1.01423,0.15000,-0.24609,0.02000,-0.24609
0.1064,0,0.10261,0.00891,0.01819,0.00121,0.03175,-0.01117,1.40973,0.19335,-0.22761,0.29865,0.00283,0.00017,0.03184,0.00348,0.02418,0.00365,0.10706,1.01425,0.15000,-0.24609,0.02000,-0.24609
0.1084,0,0.10261,0.00891,0.01825,0.00119,0.03239,-0.01116,1.40973,0.19335,-0.22761,0.29865,0.00288,0.00017,0.03196,0.00344,0.02331,0.00362,0.10712,1.01426,0.15000,-0.24609,0.02000,-0.24609
0.1104,0,0.10261,0.00891,0.01832,0.00116,0.03291,-0.01114,1.40973,0.19335,-0.22761,0.29865,0.00293,0.00018,0.03209,0.00340,0.02257,0.00358,0.10715,1.01423,0.15000,-0.24609,0.02000,-0.24609
0.1124,0,0.10261,0.00891,0.01838,0.00114,0.03329,-0.01113,1.40973,0.19335,-0.22761,0.29865,0.00299,0.00018,0.03221,0.00336,0.02195,0.00354,0.10717,1.01425,0.15000,-0.24609,0.02000,-0.24609
0.1144,0,0.10261,0.00891,0.01845,0.00112,0.03354,-0.01111,1.40973,0.19335,-0.22761,0.29865,0.00304,0.00018,0.03234,0.00332,0.02146,0.00350,0.10722,1.01425,0.15000,-0.24609,0.02000,-0.24609
0.1164,0,0.10261,0.00891,0.01852,0.00110,0.03367,-0.01109,1.40973,0.19335,-0.22761,0.29865,0.00309,0.00019,0.03247,0.00328,0.02110,0.00346,0.10726,1.01425,0.15000,-0.24609,0.02000,-0.24609
0.1184,0,0.10261,0.00891,0.01858,0.00107,0.03366,-0.01108,1.40973,0.19335,-0.22761,0.29865,0.00315,0.00019,0.03260,0.00323,0.02087,0.00342,0.10733,1.01424,0.15000,-0.24609,0.02000,-0.24609
0.1204,0,0.10261,0.00891,0.01865,0.00105,0.03353,-0.01106,1.40973,0.19335,-0.22761,0.29865,0.00320,0.00019,0.03272,0.00319,0.02077,0.00339,0.10741,1.01425,0.15000,-0.24609,0.02000,-0.24609
0.1224,0,0.10261,0.00891,0.01872,0.00103,0.03326,-0.01104,1.40973,0.19335,-0.22761,0.29865,0.00325,0.00020,0.03285,0.00315,0.02079,0.00335,0.10743,1.01425,0.15000,-0.24609,0.02000,-0.24609
0.1244,0,0.10261,0.00891,0.01878,0.00101,0.03287,-0.01102,1.40973,0.19335,-0.22761,0.29865,0.00331,0.00020,0.03298,0.00311,0.02094,0.00331,0.10752,1.01428,0.15000,-0.24609,0.02000,-0.24609
0.1265,0,0.10261,0.00891,0.01885,0.00099,0.03235,-0.01100,1.40973,0.19335,-0.22761,0.29865,0.00336,0.00020,0.03310,0.00307,0.02122,0.00327,0.10754,1.01429,0.15000,-0.24609,0.02000,-0.24609
0.1285,0,0.10261,0.00891,0.01891,0.00096,0.03170,-0.01098,1.40973,0.19335,-0.22761,0.29865,0.00341,0.00021,0.03323,0.00303,0.02163,0.00324,0.10759,1.01427,0.15000,-0.24609,0.02000,-0.24609
0.1305,0,0.10261,0.00891,0.01898,0.00094,0.03092,-0.01097,1.40973,0.19335,-0.22761,0.29865,0.00347,0.00021,0.03335,0.00299,0.02217,0.00320,0.10768,1.01429,0.15000,-0.24609,0.02000,-0.24609
0.1325,0,0.10261,0.00891,0.01904,0.00092,0.03001,-0.01095,1.40973,0.19335,-0.22761,0.29865,0.00352,0.00021,0.03346,0.00295,0.02283,0.00316,0.10781,1.01430,0.15000,-0.24609,0.02000,-0.24609
0.1345,0,0.10261,0.00891,0.01910,0.00090,0.02897,-0.01093,1.40973,0.19335,-0.22761,0.29865,0.00357,0.00022,0.03358,0.00291,0.02362,0.00312,0.10781,1.01432,0.15000,-0.24609,0.02000,-0.24609
0.1365,0,0.10261,0.00891,0.01915,0.00088,0.02780,-0.01091,1.40973,0.19335,-0.22761,0.29865,0.00363,0.00022,0.03369,0.00287,0.02454,0.00309,0.10786,1.01431,0.15000,-0.24609,0.02000,-0.24609
0.1385,0,0.10261,0.00891,0.01921,0.00085,0.02650,-0.01089,1.40973,0.19335,-0.22761,0.29865,0.00368,0.00022,0.03379,0.00283,0.02559,0.00305,0.10795,1.01430,0.15000,-0.24609,0.02000,-0.24609
0.1405,0,0.10261,0.00891,0.01926,0.00083,0.02508,-0.01086,1.40973,0.19335,-0.22761,0.29865,0.00373,0.00023,0.03389,0.00279,0.02677,0.00301,0.10798,1.01432,0.15000,-0.24609,0.02000,-0.24609
0.1425,0,0.10261,0.00891,0.01931,0.00081,0.02352,-0.01084,1.40973,0.19335,-0.22761,0.29865,0.00379,0.00023,0.03399,0.00275,0.02807,0.00298,0.10808,1.01430,0.15000,-0.24609,0.02000,-0.24609
0.1445,0,0.10261,0.00891,0.01935,0.00079,0.02184,-0.01082,1.40973,0.19335,-0.22761,0.29865,0.00384,0.00023,0.03408,0.00271,0.02950,0.00294,0.10813,1.01432,0.15000,-0.24609,0.02000,-0.24609
0.1465,0,0.10261,0.00891,0.01940,0.00077,0.02003,-0.01080,1.40973,0.19335,-0.22761,0.29865,0.00389,0.00024,0.03416,0.00267,0.03106,0.00290,0.10816,1.01432,0.15000,-0.24609,0.02000,-0.24609
0.1486,0,0.10261,0.00891,0.01943,0.00075,0.01808,-0.01078,1.40973,0.19335,-0.22761,0.29865,0.00395,0.00024,0.03423,0.00263,0.03275,0.00286,0.10824,1.01434,0.15000,-0.24609,0.02000,-0.24609
0.1506,0,0.10261,0.00891,0.01947,0.00072,0.01601,-0.01075,1.40973,0.19335,-0.22761,0.29865,0.00400,0.00024,0.03430,0.00259,0.03457,0.00283,0.10834,1.01435,0.15000,-0.24609,0.02000,-0.24609
0.1526,0,0.10261,0.00891,0.01950,0.00070,0.01382,-0.01073,1.40973,0.19335,-0.22761,0.29865,0.00405,0.00025,0.03436,0.00255,0.03651,0.00279,0.10844,1.01434,0.15000,-0.24609,0.02000,-0.24609
0.1546,0,0.10261,0.00891,0.01952,0.00068,0.01149,-0.01071,1.40973,0.19335,-0.22761,0.29865,0.00411,0.00025,0.03441,0.00251,0.03852,0.00276,0.10846,1.01433,0.15000,-0.24609,0.02000,-0.24609
0.1583,0,0.10261,0.00891,0.01954,0.00066,0.00910,-0.01068,1.40973,0.19335,-0.22761,0.29865,0.00421,0.00025,0.03446,0.00247,0.04040,0.00272,0.10867,1.01438,0.15000,-0.24609,0.02000,-0.24609
0.1603,0,0.10261,0.00891,0.01956,0.00064,0.00684,-0.01066,1.40973,0.19335,-0.22761,0.29865,0.00426,0.00026,0.03449,0.00243,0.04215,0.00269,0.10876,1.01437,0.15000,-0.24609,0.02000,-0.24609
0.1623,0,0.10261,0.00891,0.01957,0.00062,0.00470,-0.01064,1.40973,0.19335,-0.22761,0.29865,0.00431,0.00026,0.03452,0.00239,0.04377,0.00265,0.10879,1.01436,0.15000,-0.24609,0.02000,-0.24609
0.1643,0,0.10261,0.00891,0.01958,0.00060,0.00270,-0.01061,1.40973,0.19335,-0.22761,0.29865,0.00436,0.00026,0.03453,0.00235,0.04526,0.00261,0.10887,1.01438,0.15000,-0.24609,0.02000,-0.24609
0.1663,0,0.10261,0.00891,0.01958,0.00058,0.00082,-0.01059,1.40973,0.19335,-0.22761,0.29865,0.00442,0.00027,0.03455,0.00231,0.04663,0.00258,0.10896,1.01438,0.15000,-0.24609,0.02000,-0.24609
0.1683,0,0.10378,0.00999,0.01461,-0.00085,-0.03010,-0.01905,1.41234,0.19132,-0.22791,0.29756,0.00447,0.00027,0.02587,0.00019,0.04787,0.00241,0.10900,1.01439,0.15000,-0.24609,0.02000,-0.24609
0.1703,0,0.10378,0.00999,0.01455,-0.00089,-0.03162,-0.01887,1.41234,0.19132,-0.22791,0.29756,0.00453,0.00027,0.02576,0.00012,0.04898,0.00212,0.10914,1.01441,0.15000,-0.24609,0.02000,-0.24609
0.1723,0,0.10378,0.00999,0.01449,-0.00093,-0.03302,-0.01856,1.41234,0.19132,-0.22791,0.29756,0.00458,0.00028,0.02564,0.00005,0.04996,0.00170,0.10926,1.01440,0.15000,-0.24609,0.02000,-0.24609
0.1743,0,0.10378,0.00999,0.01442,-0.00096,-0.03428,-0.01812,1.41234,0.19132,-0.22791,0.29756,0.00463,0.00028,0.02552,-0.00002,0.05081,0.00115,0.10936,1.01444,0.15000,-0.24609,0.02000,-0.24609
0.1763,0,0.10378,0.00999,0.01435,-0.00100,-0.03542,-0.01755,1.41234,0.19132,-0.22791,0.29756,0.00469,0.00028,0.02539,-0.00009,0.05154,0.00048,0.10940,1.01444,0.15000,-0.24609,0.02000,-0.24609
0.1783,0,0.10378,0.00999,0.01428,-0.00103,-0.03642,-0.01686,1.41234,0.19132,-0.22791,0.29756,0.00474,0.00029,0.02526,-0.00015,0.05214,-0.00007,0.10956,1.01442,0.15000,-0.24609,0.02000,-0.24609
0.1803,0,0.10378,0.00999,0.01420,-0.00107,-0.03730,-0.01629,1.41234,0.19132,-0.22791,0.29756,0.00479,0.00029,0.02513,-0.00021,0.05261,-0.00049,0.10963,1.01445,0.15000,-0.24609,0.02000,-0.24609
0.1824,0,0.10378,0.00999,0.01413,-0.00110,-0.03805,-0.01584,1.41234,0.19132,-0.22791,0.29756,0.00485,0.00029,0.02500,-0.00027,0.05295,-0.00078,0.10965,1.01446,0.15000,-0.24609,0.02000,-0.24609
0.1844,0,0.10378,0.00999,0.01405,-0.00113,-0.03866,-0.01553,1.41234,0.19132,-0.22791,0.29756,0.00490,0.00030,0.02486,-0.00033,0.05316,-0.00095,0.10978,1.01445,0.15000,-0.24609,0.02000,-0.24609
0.1864,0,0.10378,0.00999,0.01397,-0.00116,-0.03915,-0.01534,1.41234,0.19132,-0.22791,0.29756,0.00495,0.00030,0.02472,-0.00039,0.05325,-0.00098,0.10990,1.01444,0.15000,-0.24609,0.02000,-0.24609
0.1884,0,0.10378,0.00999,0.01390,-0.00119,-0.03951,-0.01528,1.41234,0.19132,-0.22791,0.29756,0.00501,0.00030,0.02458,-0.00045,0.05320,-0.00089,0.10997,1.01446,0.15000,-0.24609,0.02000,-0.24609
0.1904,0,0.10378,0.00999,0.01382,-0.00122,-0.03974,-0.01535,1.41234,0.19132,-0.22791,0.29756,0.00506,0.00031,0.02443,-0.00050,0.05303,-0.00067,0.11010,1.01443,0.15000,-0.24609,0.02000,-0.24609
0.1924,0,0.10378,0.00999,0.01374,-0.00125,-0.03984,-0.01555,1.41234,0.19132,-0.22791,0.29756,0.00511,0.00031,0.02429,-0.00056,0.05274,-0.00032,0.11016,1.01445,0.15000,-0.24609,0.02000,-0.24609
0.1944,0,0.10378,0.00999,0.01366,-0.00128,-0.03981,-0.01587,1.41234,0.19132,-0.22791,0.29756,0.00517,0.00031,0.02415,-0.00062,0.05231,-0.00010,0.11023,1.01443,0.15000,-0.24609,0.02000,-0.24609
0.1964,0,0.10378,0.00999,0.01358,-0.00132,-0.03965,-0.01606,1.41234,0.19132,-0.22791,0.29756,0.00522,0.00032,0.02400,-0.00068,0.05176,-0.00001,0.11033,1.01445,0.15000,-0.24609,0.02000,-0.24609
0.1984,0,0.10378,0.00999,0.01350,-0.00135,-0.03936,-0.01613,1.41234,0.19132,-0.22791,0.29756,0.00527,0.00032,0.02386,-0.00074,0.05107,-0.00005,0.11046,1.01442,0.15000,-0.24609,0.02000,-0.24609
0.2004,0,0.10378,0.00999,0.01342,-0.00138,-0.03894,-0.01607,1.41234,0.19132,-0.22791,0.29756,0.00533,0.00032,0.02372,-0.00080,0.05026,-0.00021,0.11051,1.01446,0.15000,-0.24609,0.02000,-0.24609
0.2024,0,0.10378,0.00999,0.01334,-0.00141,-0.03839,-0.01587,1.41234,0.19132,-0.22791,0.29756,0.00538,0.00033,0.02358,-0.00086,0.04933,-0.00050,0.11066,1.01446,0.15000,-0.24609,0.02000,-0.24609
0.2044,0,0.10378,0.00999,0.01327,-0.00144,-0.03771,-0.01555,1.41234,0.19132,-0.22791,0.29756,0.00543,0.00033,0.02345,-0.00091,0.04826,-0.00067,0.11072,1.01446,0.15000,-0.24609,0.02000,-0.24609
0.2065,0,0.10378,0.00999,0.01319,-0.00147,-0.03690,-0.01536,1.41234,0.19132,-0.22791,0.29756,0.00549,0.00033,0.02331,-0.00097,0.04707,-0.00070,0.11075,1.01447,0.15000,-0.24609,0.02000,-0.24609
0.2085,0,0.10378,0.00999,0.01312,-0.00151,-0.03597,-0.01529,1.41234,0.19132,-0.22791,0.29756,0.00554,0.00033,0.02318,-0.00103,0.04574,-0.00069,0.11087,1.01447,0.15000,-0.24609,0.02000,-0.24609
0.2105,0,0.10378,0.00999,0.01305,-0.00154,-0.03490,-0.01527,1.41234,0.19132,-0.22791,0.29756,0.00559,0.00034,0.02305,-0.00109,0.04429,-0.00075,0.11103,1.01447,0.15000,-0.24609,0.02000,-0.24609
0.2125,0,0.10378,0.00999,0.01298,-0.00157,-0.03371,-0.01519,1.41234,0.19132,-0.22791,0.29756,0.00565,0.00034,0.02293,-0.00114,0.04272,-0.00080,0.11114,1.01447,0.15000,-0.24609,0.02000,-0.24609
0.2145,0,0.10378,0.00999,0.01291,-0.00160,-0.03238,-0.01511,1.41234,0.19132,-0.22791,0.29756,0.00570,0.00034,0.02281,-0.00120,0.04101,-0.00085,0.11118,1.01446,0.15000,-0.24609,0.02000,-0.24609
0.2165,0,0.10378,0.00999,0.01285,-0.00163,-0.03093,-0.01502,1.41234,0.19132,-0.22791,0.29756,0.00575,0.00035,0.02270,-0.00125,0.03918,-0.00091,0.11125,1.01445,0.15000,-0.24609,0.02000,-0.24609
0.2185,0,0.10378,0.00999,0.01279,-0.00166,-0.02934,-0.01494,1.41234,0.19132,-0.22791,0.29756,0.00581,0.00035,0.02260,-0.00131,0.03721,-0.00096,0.11131,1.01444,0.15000,-0.24609,0.02000,-0.24609
0.2205,0,0.10378,0.00999,0.01273,-0.00169,-0.02763,-0.01485,1.41234,0.19132,-0.22791,0.29756,0.00586,0.00035,0.02250,-0.00136,0.03512,-0.00101,0.11140,1.01443,0.15000,-0.24609,0.02000,-0.24609
0.2226,0,0.10378,0.00999,0.01268,-0.00172,-0.02579,-0.01476,1.41234,0.19132,-0.22791,0.29756,0.00591,0.00036,0.02240,-0.00142,0.03292,-0.00106,0.11144,1.01444,0.15000,-0.24609,0.02000,-0.24609
0.2246,0,0.10378,0.00999,0.01263,-0.00175,-0.02384,-0.01468,1.41234,0.19132,-0.22791,0.29756,0.00597,0.00036,0.02232,-0.00147,0.03072,-0.00111,0.11153,1.01443,0.15000,-0.24609,0.02000,-0.24609
