t,phase,ex,ey,th_x,th_y,thd_x,thd_y,phi,pos_x,pos_y,dist_origine,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,d1_x,d1_y,d3_x,d3_y
0.0369,0,0.27327,0.14537,-0.00634,0.00579,-0.00005,-0.00311,2.10405,-0.02639,-0.24187,0.24330,0.00243,0.00131,0.00000,0.00000,0.00243,0.00131,0.01104,0.86222,0.30000,-0.23830,-0.10000,-0.23830
0.0389,0,0.27327,0.14537,-0.00634,0.00578,-0.00005,-0.00329,2.10405,-0.02639,-0.24187,0.24330,0.00256,0.00138,0.00000,0.00000,0.00256,0.00138,0.01107,0.86222,0.30000,-0.23830,-0.10000,-0.23830
0.0409,0,0.27327,0.14537,-0.00634,0.00578,-0.00006,-0.00348,2.10405,-0.02639,-0.24187,0.24330,0.00269,0.00145,0.00000,0.00000,0.00269,0.00145,0.01107,0.86223,0.30000,-0.23830,-0.10000,-0.23830
0.0429,0,0.27327,0.14537,-0.00634,0.00577,-0.00007,-0.00366,2.10405,-0.02639,-0.24187,0.24330,0.00282,0.00152,0.00000,0.00000,0.00282,0.00152,0.01104,0.86222,0.30000,-0.23830,-0.10000,-0.23830
0.0449,0,0.27327,0.14537,-0.00634,0.00576,-0.00008,-0.00384,2.10405,-0.02639,-0.24187,0.24330,0.00296,0.00159,0.00000,0.00000,0.00296,0.00159,0.01111,0.86222,0.30000,-0.23830,-0.10000,-0.23830
0.0469,0,0.27327,0.14537,-0.00634,0.00575,-0.00009,-0.00403,2.10405,-0.02639,-0.24187,0.24330,0.00309,0.00166,0.00000,0.00000,0.00309,0.00166,0.01110,0.86222,0.30000,-0.23830,-0.10000,-0.23830
0.0489,0,0.27327,0.14537,-0.00634,0.00575,-0.00009,-0.00421,2.10405,-0.02639,-0.24187,0.24330,0.00322,0.00173,0.00000,0.00000,0.00322,0.00173,0.01109,0.86223,0.30000,-0.23830,-0.10000,-0.23830
0.0509,0,0.27327,0.14537,-0.00634,0.00574,-0.00010,-0.00440,2.10405,-0.02639,-0.24187,0.24330,0.00335,0.00181,0.00000,0.00000,0.00335,0.00181,0.01108,0.86224,0.30000,-0.23830,-0.10000,-0.23830
0.0529,0,0.27327,0.14537,-0.00634,0.00573,-0.00011,-0.00458,2.10405,-0.02639,-0.24187,0.24330,0.00348,0.00188,0.00000,0.00000,0.00348,0.00188,0.01109,0.86224,0.30000,-0.23830,-0.10000,-0.23830
0.0549,0,0.27327,0.14537,-0.00634,0.00572,-0.00012,-0.00476,2.10405,-0.02639,-0.24187,0.24330,0.00362,0.00195,0.00000,0.00000,0.00362,0.00195,0.01111,0.86222,0.30000,-0.23830,-0.10000,-0.23830
0.0569,0,0.27327,0.14537,-0.00634,0.00571,-0.00012,-0.00495,2.10405,-0.02639,-0.24187,0.24330,0.00375,0.00202,0.00000,0.00000,0.00375,0.00202,0.01106,0.86225,0.30000,-0.23830,-0.10000,-0.23830
0.0589,0,0.27327,0.14537,-0.00634,0.00570,-0.00013,-0.00513,2.10405,-0.02639,-0.24187,0.24330,0.00388,0.00209,0.00000,0.00000,0.00388,0.00209,0.01113,0.86224,0.30000,-0.23830,-0.10000,-0.23830
0.0609,0,0.27327,0.14537,-0.00635,0.00569,-0.00014,-0.00531,2.10405,-0.02639,-0.24187,0.24330,0.00401,0.00216,0.00000,0.00000,0.00401,0.00216,0.01110,0.86225,0.30000,-0.23830,-0.10000,-0.23830
0.0630,0,0.27327,0.14537,-0.00635,0.00568,-0.00015,-0.00549,2.10405,-0.02639,-0.24187,0.24330,0.00415,0.00223,0.00000,0.00000,0.00415,0.00223,0.01115,0.86225,0.30000,-0.23830,-0.10000,-0.23830
0.0650,0,0.27327,0.14537,-0.00635,0.00567,-0.00016,-0.00568,2.10405,-0.02639,-0.24187,0.24330,0.00428,0.00230,0.00000,0.00000,0.00428,0.00230,0.01113,0.86226,0.30000,-0.23830,-0.10000,-0.23830
0.0670,0,0.27407,0.14390,-0.01133,0.00950,-0.07578,0.05245,2.10259,-0.02656,-0.23946,0.24093,0.00441,0.00238,0.00000,0.00000,0.00441,0.00238,0.01113,0.86227,0.30000,-0.23830,-0.10000,-0.23830
0.0690,0,0.27407,0.14390,-0.01149,0.00961,-0.07569,0.05219,2.10259,-0.02656,-0.23946,0.24093,0.00454,0.00245,0.00000,0.00000,0.00454,0.00245,0.01110,0.86224,0.30000,-0.23830,-0.10000,-0.23830
0.0710,0,0.27407,0.14390,-0.01164,0.00971,-0.07559,0.05192,2.10259,-0.02656,-0.23946,0.24093,0.00467,0.00252,0.00000,0.00000,0.00467,0.00252,0.01115,0.86227,0.30000,-0.23830,-0.10000,-0.23830
0.0730,0,0.27407,0.14390,-0.01179,0.00981,-0.07549,0.05166,2.10259,-0.02656,-0.23946,0.24093,0.00481,0.00259,0.00000,0.00000,0.00481,0.00259,0.01114,0.86226,0.30000,-0.23830,-0.10000,-0.23830
0.0750,0,0.27407,0.14390,-0.01194,0.00992,-0.07539,0.05139,2.10259,-0.02656,-0.23946,0.24093,0.00494,0.00266,0.00000,0.00000,0.00494,0.00266,0.01114,0.86226,0.30000,-0.23830,-0.10000,-0.23830
0.0770,0,0.27407,0.14390,-0.01209,0.01002,-0.07528,0.05113,2.10259,-0.02656,-0.23946,0.24093,0.00507,0.00273,0.00000,0.00000,0.00507,0.00273,0.01118,0.86227,0.30000,-0.23830,-0.10000,-0.23830
0.0790,0,0.27407,0.14390,-0.01224,0.01012,-0.07518,0.05085,2.10259,-0.02656,-0.23946,0.24093,0.00520,0.00280,0.00000,0.00000,0.00520,0.00280,0.01117,0.86228,0.30000,-0.23830,-0.10000,-0.23830
0.0810,0,0.27407,0.14390,-0.01239,0.01022,-0.07506,0.05058,2.10259,-0.02656,-0.23946,0.24093,0.00533,0.00287,0.00000,0.00000,0.00533,0.00287,0.01117,0.86229,0.30000,-0.23830,-0.10000,-0.23830
0.0830,0,0.27407,0.14390,-0.01254,0.01032,-0.07495,0.05031,2.10259,-0.02656,-0.23946,0.24093,0.00547,0.00294,0.00000,0.00000,0.00547,0.00294,0.01121,0.86229,0.30000,-0.23830,-0.10000,-0.23830
0.0851,0,0.27407,0.14390,-0.01269,0.01042,-0.07483,0.05003,2.10259,-0.02656,-0.23946,0.24093,0.00560,0.00302,0.00000,0.00000,0.00560,0.00302,0.01116,0.86230,0.30000,-0.23830,-0.10000,-0.23830
0.0871,0,0.27407,0.14390,-0.01284,0.01052,-0.07471,0.04975,2.10259,-0.02656,-0.23946,0.24093,0.00573,0.00309,0.00000,0.00000,0.00573,0.00309,0.01118,0.86228,0.30000,-0.23830,-0.10000,-0.23830
0.0891,0,0.27407,0.14390,-0.01299,0.01062,-0.07459,0.04947,2.10259,-0.02656,-0.23946,0.24093,0.00586,0.00316,0.00000,0.00000,0.00586,0.00316,0.01125,0.86229,0.30000,-0.23830,-0.10000,-0.23830
0.0911,0,0.27407,0.14390,-0.01314,0.01072,-0.07446,0.04919,2.10259,-0.02656,-0.23946,0.24093,0.00600,0.00323,0.00000,0.00000,0.00600,0.00323,0.01123,0.86227,0.30000,-0.23830,-0.10000,-0.23830
0.0931,0,0.27407,0.14390,-0.01329,0.01082,-0.07433,0.04891,2.10259,-0.02656,-0.23946,0.24093,0.00613,0.00330,0.00000,0.00000,0.00613,0.00330,0.01122,0.86232,0.30000,-0.23830,-0.10000,-0.23830
0.0951,0,0.27407,0.14390,-0.01344,0.01092,-0.07420,0.04862,2.10259,-0.02656,-0.23946,0.24093,0.00626,0.00337,0.00000,0.00000,0.00626,0.00337,0.01123,0.86231,0.30000,-0.23830,-0.10000,-0.23830
0.0971,0,0.27407,0.14390,-0.01358,0.01101,-0.07407,0.04833,2.10259,-0.02656,-0.23946,0.24093,0.00639,0.00344,0.00000,0.00000,0.00639,0.00344,0.01125,0.86232,0.30000,-0.23830,-0.10000,-0.23830
0.0991,0,0.27407,0.14390,-0.01373,0.01111,-0.07393,0.04804,2.10259,-0.02656,-0.23946,0.24093,0.00652,0.00352,0.00000,0.00000,0.00652,0.00352,0.01125,0.86231,0.30000,-0.23830,-0.10000,-0.23830
0.1011,0,0.27407,0.14390,-0.01388,0.01121,-0.07379,0.04775,2.10259,-0.02656,-0.23946,0.24093,0.00666,0.00359,0.00000,0.00000,0.00666,0.00359,0.01124,0.86232,0.30000,-0.23830,-0.10000,-0.23830
0.1031,0,0.27407,0.14390,-0.01403,0.01130,-0.07364,0.04746,2.10259,-0.02656,-0.23946,0.24093,0.00679,0.00366,0.00000,0.00000,0.00679,0.00366,0.01131,0.86232,0.30000,-0.23830,-0.10000,-0.23830
0.1052,0,0.27407,0.14390,-0.01417,0.01140,-0.07350,0.04716,2.10259,-0.02656,-0.23946,0.24093,0.00692,0.00373,0.00000,0.00000,0.00692,0.00373,0.01135,0.86232,0.30000,-0.23830,-0.10000,-0.23830
0.1072,0,0.27407,0.14390,-0.01432,0.01149,-0.07335,0.04687,2.10259,-0.02656,-0.23946,0.24093,0.00705,0.00380,0.00000,0.00000,0.00705,0.00380,0.01136,0.86232,0.30000,-0.23830,-0.10000,-0.23830
0.1092,0,0.27407,0.14390,-0.01447,0.01158,-0.07320,0.04657,2.10259,-0.02656,-0.23946,0.24093,0.00719,0.00387,0.00000,0.00000,0.00719,0.00387,0.01136,0.86234,0.30000,-0.23830,-0.10000,-0.23830
0.1112,0,0.27407,0.14390,-0.01461,0.01168,-0.07304,0.04627,2.10259,-0.02656,-0.23946,0.24093,0.00732,0.00394,0.00000,0.00000,0.00732,0.00394,0.01137,0.86234,0.30000,-0.23830,-0.10000,-0.23830
0.1132,0,0.27407,0.14390,-0.01476,0.01177,-0.07288,0.04596,2.10259,-0.02656,-0.23946,0.24093,0.00745,0.00401,0.00000,0.00000,0.00745,0.00401,0.01135,0.86236,0.30000,-0.23830,-0.10000,-0.23830
0.1152,0,0.27407,0.14390,-0.01490,0.01186,-0.07272,0.04566,2.10259,-0.02656,-0.23946,0.24093,0.00758,0.00409,0.00000,0.00000,0.00758,0.00409,0.01143,0.86237,0.30000,-0.23830,-0.10000,-0.23830
0.1172,0,0.27407,0.14390,-0.01505,0.01195,-0.07256,0.04535,2.10259,-0.02656,-0.23946,0.24093,0.00772,0.00416,0.00000,0.00000,0.00772,0.00416,0.01141,0.86238,0.30000,-0.23830,-0.10000,-0.23830
0.1192,0,0.27407,0.14390,-0.01519,0.01204,-0.07239,0.04505,2.10259,-0.02656,-0.23946,0.24093,0.00785,0.00423,0.00000,0.00000,0.00785,0.00423,0.01145,0.86239,0.30000,-0.23830,-0.10000,-0.23830
0.1213,0,0.27407,0.14390,-0.01534,0.01213,-0.07222,0.04474,2.10259,-0.02656,-0.23946,0.24093,0.00798,0.00430,0.00000,0.00000,0.00798,0.00430,0.01141,0.86238,0.30000,-0.23830,-0.10000,-0.23830
0.1233,0,0.27407,0.14390,-0.01548,0.01222,-0.07205,0.04442,2.10259,-0.02656,-0.23946,0.24093,0.00811,0.00437,0.00000,0.00000,0.00811,0.00437,0.01145,0.86239,0.30000,-0.23830,-0.10000,-0.23830
0.1253,0,0.27407,0.14390,-0.01563,0.01231,-0.07188,0.04411,2.10259,-0.02656,-0.23946,0.24093,0.00825,0.00444,0.00000,0.00000,0.00825,0.00444,0.01144,0.86239,0.30000,-0.23830,-0.10000,-0.23830
0.1273,0,0.27407,0.14390,-0.01577,0.01240,-0.07170,0.04380,2.10259,-0.02656,-0.23946,0.24093,0.00838,0.00451,0.00000,0.00000,0.00838,0.00451,0.01148,0.86241,0.30000,-0.23830,-0.10000,-0.23830
0.1293,0,0.27510,0.14512,-0.01048,0.00713,-0.02831,0.00091,2.10527,-0.02868,-0.24109,0.24279,0.00851,0.00458,0.00000,0.00000,0.00851,0.00458,0.01149,0.86242,0.30000,-0.23830,-0.10000,-0.23830
0.1313,0,0.27510,0.14512,-0.01054,0.00713,-0.02823,0.00070,2.10527,-0.02868,-0.24109,0.24279,0.00864,0.00466,0.00000,0.00000,0.00864,0.00466,0.01153,0.86244,0.30000,-0.23830,-0.10000,-0.23830
0.1333,0,0.27510,0.14512,-0.01059,0.00713,-0.02816,0.00049,2.10527,-0.02868,-0.24109,0.24279,0.00877,0.00473,0.00000,0.00000,0.00877,0.00473,0.01152,0.86243,0.30000,-0.23830,-0.10000,-0.23830
0.1353,0,0.27510,0.14512,-0.01065,0.00713,-0.02808,0.00028,2.10527,-0.02868,-0.24109,0.24279,0.00891,0.00480,0.00000,0.00000,0.00891,0.00480,0.01153,0.86244,0.30000,-0.23830,-0.10000,-0.23830
0.1373,0,0.27510,0.14512,-0.01070,0.00713,-0.02800,0.00007,2.10527,-0.02868,-0.24109,0.24279,0.00904,0.00487,0.00000,0.00000,0.00904,0.00487,0.01155,0.86246,0.30000,-0.23830,-0.10000,-0.23830
0.1393,0,0.27510,0.14512,-0.01076,0.00713,-0.02792,-0.00014,2.10527,-0.02868,-0.24109,0.24279,0.00917,0.00494,0.00000,0.00000,0.00917,0.00494,0.01160,0.86246,0.30000,-0.23830,-0.10000,-0.23830
0.1413,0,0.27510,0.14512,-0.01082,0.00713,-0.02784,-0.00035,2.10527,-0.02868,-0.24109,0.24279,0.00930,0.00501,0.00000,0.00000,0.00930,0.00501,0.01161,0.86248,0.30000,-0.23830,-0.10000,-0.23830
0.1433,0,0.27510,0.14512,-0.01087,0.00713,-0.02776,-0.00056,2.10527,-0.02868,-0.24109,0.24279,0.00943,0.00508,0.00000,0.00000,0.00943,0.00508,0.01160,0.86250,0.30000,-0.23830,-0.10000,-0.23830
0.1453,0,0.27510,0.14512,-0.01093,0.00713,-0.02767,-0.00077,2.10527,-0.02868,-0.24109,0.24279,0.00956,0.00515,0.00000,0.00000,0.00956,0.00515,0.01167,0.86250,0.30000,-0.23830,-0.10000,-0.23830
0.1473,0,0.27510,0.14512,-0.01098,0.00713,-0.02759,-0.00099,2.10527,-0.02868,-0.24109,0.24279,0.00970,0.00522,0.00000,0.00000,0.00970,0.00522,0.01164,0.86252,0.30000,-0.23830,-0.10000,-0.23830
0.1493,0,0.27510,0.14512,-0.01104,0.00713,-0.02751,-0.00120,2.10527,-0.02868,-0.24109,0.24279,0.00983,0.00529,0.00000,0.00000,0.00983,0.00529,0.01168,0.86253,0.30000,-0.23830,-0.10000,-0.23830
0.1513,0,0.27510,0.14512,-0.01109,0.00712,-0.02742,-0.00141,2.10527,-0.02868,-0.24109,0.24279,0.00996,0.00537,0.00000,0.00000,0.00996,0.00537,0.01172,0.86254,0.30000,-0.23830,-0.10000,-0.23830
0.1533,0,0.27510,0.14512,-0.01115,0.00712,-0.02733,-0.00162,2.10527,-0.02868,-0.24109,0.24279,0.01009,0.00544,0.00000,0.00000,0.01009,0.00544,0.01173,0.86252,0.30000,-0.23830,-0.10000,-0.23830
0.1553,0,0.27510,0.14512,-0.01120,0.00712,-0.02724,-0.00183,2.10527,-0.02868,-0.24109,0.24279,0.01022,0.00551,0.00000,0.00000,0.01022,0.00551,0.01172,0.86253,0.30000,-0.23830,-0.10000,-0.23830
0.1573,0,0.27510,0.14512,-0.01126,0.00711,-0.02715,-0.00204,2.10527,-0.02868,-0.24109,0.24279,0.01035,0.00558,0.00000,0.00000,0.01035,0.00558,0.01177,0.86255,0.30000,-0.23830,-0.10000,-0.23830
0.1593,0,0.27510,0.14512,-0.01131,0.00711,-0.02706,-0.00225,2.10527,-0.02868,-0.24109,0.24279,0.01049,0.00565,0.00000,0.00000,0.01049,0.00565,0.01177,0.86259,0.30000,-0.23830,-0.10000,-0.23830
0.1613,0,0.27510,0.14512,-0.01136,0.00711,-0.02697,-0.00246,2.10527,-0.02868,-0.24109,0.24279,0.01062,0.00572,0.00000,0.00000,0.01062,0.00572,0.01180,0.86257,0.30000,-0.23830,-0.10000,-0.23830
0.1633,0,0.27510,0.14512,-0.01142,0.00710,-0.02688,-0.00267,2.10527,-0.02868,-0.24109,0.24279,0.01075,0.00579,0.00000,0.00000,0.01075,0.00579,0.01182,0.86260,0.30000,-0.23830,-0.10000,-0.23830
0.1653,0,0.27510,0.14512,-0.01147,0.00709,-0.02679,-0.00288,2.10527,-0.02868,-0.24109,0.24279,0.01088,0.00586,0.00000,0.00000,0.01088,0.00586,0.01185,0.86262,0.30000,-0.23830,-0.10000,-0.23830
0.1673,0,0.27510,0.14512,-0.01153,0.00709,-0.02669,-0.00309,2.10527,-0.02868,-0.24109,0.24279,0.01101,0.00593,0.00000,0.00000,0.01101,0.00593,0.01184,0.86261,0.30000,-0.23830,-0.10000,-0.23830
0.1693,0,0.27510,0.14512,-0.01158,0.00708,-0.02660,-0.00330,2.10527,-0.02868,-0.24109,0.24279,0.01114,0.00600,0.00000,0.00000,0.01114,0.00600,0.01193,0.86264,0.30000,-0.23830,-0.10000,-0.23830
0.1713,0,0.27510,0.14512,-0.01163,0.00708,-0.02650,-0.00351,2.10527,-0.02868,-0.24109,0.24279,0.01128,0.00607,0.00000,0.00000,0.01128,0.00607,0.01191,0.86264,0.30000,-0.23830,-0.10000,-0.23830
0.1733,0,0.27510,0.14512,-0.01168,0.00707,-0.02640,-0.00372,2.10527,-0.02868,-0.24109,0.24279,0.01141,0.00615,0.00000,0.00000,0.01141,0.00615,0.01194,0.86265,0.30000,-0.23830,-0.10000,-0.23830
0.1753,0,0.27510,0.14512,-0.01174,0.00706,-0.02630,-0.00393,2.10527,-0.02868,-0.24109,0.24279,0.01154,0.00622,0.00000,0.00000,0.01154,0.00622,0.01199,0.86268,0.30000,-0.23830,-0.10000,-0.23830
0.1773,0,0.27510,0.14512,-0.01179,0.00705,-0.02620,-0.00414,2.10527,-0.02868,-0.24109,0.24279,0.01167,0.00629,0.00000,0.00000,0.01167,0.00629,0.01196,0.86269,0.30000,-0.23830,-0.10000,-0.23830
0.1793,0,0.27510,0.14512,-0.01184,0.00704,-0.02610,-0.00435,2.10527,-0.02868,-0.24109,0.24279,0.01180,0.00636,0.00000,0.00000,0.01180,0.00636,0.01203,0.86267,0.30000,-0.23830,-0.10000,-0.23830
0.1813,0,0.27510,0.14512,-0.01189,0.00704,-0.02600,-0.00456,2.10527,-0.02868,-0.24109,0.24279,0.01193,0.00643,0.00000,0.00000,0.01193,0.00643,0.01202,0.86271,0.30000,-0.23830,-0.10000,-0.23830
0.1833,0,0.27510,0.14512,-0.01195,0.00703,-0.02590,-0.00476,2.10527,-0.02868,-0.24109,0.24279,0.01207,0.00650,0.00000,0.00000,0.01207,0.00650,0.01199,0.86273,0.30000,-0.23830,-0.10000,-0.23830
0.1853,0,0.27510,0.14512,-0.01200,0.00702,-0.02579,-0.00497,2.10527,-0.02868,-0.24109,0.24279,0.01220,0.00657,0.00000,0.00000,0.01220,0.00657,0.01205,0.86272,0.30000,-0.23830,-0.10000,-0.23830
0.1873,0,0.27510,0.14512,-0.01205,0.00701,-0.02569,-0.00518,2.10527,-0.02868,-0.24109,0.24279,0.01233,0.00664,0.00000,0.00000,0.01233,0.00664,0.01214,0.86275,0.30000,-0.23830,-0.10000,-0.23830
0.1893,0,0.27510,0.14512,-0.01210,0.00700,-0.02558,-0.00539,2.10527,-0.02868,-0.24109,0.24279,0.01246,0.00671,0.00000,0.00000,0.01246,0.00671,0.01209,0.86275,0.30000,-0.23830,-0.10000,-0.23830
0.1913,0,0.27510,0.14512,-0.01215,0.00698,-0.02548,-0.00560,2.10527,-0.02868,-0.24109,0.24279,0.01259,0.00678,0.00000,0.00000,0.01259,0.00678,0.01211,0.86279,0.30000,-0.23830,-0.10000,-0.23830
0.1933,0,0.27510,0.14512,-0.01220,0.00697,-0.02537,-0.00581,2.10527,-0.02868,-0.24109,0.24279,0.01273,0.00686,0.00000,0.00000,0.01273,0.00686,0.01220,0.86279,0.30000,-0.23830,-0.10000,-0.23830
0.1953,0,0.27510,0.14512,-0.01225,0.00696,-0.02526,-0.00601,2.10527,-0.02868,-0.24109,0.24279,0.01286,0.00693,0.00000,0.00000,0.01286,0.00693,0.01223,0.86281,0.30000,-0.23830,-0.10000,-0.23830
0.1973,0,0.27466,0.14559,-0.00974,0.00624,-0.01187,-0.00992,2.10387,-0.02820,-0.24160,0.24324,0.01299,0.00700,0.00000,0.00000,0.01299,0.00700,0.01223,0.86283,0.30000,-0.23830,-0.10000,-0.23830
0.1993,0,0.27466,0.14559,-0.00976,0.00622,-0.01181,-0.01011,2.10387,-0.02820,-0.24160,0.24324,0.01312,0.00707,0.00000,0.00000,0.01312,0.00707,0.01226,0.86283,0.30000,-0.23830,-0.10000,-0.23830
0.2013,0,0.27466,0.14559,-0.00979,0.00620,-0.01175,-0.01030,2.10387,-0.02820,-0.24160,0.24324,0.01325,0.00714,0.00000,0.00000,0.01325,0.00714,0.01228,0.86285,0.30000,-0.23830,-0.10000,-0.23830
0.2033,0,0.27466,0.14559,-0.00981,0.00617,-0.01169,-0.01049,2.10387,-0.02820,-0.24160,0.24324,0.01339,0.00721,0.00000,0.00000,0.01339,0.00721,0.01231,0.86287,0.30000,-0.23830,-0.10000,-0.23830
0.2053,0,0.27466,0.14559,-0.00983,0.00615,-0.01163,-0.01068,2.10387,-0.02820,-0.24160,0.24324,0.01352,0.00728,0.00000,0.00000,0.01352,0.00728,0.01240,0.86288,0.30000,-0.23830,-0.10000,-0.23830
0.2073,0,0.27466,0.14559,-0.00986,0.00613,-0.01157,-0.01088,2.10387,-0.02820,-0.24160,0.24324,0.01365,0.00735,0.00000,0.00000,0.01365,0.00735,0.01234,0.86288,0.30000,-0.23830,-0.10000,-0.23830
0.2093,0,0.27466,0.14559,-0.00988,0.00611,-0.01151,-0.01107,2.10387,-0.02820,-0.24160,0.24324,0.01378,0.00742,0.00000,0.00000,0.01378,0.00742,0.01236,0.86290,0.30000,-0.23830,-0.10000,-0.23830
0.2113,0,0.27466,0.14559,-0.00990,0.00609,-0.01144,-0.01126,2.10387,-0.02820,-0.24160,0.24324,0.01391,0.00749,0.00000,0.00000,0.01391,0.00749,0.01241,0.86293,0.30000,-0.23830,-0.10000,-0.23830
0.2133,0,0.27466,0.14559,-0.00993,0.00606,-0.01138,-0.01145,2.10387,-0.02820,-0.24160,0.24324,0.01404,0.00757,0.00000,0.00000,0.01404,0.00757,0.01245,0.86296,0.30000,-0.23830,-0.10000,-0.23830
0.2153,0,0.27466,0.14559,-0.00995,0.00604,-0.01132,-0.01164,2.10387,-0.02820,-0.24160,0.24324,0.01418,0.00764,0.00000,0.00000,0.01418,0.00764,0.01244,0.86297,0.30000,-0.23830,-0.10000,-0.23830
0.2173,0,0.27466,0.14559,-0.00997,0.00602,-0.01125,-0.01182,2.10387,-0.02820,-0.24160,0.24324,0.01431,0.00771,0.00000,0.00000,0.01431,0.00771,0.01253,0.86299,0.30000,-0.23830,-0.10000,-0.23830
0.2193,0,0.27466,0.14559,-0.00999,0.00599,-0.01119,-0.01201,2.10387,-0.02820,-0.24160,0.24324,0.01444,0.00778,0.00000,0.00000,0.01444,0.00778,0.01260,0.86301,0.30000,-0.23830,-0.10000,-0.23830
0.2213,0,0.27466,0.14559,-0.01002,0.00597,-0.01112,-0.01220,2.10387,-0.02820,-0.24160,0.24324,0.01457,0.00785,0.00000,0.00000,0.01457,0.00785,0.01259,0.86299,0.30000,-0.23830,-0.10000,-0.23830
