t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0000,-0.50245,-0.03866,0.00325,-0.00338,0.00000,0.00000,1.60469,-0.00000,-0.00000,0.00000,0.00000,-0.00000,-0.00000,0.01259,0.86015,0,0.00325,-0.00338,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0020,-0.50245,-0.03866,0.00325,-0.00338,-0.00006,0.00006,1.60469,-0.00014,-0.00001,0.00000,0.00000,-0.00013,-0.00001,0.01258,0.86015,0,0.00325,-0.00338,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0040,-0.50245,-0.03866,0.00325,-0.00338,0.00001,0.00013,1.60469,-0.00029,-0.00002,0.00000,0.00000,-0.00029,-0.00002,0.01259,0.86013,0,0.00325,-0.00338,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0060,-0.50245,-0.03866,0.00325,-0.00337,0.00009,0.00020,1.60469,-0.00043,-0.00003,0.00000,0.00000,-0.00043,-0.00003,0.01257,0.86015,0,0.00325,-0.00338,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0080,-0.50245,-0.03866,0.00325,-0.00337,0.00016,0.00027,1.60469,-0.00057,-0.00004,0.00000,0.00000,-0.00057,-0.00004,0.01260,0.86013,0,0.00325,-0.00338,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0100,-0.50245,-0.03866,0.00325,-0.00337,0.00023,0.00034,1.60469,-0.00071,-0.00005,0.00000,0.00000,-0.00071,-0.00005,0.01256,0.86011,0,0.00325,-0.00338,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0120,-0.50245,-0.03866,0.00325,-0.00337,0.00030,0.00041,1.60469,-0.00086,-0.00007,0.00000,0.00000,-0.00086,-0.00007,0.01260,0.86011,0,0.00325,-0.00338,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0140,-0.50245,-0.03866,0.00325,-0.00337,0.00037,0.00048,1.60469,-0.00100,-0.00008,0.00000,0.00000,-0.00100,-0.00008,0.01259,0.86013,0,0.00325,-0.00338,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0160,-0.50245,-0.03866,0.00325,-0.00337,0.00044,0.00055,1.60469,-0.00114,-0.00009,0.00000,0.00000,-0.00114,-0.00009,0.01258,0.86013,0,0.00325,-0.00338,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0181,-0.50035,-0.04051,0.00263,-0.00290,0.00049,0.00054,1.60492,-0.00128,-0.00010,0.00000,0.00000,-0.00128,-0.00010,0.01258,0.86014,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0201,-0.50035,-0.04051,0.00263,-0.00289,0.00057,0.00060,1.60492,-0.00143,-0.00011,0.00000,0.00000,-0.00143,-0.00011,0.01257,0.86013,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0221,-0.50035,-0.04051,0.00263,-0.00289,0.00065,0.00066,1.60492,-0.00157,-0.00012,0.00000,0.00000,-0.00157,-0.00012,0.01259,0.86013,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0241,-0.50035,-0.04051,0.00263,-0.00289,0.00073,0.00072,1.60492,-0.00171,-0.00013,0.00000,0.00000,-0.00171,-0.00013,0.01256,0.86014,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0261,-0.50035,-0.04051,0.00263,-0.00289,0.00082,0.00078,1.60492,-0.00185,-0.00014,0.00000,0.00000,-0.00185,-0.00014,0.01257,0.86011,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0281,-0.50035,-0.04051,0.00264,-0.00289,0.00090,0.00084,1.60492,-0.00200,-0.00015,0.00000,0.00000,-0.00200,-0.00015,0.01254,0.86013,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0301,-0.50035,-0.04051,0.00264,-0.00289,0.00098,0.00090,1.60492,-0.00214,-0.00016,0.00000,0.00000,-0.00214,-0.00016,0.01256,0.86009,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0321,-0.50035,-0.04051,0.00264,-0.00289,0.00107,0.00097,1.60492,-0.00228,-0.00018,0.00000,0.00000,-0.00228,-0.00018,0.01260,0.86012,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0342,-0.50035,-0.04051,0.00264,-0.00288,0.00115,0.00103,1.60492,-0.00243,-0.00019,0.00000,0.00000,-0.00243,-0.00019,0.01263,0.86014,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0362,-0.50035,-0.04051,0.00264,-0.00288,0.00123,0.00109,1.60492,-0.00257,-0.00020,0.00000,0.00000,-0.00257,-0.00020,0.01255,0.86010,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0382,-0.50035,-0.04051,0.00265,-0.00288,0.00132,0.00115,1.60492,-0.00271,-0.00021,0.00000,0.00000,-0.00271,-0.00021,0.01256,0.86015,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0402,-0.50035,-0.04051,0.00265,-0.00288,0.00140,0.00121,1.60492,-0.00286,-0.00022,0.00000,0.00000,-0.00286,-0.00022,0.01254,0.86013,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0422,-0.50035,-0.04051,0.00265,-0.00287,0.00148,0.00127,1.60492,-0.00300,-0.00023,0.00000,0.00000,-0.00300,-0.00023,0.01253,0.86013,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0442,-0.50035,-0.04051,0.00266,-0.00287,0.00156,0.00133,1.60492,-0.00314,-0.00024,0.00000,0.00000,-0.00314,-0.00024,0.01254,0.86012,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0462,-0.50035,-0.04051,0.00266,-0.00287,0.00164,0.00139,1.60492,-0.00328,-0.00025,0.00000,0.00000,-0.00328,-0.00025,0.01248,0.86011,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0482,-0.50035,-0.04051,0.00266,-0.00287,0.00173,0.00146,1.60492,-0.00342,-0.00026,0.00000,0.00000,-0.00342,-0.00026,0.01252,0.86014,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0502,-0.50035,-0.04051,0.00267,-0.00286,0.00181,0.00152,1.60492,-0.00357,-0.00027,0.00000,0.00000,-0.00357,-0.00027,0.01249,0.86014,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0522,-0.50035,-0.04051,0.00267,-0.00286,0.00189,0.00158,1.60492,-0.00371,-0.00029,0.00000,0.00000,-0.00371,-0.00029,0.01251,0.86009,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0542,-0.50035,-0.04051,0.00267,-0.00286,0.00197,0.00164,1.60492,-0.00385,-0.00030,0.00000,0.00000,-0.00385,-0.00030,0.01252,0.86015,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0562,-0.50035,-0.04051,0.00268,-0.00285,0.00205,0.00170,1.60492,-0.00399,-0.00031,0.00000,0.00000,-0.00399,-0.00031,0.01255,0.86014,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0582,-0.50035,-0.04051,0.00268,-0.00285,0.00213,0.00176,1.60492,-0.00414,-0.00032,0.00000,0.00000,-0.00414,-0.00032,0.01248,0.86013,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0602,-0.50035,-0.04051,0.00269,-0.00285,0.00221,0.00182,1.60492,-0.00428,-0.00033,0.00000,0.00000,-0.00428,-0.00033,0.01250,0.86014,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0622,-0.50035,-0.04051,0.00269,-0.00284,0.00230,0.00188,1.60492,-0.00442,-0.00034,0.00000,0.00000,-0.00442,-0.00034,0.01253,0.86014,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0642,-0.50035,-0.04051,0.00269,-0.00284,0.00238,0.00194,1.60492,-0.00456,-0.00035,0.00000,0.00000,-0.00456,-0.00035,0.01246,0.86011,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
0.0662,-0.50035,-0.04051,0.00270,-0.00283,0.00246,0.00200,1.60492,-0.00470,-0.00036,0.00000,0.00000,-0.00470,-0.00036,0.01250,0.86015,0,0.00200,-0.00243,-0.06896,0.47538,-0.00090,0.00026,-0.00598,0
