t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0000,-0.53103,0.01883,0.00773,-0.00098,0.00000,0.00000,1.57832,0.00000,0.00000,-0.08329,-0.00402,-0.00013,-0.00013,0.01247,0.86004,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0020,-0.53103,0.01883,0.00773,-0.00098,-0.00002,0.00013,1.57832,0.00000,0.00000,-0.08329,-0.00401,-0.00038,-0.00038,0.01247,0.86003,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0040,-0.53103,0.01883,0.00773,-0.00098,0.00007,0.00038,1.57832,0.00000,0.00000,-0.08329,-0.00401,-0.00077,-0.00077,0.01246,0.86003,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0060,-0.53103,0.01883,0.00773,-0.00098,0.00028,0.00075,1.57832,0.00000,0.00000,-0.08328,-0.00400,-0.00128,-0.00128,0.01250,0.86001,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0081,-0.53103,0.01883,0.00773,-0.00098,0.00061,0.00123,1.57832,0.00000,0.00000,-0.08328,-0.00398,-0.00192,-0.00192,0.01249,0.86002,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0101,-0.53103,0.01883,0.00773,-0.00098,0.00106,0.00183,1.57832,0.00000,0.00000,-0.08326,-0.00395,-0.00269,-0.00269,0.01249,0.86003,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0121,-0.53103,0.01883,0.00773,-0.00097,0.00162,0.00255,1.57832,0.00000,0.00000,-0.08323,-0.00391,-0.00358,-0.00358,0.01252,0.86004,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0141,-0.53103,0.01883,0.00774,-0.00096,0.00229,0.00338,1.57832,0.00000,0.00000,-0.08319,-0.00385,-0.00461,-0.00435,0.01246,0.85997,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0161,-0.53103,0.01883,0.00774,-0.00096,0.00309,0.00410,1.57832,0.00000,0.00000,-0.08314,-0.00377,-0.00576,-0.00499,0.01249,0.86000,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0181,-0.53103,0.01883,0.00775,-0.00095,0.00400,0.00469,1.57832,0.00000,0.00000,-0.08307,-0.00369,-0.00704,-0.00550,0.01243,0.85999,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0201,-0.53103,0.01883,0.00776,-0.00094,0.00502,0.00518,1.57832,0.00000,0.00000,-0.08298,-0.00359,-0.00845,-0.00589,0.01243,0.85996,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0221,-0.53103,0.01883,0.00777,-0.00093,0.00616,0.00554,1.57832,0.00000,0.00000,-0.08287,-0.00348,-0.00998,-0.00614,0.01244,0.85994,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0241,-0.53103,0.01883,0.00778,-0.00092,0.00742,0.00579,1.57832,0.00000,0.00000,-0.08274,-0.00337,-0.01158,-0.00627,0.01234,0.85994,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0261,-0.53103,0.01883,0.00780,-0.00091,0.00873,0.00592,1.57832,0.00000,0.00000,-0.08258,-0.00326,-0.01318,-0.00627,0.01234,0.85990,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0281,-0.53103,0.01883,0.00782,-0.00089,0.01005,0.00594,1.57832,0.00000,0.00000,-0.08240,-0.00314,-0.01478,-0.00614,0.01231,0.85992,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0301,-0.53103,0.01883,0.00784,-0.00088,0.01136,0.00584,1.57832,0.00000,0.00000,-0.08218,-0.00302,-0.01638,-0.00589,0.01230,0.85987,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0321,-0.53103,0.01883,0.00786,-0.00087,0.01268,0.00562,1.57832,0.00000,0.00000,-0.08195,-0.00291,-0.01798,-0.00550,0.01224,0.85985,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0341,-0.53103,0.01883,0.00789,-0.00086,0.01399,0.00529,1.57832,0.00000,0.00000,-0.08169,-0.00280,-0.01958,-0.00499,0.01223,0.85984,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0361,-0.53103,0.01883,0.00792,-0.00085,0.01531,0.00484,1.57832,0.00000,0.00000,-0.08140,-0.00271,-0.02118,-0.00435,0.01219,0.85987,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0381,-0.53103,0.01883,0.00795,-0.00084,0.01662,0.00427,1.57832,0.00000,0.00000,-0.08108,-0.00262,-0.02278,-0.00358,0.01215,0.85988,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0402,-0.53103,0.01883,0.00798,-0.00083,0.01793,0.00359,1.57832,0.00000,0.00000,-0.08074,-0.00254,-0.02438,-0.00269,0.01210,0.85982,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0422,-0.53103,0.01883,0.00802,-0.00083,0.01924,0.00279,1.57832,0.00000,0.00000,-0.08038,-0.00248,-0.02598,-0.00192,0.01199,0.85983,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0442,-0.53103,0.01883,0.00806,-0.00082,0.02055,0.00210,1.57832,0.00000,0.00000,-0.07999,-0.00243,-0.02758,-0.00128,0.01200,0.85982,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0462,-0.53103,0.01883,0.00810,-0.00082,0.02186,0.00154,1.57832,0.00000,0.00000,-0.07957,-0.00239,-0.02918,-0.00077,0.01192,0.85982,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0482,-0.53103,0.01883,0.00815,-0.00081,0.02317,0.00108,1.57832,0.00000,0.00000,-0.07913,-0.00237,-0.03078,-0.00038,0.01185,0.85985,0,0.00773,-0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0
