t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0001,-0.52342,0.01887,-0.00314,-0.00026,0.00000,0.00000,1.63997,-0.00000,0.00000,-0.03086,-0.00257,-0.00013,-0.00013,0.01256,0.86006,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0020,-0.52342,0.01887,-0.00314,-0.00026,0.00017,0.00012,1.63997,-0.00008,0.00000,-0.03086,-0.00257,-0.00038,-0.00038,0.01253,0.86006,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0040,-0.52342,0.01887,-0.00314,-0.00026,0.00046,0.00036,1.63997,-0.00015,0.00001,-0.03085,-0.00256,-0.00077,-0.00077,0.01249,0.86004,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0060,-0.52342,0.01887,-0.00313,-0.00026,0.00087,0.00071,1.63997,-0.00023,0.00001,-0.03084,-0.00255,-0.00128,-0.00128,0.01249,0.86002,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0080,-0.52342,0.01887,-0.00313,-0.00026,0.00139,0.00118,1.63997,-0.00031,0.00001,-0.03082,-0.00253,-0.00192,-0.00192,0.01257,0.86004,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0101,-0.52342,0.01887,-0.00313,-0.00025,0.00202,0.00177,1.63997,-0.00038,0.00001,-0.03078,-0.00250,-0.00269,-0.00249,0.01257,0.86004,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0121,-0.52342,0.01887,-0.00312,-0.00025,0.00278,0.00229,1.63997,-0.00046,0.00002,-0.03074,-0.00246,-0.00358,-0.00293,0.01255,0.86006,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0141,-0.52342,0.01887,-0.00312,-0.00025,0.00365,0.00270,1.63997,-0.00053,0.00002,-0.03068,-0.00241,-0.00461,-0.00324,0.01253,0.86005,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0161,-0.52342,0.01887,-0.00311,-0.00024,0.00464,0.00298,1.63997,-0.00061,0.00002,-0.03059,-0.00236,-0.00576,-0.00343,0.01251,0.86001,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0181,-0.52342,0.01887,-0.00310,-0.00023,0.00574,0.00316,1.63997,-0.00069,0.00002,-0.03049,-0.00230,-0.00704,-0.00349,0.01252,0.86001,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0201,-0.52342,0.01887,-0.00309,-0.00023,0.00696,0.00321,1.63997,-0.00076,0.00003,-0.03037,-0.00223,-0.00845,-0.00341,0.01249,0.86002,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0221,-0.52342,0.01887,-0.00307,-0.00022,0.00829,0.00315,1.63997,-0.00084,0.00003,-0.03022,-0.00217,-0.00998,-0.00322,0.01246,0.86000,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0241,-0.52342,0.01887,-0.00305,-0.00021,0.00974,0.00297,1.63997,-0.00092,0.00003,-0.03004,-0.00211,-0.01158,-0.00289,0.01243,0.85997,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0261,-0.52342,0.01887,-0.00303,-0.00021,0.01125,0.00268,1.63997,-0.00099,0.00004,-0.02984,-0.00206,-0.01318,-0.00243,0.01243,0.85997,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0281,-0.52342,0.01887,-0.00301,-0.00020,0.01276,0.00227,1.63997,-0.00107,0.00004,-0.02960,-0.00201,-0.01478,-0.00197,0.01236,0.86001,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0301,-0.52342,0.01887,-0.00298,-0.00020,0.01427,0.00185,1.63997,-0.00115,0.00004,-0.02934,-0.00197,-0.01638,-0.00163,0.01236,0.85997,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0321,-0.52342,0.01887,-0.00295,-0.00020,0.01577,0.00155,1.63997,-0.00122,0.00004,-0.02904,-0.00193,-0.01798,-0.00142,0.01227,0.85994,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0341,-0.52342,0.01887,-0.00292,-0.00019,0.01728,0.00136,1.63997,-0.00130,0.00005,-0.02872,-0.00190,-0.01958,-0.00134,0.01225,0.85997,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0362,-0.52342,0.01887,-0.00288,-0.00019,0.01879,0.00129,1.63997,-0.00137,0.00005,-0.02837,-0.00188,-0.02118,-0.00139,0.01225,0.85997,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0382,-0.52342,0.01887,-0.00284,-0.00019,0.02029,0.00134,1.63997,-0.00145,0.00005,-0.02798,-0.00185,-0.02278,-0.00157,0.01225,0.85997,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0402,-0.52342,0.01887,-0.00280,-0.00019,0.02179,0.00150,1.63997,-0.00153,0.00006,-0.02757,-0.00182,-0.02438,-0.00177,0.01216,0.85996,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0422,-0.52342,0.01887,-0.00276,-0.00018,0.02330,0.00169,1.63997,-0.00160,0.00006,-0.02713,-0.00179,-0.02598,-0.00184,0.01206,0.86000,0,-0.00314,-0.00026,-0.11319,0.46110,-0.00258,-0.00166,0.00054,0
0.0442,-0.52159,0.01863,-0.00624,0.00044,-0.03805,0.01279,1.63876,-0.00168,0.00006,-0.06032,0.00422,-0.02758,-0.00179,0.01209,0.85997,0,-0.00491,0.00005,-0.11660,0.46067,0.00112,-0.00022,0.00165,0
0.0462,-0.52159,0.01863,-0.00631,0.00047,-0.03648,0.01273,1.63876,-0.00175,0.00006,-0.06106,0.00448,-0.02918,-0.00161,0.01201,0.85994,0,-0.00491,0.00005,-0.11660,0.46067,0.00112,-0.00022,0.00165,0
0.0482,-0.52159,0.01863,-0.00639,0.00049,-0.03491,0.01256,1.63876,-0.00183,0.00007,-0.06176,0.00472,-0.03078,-0.00130,0.01200,0.85995,0,-0.00491,0.00005,-0.11660,0.46067,0.00112,-0.00022,0.00165,0
0.0502,-0.52159,0.01863,-0.00645,0.00052,-0.03334,0.01227,1.63876,-0.00191,0.00007,-0.06243,0.00497,-0.03238,-0.00086,0.01193,0.85995,0,-0.00491,0.00005,-0.11660,0.46067,0.00112,-0.00022,0.00165,0
0.0522,-0.52159,0.01863,-0.00652,0.00054,-0.03177,0.01186,1.63876,-0.00198,0.00007,-0.06308,0.00521,-0.03398,-0.00030,0.01187,0.85992,0,-0.00491,0.00005,-0.11660,0.46067,0.00112,-0.00022,0.00165,0
0.0542,-0.52159,0.01863,-0.00658,0.00057,-0.03020,0.01134,1.63876,-0.00206,0.00007,-0.06369,0.00543,-0.03558,0.00039,0.01175,0.85992,0,-0.00491,0.00005,-0.11660,0.46067,0.00112,-0.00022,0.00165,0
0.0562,-0.52159,0.01863,-0.00664,0.00059,-0.02863,0.01070,1.63876,-0.00214,0.00008,-0.06427,0.00565,-0.03718,0.00122,0.01176,0.85992,0,-0.00491,0.00005,-0.11660,0.46067,0.00112,-0.00022,0.00165,0
0.0582,-0.52159,0.01863,-0.00670,0.00061,-0.02705,0.00994,1.63876,-0.00221,0.00008,-0.06482,0.00585,-0.03878,0.00216,0.01167,0.85991,0,-0.00491,0.00005,-0.11660,0.46067,0.00112,-0.00022,0.00165,0
0.0602,-0.52159,0.01863,-0.00675,0.00063,-0.02548,0.00906,1.63876,-0.00229,0.00008,-0.06534,0.00604,-0.04038,0.00324,0.01162,0.85990,0,-0.00491,0.00005,-0.11660,0.46067,0.00112,-0.00022,0.00165,0
