t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0000,-0.52726,0.02645,0.00523,-0.00210,0.00000,0.00000,1.58152,-0.00000,0.00000,0.02743,-0.01103,0.00013,-0.00013,0.01259,0.86005,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0020,-0.52726,0.02645,0.00523,-0.00210,-0.00021,0.00015,1.58152,-0.00008,0.00000,0.02743,-0.01102,0.00038,-0.00038,0.01253,0.86004,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0040,-0.52726,0.02645,0.00523,-0.00210,-0.00054,0.00042,1.58152,-0.00015,0.00001,0.02743,-0.01102,0.00077,-0.00077,0.01258,0.86008,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0060,-0.52726,0.02645,0.00523,-0.00210,-0.00098,0.00081,1.58152,-0.00023,0.00001,0.02742,-0.01101,0.00128,-0.00128,0.01261,0.86008,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0080,-0.52726,0.02645,0.00523,-0.00210,-0.00154,0.00131,1.58152,-0.00030,0.00002,0.02740,-0.01100,0.00192,-0.00192,0.01258,0.86009,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0100,-0.52726,0.02645,0.00523,-0.00210,-0.00221,0.00193,1.58152,-0.00038,0.00002,0.02738,-0.01099,0.00269,-0.00269,0.01259,0.86005,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0120,-0.52726,0.02645,0.00522,-0.00209,-0.00300,0.00267,1.58152,-0.00046,0.00002,0.02736,-0.01096,0.00358,-0.00358,0.01255,0.86009,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0140,-0.52726,0.02645,0.00521,-0.00209,-0.00391,0.00352,1.58152,-0.00053,0.00003,0.02732,-0.01093,0.00461,-0.00461,0.01256,0.86009,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0160,-0.52726,0.02645,0.00520,-0.00208,-0.00493,0.00449,1.58152,-0.00061,0.00003,0.02727,-0.01089,0.00576,-0.00576,0.01259,0.86004,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0180,-0.52726,0.02645,0.00519,-0.00207,-0.00607,0.00557,1.58152,-0.00068,0.00003,0.02722,-0.01084,0.00704,-0.00704,0.01257,0.86001,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0200,-0.52726,0.02645,0.00518,-0.00206,-0.00733,0.00677,1.58152,-0.00076,0.00004,0.02714,-0.01077,0.00845,-0.00845,0.01263,0.86003,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0220,-0.52726,0.02645,0.00516,-0.00204,-0.00870,0.00809,1.58152,-0.00084,0.00004,0.02706,-0.01069,0.00998,-0.00998,0.01268,0.86004,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0240,-0.52726,0.02645,0.00514,-0.00202,-0.01019,0.00952,1.58152,-0.00091,0.00005,0.02696,-0.01060,0.01158,-0.01139,0.01265,0.85998,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0260,-0.52726,0.02645,0.00512,-0.00200,-0.01174,0.01084,1.58152,-0.00099,0.00005,0.02684,-0.01049,0.01318,-0.01267,0.01269,0.85998,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0280,-0.52726,0.02645,0.00510,-0.00198,-0.01328,0.01204,1.58152,-0.00106,0.00005,0.02671,-0.01037,0.01478,-0.01382,0.01271,0.85994,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0300,-0.52726,0.02645,0.00507,-0.00195,-0.01483,0.01312,1.58152,-0.00114,0.00006,0.02657,-0.01024,0.01638,-0.01485,0.01280,0.85992,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0320,-0.52726,0.02645,0.00504,-0.00193,-0.01637,0.01408,1.58152,-0.00122,0.00006,0.02640,-0.01010,0.01798,-0.01574,0.01281,0.85988,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0340,-0.52726,0.02645,0.00500,-0.00190,-0.01791,0.01493,1.58152,-0.00129,0.00006,0.02622,-0.00995,0.01958,-0.01651,0.01278,0.85983,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0360,-0.52726,0.02645,0.00497,-0.00187,-0.01946,0.01566,1.58152,-0.00137,0.00007,0.02602,-0.00979,0.02118,-0.01715,0.01285,0.85985,0,0.00523,-0.00210,-0.11802,0.45785,0.00574,0.00076,0.00148,1
0.0381,-0.52533,0.02462,0.00472,-0.00172,-0.01947,0.01565,1.58159,-0.00145,0.00007,0.02531,-0.00955,0.02278,-0.01766,0.01293,0.85979,0,0.00474,-0.00180,-0.11783,0.45906,0.00569,-0.00040,-0.00076,1
0.0401,-0.52533,0.02462,0.00468,-0.00169,-0.02100,0.01614,1.58159,-0.00152,0.00008,0.02510,-0.00938,0.02426,-0.01805,0.01293,0.85979,0,0.00474,-0.00180,-0.11783,0.45906,0.00569,-0.00040,-0.00076,1
0.0421,-0.52533,0.02462,0.00464,-0.00165,-0.02243,0.01652,1.58159,-0.00160,0.00008,0.02487,-0.00921,0.02560,-0.01830,0.01293,0.85974,0,0.00474,-0.00180,-0.11783,0.45906,0.00569,-0.00040,-0.00076,1
0.0441,-0.52533,0.02462,0.00459,-0.00162,-0.02373,0.01678,1.58159,-0.00168,0.00008,0.02463,-0.00903,0.02682,-0.01843,0.01302,0.85970,0,0.00474,-0.00180,-0.11783,0.45906,0.00569,-0.00040,-0.00076,1
0.0461,-0.52533,0.02462,0.00454,-0.00159,-0.02492,0.01693,1.58159,-0.00175,0.00009,0.02437,-0.00886,0.02790,-0.01843,0.01306,0.85966,0,0.00474,-0.00180,-0.11783,0.45906,0.00569,-0.00040,-0.00076,1
