t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0000,-0.50817,-0.05312,-0.00663,0.00050,0.00000,0.00000,0.55702,-0.00000,-0.00000,0.00000,0.00000,-0.00000,-0.00000,0.01264,0.86013,0,-0.00663,0.00050,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0020,-0.50817,-0.05312,-0.00663,0.00050,0.00012,-0.00001,0.55702,-0.00014,-0.00002,0.00000,0.00000,-0.00013,-0.00002,0.01262,0.86014,0,-0.00663,0.00050,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0040,-0.50817,-0.05312,-0.00663,0.00050,0.00036,-0.00000,0.55702,-0.00029,-0.00003,0.00000,0.00000,-0.00029,-0.00003,0.01264,0.86013,0,-0.00663,0.00050,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0060,-0.50817,-0.05312,-0.00663,0.00050,0.00062,0.00000,0.55702,-0.00043,-0.00004,0.00000,0.00000,-0.00043,-0.00004,0.01260,0.86015,0,-0.00663,0.00050,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0080,-0.50817,-0.05312,-0.00663,0.00050,0.00086,0.00000,0.55702,-0.00057,-0.00006,0.00000,0.00000,-0.00057,-0.00006,0.01263,0.86015,0,-0.00663,0.00050,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0101,-0.50817,-0.05312,-0.00663,0.00050,0.00111,0.00001,0.55702,-0.00071,-0.00007,0.00000,0.00000,-0.00071,-0.00007,0.01265,0.86013,0,-0.00663,0.00050,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0121,-0.50817,-0.05312,-0.00663,0.00050,0.00136,0.00001,0.55702,-0.00085,-0.00009,0.00000,0.00000,-0.00085,-0.00009,0.01258,0.86014,0,-0.00663,0.00050,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0142,-0.50937,-0.05500,-0.00583,0.00117,0.00138,-0.00008,0.56211,-0.00101,-0.00011,0.00000,0.00000,-0.00101,-0.00011,0.01260,0.86013,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0162,-0.50937,-0.05500,-0.00583,0.00117,0.00162,-0.00008,0.56211,-0.00115,-0.00012,0.00000,0.00000,-0.00115,-0.00012,0.01259,0.86010,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0182,-0.50937,-0.05500,-0.00583,0.00117,0.00185,-0.00009,0.56211,-0.00129,-0.00014,0.00000,0.00000,-0.00129,-0.00014,0.01261,0.86013,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0202,-0.50937,-0.05500,-0.00582,0.00117,0.00209,-0.00010,0.56211,-0.00144,-0.00015,0.00000,0.00000,-0.00144,-0.00015,0.01263,0.86016,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0222,-0.50937,-0.05500,-0.00582,0.00117,0.00232,-0.00011,0.56211,-0.00158,-0.00016,0.00000,0.00000,-0.00158,-0.00016,0.01261,0.86013,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0243,-0.50937,-0.05500,-0.00581,0.00117,0.00255,-0.00011,0.56211,-0.00172,-0.00018,0.00000,0.00000,-0.00172,-0.00018,0.01263,0.86012,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0263,-0.50937,-0.05500,-0.00581,0.00117,0.00279,-0.00012,0.56211,-0.00186,-0.00019,0.00000,0.00000,-0.00186,-0.00019,0.01259,0.86013,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0283,-0.50937,-0.05500,-0.00580,0.00117,0.00302,-0.00013,0.56211,-0.00201,-0.00021,0.00000,0.00000,-0.00201,-0.00021,0.01257,0.86012,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0303,-0.50937,-0.05500,-0.00580,0.00117,0.00325,-0.00014,0.56211,-0.00215,-0.00022,0.00000,0.00000,-0.00215,-0.00022,0.01258,0.86012,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0323,-0.50937,-0.05500,-0.00579,0.00117,0.00348,-0.00014,0.56211,-0.00229,-0.00024,0.00000,0.00000,-0.00229,-0.00024,0.01262,0.86011,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0343,-0.50937,-0.05500,-0.00578,0.00117,0.00372,-0.00015,0.56211,-0.00243,-0.00025,0.00000,0.00000,-0.00243,-0.00025,0.01262,0.86015,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0363,-0.50937,-0.05500,-0.00578,0.00117,0.00395,-0.00016,0.56211,-0.00257,-0.00027,0.00000,0.00000,-0.00257,-0.00027,0.01256,0.86013,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0383,-0.50937,-0.05500,-0.00577,0.00117,0.00418,-0.00017,0.56211,-0.00272,-0.00028,0.00000,0.00000,-0.00272,-0.00028,0.01256,0.86014,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0403,-0.50937,-0.05500,-0.00576,0.00117,0.00441,-0.00017,0.56211,-0.00286,-0.00030,0.00000,0.00000,-0.00286,-0.00030,0.01258,0.86014,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0423,-0.50937,-0.05500,-0.00575,0.00117,0.00465,-0.00018,0.56211,-0.00300,-0.00031,0.00000,0.00000,-0.00300,-0.00031,0.01261,0.86018,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0443,-0.50937,-0.05500,-0.00574,0.00117,0.00488,-0.00019,0.56211,-0.00314,-0.00033,0.00000,0.00000,-0.00314,-0.00033,0.01258,0.86017,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0463,-0.50937,-0.05500,-0.00573,0.00117,0.00511,-0.00019,0.56211,-0.00329,-0.00034,0.00000,0.00000,-0.00329,-0.00034,0.01258,0.86013,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0484,-0.50937,-0.05500,-0.00572,0.00117,0.00534,-0.00020,0.56211,-0.00343,-0.00036,0.00000,0.00000,-0.00343,-0.00036,0.01260,0.86014,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0504,-0.50937,-0.05500,-0.00571,0.00117,0.00557,-0.00021,0.56211,-0.00357,-0.00037,0.00000,0.00000,-0.00357,-0.00037,0.01257,0.86014,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0524,-0.50937,-0.05500,-0.00570,0.00117,0.00580,-0.00022,0.56211,-0.00371,-0.00039,0.00000,0.00000,-0.00371,-0.00039,0.01254,0.86014,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0544,-0.50937,-0.05500,-0.00569,0.00117,0.00603,-0.00022,0.56211,-0.00386,-0.00040,0.00000,0.00000,-0.00386,-0.00040,0.01256,0.86012,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0564,-0.50937,-0.05500,-0.00567,0.00117,0.00626,-0.00023,0.56211,-0.00400,-0.00042,0.00000,0.00000,-0.00400,-0.00042,0.01253,0.86012,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0584,-0.50937,-0.05500,-0.00566,0.00116,0.00649,-0.00024,0.56211,-0.00414,-0.00043,0.00000,0.00000,-0.00414,-0.00043,0.01254,0.86015,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0604,-0.50937,-0.05500,-0.00565,0.00116,0.00672,-0.00025,0.56211,-0.00428,-0.00045,0.00000,0.00000,-0.00428,-0.00045,0.01253,0.86014,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0624,-0.50937,-0.05500,-0.00563,0.00116,0.00695,-0.00025,0.56211,-0.00442,-0.00046,0.00000,0.00000,-0.00442,-0.00046,0.01249,0.86013,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0644,-0.50937,-0.05500,-0.00562,0.00116,0.00718,-0.00026,0.56211,-0.00457,-0.00048,0.00000,0.00000,-0.00457,-0.00048,0.01253,0.86013,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0664,-0.50937,-0.05500,-0.00560,0.00116,0.00741,-0.00027,0.56211,-0.00471,-0.00049,0.00000,0.00000,-0.00471,-0.00049,0.01253,0.86011,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0684,-0.50937,-0.05500,-0.00559,0.00116,0.00764,-0.00027,0.56211,-0.00485,-0.00051,0.00000,0.00000,-0.00485,-0.00051,0.01252,0.86014,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0704,-0.50937,-0.05500,-0.00557,0.00116,0.00787,-0.00028,0.56211,-0.00499,-0.00052,0.00000,0.00000,-0.00499,-0.00052,0.01246,0.86011,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0724,-0.50937,-0.05500,-0.00556,0.00116,0.00810,-0.00029,0.56211,-0.00514,-0.00054,0.00000,0.00000,-0.00514,-0.00054,0.01248,0.86011,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0744,-0.50937,-0.05500,-0.00554,0.00116,0.00833,-0.00030,0.56211,-0.00528,-0.00055,0.00000,0.00000,-0.00528,-0.00055,0.01248,0.86015,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0764,-0.50937,-0.05500,-0.00552,0.00116,0.00856,-0.00030,0.56211,-0.00542,-0.00057,0.00000,0.00000,-0.00542,-0.00057,0.01247,0.86013,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0785,-0.50937,-0.05500,-0.00551,0.00116,0.00878,-0.00031,0.56211,-0.00556,-0.00058,0.00000,0.00000,-0.00556,-0.00058,0.01245,0.86011,0,-0.00505,0.00184,-0.09615,0.40584,-0.00381,-0.00092,0.00576,0
0.0805,-0.51052,-0.05702,-0.00085,0.00539,0.06548,0.05113,0.56763,-0.00570,-0.00060,0.00000,0.00000,-0.00570,-0.00060,0.01249,0.86014,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.0825,-0.51052,-0.05702,-0.00071,0.00549,0.06562,0.05105,0.56763,-0.00585,-0.00061,0.00000,0.00000,-0.00585,-0.00061,0.01244,0.86011,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.0845,-0.51052,-0.05702,-0.00058,0.00559,0.06576,0.05096,0.56763,-0.00599,-0.00063,0.00000,0.00000,-0.00599,-0.00063,0.01243,0.86011,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.0865,-0.51052,-0.05702,-0.00045,0.00570,0.06590,0.05087,0.56763,-0.00613,-0.00064,0.00000,0.00000,-0.00613,-0.00064,0.01242,0.86012,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.0885,-0.51052,-0.05702,-0.00032,0.00580,0.06603,0.05078,0.56763,-0.00627,-0.00066,0.00000,0.00000,-0.00627,-0.00066,0.01238,0.86012,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.0905,-0.51052,-0.05702,-0.00019,0.00590,0.06616,0.05069,0.56763,-0.00641,-0.00067,0.00000,0.00000,-0.00641,-0.00067,0.01238,0.86014,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.0925,-0.51052,-0.05702,-0.00005,0.00600,0.06629,0.05059,0.56763,-0.00656,-0.00069,0.00000,0.00000,-0.00656,-0.00069,0.01236,0.86013,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.0945,-0.51052,-0.05702,0.00008,0.00610,0.06642,0.05050,0.56763,-0.00670,-0.00070,0.00000,0.00000,-0.00670,-0.00070,0.01231,0.86011,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.0965,-0.51052,-0.05702,0.00021,0.00620,0.06654,0.05040,0.56763,-0.00684,-0.00072,0.00000,0.00000,-0.00684,-0.00072,0.01236,0.86013,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.0985,-0.51052,-0.05702,0.00034,0.00630,0.06667,0.05030,0.56763,-0.00698,-0.00073,0.00000,0.00000,-0.00698,-0.00073,0.01234,0.86012,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.1005,-0.51052,-0.05702,0.00048,0.00640,0.06679,0.05020,0.56763,-0.00713,-0.00074,0.00000,0.00000,-0.00713,-0.00074,0.01230,0.86011,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.1025,-0.51052,-0.05702,0.00061,0.00650,0.06691,0.05010,0.56763,-0.00727,-0.00076,0.00000,0.00000,-0.00727,-0.00076,0.01229,0.86012,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.1045,-0.51052,-0.05702,0.00075,0.00660,0.06702,0.04999,0.56763,-0.00741,-0.00077,0.00000,0.00000,-0.00741,-0.00077,0.01231,0.86013,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.1065,-0.51052,-0.05702,0.00088,0.00670,0.06713,0.04988,0.56763,-0.00755,-0.00079,0.00000,0.00000,-0.00755,-0.00079,0.01229,0.86013,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.1085,-0.51052,-0.05702,0.00101,0.00680,0.06725,0.04978,0.56763,-0.00770,-0.00080,0.00000,0.00000,-0.00770,-0.00080,0.01227,0.86013,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.1106,-0.51052,-0.05702,0.00115,0.00690,0.06735,0.04967,0.56763,-0.00784,-0.00082,0.00000,0.00000,-0.00784,-0.00082,0.01223,0.86012,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.1126,-0.51052,-0.05702,0.00128,0.00700,0.06746,0.04955,0.56763,-0.00798,-0.00083,0.00000,0.00000,-0.00798,-0.00083,0.01225,0.86010,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.1146,-0.51052,-0.05702,0.00142,0.00710,0.06756,0.04944,0.56763,-0.00812,-0.00085,0.00000,0.00000,-0.00812,-0.00085,0.01224,0.86012,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.1166,-0.51052,-0.05702,0.00155,0.00720,0.06766,0.04933,0.56763,-0.00826,-0.00086,0.00000,0.00000,-0.00826,-0.00086,0.01221,0.86011,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.1186,-0.51052,-0.05702,0.00169,0.00730,0.06776,0.04921,0.56763,-0.00841,-0.00088,0.00000,0.00000,-0.00841,-0.00088,0.01222,0.86009,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.1206,-0.51052,-0.05702,0.00182,0.00740,0.06786,0.04909,0.56763,-0.00855,-0.00089,0.00000,0.00000,-0.00855,-0.00089,0.01214,0.86013,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.1226,-0.51052,-0.05702,0.00196,0.00749,0.06795,0.04897,0.56763,-0.00869,-0.00091,0.00000,0.00000,-0.00869,-0.00091,0.01214,0.86010,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.1246,-0.51052,-0.05702,0.00210,0.00759,0.06804,0.04885,0.56763,-0.00883,-0.00092,0.00000,0.00000,-0.00883,-0.00092,0.01216,0.86012,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.1266,-0.51052,-0.05702,0.00223,0.00769,0.06813,0.04872,0.56763,-0.00897,-0.00094,0.00000,0.00000,-0.00897,-0.00094,0.01215,0.86012,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.1286,-0.51052,-0.05702,0.00237,0.00779,0.06822,0.04860,0.56763,-0.00912,-0.00095,0.00000,0.00000,-0.00912,-0.00095,0.01212,0.86011,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
0.1306,-0.51052,-0.05702,0.00251,0.00788,0.06830,0.04847,0.56763,-0.00926,-0.00097,0.00000,0.00000,-0.00926,-0.00097,0.01209,0.86010,0,-0.00333,0.00338,-0.09828,0.40561,-0.00184,0.00022,0.01050,0
