t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0000,-0.49366,-0.04527,-0.00259,0.00634,0.00000,0.00000,1.67166,-0.00000,-0.00000,-0.01186,0.02906,-0.00013,0.00013,0.01258,0.86015,0,-0.00259,0.00634,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0020,-0.49366,-0.04527,-0.00259,0.00634,0.00016,-0.00023,1.67166,-0.00014,-0.00001,-0.01186,0.02906,-0.00038,0.00038,0.01258,0.86014,0,-0.00259,0.00634,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0040,-0.49366,-0.04527,-0.00259,0.00634,0.00044,-0.00058,1.67166,-0.00029,-0.00003,-0.01185,0.02906,-0.00077,0.00077,0.01258,0.86014,0,-0.00259,0.00634,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0060,-0.49366,-0.04527,-0.00258,0.00634,0.00084,-0.00104,1.67166,-0.00043,-0.00004,-0.01185,0.02905,-0.00128,0.00128,0.01258,0.86013,0,-0.00259,0.00634,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0080,-0.49366,-0.04527,-0.00258,0.00634,0.00135,-0.00162,1.67166,-0.00057,-0.00005,-0.01184,0.02904,-0.00192,0.00192,0.01259,0.86013,0,-0.00259,0.00634,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0101,-0.49366,-0.04527,-0.00258,0.00633,0.00198,-0.00231,1.67166,-0.00071,-0.00007,-0.01182,0.02902,-0.00269,0.00269,0.01261,0.86013,0,-0.00259,0.00634,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0121,-0.49366,-0.04527,-0.00257,0.00633,0.00272,-0.00312,1.67166,-0.00086,-0.00008,-0.01180,0.02900,-0.00358,0.00358,0.01258,0.86012,0,-0.00259,0.00634,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0141,-0.49366,-0.04527,-0.00257,0.00632,0.00358,-0.00405,1.67166,-0.00100,-0.00009,-0.01178,0.02896,-0.00461,0.00461,0.01260,0.86012,0,-0.00259,0.00634,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0161,-0.49366,-0.04527,-0.00256,0.00631,0.00456,-0.00509,1.67166,-0.00114,-0.00010,-0.01174,0.02892,-0.00576,0.00576,0.01255,0.86015,0,-0.00259,0.00634,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0181,-0.49366,-0.04527,-0.00255,0.00630,0.00565,-0.00625,1.67166,-0.00128,-0.00012,-0.01169,0.02887,-0.00704,0.00704,0.01255,0.86016,0,-0.00259,0.00634,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0201,-0.49040,-0.04674,-0.00382,0.00667,0.00592,-0.00643,1.67359,-0.00143,-0.00013,-0.01655,0.03013,-0.00845,0.00845,0.01255,0.86016,0,-0.00514,0.00709,-0.07821,0.46932,0.00528,0.00308,-0.00002,1
0.0221,-0.49040,-0.04674,-0.00381,0.00665,0.00727,-0.00783,1.67359,-0.00157,-0.00014,-0.01649,0.03006,-0.00998,0.00998,0.01249,0.86019,0,-0.00514,0.00709,-0.07821,0.46932,0.00528,0.00308,-0.00002,1
0.0241,-0.49040,-0.04674,-0.00379,0.00664,0.00874,-0.00934,1.67359,-0.00171,-0.00016,-0.01642,0.02998,-0.01158,0.01158,0.01249,0.86021,0,-0.00514,0.00709,-0.07821,0.46932,0.00528,0.00308,-0.00002,1
