t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0001,-0.53390,0.03238,0.01280,-0.00135,0.00000,0.00000,1.38859,-0.00000,0.00000,0.12593,-0.01330,0.00013,-0.00013,0.01256,0.86007,0,0.01280,-0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0020,-0.53390,0.03238,0.01280,-0.00135,-0.00034,0.00014,1.38859,-0.00014,0.00001,0.12592,-0.01330,0.00038,-0.00038,0.01253,0.86004,0,0.01280,-0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0040,-0.53390,0.03238,0.01280,-0.00135,-0.00081,0.00040,1.38859,-0.00029,0.00002,0.12591,-0.01329,0.00077,-0.00077,0.01250,0.86008,0,0.01280,-0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0060,-0.53390,0.03238,0.01279,-0.00135,-0.00138,0.00077,1.38859,-0.00043,0.00003,0.12589,-0.01328,0.00128,-0.00128,0.01255,0.86006,0,0.01280,-0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0080,-0.53390,0.03238,0.01279,-0.00135,-0.00208,0.00126,1.38859,-0.00057,0.00003,0.12586,-0.01326,0.00192,-0.00192,0.01254,0.86006,0,0.01280,-0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0101,-0.53390,0.03238,0.01279,-0.00134,-0.00289,0.00187,1.38859,-0.00072,0.00004,0.12581,-0.01323,0.00269,-0.00269,0.01256,0.86006,0,0.01280,-0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0121,-0.53390,0.03238,0.01278,-0.00134,-0.00381,0.00259,1.38859,-0.00086,0.00005,0.12574,-0.01319,0.00358,-0.00358,0.01257,0.86006,0,0.01280,-0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0141,-0.53390,0.03238,0.01277,-0.00133,-0.00485,0.00343,1.38859,-0.00100,0.00006,0.12565,-0.01313,0.00461,-0.00461,0.01256,0.86006,0,0.01280,-0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0161,-0.53390,0.03238,0.01276,-0.00133,-0.00601,0.00438,1.38859,-0.00114,0.00007,0.12554,-0.01305,0.00576,-0.00576,0.01257,0.86006,0,0.01280,-0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0181,-0.53390,0.03238,0.01275,-0.00132,-0.00729,0.00545,1.38859,-0.00129,0.00008,0.12541,-0.01295,0.00704,-0.00704,0.01258,0.86005,0,0.01280,-0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0
