t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0000,-0.41393,-0.00771,0.00001,0.00023,0.00000,0.00000,1.39816,-0.00000,-0.00000,0.00001,0.00022,0.00001,0.00013,-0.01035,0.81506,0,0.00001,0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0096,-0.41393,-0.00771,0.00001,0.00023,-0.00001,-0.00012,1.39816,-0.00068,-0.00001,0.00001,0.00022,-0.00011,0.00021,-0.01037,0.81504,0,0.00001,0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0116,-0.41393,-0.00771,0.00001,0.00023,0.00010,-0.00020,1.39816,-0.00083,-0.00002,0.00001,0.00022,-0.00036,0.00021,-0.01037,0.81504,0,0.00001,0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0136,-0.41393,-0.00771,0.00001,0.00023,0.00033,-0.00020,1.39816,-0.00097,-0.00002,0.00001,0.00022,-0.00074,0.00020,-0.01039,0.81505,0,0.00001,0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0156,-0.41393,-0.00771,0.00001,0.00023,0.00067,-0.00020,1.39816,-0.00111,-0.00002,0.00001,0.00022,-0.00110,0.00020,-0.01036,0.81506,0,0.00001,0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0176,-0.41393,-0.00771,0.00001,0.00023,0.00100,-0.00020,1.39816,-0.00125,-0.00002,0.00001,0.00022,-0.00134,0.00020,-0.01035,0.81507,0,0.00001,0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0196,-0.41393,-0.00771,0.00001,0.00023,0.00121,-0.00021,1.39736,-0.00140,-0.00003,0.00001,0.00022,-0.00144,0.00020,-0.01032,0.81505,0,-0.00001,0.00033,0.00878,0.40591,0.00000,0.00000,0.00000,1
0.0216,-0.41267,-0.01212,0.00000,0.00028,0.00121,-0.00022,1.39736,-0.00154,-0.00003,0.00038,-0.00106,-0.00142,0.00006,-0.01036,0.81503,0,-0.00001,0.00033,0.00878,0.40591,-0.01196,-0.00512,0.00357,1
0.0236,-0.41267,-0.01212,0.00001,0.00028,0.00119,-0.00010,1.39736,-0.00168,-0.00003,0.00038,-0.00106,-0.00130,-0.00019,-0.01037,0.81505,0,-0.00001,0.00033,0.00878,0.40591,-0.01196,-0.00512,0.00357,1
0.0256,-0.41267,-0.01212,0.00001,0.00028,0.00109,0.00013,1.39736,-0.00183,-0.00003,0.00038,-0.00106,-0.00132,-0.00058,-0.01038,0.81506,0,-0.00001,0.00033,0.00878,0.40591,-0.01196,-0.00512,0.00357,1
