t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0001,-0.49397,-0.02030,-0.00917,0.00467,0.00000,0.00000,1.82959,-0.00000,-0.00000,-0.01793,0.00914,-0.00013,0.00013,0.01263,0.86011,0,-0.00917,0.00467,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0020,-0.49397,-0.02030,-0.00917,0.00467,0.00028,-0.00020,1.82959,-0.00014,-0.00001,-0.01793,0.00914,-0.00038,0.00038,0.01263,0.86011,0,-0.00917,0.00467,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0040,-0.49397,-0.02030,-0.00917,0.00467,0.00068,-0.00052,1.82959,-0.00029,-0.00001,-0.01793,0.00914,-0.00077,0.00077,0.01265,0.86013,0,-0.00917,0.00467,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0061,-0.49397,-0.02030,-0.00916,0.00467,0.00119,-0.00095,1.82959,-0.00043,-0.00002,-0.01793,0.00913,-0.00128,0.00128,0.01258,0.86011,0,-0.00917,0.00467,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0081,-0.49397,-0.02030,-0.00916,0.00467,0.00182,-0.00150,1.82959,-0.00057,-0.00002,-0.01792,0.00913,-0.00192,0.00192,0.01261,0.86010,0,-0.00917,0.00467,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0101,-0.49397,-0.02030,-0.00916,0.00466,0.00256,-0.00216,1.82959,-0.00072,-0.00003,-0.01791,0.00912,-0.00269,0.00269,0.01258,0.86014,0,-0.00917,0.00467,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0121,-0.49397,-0.02030,-0.00915,0.00466,0.00342,-0.00294,1.82959,-0.00086,-0.00004,-0.01790,0.00911,-0.00358,0.00358,0.01257,0.86011,0,-0.00917,0.00467,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0141,-0.49397,-0.02030,-0.00914,0.00465,0.00440,-0.00384,1.82959,-0.00100,-0.00004,-0.01789,0.00910,-0.00461,0.00461,0.01257,0.86008,0,-0.00917,0.00467,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0161,-0.49397,-0.02030,-0.00913,0.00464,0.00550,-0.00485,1.82959,-0.00114,-0.00005,-0.01787,0.00908,-0.00576,0.00576,0.01259,0.86010,0,-0.00917,0.00467,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0181,-0.49397,-0.02030,-0.00912,0.00463,0.00671,-0.00598,1.82959,-0.00129,-0.00005,-0.01785,0.00906,-0.00704,0.00704,0.01256,0.86012,0,-0.00917,0.00467,0.00000,0.00000,0.00000,0.00000,0.00000,0
