t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0000,-0.50240,-0.02267,-0.01003,0.00694,0.00000,0.00000,1.78130,0.00000,0.00000,-0.25000,0.05696,-0.00013,0.00013,0.01255,0.86002,0,-0.01003,0.00694,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0020,-0.50240,-0.02267,-0.01003,0.00694,0.00030,-0.00024,1.78130,0.00000,0.00000,-0.25000,0.05696,-0.00038,0.00038,0.01255,0.86002,0,-0.01003,0.00694,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0040,-0.50240,-0.02267,-0.01003,0.00694,0.00071,-0.00060,1.78130,0.00000,0.00000,-0.25000,0.05695,-0.00077,0.00077,0.01250,0.86002,0,-0.01003,0.00694,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0060,-0.50240,-0.02267,-0.01003,0.00694,0.00123,-0.00107,1.78130,0.00000,0.00000,-0.25000,0.05694,-0.00128,0.00128,0.01259,0.86002,0,-0.01003,0.00694,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0080,-0.50240,-0.02267,-0.01002,0.00694,0.00188,-0.00166,1.78130,0.00000,0.00000,-0.25000,0.05691,-0.00192,0.00192,0.01253,0.86002,0,-0.01003,0.00694,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0101,-0.50240,-0.02267,-0.01002,0.00693,0.00264,-0.00236,1.78130,0.00000,0.00000,-0.25000,0.05687,-0.00269,0.00269,0.01254,0.86004,0,-0.01003,0.00694,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0121,-0.50240,-0.02267,-0.01001,0.00693,0.00352,-0.00319,1.78130,0.00000,0.00000,-0.25000,0.05682,-0.00358,0.00358,0.01255,0.86001,0,-0.01003,0.00694,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0141,-0.50240,-0.02267,-0.01001,0.00692,0.00451,-0.00412,1.78130,0.00000,0.00000,-0.25000,0.05674,-0.00461,0.00461,0.01254,0.86002,0,-0.01003,0.00694,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0161,-0.50240,-0.02267,-0.01000,0.00691,0.00562,-0.00518,1.78130,0.00000,0.00000,-0.25000,0.05665,-0.00576,0.00576,0.01249,0.86001,0,-0.01003,0.00694,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0181,-0.50536,-0.02206,-0.00895,0.00688,0.00563,-0.00530,1.77906,0.00000,0.00000,-0.25000,0.05663,-0.00704,0.00704,0.01247,0.86003,0,-0.00795,0.00688,-0.10000,0.46538,0.00195,0.00112,-0.00130,0
0.0201,-0.50536,-0.02206,-0.00894,0.00686,0.00695,-0.00658,1.77906,0.00000,0.00000,-0.25000,0.05651,-0.00845,0.00845,0.01247,0.86003,0,-0.00795,0.00688,-0.10000,0.46538,0.00195,0.00112,-0.00130,0
