t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0000,-0.51132,-0.01670,0.00039,-0.00181,0.00000,0.00000,1.74011,0.00000,0.00000,-0.20069,-0.02446,-0.00013,-0.00013,0.01254,0.86001,0,0.00039,-0.00181,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0020,-0.51132,-0.01670,0.00039,-0.00181,0.00011,0.00015,1.74011,0.00000,0.00000,-0.20069,-0.02446,-0.00038,-0.00038,0.01258,0.86006,0,0.00039,-0.00181,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0040,-0.51132,-0.01670,0.00039,-0.00181,0.00034,0.00041,1.74011,0.00000,0.00000,-0.20068,-0.02445,-0.00077,-0.00077,0.01256,0.86002,0,0.00039,-0.00181,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0060,-0.51132,-0.01670,0.00039,-0.00181,0.00068,0.00079,1.74011,0.00000,0.00000,-0.20067,-0.02444,-0.00128,-0.00128,0.01258,0.86001,0,0.00039,-0.00181,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0080,-0.51132,-0.01670,0.00039,-0.00180,0.00114,0.00129,1.74011,0.00000,0.00000,-0.20065,-0.02442,-0.00192,-0.00192,0.01257,0.86005,0,0.00039,-0.00181,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0100,-0.51132,-0.01670,0.00040,-0.00180,0.00171,0.00191,1.74011,0.00000,0.00000,-0.20063,-0.02439,-0.00269,-0.00269,0.01259,0.86004,0,0.00039,-0.00181,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0120,-0.51132,-0.01670,0.00040,-0.00180,0.00240,0.00264,1.74011,0.00000,0.00000,-0.20058,-0.02435,-0.00358,-0.00358,0.01259,0.86004,0,0.00039,-0.00181,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0140,-0.51156,-0.01661,0.00059,-0.00197,0.00237,0.00269,1.73828,0.00000,0.00000,-0.19884,-0.02599,-0.00461,-0.00461,0.01254,0.86003,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0161,-0.51156,-0.01661,0.00059,-0.00196,0.00329,0.00366,1.73828,0.00000,0.00000,-0.19878,-0.02593,-0.00576,-0.00576,0.01251,0.86003,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0181,-0.51156,-0.01661,0.00060,-0.00195,0.00433,0.00474,1.73828,0.00000,0.00000,-0.19871,-0.02585,-0.00704,-0.00704,0.01252,0.86001,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0201,-0.51156,-0.01661,0.00061,-0.00194,0.00548,0.00594,1.73828,0.00000,0.00000,-0.19861,-0.02574,-0.00845,-0.00845,0.01254,0.85999,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0221,-0.51156,-0.01661,0.00062,-0.00193,0.00675,0.00725,1.73828,0.00000,0.00000,-0.19849,-0.02561,-0.00998,-0.00998,0.01249,0.85996,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0241,-0.51156,-0.01661,0.00064,-0.00191,0.00813,0.00868,1.73828,0.00000,0.00000,-0.19834,-0.02546,-0.01158,-0.01158,0.01246,0.85998,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0261,-0.51156,-0.01661,0.00066,-0.00189,0.00958,0.01017,1.73828,0.00000,0.00000,-0.19817,-0.02527,-0.01318,-0.01318,0.01248,0.85995,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0281,-0.51156,-0.01661,0.00068,-0.00187,0.01102,0.01166,1.73828,0.00000,0.00000,-0.19796,-0.02506,-0.01478,-0.01478,0.01239,0.85994,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0301,-0.51156,-0.01661,0.00070,-0.00185,0.01246,0.01314,1.73828,0.00000,0.00000,-0.19773,-0.02481,-0.01638,-0.01638,0.01242,0.85991,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0321,-0.51156,-0.01661,0.00073,-0.00182,0.01390,0.01463,1.73828,0.00000,0.00000,-0.19747,-0.02454,-0.01798,-0.01798,0.01238,0.85988,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0341,-0.51156,-0.01661,0.00076,-0.00179,0.01534,0.01612,1.73828,0.00000,0.00000,-0.19719,-0.02424,-0.01958,-0.01958,0.01234,0.85987,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0361,-0.51156,-0.01661,0.00079,-0.00175,0.01678,0.01760,1.73828,0.00000,0.00000,-0.19687,-0.02391,-0.02118,-0.02118,0.01229,0.85983,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0381,-0.51156,-0.01661,0.00082,-0.00172,0.01822,0.01909,1.73828,0.00000,0.00000,-0.19653,-0.02354,-0.02278,-0.02278,0.01228,0.85982,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0401,-0.51156,-0.01661,0.00086,-0.00168,0.01966,0.02057,1.73828,0.00000,0.00000,-0.19615,-0.02315,-0.02438,-0.02426,0.01224,0.85977,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0421,-0.51156,-0.01661,0.00090,-0.00164,0.02110,0.02194,1.73828,0.00000,0.00000,-0.19575,-0.02274,-0.02598,-0.02560,0.01227,0.85976,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0441,-0.51156,-0.01661,0.00095,-0.00159,0.02254,0.02319,1.73828,0.00000,0.00000,-0.19532,-0.02229,-0.02758,-0.02682,0.01218,0.85971,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0461,-0.51156,-0.01661,0.00099,-0.00154,0.02398,0.02432,1.73828,0.00000,0.00000,-0.19486,-0.02182,-0.02918,-0.02790,0.01212,0.85968,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0481,-0.51156,-0.01661,0.00104,-0.00149,0.02541,0.02534,1.73828,0.00000,0.00000,-0.19438,-0.02134,-0.03078,-0.02886,0.01207,0.85965,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0501,-0.51156,-0.01661,0.00109,-0.00144,0.02685,0.02624,1.73828,0.00000,0.00000,-0.19386,-0.02083,-0.03238,-0.02970,0.01205,0.85964,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0521,-0.51156,-0.01661,0.00115,-0.00139,0.02828,0.02702,1.73828,0.00000,0.00000,-0.19332,-0.02030,-0.03398,-0.03040,0.01205,0.85959,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
0.0541,-0.51156,-0.01661,0.00121,-0.00133,0.02971,0.02768,1.73828,0.00000,0.00000,-0.19275,-0.01977,-0.03558,-0.03098,0.01198,0.85952,0,0.00077,-0.00215,-0.09899,0.46696,0.00383,0.00223,0.00174,0
