t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0000,-0.52778,0.02600,0.00552,-0.00191,0.00000,0.00000,1.59134,-0.00000,0.00000,0.01080,-0.00374,0.00013,-0.00013,0.01256,0.86005,0,0.00552,-0.00191,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0020,-0.52778,0.02600,0.00552,-0.00191,-0.00021,0.00015,1.59134,-0.00008,0.00000,0.01080,-0.00374,0.00038,-0.00038,0.01260,0.86005,0,0.00552,-0.00191,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0040,-0.52778,0.02600,0.00552,-0.00191,-0.00055,0.00042,1.59134,-0.00015,0.00001,0.01080,-0.00374,0.00077,-0.00077,0.01262,0.86004,0,0.00552,-0.00191,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0060,-0.52778,0.02600,0.00552,-0.00191,-0.00099,0.00080,1.59134,-0.00023,0.00001,0.01079,-0.00374,0.00128,-0.00128,0.01257,0.86005,0,0.00552,-0.00191,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0080,-0.52778,0.02600,0.00552,-0.00191,-0.00156,0.00130,1.59134,-0.00031,0.00002,0.01079,-0.00373,0.00192,-0.00192,0.01254,0.86006,0,0.00552,-0.00191,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0101,-0.52778,0.02600,0.00551,-0.00191,-0.00224,0.00192,1.59134,-0.00038,0.00002,0.01078,-0.00373,0.00269,-0.00269,0.01259,0.86004,0,0.00552,-0.00191,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0121,-0.52737,0.02490,0.00623,-0.00218,-0.00241,0.00198,1.59265,-0.00046,0.00002,0.01230,-0.00460,0.00358,-0.00358,0.01258,0.86004,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0141,-0.52737,0.02490,0.00622,-0.00218,-0.00334,0.00283,1.59265,-0.00053,0.00003,0.01229,-0.00459,0.00461,-0.00456,0.01255,0.86004,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0161,-0.52737,0.02490,0.00621,-0.00217,-0.00438,0.00376,1.59265,-0.00061,0.00003,0.01227,-0.00457,0.00576,-0.00541,0.01262,0.86005,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0181,-0.52737,0.02490,0.00620,-0.00216,-0.00554,0.00457,1.59265,-0.00069,0.00003,0.01225,-0.00456,0.00704,-0.00613,0.01266,0.86001,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0201,-0.52737,0.02490,0.00619,-0.00215,-0.00681,0.00526,1.59265,-0.00076,0.00004,0.01223,-0.00454,0.00845,-0.00672,0.01264,0.85998,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0221,-0.52737,0.02490,0.00618,-0.00214,-0.00820,0.00584,1.59265,-0.00084,0.00004,0.01220,-0.00452,0.00998,-0.00719,0.01264,0.86000,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0241,-0.52737,0.02490,0.00616,-0.00213,-0.00971,0.00630,1.59265,-0.00092,0.00005,0.01216,-0.00449,0.01139,-0.00753,0.01265,0.85996,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0261,-0.52737,0.02490,0.00614,-0.00212,-0.01110,0.00665,1.59265,-0.00099,0.00005,0.01212,-0.00447,0.01267,-0.00774,0.01271,0.85999,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0282,-0.52737,0.02490,0.00611,-0.00210,-0.01237,0.00687,1.59265,-0.00107,0.00005,0.01208,-0.00444,0.01382,-0.00782,0.01275,0.85994,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0302,-0.52737,0.02490,0.00609,-0.00209,-0.01353,0.00698,1.59265,-0.00115,0.00006,0.01203,-0.00441,0.01485,-0.00777,0.01277,0.85993,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0322,-0.52737,0.02490,0.00606,-0.00207,-0.01456,0.00698,1.59265,-0.00122,0.00006,0.01197,-0.00439,0.01574,-0.00760,0.01285,0.85992,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0342,-0.52737,0.02490,0.00603,-0.00206,-0.01549,0.00686,1.59265,-0.00130,0.00006,0.01191,-0.00436,0.01651,-0.00729,0.01285,0.85989,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0362,-0.52737,0.02490,0.00600,-0.00205,-0.01629,0.00662,1.59265,-0.00137,0.00007,0.01185,-0.00433,0.01715,-0.00686,0.01288,0.85988,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0382,-0.52737,0.02490,0.00597,-0.00203,-0.01698,0.00626,1.59265,-0.00145,0.00007,0.01178,-0.00431,0.01766,-0.00630,0.01292,0.85984,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0402,-0.52737,0.02490,0.00593,-0.00202,-0.01755,0.00579,1.59265,-0.00153,0.00008,0.01171,-0.00428,0.01805,-0.00562,0.01292,0.85984,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0422,-0.52737,0.02490,0.00590,-0.00201,-0.01800,0.00520,1.59265,-0.00160,0.00008,0.01164,-0.00426,0.01830,-0.00480,0.01304,0.85982,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0442,-0.52737,0.02490,0.00586,-0.00200,-0.01834,0.00450,1.59265,-0.00168,0.00008,0.01157,-0.00424,0.01843,-0.00411,0.01301,0.85979,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0462,-0.52737,0.02490,0.00582,-0.00199,-0.01856,0.00391,1.59265,-0.00175,0.00009,0.01150,-0.00423,0.01843,-0.00355,0.01309,0.85984,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0482,-0.52737,0.02490,0.00578,-0.00199,-0.01866,0.00343,1.59265,-0.00183,0.00009,0.01142,-0.00421,0.01830,-0.00312,0.01309,0.85979,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0502,-0.52737,0.02490,0.00575,-0.00198,-0.01865,0.00308,1.59265,-0.00191,0.00009,0.01135,-0.00420,0.01805,-0.00282,0.01315,0.85980,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0522,-0.52737,0.02490,0.00571,-0.00197,-0.01852,0.00284,1.59265,-0.00198,0.00010,0.01128,-0.00419,0.01766,-0.00265,0.01316,0.85978,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0542,-0.52737,0.02490,0.00567,-0.00197,-0.01827,0.00271,1.59265,-0.00206,0.00010,0.01120,-0.00418,0.01715,-0.00260,0.01318,0.85978,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0562,-0.52737,0.02490,0.00564,-0.00196,-0.01791,0.00271,1.59265,-0.00213,0.00011,0.01113,-0.00417,0.01651,-0.00268,0.01322,0.85977,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0582,-0.52737,0.02490,0.00560,-0.00196,-0.01742,0.00281,1.59265,-0.00221,0.00011,0.01106,-0.00416,0.01574,-0.00289,0.01325,0.85980,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0602,-0.52737,0.02490,0.00557,-0.00195,-0.01683,0.00304,1.59265,-0.00229,0.00011,0.01099,-0.00414,0.01485,-0.00323,0.01322,0.85977,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0622,-0.52737,0.02490,0.00553,-0.00194,-0.01611,0.00338,1.59265,-0.00236,0.00012,0.01093,-0.00413,0.01382,-0.00369,0.01321,0.85976,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0642,-0.52737,0.02490,0.00550,-0.00194,-0.01528,0.00384,1.59265,-0.00244,0.00012,0.01086,-0.00412,0.01267,-0.00403,0.01326,0.85977,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0662,-0.52737,0.02490,0.00547,-0.00193,-0.01433,0.00418,1.59265,-0.00251,0.00012,0.01080,-0.00410,0.01139,-0.00424,0.01325,0.85974,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0682,-0.52737,0.02490,0.00545,-0.00192,-0.01326,0.00440,1.59265,-0.00259,0.00013,0.01075,-0.00409,0.00998,-0.00432,0.01332,0.85975,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0702,-0.52737,0.02490,0.00542,-0.00191,-0.01208,0.00451,1.59265,-0.00267,0.00013,0.01070,-0.00407,0.00845,-0.00427,0.01332,0.85971,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0722,-0.52737,0.02490,0.00540,-0.00190,-0.01078,0.00450,1.59265,-0.00274,0.00014,0.01065,-0.00405,0.00704,-0.00410,0.01333,0.85972,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0742,-0.52737,0.02490,0.00538,-0.00189,-0.00959,0.00438,1.59265,-0.00282,0.00014,0.01061,-0.00403,0.00576,-0.00389,0.01331,0.85970,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0762,-0.52737,0.02490,0.00536,-0.00188,-0.00852,0.00423,1.59265,-0.00289,0.00014,0.01057,-0.00402,0.00461,-0.00382,0.01336,0.85971,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0782,-0.52737,0.02490,0.00534,-0.00188,-0.00757,0.00419,1.59265,-0.00297,0.00015,0.01054,-0.00400,0.00358,-0.00385,0.01337,0.85970,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0802,-0.52737,0.02490,0.00533,-0.00187,-0.00674,0.00426,1.59265,-0.00305,0.00015,0.01051,-0.00398,0.00269,-0.00383,0.01337,0.85971,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0822,-0.52737,0.02490,0.00532,-0.00186,-0.00602,0.00427,1.59265,-0.00312,0.00015,0.01048,-0.00397,0.00192,-0.00381,0.01335,0.85970,0,0.00696,-0.00246,-0.11261,0.45771,0.00143,0.00096,0.00092,0
0.0842,-0.52854,0.02531,0.00911,-0.00307,0.03810,-0.01012,1.59028,-0.00320,0.00016,0.01756,-0.00620,0.00128,-0.00392,0.01336,0.85968,0,0.00790,-0.00263,-0.11825,0.45696,0.00739,0.00329,0.00785,1
0.0862,-0.52854,0.02531,0.00919,-0.00309,0.03852,-0.00997,1.59028,-0.00328,0.00016,0.01771,-0.00624,0.00077,-0.00416,0.01343,0.85967,0,0.00790,-0.00263,-0.11825,0.45696,0.00739,0.00329,0.00785,1
0.0882,-0.52854,0.02531,0.00927,-0.00311,0.03882,-0.00970,1.59028,-0.00335,0.00017,0.01786,-0.00628,0.00038,-0.00452,0.01341,0.85967,0,0.00790,-0.00263,-0.11825,0.45696,0.00739,0.00329,0.00785,1
0.0903,-0.52854,0.02531,0.00935,-0.00313,0.03900,-0.00932,1.59028,-0.00343,0.00017,0.01801,-0.00632,0.00013,-0.00501,0.01335,0.85967,0,0.00790,-0.00263,-0.11825,0.45696,0.00739,0.00329,0.00785,1
0.0923,-0.52854,0.02531,0.00942,-0.00314,0.03906,-0.00881,1.59028,-0.00350,0.00017,0.01816,-0.00635,0.00000,-0.00563,0.01342,0.85967,0,0.00790,-0.00263,-0.11825,0.45696,0.00739,0.00329,0.00785,1
0.0943,-0.52854,0.02531,0.00950,-0.00316,0.03901,-0.00819,1.59028,-0.00358,0.00018,0.01831,-0.00639,0.00000,-0.00621,0.01341,0.85967,0,0.00790,-0.00263,-0.11825,0.45696,0.00739,0.00329,0.00785,1
0.0963,-0.52854,0.02531,0.00958,-0.00318,0.03884,-0.00761,1.59028,-0.00366,0.00018,0.01846,-0.00642,0.00013,-0.00666,0.01338,0.85966,0,0.00790,-0.00263,-0.11825,0.45696,0.00739,0.00329,0.00785,1
0.0983,-0.52854,0.02531,0.00966,-0.00319,0.03855,-0.00714,1.59028,-0.00373,0.00018,0.01861,-0.00645,0.00038,-0.00699,0.01345,0.85963,0,0.00790,-0.00263,-0.11825,0.45696,0.00739,0.00329,0.00785,1
0.1003,-0.52854,0.02531,0.00973,-0.00321,0.03814,-0.00679,1.59028,-0.00381,0.00019,0.01876,-0.00647,0.00077,-0.00719,0.01341,0.85961,0,0.00790,-0.00263,-0.11825,0.45696,0.00739,0.00329,0.00785,1
0.1023,-0.52854,0.02531,0.00981,-0.00322,0.03762,-0.00655,1.59028,-0.00389,0.00019,0.01890,-0.00650,0.00128,-0.00726,0.01345,0.85962,0,0.00790,-0.00263,-0.11825,0.45696,0.00739,0.00329,0.00785,1
0.1043,-0.52854,0.02531,0.00988,-0.00323,0.03698,-0.00643,1.59028,-0.00396,0.00020,0.01904,-0.00653,0.00192,-0.00720,0.01339,0.85956,0,0.00790,-0.00263,-0.11825,0.45696,0.00739,0.00329,0.00785,1
0.1063,-0.52854,0.02531,0.00996,-0.00324,0.03622,-0.00642,1.59028,-0.00404,0.00020,0.01919,-0.00655,0.00269,-0.00701,0.01347,0.85956,0,0.00790,-0.00263,-0.11825,0.45696,0.00739,0.00329,0.00785,1
0.1083,-0.52854,0.02531,0.01003,-0.00326,0.03534,-0.00653,1.59028,-0.00411,0.00020,0.01932,-0.00658,0.00358,-0.00670,0.01344,0.85953,0,0.00790,-0.00263,-0.11825,0.45696,0.00739,0.00329,0.00785,1
0.1104,-0.52854,0.02531,0.01010,-0.00327,0.03434,-0.00676,1.59028,-0.00419,0.00021,0.01946,-0.00660,0.00461,-0.00639,0.01346,0.85953,0,0.00790,-0.00263,-0.11825,0.45696,0.00739,0.00329,0.00785,1
0.1124,-0.52854,0.02531,0.01017,-0.00328,0.03323,-0.00698,1.59028,-0.00427,0.00021,0.01959,-0.00663,0.00576,-0.00622,0.01347,0.85955,0,0.00790,-0.00263,-0.11825,0.45696,0.00739,0.00329,0.00785,1
0.1144,-0.52854,0.02531,0.01023,-0.00330,0.03200,-0.00708,1.59028,-0.00434,0.00021,0.01971,-0.00666,0.00704,-0.00617,0.01347,0.85951,0,0.00790,-0.00263,-0.11825,0.45696,0.00739,0.00329,0.00785,1
