t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0000,-0.49894,-0.04052,-0.00060,0.00313,0.00000,0.00000,1.42405,-0.00000,-0.00000,-0.00058,0.00304,-0.00013,0.00013,0.01261,0.86017,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0020,-0.49894,-0.04052,-0.00060,0.00313,0.00013,-0.00017,1.42405,-0.00014,-0.00001,-0.00058,0.00304,-0.00038,0.00038,0.01259,0.86015,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0040,-0.49894,-0.04052,-0.00060,0.00313,0.00037,-0.00046,1.42405,-0.00029,-0.00002,-0.00058,0.00304,-0.00077,0.00077,0.01258,0.86016,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0060,-0.49894,-0.04052,-0.00060,0.00313,0.00073,-0.00087,1.42405,-0.00043,-0.00003,-0.00058,0.00304,-0.00102,0.00128,0.01260,0.86017,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0081,-0.49894,-0.04052,-0.00059,0.00313,0.00097,-0.00139,1.42405,-0.00057,-0.00005,-0.00058,0.00304,-0.00115,0.00192,0.01257,0.86017,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0101,-0.49894,-0.04052,-0.00059,0.00313,0.00110,-0.00202,1.42405,-0.00071,-0.00006,-0.00058,0.00303,-0.00129,0.00269,0.01260,0.86017,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0121,-0.49894,-0.04052,-0.00059,0.00312,0.00124,-0.00278,1.42405,-0.00086,-0.00007,-0.00057,0.00303,-0.00143,0.00333,0.01259,0.86016,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0141,-0.49894,-0.04052,-0.00059,0.00312,0.00138,-0.00342,1.42405,-0.00100,-0.00008,-0.00057,0.00302,-0.00157,0.00384,0.01259,0.86017,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0161,-0.49894,-0.04052,-0.00058,0.00311,0.00151,-0.00394,1.42405,-0.00114,-0.00009,-0.00057,0.00302,-0.00171,0.00422,0.01259,0.86021,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0181,-0.49894,-0.04052,-0.00058,0.00310,0.00165,-0.00434,1.42405,-0.00129,-0.00010,-0.00057,0.00301,-0.00185,0.00448,0.01254,0.86019,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0201,-0.49894,-0.04052,-0.00058,0.00309,0.00179,-0.00463,1.42405,-0.00143,-0.00012,-0.00057,0.00300,-0.00199,0.00461,0.01262,0.86021,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0221,-0.49894,-0.04052,-0.00057,0.00308,0.00193,-0.00480,1.42405,-0.00157,-0.00013,-0.00056,0.00299,-0.00213,0.00461,0.01254,0.86021,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0241,-0.49894,-0.04052,-0.00057,0.00307,0.00207,-0.00485,1.42405,-0.00171,-0.00014,-0.00056,0.00298,-0.00227,0.00448,0.01256,0.86025,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0261,-0.49894,-0.04052,-0.00057,0.00306,0.00220,-0.00479,1.42405,-0.00186,-0.00015,-0.00056,0.00297,-0.00241,0.00422,0.01259,0.86027,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0282,-0.49894,-0.04052,-0.00056,0.00305,0.00234,-0.00461,1.42405,-0.00200,-0.00016,-0.00055,0.00296,-0.00255,0.00384,0.01257,0.86025,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0301,-0.49894,-0.04052,-0.00056,0.00304,0.00248,-0.00432,1.42405,-0.00214,-0.00017,-0.00055,0.00295,-0.00269,0.00333,0.01255,0.86026,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0321,-0.49894,-0.04052,-0.00055,0.00304,0.00261,-0.00391,1.42405,-0.00228,-0.00019,-0.00055,0.00294,-0.00283,0.00276,0.01260,0.86025,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0342,-0.49894,-0.04052,-0.00055,0.00303,0.00275,-0.00345,1.42405,-0.00243,-0.00020,-0.00054,0.00294,-0.00297,0.00232,0.01253,0.86027,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0362,-0.49894,-0.04052,-0.00054,0.00302,0.00288,-0.00310,1.42405,-0.00257,-0.00021,-0.00054,0.00293,-0.00311,0.00201,0.01258,0.86028,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0382,-0.49894,-0.04052,-0.00053,0.00302,0.00302,-0.00287,1.42405,-0.00271,-0.00022,-0.00053,0.00293,-0.00325,0.00182,0.01253,0.86027,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0402,-0.49894,-0.04052,-0.00053,0.00301,0.00316,-0.00275,1.42405,-0.00286,-0.00023,-0.00053,0.00292,-0.00339,0.00176,0.01251,0.86026,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0422,-0.49894,-0.04052,-0.00052,0.00300,0.00329,-0.00276,1.42405,-0.00300,-0.00024,-0.00053,0.00291,-0.00352,0.00184,0.01255,0.86027,0,-0.00060,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0443,-0.50204,-0.03720,0.00085,0.00127,0.02758,-0.03341,1.42288,-0.00314,-0.00026,-0.00012,0.00223,-0.00353,0.00197,0.01252,0.86027,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0462,-0.50204,-0.03720,0.00091,0.00120,0.02757,-0.03355,1.42288,-0.00328,-0.00027,-0.00007,0.00216,-0.00342,0.00198,0.01254,0.86025,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0482,-0.50204,-0.03720,0.00096,0.00114,0.02744,-0.03358,1.42288,-0.00343,-0.00028,-0.00002,0.00210,-0.00342,0.00186,0.01253,0.86029,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0502,-0.50204,-0.03720,0.00102,0.00107,0.02743,-0.03349,1.42288,-0.00357,-0.00029,0.00003,0.00203,-0.00354,0.00174,0.01252,0.86030,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0522,-0.50204,-0.03720,0.00107,0.00100,0.02752,-0.03340,1.42288,-0.00371,-0.00030,0.00008,0.00197,-0.00363,0.00166,0.01251,0.86030,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0542,-0.50204,-0.03720,0.00113,0.00093,0.02758,-0.03335,1.42288,-0.00385,-0.00031,0.00013,0.00190,-0.00372,0.00159,0.01250,0.86029,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0562,-0.50204,-0.03720,0.00118,0.00087,0.02764,-0.03329,1.42288,-0.00400,-0.00032,0.00018,0.00184,-0.00381,0.00151,0.01251,0.86032,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0582,-0.50204,-0.03720,0.00124,0.00080,0.02770,-0.03324,1.42288,-0.00414,-0.00034,0.00024,0.00177,-0.00390,0.00143,0.01249,0.86032,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0602,-0.50204,-0.03720,0.00129,0.00073,0.02776,-0.03318,1.42288,-0.00428,-0.00035,0.00029,0.00171,-0.00399,0.00136,0.01253,0.86033,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0623,-0.50204,-0.03720,0.00135,0.00067,0.02782,-0.03312,1.42288,-0.00442,-0.00036,0.00034,0.00164,-0.00409,0.00128,0.01251,0.86031,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0643,-0.50204,-0.03720,0.00140,0.00060,0.02788,-0.03306,1.42288,-0.00457,-0.00037,0.00039,0.00158,-0.00418,0.00121,0.01249,0.86029,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0663,-0.50204,-0.03720,0.00146,0.00054,0.02793,-0.03301,1.42288,-0.00471,-0.00038,0.00044,0.00151,-0.00427,0.00113,0.01252,0.86030,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0683,-0.50204,-0.03720,0.00152,0.00047,0.02799,-0.03294,1.42288,-0.00485,-0.00039,0.00049,0.00145,-0.00436,0.00105,0.01247,0.86032,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0703,-0.50204,-0.03720,0.00157,0.00040,0.02805,-0.03288,1.42288,-0.00500,-0.00041,0.00054,0.00138,-0.00445,0.00098,0.01250,0.86030,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0723,-0.50204,-0.03720,0.00163,0.00034,0.02810,-0.03282,1.42288,-0.00514,-0.00042,0.00060,0.00132,-0.00454,0.00090,0.01246,0.86030,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0743,-0.50204,-0.03720,0.00168,0.00027,0.02815,-0.03275,1.42288,-0.00528,-0.00043,0.00065,0.00126,-0.00463,0.00083,0.01248,0.86033,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0763,-0.50204,-0.03720,0.00174,0.00021,0.02820,-0.03269,1.42288,-0.00542,-0.00044,0.00070,0.00119,-0.00473,0.00075,0.01246,0.86031,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0783,-0.50204,-0.03720,0.00180,0.00014,0.02826,-0.03262,1.42288,-0.00557,-0.00045,0.00075,0.00113,-0.00482,0.00068,0.01247,0.86030,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0803,-0.50204,-0.03720,0.00185,0.00008,0.02831,-0.03256,1.42288,-0.00571,-0.00046,0.00080,0.00107,-0.00491,0.00060,0.01250,0.86031,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0823,-0.50204,-0.03720,0.00191,0.00001,0.02835,-0.03249,1.42288,-0.00585,-0.00048,0.00085,0.00100,-0.00500,0.00053,0.01243,0.86031,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0844,-0.50204,-0.03720,0.00197,-0.00005,0.02840,-0.03242,1.42288,-0.00599,-0.00049,0.00090,0.00094,-0.00509,0.00045,0.01242,0.86031,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0864,-0.50204,-0.03720,0.00202,-0.00012,0.02845,-0.03235,1.42288,-0.00614,-0.00050,0.00096,0.00088,-0.00518,0.00038,0.01239,0.86030,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0884,-0.50204,-0.03720,0.00208,-0.00018,0.02849,-0.03228,1.42288,-0.00628,-0.00051,0.00101,0.00081,-0.00527,0.00030,0.01243,0.86031,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0904,-0.50204,-0.03720,0.00214,-0.00025,0.02854,-0.03220,1.42288,-0.00642,-0.00052,0.00106,0.00075,-0.00536,0.00023,0.01234,0.86029,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0924,-0.50204,-0.03720,0.00220,-0.00031,0.02858,-0.03213,1.42288,-0.00656,-0.00053,0.00111,0.00069,-0.00545,0.00015,0.01234,0.86029,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0944,-0.50204,-0.03720,0.00225,-0.00038,0.02862,-0.03206,1.42288,-0.00671,-0.00054,0.00116,0.00062,-0.00554,0.00008,0.01239,0.86032,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0964,-0.50204,-0.03720,0.00231,-0.00044,0.02866,-0.03198,1.42288,-0.00685,-0.00056,0.00121,0.00056,-0.00564,0.00001,0.01234,0.86032,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.0984,-0.50204,-0.03720,0.00237,-0.00050,0.02870,-0.03190,1.42288,-0.00699,-0.00057,0.00127,0.00050,-0.00573,-0.00007,0.01232,0.86032,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.1004,-0.50204,-0.03720,0.00242,-0.00057,0.02874,-0.03183,1.42288,-0.00714,-0.00058,0.00132,0.00044,-0.00582,-0.00014,0.01229,0.86030,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.1024,-0.50204,-0.03720,0.00248,-0.00063,0.02878,-0.03175,1.42288,-0.00728,-0.00059,0.00137,0.00038,-0.00591,-0.00022,0.01234,0.86029,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.1044,-0.50204,-0.03720,0.00254,-0.00069,0.02882,-0.03167,1.42288,-0.00742,-0.00060,0.00142,0.00031,-0.00600,-0.00029,0.01231,0.86027,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.1064,-0.50204,-0.03720,0.00260,-0.00076,0.02886,-0.03159,1.42288,-0.00756,-0.00061,0.00147,0.00025,-0.00609,-0.00036,0.01230,0.86031,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.1084,-0.50204,-0.03720,0.00266,-0.00082,0.02889,-0.03151,1.42288,-0.00771,-0.00063,0.00152,0.00019,-0.00618,-0.00044,0.01228,0.86031,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.1105,-0.50204,-0.03720,0.00271,-0.00088,0.02893,-0.03142,1.42288,-0.00785,-0.00064,0.00157,0.00013,-0.00627,-0.00051,0.01228,0.86031,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.1125,-0.50204,-0.03720,0.00277,-0.00095,0.02896,-0.03134,1.42288,-0.00799,-0.00065,0.00163,0.00007,-0.00637,-0.00058,0.01227,0.86031,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.1145,-0.50204,-0.03720,0.00283,-0.00101,0.02899,-0.03125,1.42288,-0.00813,-0.00066,0.00168,0.00001,-0.00646,-0.00065,0.01222,0.86030,0,0.00009,0.00226,-0.08633,0.39662,-0.00207,-0.00046,-0.00202,0
0.1165,-0.49908,-0.03918,0.00149,0.00046,0.01733,-0.01828,1.42345,-0.00828,-0.00067,0.00126,0.00084,-0.00668,-0.00060,0.01220,0.86030,0,0.00082,0.00123,-0.08785,0.39920,0.00012,-0.00243,0.00689,0
0.1185,-0.49908,-0.03918,0.00153,0.00043,0.01750,-0.01834,1.42345,-0.00842,-0.00068,0.00129,0.00081,-0.00702,-0.00042,0.01219,0.86027,0,0.00082,0.00123,-0.08785,0.39920,0.00012,-0.00243,0.00689,0
0.1205,-0.49908,-0.03918,0.00156,0.00039,0.01779,-0.01851,1.42345,-0.00856,-0.00070,0.00132,0.00077,-0.00724,-0.00010,0.01215,0.86030,0,0.00082,0.00123,-0.08785,0.39920,0.00012,-0.00243,0.00689,0
0.1225,-0.49908,-0.03918,0.00160,0.00035,0.01796,-0.01880,1.42345,-0.00870,-0.00071,0.00135,0.00073,-0.00735,0.00008,0.01222,0.86031,0,0.00082,0.00123,-0.08785,0.39920,0.00012,-0.00243,0.00689,0
