t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0000,-0.51704,0.00957,-0.00204,0.00187,0.00000,0.00000,1.61124,0.00000,0.00000,-0.25000,0.02505,-0.00013,0.00013,0.01247,0.86001,0,-0.00204,0.00187,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0020,-0.51704,0.00957,-0.00204,0.00187,0.00015,-0.00015,1.61124,0.00000,0.00000,-0.25000,0.02505,-0.00038,0.00038,0.01249,0.86001,0,-0.00204,0.00187,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0041,-0.51704,0.00957,-0.00204,0.00186,0.00042,-0.00042,1.61124,0.00000,0.00000,-0.25000,0.02504,-0.00077,0.00077,0.01245,0.86002,0,-0.00204,0.00187,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0061,-0.51704,0.00957,-0.00203,0.00186,0.00081,-0.00080,1.61124,0.00000,0.00000,-0.25000,0.02503,-0.00128,0.00128,0.01250,0.86000,0,-0.00204,0.00187,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0081,-0.51704,0.00957,-0.00203,0.00186,0.00131,-0.00130,1.61124,0.00000,0.00000,-0.25000,0.02501,-0.00192,0.00192,0.01246,0.86002,0,-0.00204,0.00187,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0101,-0.51704,0.00957,-0.00203,0.00186,0.00193,-0.00191,1.61124,0.00000,0.00000,-0.25000,0.02498,-0.00269,0.00269,0.01250,0.86002,0,-0.00204,0.00187,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0121,-0.51704,0.00957,-0.00202,0.00185,0.00266,-0.00264,1.61124,0.00000,0.00000,-0.25000,0.02493,-0.00358,0.00358,0.01247,0.86001,0,-0.00204,0.00187,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0141,-0.51704,0.00957,-0.00202,0.00185,0.00351,-0.00349,1.61124,0.00000,0.00000,-0.25000,0.02487,-0.00461,0.00461,0.01244,0.86001,0,-0.00204,0.00187,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0161,-0.51704,0.00957,-0.00201,0.00184,0.00448,-0.00445,1.61124,0.00000,0.00000,-0.25000,0.02480,-0.00576,0.00576,0.01246,0.86000,0,-0.00204,0.00187,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0181,-0.51704,0.00957,-0.00200,0.00183,0.00556,-0.00553,1.61124,0.00000,0.00000,-0.25000,0.02470,-0.00704,0.00704,0.01249,0.86005,0,-0.00204,0.00187,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0201,-0.51704,0.00957,-0.00199,0.00182,0.00676,-0.00673,1.61124,0.00000,0.00000,-0.25000,0.02458,-0.00845,0.00845,0.01245,0.86004,0,-0.00204,0.00187,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0221,-0.51704,0.00957,-0.00197,0.00180,0.00808,-0.00804,1.61124,0.00000,0.00000,-0.25000,0.02443,-0.00998,0.00998,0.01242,0.86004,0,-0.00204,0.00187,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0241,-0.51704,0.00957,-0.00196,0.00178,0.00951,-0.00947,1.61124,0.00000,0.00000,-0.25000,0.02426,-0.01158,0.01158,0.01242,0.86005,0,-0.00204,0.00187,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0261,-0.51704,0.00957,-0.00193,0.00176,0.01100,-0.01096,1.61124,0.00000,0.00000,-0.25000,0.02406,-0.01318,0.01318,0.01237,0.86006,0,-0.00204,0.00187,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0281,-0.51704,0.00957,-0.00191,0.00174,0.01248,-0.01244,1.61124,0.00000,0.00000,-0.25000,0.02383,-0.01478,0.01478,0.01231,0.86016,0,-0.00204,0.00187,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0301,-0.51704,0.00957,-0.00188,0.00171,0.01397,-0.01393,1.61124,0.00000,0.00000,-0.25000,0.02357,-0.01638,0.01638,0.01230,0.86013,0,-0.00204,0.00187,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0321,-0.51704,0.00957,-0.00186,0.00169,0.01546,-0.01541,1.61124,0.00000,0.00000,-0.25000,0.02328,-0.01798,0.01798,0.01229,0.86018,0,-0.00204,0.00187,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0343,-0.51972,0.01016,-0.00069,0.00145,0.01514,-0.01537,1.61214,0.00000,0.00000,-0.25000,0.02135,-0.01958,0.01958,0.01224,0.86024,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0363,-0.51972,0.01016,-0.00066,0.00142,0.01661,-0.01685,1.61214,0.00000,0.00000,-0.25000,0.02104,-0.02118,0.02106,0.01224,0.86024,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0383,-0.51972,0.01016,-0.00063,0.00138,0.01807,-0.01821,1.61214,0.00000,0.00000,-0.25000,0.02069,-0.02278,0.02240,0.01216,0.86023,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0403,-0.51972,0.01016,-0.00059,0.00134,0.01954,-0.01946,1.61214,0.00000,0.00000,-0.25000,0.02032,-0.02438,0.02362,0.01216,0.86029,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0423,-0.51972,0.01016,-0.00055,0.00130,0.02100,-0.02059,1.61214,0.00000,0.00000,-0.25000,0.01993,-0.02598,0.02470,0.01210,0.86032,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0443,-0.51972,0.01016,-0.00051,0.00126,0.02247,-0.02160,1.61214,0.00000,0.00000,-0.25000,0.01951,-0.02758,0.02566,0.01212,0.86035,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0463,-0.51972,0.01016,-0.00046,0.00122,0.02393,-0.02249,1.61214,0.00000,0.00000,-0.25000,0.01908,-0.02918,0.02650,0.01199,0.86042,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0483,-0.51972,0.01016,-0.00041,0.00117,0.02539,-0.02327,1.61214,0.00000,0.00000,-0.25000,0.01863,-0.03078,0.02720,0.01199,0.86042,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0504,-0.51972,0.01016,-0.00036,0.00112,0.02685,-0.02393,1.61214,0.00000,0.00000,-0.25000,0.01816,-0.03238,0.02778,0.01201,0.86048,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0524,-0.51972,0.01016,-0.00030,0.00107,0.02831,-0.02447,1.61214,0.00000,0.00000,-0.25000,0.01769,-0.03398,0.02822,0.01190,0.86053,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0544,-0.51972,0.01016,-0.00025,0.00103,0.02977,-0.02490,1.61214,0.00000,0.00000,-0.25000,0.01720,-0.03558,0.02854,0.01188,0.86061,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0564,-0.51972,0.01016,-0.00018,0.00098,0.03123,-0.02521,1.61214,0.00000,0.00000,-0.25000,0.01671,-0.03718,0.02874,0.01188,0.86061,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0584,-0.51972,0.01016,-0.00012,0.00092,0.03268,-0.02540,1.61214,0.00000,0.00000,-0.25000,0.01621,-0.03878,0.02880,0.01177,0.86068,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0604,-0.51972,0.01016,-0.00005,0.00087,0.03414,-0.02547,1.61214,0.00000,0.00000,-0.25000,0.01571,-0.04038,0.02874,0.01170,0.86071,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0624,-0.51972,0.01016,0.00002,0.00082,0.03559,-0.02543,1.61214,0.00000,0.00000,-0.25000,0.01521,-0.04198,0.02854,0.01170,0.86071,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0644,-0.51972,0.01016,0.00009,0.00077,0.03705,-0.02527,1.61214,0.00000,0.00000,-0.25000,0.01471,-0.04358,0.02822,0.01168,0.86081,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0664,-0.51972,0.01016,0.00016,0.00072,0.03850,-0.02499,1.61214,0.00000,0.00000,-0.25000,0.01422,-0.04518,0.02778,0.01159,0.86082,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0684,-0.51972,0.01016,0.00024,0.00067,0.03995,-0.02459,1.61214,0.00000,0.00000,-0.25000,0.01373,-0.04678,0.02720,0.01144,0.86094,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0704,-0.51972,0.01016,0.00032,0.00062,0.04140,-0.02408,1.61214,0.00000,0.00000,-0.25000,0.01325,-0.04838,0.02650,0.01136,0.86100,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0724,-0.51972,0.01016,0.00041,0.00058,0.04284,-0.02345,1.61214,0.00000,0.00000,-0.25000,0.01278,-0.04998,0.02566,0.01136,0.86100,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0744,-0.51972,0.01016,0.00050,0.00053,0.04429,-0.02270,1.61214,0.00000,0.00000,-0.25000,0.01233,-0.05158,0.02470,0.01133,0.86106,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0764,-0.51972,0.01016,0.00059,0.00049,0.04573,-0.02184,1.61214,0.00000,0.00000,-0.25000,0.01189,-0.05318,0.02362,0.01126,0.86108,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0784,-0.51972,0.01016,0.00068,0.00044,0.04717,-0.02086,1.61214,0.00000,0.00000,-0.25000,0.01147,-0.05478,0.02240,0.01107,0.86120,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0805,-0.51972,0.01016,0.00077,0.00040,0.04861,-0.01976,1.61214,0.00000,0.00000,-0.25000,0.01107,-0.05638,0.02106,0.01107,0.86120,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0825,-0.51972,0.01016,0.00087,0.00036,0.05005,-0.01854,1.61214,0.00000,0.00000,-0.25000,0.01069,-0.05798,0.01958,0.01088,0.86127,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0845,-0.51972,0.01016,0.00097,0.00033,0.05149,-0.01721,1.61214,0.00000,0.00000,-0.25000,0.01034,-0.05958,0.01798,0.01088,0.86127,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0865,-0.51972,0.01016,0.00108,0.00030,0.05292,-0.01576,1.61214,0.00000,0.00000,-0.25000,0.01002,-0.06118,0.01638,0.01083,0.86133,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0886,-0.51972,0.01016,0.00119,0.00026,0.05436,-0.01431,1.61214,0.00000,0.00000,-0.25000,0.00972,-0.06278,0.01478,0.01061,0.86141,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0908,-0.51972,0.01016,0.00130,0.00024,0.05579,-0.01286,1.61214,0.00000,0.00000,-0.25000,0.00945,-0.06438,0.01318,0.01047,0.86146,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0928,-0.51972,0.01016,0.00141,0.00021,0.05722,-0.01141,1.61214,0.00000,0.00000,-0.25000,0.00921,-0.06598,0.01158,0.01036,0.86150,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0948,-0.51972,0.01016,0.00153,0.00019,0.05864,-0.00996,1.61214,0.00000,0.00000,-0.25000,0.00900,-0.06758,0.00998,0.01027,0.86152,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0968,-0.51972,0.01016,0.00164,0.00017,0.06007,-0.00851,1.61214,0.00000,0.00000,-0.25000,0.00882,-0.06918,0.00851,0.01014,0.86157,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.0988,-0.51972,0.01016,0.00177,0.00016,0.06149,-0.00717,1.61214,0.00000,0.00000,-0.25000,0.00867,-0.07078,0.00717,0.01002,0.86163,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.1008,-0.51972,0.01016,0.00189,0.00014,0.06291,-0.00595,1.61214,0.00000,0.00000,-0.25000,0.00854,-0.07238,0.00595,0.00991,0.86165,0,0.00030,0.00139,-0.10468,0.45814,-0.00211,0.00113,-0.00087,0
0.1028,-0.52253,0.01196,0.00680,-0.00064,0.10955,-0.01295,1.61290,0.00000,0.00000,-0.25000,0.00204,-0.07398,0.00461,0.00978,0.86168,0,0.00284,0.00043,-0.10637,0.45677,-0.00078,0.00304,0.00939,0
0.1048,-0.52253,0.01196,0.00702,-0.00067,0.11087,-0.01171,1.61290,0.00000,0.00000,-0.25000,0.00180,-0.07558,0.00314,0.00967,0.86172,0,0.00284,0.00043,-0.10637,0.45677,-0.00078,0.00304,0.00939,0
0.1068,-0.52253,0.01196,0.00724,-0.00069,0.11220,-0.01036,1.61290,0.00000,0.00000,-0.25000,0.00158,-0.07718,0.00158,0.00960,0.86174,0,0.00284,0.00043,-0.10637,0.45677,-0.00078,0.00304,0.00939,0
0.1088,-0.52253,0.01196,0.00747,-0.00071,0.11352,-0.00894,1.61290,0.00000,0.00000,-0.25000,0.00139,-0.07878,0.00016,0.00943,0.86173,0,0.00284,0.00043,-0.10637,0.45677,-0.00078,0.00304,0.00939,0
0.1108,-0.52253,0.01196,0.00770,-0.00073,0.11483,-0.00763,1.61290,0.00000,0.00000,-0.25000,0.00123,-0.08038,-0.00114,0.00932,0.86179,0,0.00284,0.00043,-0.10637,0.45677,-0.00078,0.00304,0.00939,0
0.1128,-0.52253,0.01196,0.00793,-0.00074,0.11615,-0.00644,1.61290,0.00000,0.00000,-0.25000,0.00109,-0.08198,-0.00231,0.00920,0.86181,0,0.00284,0.00043,-0.10637,0.45677,-0.00078,0.00304,0.00939,0
