t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0001,-0.50375,0.02004,-0.00676,0.00176,0.00000,0.00000,1.47527,-0.00000,0.00000,-0.06650,0.01734,-0.00013,0.00013,0.01260,0.86010,0,-0.00676,0.00176,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0020,-0.50375,0.02004,-0.00676,0.00176,0.00024,-0.00015,1.47527,-0.00015,0.00001,-0.06650,0.01734,-0.00038,0.00038,0.01260,0.86010,0,-0.00676,0.00176,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0040,-0.50375,0.02004,-0.00676,0.00176,0.00059,-0.00041,1.47527,-0.00029,0.00001,-0.06649,0.01733,-0.00077,0.00077,0.01257,0.86008,0,-0.00676,0.00176,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0060,-0.50375,0.02004,-0.00676,0.00176,0.00106,-0.00079,1.47527,-0.00043,0.00002,-0.06647,0.01732,-0.00128,0.00128,0.01257,0.86009,0,-0.00676,0.00176,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0080,-0.50375,0.02004,-0.00675,0.00176,0.00165,-0.00129,1.47527,-0.00057,0.00002,-0.06645,0.01730,-0.00192,0.00192,0.01255,0.86008,0,-0.00676,0.00176,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0100,-0.50375,0.02004,-0.00675,0.00176,0.00235,-0.00190,1.47527,-0.00072,0.00003,-0.06641,0.01727,-0.00269,0.00269,0.01259,0.86008,0,-0.00676,0.00176,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0120,-0.50375,0.02004,-0.00674,0.00175,0.00317,-0.00263,1.47527,-0.00086,0.00003,-0.06635,0.01723,-0.00358,0.00358,0.01254,0.86009,0,-0.00676,0.00176,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0141,-0.50375,0.02004,-0.00674,0.00174,0.00410,-0.00348,1.47527,-0.00100,0.00004,-0.06628,0.01717,-0.00461,0.00461,0.01257,0.86009,0,-0.00676,0.00176,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0161,-0.50202,0.01947,-0.00785,0.00215,0.00438,-0.00357,1.47633,-0.00114,0.00005,-0.07618,0.02086,-0.00576,0.00576,0.01257,0.86009,0,-0.00899,0.00258,-0.10131,0.45838,0.00047,0.00042,0.00229,0
0.0181,-0.50202,0.01947,-0.00784,0.00215,0.00557,-0.00465,1.47633,-0.00129,0.00005,-0.07608,0.02078,-0.00704,0.00704,0.01257,0.86009,0,-0.00899,0.00258,-0.10131,0.45838,0.00047,0.00042,0.00229,0
0.0201,-0.50202,0.01947,-0.00782,0.00214,0.00687,-0.00585,1.47633,-0.00143,0.00006,-0.07596,0.02068,-0.00845,0.00845,0.01253,0.86008,0,-0.00899,0.00258,-0.10131,0.45838,0.00047,0.00042,0.00229,0
0.0221,-0.50202,0.01947,-0.00781,0.00212,0.00829,-0.00717,1.47633,-0.00157,0.00006,-0.07581,0.02055,-0.00998,0.00998,0.01246,0.86013,0,-0.00899,0.00258,-0.10131,0.45838,0.00047,0.00042,0.00229,0
0.0241,-0.50202,0.01947,-0.00779,0.00211,0.00982,-0.00861,1.47633,-0.00172,0.00007,-0.07564,0.02040,-0.01158,0.01158,0.01249,0.86015,0,-0.00899,0.00258,-0.10131,0.45838,0.00047,0.00042,0.00229,0
0.0261,-0.50202,0.01947,-0.00777,0.00209,0.01142,-0.01010,1.47633,-0.00186,0.00007,-0.07543,0.02021,-0.01318,0.01318,0.01249,0.86015,0,-0.00899,0.00258,-0.10131,0.45838,0.00047,0.00042,0.00229,0
0.0281,-0.50202,0.01947,-0.00775,0.00207,0.01301,-0.01159,1.47633,-0.00200,0.00008,-0.07519,0.02000,-0.01478,0.01478,0.01237,0.86019,0,-0.00899,0.00258,-0.10131,0.45838,0.00047,0.00042,0.00229,0
0.0301,-0.50202,0.01947,-0.00772,0.00204,0.01460,-0.01308,1.47633,-0.00214,0.00009,-0.07492,0.01976,-0.01638,0.01638,0.01238,0.86020,0,-0.00899,0.00258,-0.10131,0.45838,0.00047,0.00042,0.00229,0
0.0321,-0.50202,0.01947,-0.00769,0.00201,0.01619,-0.01457,1.47633,-0.00229,0.00009,-0.07462,0.01948,-0.01798,0.01798,0.01237,0.86021,0,-0.00899,0.00258,-0.10131,0.45838,0.00047,0.00042,0.00229,0
0.0341,-0.50202,0.01947,-0.00765,0.00198,0.01778,-0.01606,1.47633,-0.00243,0.00010,-0.07429,0.01918,-0.01958,0.01946,0.01226,0.86024,0,-0.00899,0.00258,-0.10131,0.45838,0.00047,0.00042,0.00229,0
0.0361,-0.50202,0.01947,-0.00762,0.00195,0.01938,-0.01743,1.47633,-0.00257,0.00010,-0.07393,0.01885,-0.02118,0.02080,0.01225,0.86028,0,-0.00899,0.00258,-0.10131,0.45838,0.00047,0.00042,0.00229,0
0.0381,-0.50202,0.01947,-0.00758,0.00191,0.02096,-0.01869,1.47633,-0.00272,0.00011,-0.07353,0.01850,-0.02278,0.02202,0.01225,0.86028,0,-0.00899,0.00258,-0.10131,0.45838,0.00047,0.00042,0.00229,0
0.0401,-0.50202,0.01947,-0.00753,0.00188,0.02255,-0.01983,1.47633,-0.00286,0.00011,-0.07311,0.01812,-0.02438,0.02310,0.01220,0.86031,0,-0.00899,0.00258,-0.10131,0.45838,0.00047,0.00042,0.00229,0
0.0421,-0.50202,0.01947,-0.00749,0.00184,0.02414,-0.02085,1.47633,-0.00300,0.00012,-0.07265,0.01772,-0.02598,0.02406,0.01220,0.86031,0,-0.00899,0.00258,-0.10131,0.45838,0.00047,0.00042,0.00229,0
