t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0001,-0.51464,0.03293,0.00165,0.00150,0.00000,0.00000,1.41427,-0.00000,0.00000,0.01625,0.01473,0.00013,0.00013,0.01256,0.86005,0,0.00165,0.00150,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0020,-0.51464,0.03293,0.00165,0.00150,-0.00015,-0.00014,1.41427,-0.00014,0.00001,0.01625,0.01472,0.00038,0.00038,0.01261,0.86006,0,0.00165,0.00150,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0040,-0.51464,0.03293,0.00165,0.00150,-0.00041,-0.00040,1.41427,-0.00029,0.00002,0.01625,0.01472,0.00077,0.00077,0.01261,0.86004,0,0.00165,0.00150,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0060,-0.51464,0.03293,0.00165,0.00149,-0.00079,-0.00078,1.41427,-0.00043,0.00003,0.01623,0.01471,0.00128,0.00128,0.01257,0.86004,0,0.00165,0.00150,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0080,-0.51464,0.03293,0.00165,0.00149,-0.00128,-0.00127,1.41427,-0.00057,0.00004,0.01621,0.01469,0.00192,0.00192,0.01254,0.86005,0,0.00165,0.00150,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0100,-0.51464,0.03293,0.00164,0.00149,-0.00189,-0.00188,1.41427,-0.00071,0.00005,0.01618,0.01466,0.00269,0.00269,0.01258,0.86005,0,0.00165,0.00150,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0121,-0.51464,0.03293,0.00164,0.00148,-0.00262,-0.00260,1.41427,-0.00086,0.00005,0.01614,0.01461,0.00358,0.00358,0.01257,0.86007,0,0.00165,0.00150,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0141,-0.51864,0.03428,0.00306,0.00120,-0.00283,-0.00259,1.41334,-0.00100,0.00006,0.02855,0.01239,0.00461,0.00461,0.01256,0.86005,0,0.00450,0.00093,-0.10229,0.45105,0.00082,-0.00046,0.00182,0
0.0161,-0.51864,0.03428,0.00306,0.00120,-0.00381,-0.00355,1.41334,-0.00114,0.00007,0.02849,0.01233,0.00576,0.00576,0.01263,0.86006,0,0.00450,0.00093,-0.10229,0.45105,0.00082,-0.00046,0.00182,0
0.0181,-0.51864,0.03428,0.00305,0.00119,-0.00491,-0.00462,1.41334,-0.00129,0.00008,0.02840,0.01225,0.00704,0.00704,0.01264,0.86004,0,0.00450,0.00093,-0.10229,0.45105,0.00082,-0.00046,0.00182,0
0.0201,-0.51864,0.03428,0.00304,0.00118,-0.00613,-0.00580,1.41334,-0.00143,0.00009,0.02829,0.01214,0.00845,0.00845,0.01266,0.86009,0,0.00450,0.00093,-0.10229,0.45105,0.00082,-0.00046,0.00182,0
0.0221,-0.51864,0.03428,0.00302,0.00117,-0.00747,-0.00710,1.41334,-0.00157,0.00010,0.02816,0.01202,0.00998,0.00998,0.01261,0.86010,0,0.00450,0.00093,-0.10229,0.45105,0.00082,-0.00046,0.00182,0
