t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y,hx,hy,hdx,hdy,hdyaw,hbouge
0.0000,-0.51568,0.01892,-0.00730,0.00134,0.00000,0.00000,1.60690,-0.00000,0.00000,-0.07186,0.01320,-0.00013,0.00013,0.01253,0.86004,0,-0.00730,0.00134,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.0020,-0.51418,0.01837,-0.00768,0.00144,0.00014,-0.00003,1.60507,-0.00008,0.00000,-0.07482,0.01392,-0.00038,0.00038,0.01251,0.86005,0,-0.00806,0.00154,-0.11361,0.46129,0.00175,0.00289,-0.00151,0
0.0040,-0.51418,0.01837,-0.00768,0.00144,0.00051,-0.00028,1.60507,-0.00015,0.00001,-0.07481,0.01392,-0.00077,0.00077,0.01257,0.86007,0,-0.00806,0.00154,-0.11361,0.46129,0.00175,0.00289,-0.00151,0
0.0061,-0.51418,0.01837,-0.00768,0.00144,0.00099,-0.00066,1.60507,-0.00023,0.00001,-0.07480,0.01391,-0.00128,0.00128,0.01253,0.86005,0,-0.00806,0.00154,-0.11361,0.46129,0.00175,0.00289,-0.00151,0
0.0081,-0.51418,0.01837,-0.00767,0.00144,0.00160,-0.00115,1.60507,-0.00031,0.00001,-0.07477,0.01389,-0.00192,0.00192,0.01253,0.86005,0,-0.00806,0.00154,-0.11361,0.46129,0.00175,0.00289,-0.00151,0
0.0101,-0.51418,0.01837,-0.00767,0.00144,0.00231,-0.00176,1.60507,-0.00038,0.00001,-0.07473,0.01386,-0.00269,0.00269,0.01258,0.86008,0,-0.00806,0.00154,-0.11361,0.46129,0.00175,0.00289,-0.00151,0
0.0121,-0.51418,0.01837,-0.00767,0.00143,0.00315,-0.00248,1.60507,-0.00046,0.00002,-0.07468,0.01382,-0.00358,0.00358,0.01252,0.86004,0,-0.00806,0.00154,-0.11361,0.46129,0.00175,0.00289,-0.00151,0
0.0141,-0.51418,0.01837,-0.00766,0.00143,0.00410,-0.00332,1.60507,-0.00053,0.00002,-0.07461,0.01376,-0.00461,0.00461,0.01255,0.86004,0,-0.00806,0.00154,-0.11361,0.46129,0.00175,0.00289,-0.00151,0
0.0161,-0.51418,0.01837,-0.00765,0.00142,0.00517,-0.00428,1.60507,-0.00061,0.00002,-0.07452,0.01369,-0.00576,0.00576,0.01246,0.86005,0,-0.00806,0.00154,-0.11361,0.46129,0.00175,0.00289,-0.00151,0
0.0181,-0.51418,0.01837,-0.00764,0.00141,0.00635,-0.00535,1.60507,-0.00069,0.00003,-0.07441,0.01359,-0.00704,0.00704,0.01245,0.86008,0,-0.00806,0.00154,-0.11361,0.46129,0.00175,0.00289,-0.00151,0
0.0201,-0.51418,0.01837,-0.00762,0.00140,0.00765,-0.00654,1.60507,-0.00076,0.00003,-0.07427,0.01348,-0.00845,0.00845,0.01248,0.86010,0,-0.00806,0.00154,-0.11361,0.46129,0.00175,0.00289,-0.00151,0
0.0221,-0.51418,0.01837,-0.00761,0.00138,0.00907,-0.00784,1.60507,-0.00084,0.00003,-0.07411,0.01333,-0.00998,0.00998,0.01242,0.86008,0,-0.00806,0.00154,-0.11361,0.46129,0.00175,0.00289,-0.00151,0
0.0241,-0.51418,0.01837,-0.00759,0.00137,0.01060,-0.00926,1.60507,-0.00092,0.00003,-0.07391,0.01317,-0.01158,0.01158,0.01240,0.86012,0,-0.00806,0.00154,-0.11361,0.46129,0.00175,0.00289,-0.00151,0
0.0261,-0.51418,0.01837,-0.00756,0.00135,0.01219,-0.01074,1.60507,-0.00099,0.00004,-0.07369,0.01297,-0.01318,0.01306,0.01241,0.86013,0,-0.00806,0.00154,-0.11361,0.46129,0.00175,0.00289,-0.00151,0
0.0282,-0.51418,0.01837,-0.00754,0.00132,0.01378,-0.01210,1.60507,-0.00107,0.00004,-0.07344,0.01274,-0.01478,0.01440,0.01236,0.86014,0,-0.00806,0.00154,-0.11361,0.46129,0.00175,0.00289,-0.00151,0
0.0302,-0.51418,0.01837,-0.00751,0.00130,0.01536,-0.01335,1.60507,-0.00115,0.00004,-0.07315,0.01249,-0.01638,0.01562,0.01232,0.86017,0,-0.00806,0.00154,-0.11361,0.46129,0.00175,0.00289,-0.00151,0
0.0322,-0.51418,0.01837,-0.00748,0.00127,0.01695,-0.01448,1.60507,-0.00122,0.00004,-0.07283,0.01222,-0.01798,0.01670,0.01228,0.86016,0,-0.00806,0.00154,-0.11361,0.46129,0.00175,0.00289,-0.00151,0
0.0342,-0.51418,0.01837,-0.00744,0.00124,0.01854,-0.01549,1.60507,-0.00130,0.00005,-0.07249,0.01193,-0.01958,0.01766,0.01226,0.86021,0,-0.00806,0.00154,-0.11361,0.46129,0.00175,0.00289,-0.00151,0
