t,phase,th_x,th_y,thd_x,thd_y,vcmd_x,vcmd_y,tcp_x,tcp_y,th_brut_x,th_brut_y
3.7663,0,0.07177,0.00189,0.04848,-0.00506,-0.04687,0.00000,0.09397,1.03164,0.06536,0.00207
3.7683,0,0.07187,0.00188,0.04708,-0.00509,-0.04677,0.00000,0.09373,1.03162,0.06536,0.00207
3.7703,0,0.07196,0.00187,0.04567,-0.00513,-0.04666,0.00000,0.09368,1.03165,0.06536,0.00207
3.7723,0,0.07205,0.00186,0.04426,-0.00516,-0.04655,0.00000,0.09364,1.03165,0.06536,0.00207
3.7744,0,0.07214,0.00185,0.04285,-0.00520,-0.04644,0.00000,0.09350,1.03163,0.06536,0.00207
3.7764,0,0.07222,0.00184,0.04143,-0.00523,-0.04632,0.00000,0.09339,1.03163,0.06536,0.00207
3.7784,0,0.07231,0.00183,0.04002,-0.00526,-0.04621,0.00000,0.09331,1.03164,0.06536,0.00207
3.7804,0,0.07238,0.00182,0.03859,-0.00530,-0.04609,0.00000,0.09319,1.03164,0.07272,0.00119
3.7824,0,0.07379,0.00136,0.04183,-0.00689,-0.04598,0.00000,0.09313,1.03162,0.07272,0.00119
3.7844,0,0.07387,0.00135,0.04038,-0.00692,-0.04586,0.00000,0.09298,1.03164,0.07272,0.00119
3.7864,0,0.07395,0.00133,0.03892,-0.00694,-0.04573,0.00000,0.09292,1.03161,0.07272,0.00119
3.7884,0,0.07403,0.00132,0.03747,-0.00696,-0.04561,0.00000,0.09283,1.03164,0.07272,0.00119
3.7904,0,0.07410,0.00130,0.03601,-0.00699,-0.04549,0.00000,0.09279,1.03163,0.07272,0.00119
3.7924,0,0.07417,0.00129,0.03454,-0.00701,-0.04536,0.00000,0.09264,1.03162,0.07272,0.00119
3.7944,0,0.07424,0.00128,0.03307,-0.00703,-0.04523,0.00000,0.09257,1.03162,0.07272,0.00119
3.7964,0,0.07431,0.00126,0.03161,-0.00706,-0.04510,0.00000,0.09247,1.03162,0.07272,0.00119
3.7984,0,0.07437,0.00125,0.03014,-0.00708,-0.04497,0.00000,0.09241,1.03161,0.07272,0.00119
3.8004,0,0.07443,0.00123,0.02866,-0.00710,-0.04484,0.00000,0.09232,1.03162,0.07272,0.00119
3.8024,0,0.07448,0.00122,0.02719,-0.00712,-0.04470,0.00000,0.09216,1.03166,0.07272,0.00119
3.8044,0,0.07454,0.00121,0.02571,-0.00715,-0.04457,0.00000,0.09207,1.03162,0.07272,0.00119
3.8064,0,0.07459,0.00119,0.02423,-0.00717,-0.04443,0.00000,0.09199,1.03162,0.07272,0.00119
3.8084,0,0.07463,0.00118,0.02274,-0.00719,-0.04429,0.00000,0.09188,1.03163,0.07272,0.00119
3.8104,0,0.07468,0.00116,0.02126,-0.00721,-0.04415,0.00000,0.09180,1.03165,0.07272,0.00119
3.8124,0,0.07472,0.00115,0.01977,-0.00723,-0.04401,0.00000,0.09169,1.03161,0.07272,0.00119
3.8144,0,0.07476,0.00113,0.01828,-0.00725,-0.04386,0.00000,0.09161,1.03161,0.07272,0.00119
3.8164,0,0.07479,0.00112,0.01679,-0.00727,-0.04372,0.00000,0.09160,1.03165,0.07272,0.00119
3.8184,0,0.07482,0.00110,0.01529,-0.00729,-0.04357,0.00000,0.09147,1.03163,0.07272,0.00119
3.8204,0,0.07485,0.00109,0.01380,-0.00731,-0.04342,0.00000,0.09135,1.03163,0.07272,0.00119
3.8224,0,0.07488,0.00108,0.01230,-0.00733,-0.04327,0.00000,0.09128,1.03163,0.07272,0.00119
3.8244,0,0.07490,0.00106,0.01080,-0.00735,-0.04312,0.00000,0.09122,1.03163,0.07272,0.00119
3.8264,0,0.07492,0.00105,0.00930,-0.00737,-0.04297,0.00000,0.09108,1.03162,0.07272,0.00119
3.8284,0,0.07494,0.00103,0.00779,-0.00739,-0.04281,0.00000,0.09104,1.03162,0.07272,0.00119
3.8304,0,0.07495,0.00102,0.00629,-0.00741,-0.04266,0.00000,0.09088,1.03161,0.07272,0.00119
3.8324,0,0.07496,0.00100,0.00478,-0.00742,-0.04250,0.00000,0.09081,1.03158,0.07272,0.00119
3.8344,0,0.07497,0.00099,0.00327,-0.00744,-0.04234,0.00000,0.09076,1.03160,0.07272,0.00119
3.8364,0,0.07498,0.00097,0.00176,-0.00746,-0.04218,0.00000,0.09065,1.03162,0.07272,0.00119
3.8384,0,0.07498,0.00096,0.00025,-0.00748,-0.04202,0.00000,0.09051,1.03159,0.07272,0.00119
3.8404,0,0.07498,0.00094,-0.00126,-0.00749,-0.04185,0.00000,0.09049,1.03157,0.07272,0.00119
3.8425,0,0.07497,0.00093,-0.00277,-0.00751,-0.04168,0.00000,0.09041,1.03161,0.07272,0.00119
3.8445,0,0.07497,0.00091,-0.00429,-0.00753,-0.04152,0.00000,0.09035,1.03160,0.07272,0.00119
3.8465,0,0.07496,0.00090,-0.00581,-0.00754,-0.04135,0.00000,0.09022,1.03157,0.07272,0.00119
3.8485,0,0.07494,0.00088,-0.00732,-0.00756,-0.04118,0.00000,0.09007,1.03161,0.07272,0.00119
3.8505,0,0.07628,0.00076,-0.00407,-0.00794,-0.04101,0.00000,0.09005,1.03158,0.07714,0.00097
3.8525,0,0.07627,0.00075,-0.00562,-0.00795,-0.04083,0.00000,0.08992,1.03157,0.07714,0.00097
3.8545,0,0.07626,0.00073,-0.00716,-0.00796,-0.04066,0.00000,0.08989,1.03160,0.07714,0.00097
3.8565,0,0.07624,0.00072,-0.00871,-0.00798,-0.04048,0.00000,0.08977,1.03160,0.07714,0.00097
3.8585,0,0.07622,0.00070,-0.01026,-0.00799,-0.04030,0.00000,0.08967,1.03159,0.07714,0.00097
3.8605,0,0.07620,0.00068,-0.01181,-0.00800,-0.04012,0.00000,0.08968,1.03157,0.07714,0.00097
3.8625,0,0.07618,0.00067,-0.01336,-0.00801,-0.03994,0.00000,0.08954,1.03158,0.07714,0.00097
3.8645,0,0.07615,0.00065,-0.01491,-0.00803,-0.03976,0.00000,0.08944,1.03158,0.07714,0.00097
3.8665,0,0.07612,0.00064,-0.01646,-0.00804,-0.03957,0.00000,0.08941,1.03155,0.07714,0.00097
3.8685,0,0.07608,0.00062,-0.01801,-0.00805,-0.03939,0.00000,0.08933,1.03156,0.07714,0.00097
3.8705,0,0.07605,0.00060,-0.01957,-0.00806,-0.03920,0.00000,0.08923,1.03155,0.07714,0.00097
3.8725,0,0.07601,0.00059,-0.02112,-0.00807,-0.03901,0.00000,0.08914,1.03155,0.07714,0.00097
3.8745,0,0.07596,0.00057,-0.02267,-0.00808,-0.03882,0.00000,0.08908,1.03154,0.07714,0.00097
3.8766,0,0.07591,0.00055,-0.02423,-0.00809,-0.03863,0.00000,0.08896,1.03155,0.07714,0.00097
3.8786,0,0.07586,0.00054,-0.02579,-0.00810,-0.03844,0.00000,0.08894,1.03158,0.07714,0.00097
3.8806,0,0.07581,0.00052,-0.02734,-0.00811,-0.03824,0.00000,0.08884,1.03156,0.07714,0.00097
3.8826,0,0.07576,0.00051,-0.02890,-0.00812,-0.03805,0.00000,0.08877,1.03152,0.07714,0.00097
3.8846,0,0.07570,0.00049,-0.03045,-0.00813,-0.03785,0.00000,0.08870,1.03156,0.07714,0.00097
3.8866,0,0.07563,0.00047,-0.03201,-0.00814,-0.03765,0.00000,0.08859,1.03156,0.07714,0.00097
3.8886,0,0.07557,0.00046,-0.03356,-0.00814,-0.03745,0.00000,0.08860,1.03153,0.07714,0.00097
3.8906,0,0.07550,0.00044,-0.03512,-0.00815,-0.03725,0.00000,0.08847,1.03153,0.07714,0.00097
3.8926,0,0.07543,0.00042,-0.03668,-0.00816,-0.03705,0.00000,0.08836,1.03152,0.07714,0.00097
3.8946,0,0.07535,0.00041,-0.03823,-0.00817,-0.03685,0.00000,0.08832,1.03156,0.07714,0.00097
3.8966,0,0.07527,0.00039,-0.03979,-0.00817,-0.03664,0.00000,0.08825,1.03154,0.07714,0.00097
3.8987,0,0.07519,0.00038,-0.04134,-0.00818,-0.03643,0.00000,0.08816,1.03156,0.07714,0.00097
3.9007,0,0.07511,0.00036,-0.04290,-0.00819,-0.03623,0.00000,0.08811,1.03152,0.07714,0.00097
3.9027,0,0.07502,0.00034,-0.04445,-0.00819,-0.03602,0.00000,0.08798,1.03153,0.07714,0.00097
3.9047,0,0.07493,0.00033,-0.04601,-0.00820,-0.03581,0.00000,0.08801,1.03152,0.07714,0.00097
3.9067,0,0.07484,0.00031,-0.04756,-0.00820,-0.03559,0.00000,0.08787,1.03150,0.07714,0.00097
3.9087,0,0.07474,0.00029,-0.04912,-0.00821,-0.03538,0.00000,0.08777,1.03154,0.07714,0.00097
3.9107,0,0.07464,0.00028,-0.05067,-0.00821,-0.03517,0.00000,0.08773,1.03152,0.07714,0.00097
3.9127,0,0.07618,0.00034,-0.04641,-0.00793,-0.03495,0.00000,0.08771,1.03155,0.07910,0.00074
3.9147,0,0.07609,0.00033,-0.04799,-0.00793,-0.03473,0.00000,0.08758,1.03152,0.07910,0.00074
3.9167,0,0.07599,0.00031,-0.04957,-0.00794,-0.03451,0.00000,0.08750,1.03152,0.07910,0.00074
3.9187,0,0.07589,0.00030,-0.05115,-0.00794,-0.03430,0.00000,0.08747,1.03152,0.07910,0.00074
3.9208,0,0.07579,0.00028,-0.05273,-0.00795,-0.03407,0.00000,0.08740,1.03154,0.07910,0.00074
3.9228,0,0.07568,0.00027,-0.05431,-0.00795,-0.03385,0.00000,0.08733,1.03152,0.07910,0.00074
3.9248,0,0.07557,0.00025,-0.05588,-0.00796,-0.03363,0.00000,0.08722,1.03150,0.07910,0.00074
3.9268,0,0.07546,0.00023,-0.05746,-0.00796,-0.03340,0.00000,0.08719,1.03152,0.07910,0.00074
3.9288,0,0.07534,0.00022,-0.05904,-0.00796,-0.03318,0.00000,0.08708,1.03152,0.07910,0.00074
3.9308,0,0.07522,0.00020,-0.06061,-0.00797,-0.03295,0.00000,0.08711,1.03152,0.07910,0.00074
3.9328,0,0.07510,0.00019,-0.06219,-0.00797,-0.03272,0.00000,0.08697,1.03154,0.07910,0.00074
3.9348,0,0.07497,0.00017,-0.06376,-0.00797,-0.03249,0.00000,0.08695,1.03151,0.07910,0.00074
3.9368,0,0.07484,0.00015,-0.06533,-0.00798,-0.03226,0.00000,0.08683,1.03150,0.07910,0.00074
3.9388,0,0.07471,0.00014,-0.06690,-0.00798,-0.03203,0.00000,0.08678,1.03155,0.07910,0.00074
3.9408,0,0.07457,0.00012,-0.06847,-0.00798,-0.03180,0.00000,0.08669,1.03152,0.07910,0.00074
3.9428,0,0.07444,0.00011,-0.07004,-0.00798,-0.03156,0.00000,0.08657,1.03153,0.07910,0.00074
3.9449,0,0.07429,0.00009,-0.07160,-0.00798,-0.03133,0.00000,0.08661,1.03153,0.07910,0.00074
3.9469,0,0.07415,0.00007,-0.07317,-0.00799,-0.03109,0.00000,0.08653,1.03155,0.07910,0.00074
3.9489,0,0.07400,0.00006,-0.07473,-0.00799,-0.03085,0.00000,0.08642,1.03154,0.07910,0.00074
3.9509,0,0.07385,0.00004,-0.07629,-0.00799,-0.03062,0.00000,0.08644,1.03151,0.07910,0.00074
3.9529,0,0.07370,0.00003,-0.07785,-0.00799,-0.03038,0.00000,0.08632,1.03151,0.07910,0.00074
3.9549,0,0.07354,0.00001,-0.07941,-0.00799,-0.03014,0.00000,0.08623,1.03151,0.07910,0.00074
3.9569,0,0.07338,-0.00001,-0.08096,-0.00799,-0.02989,0.00000,0.08624,1.03154,0.07910,0.00074
3.9589,0,0.07322,-0.00002,-0.08252,-0.00799,-0.02965,0.00000,0.08615,1.03153,0.07910,0.00074
3.9609,0,0.07305,-0.00004,-0.08407,-0.00799,-0.02941,0.00000,0.08610,1.03153,0.07910,0.00074
3.9629,0,0.07288,-0.00005,-0.08562,-0.00799,-0.02916,0.00000,0.08602,1.03153,0.07910,0.00074
3.9649,0,0.07271,-0.00007,-0.08716,-0.00798,-0.02891,0.00000,0.08593,1.03152,0.07910,0.00074
3.9669,0,0.07253,-0.00009,-0.08871,-0.00798,-0.02867,0.00000,0.08590,1.03152,0.07910,0.00074
3.9690,0,0.07235,-0.00010,-0.09025,-0.00798,-0.02842,0.00000,0.08581,1.03152,0.07910,0.00074
3.9710,0,0.07217,-0.00012,-0.09179,-0.00798,-0.02817,0.00000,0.08583,1.03154,0.07910,0.00074
3.9730,0,0.07198,-0.00013,-0.09333,-0.00798,-0.02792,0.00000,0.08575,1.03154,0.07910,0.00074
3.9750,0,0.07180,-0.00015,-0.09487,-0.00797,-0.02766,0.00000,0.08574,1.03154,0.07910,0.00074
3.9770,0,0.07160,-0.00017,-0.09640,-0.00797,-0.02741,0.00000,0.08566,1.03151,0.07910,0.00074
3.9790,0,0.07141,-0.00018,-0.09793,-0.00797,-0.02716,0.00000,0.08556,1.03154,0.07910,0.00074
3.9810,0,0.07287,-0.00009,-0.09360,-0.00758,-0.02691,0.00000,0.08551,1.03152,0.07763,0.00032
3.9830,0,0.07268,-0.00010,-0.09515,-0.00758,-0.02665,0.00000,0.08546,1.03153,0.07763,0.00032
3.9850,0,0.07249,-0.00012,-0.09671,-0.00758,-0.02639,0.00000,0.08538,1.03152,0.07763,0.00032
3.9870,0,0.07229,-0.00013,-0.09826,-0.00757,-0.02614,0.00000,0.08534,1.03156,0.07763,0.00032
3.9890,0,0.07209,-0.00015,-0.09980,-0.00757,-0.02588,0.00000,0.08525,1.03155,0.07763,0.00032
3.9911,0,0.07189,-0.00017,-0.10135,-0.00757,-0.02562,0.00000,0.08525,1.03153,0.07763,0.00032
3.9931,0,0.07169,-0.00018,-0.10289,-0.00757,-0.02536,0.00000,0.08514,1.03156,0.07763,0.00032
3.9951,0,0.07148,-0.00020,-0.10443,-0.00756,-0.02509,0.00000,0.08507,1.03155,0.07763,0.00032
3.9971,0,0.07127,-0.00021,-0.10597,-0.00756,-0.02483,0.00000,0.08505,1.03155,0.07763,0.00032
3.9991,0,0.07106,-0.00023,-0.10750,-0.00755,-0.02457,0.00000,0.08502,1.03157,0.07763,0.00032
4.0011,0,0.07084,-0.00024,-0.10903,-0.00755,-0.02430,0.00000,0.08490,1.03153,0.07763,0.00032
4.0031,0,0.07062,-0.00026,-0.11056,-0.00754,-0.02404,0.00000,0.08485,1.03155,0.07763,0.00032
4.0051,0,0.07040,-0.00027,-0.11208,-0.00754,-0.02378,0.00000,0.08492,1.03157,0.07763,0.00032
4.0071,0,0.07017,-0.00029,-0.11360,-0.00753,-0.02351,0.00000,0.08483,1.03156,0.07763,0.00032
4.0091,0,0.06994,-0.00030,-0.11511,-0.00753,-0.02324,0.00000,0.08479,1.03153,0.07763,0.00032
4.0111,0,0.06971,-0.00032,-0.11662,-0.00752,-0.02298,0.00000,0.08473,1.03155,0.07763,0.00032
4.0131,0,0.06948,-0.00033,-0.11813,-0.00752,-0.02271,0.00000,0.08470,1.03155,0.07763,0.00032
4.0151,0,0.06924,-0.00035,-0.11964,-0.00751,-0.02244,0.00000,0.08459,1.03154,0.07763,0.00032
4.0171,0,0.06900,-0.00036,-0.12114,-0.00750,-0.02217,0.00000,0.08455,1.03155,0.07763,0.00032
4.0191,0,0.06875,-0.00038,-0.12264,-0.00750,-0.02190,0.00000,0.08452,1.03152,0.07763,0.00032
4.0211,0,0.06851,-0.00039,-0.12413,-0.00749,-0.02163,0.00000,0.08444,1.03155,0.07763,0.00032
4.0231,0,0.06826,-0.00041,-0.12562,-0.00748,-0.02136,0.00000,0.08446,1.03157,0.07763,0.00032
4.0251,0,0.06801,-0.00042,-0.12711,-0.00747,-0.02108,0.00000,0.08434,1.03156,0.07763,0.00032
4.0271,0,0.06775,-0.00044,-0.12859,-0.00747,-0.02081,0.00000,0.08435,1.03154,0.07763,0.00032
4.0291,0,0.06749,-0.00045,-0.13007,-0.00746,-0.02053,0.00000,0.08430,1.03157,0.07763,0.00032
4.0311,0,0.06723,-0.00047,-0.13154,-0.00745,-0.02026,0.00000,0.08428,1.03157,0.07763,0.00032
4.0331,0,0.06696,-0.00048,-0.13301,-0.00744,-0.01998,0.00000,0.08422,1.03158,0.07763,0.00032
4.0351,0,0.06670,-0.00050,-0.13448,-0.00743,-0.01971,0.00000,0.08418,1.03157,0.07763,0.00032
4.0371,0,0.06643,-0.00051,-0.13594,-0.00742,-0.01943,0.00000,0.08415,1.03155,0.07763,0.00032
4.0391,0,0.06615,-0.00053,-0.13740,-0.00741,-0.01915,0.00000,0.08409,1.03156,0.07763,0.00032
4.0411,0,0.06588,-0.00054,-0.13885,-0.00740,-0.01887,0.00000,0.08411,1.03156,0.07763,0.00032
4.0431,0,0.06560,-0.00056,-0.14030,-0.00739,-0.01859,0.00000,0.08403,1.03155,0.07763,0.00032
4.0451,0,0.06532,-0.00057,-0.14174,-0.00738,-0.01831,0.00000,0.08401,1.03156,0.07763,0.00032
4.0471,0,0.06503,-0.00058,-0.14318,-0.00737,-0.01803,0.00000,0.08392,1.03154,0.07763,0.00032
4.0492,0,0.06474,-0.00060,-0.14462,-0.00736,-0.01774,0.00000,0.08390,1.03159,0.07763,0.00032
4.0512,0,0.06652,-0.00028,-0.13879,-0.00618,-0.01746,0.00000,0.08388,1.03157,0.07347,0.00029
4.0532,0,0.06624,-0.00029,-0.14025,-0.00618,-0.01718,0.00000,0.08385,1.03158,0.07347,0.00029
4.0552,0,0.06596,-0.00031,-0.14171,-0.00617,-0.01690,0.00000,0.08384,1.03156,0.07347,0.00029
4.0572,0,0.06567,-0.00032,-0.14316,-0.00617,-0.01661,0.00000,0.08379,1.03157,0.07347,0.00029
4.0592,0,0.06539,-0.00033,-0.14461,-0.00616,-0.01633,0.00000,0.08373,1.03160,0.07347,0.00029
4.0612,0,0.06510,-0.00034,-0.14606,-0.00615,-0.01604,0.00000,0.08371,1.03157,0.07347,0.00029
4.0632,0,0.06480,-0.00036,-0.14750,-0.00615,-0.01576,0.00000,0.08364,1.03158,0.07347,0.00029
4.0652,0,0.06451,-0.00037,-0.14893,-0.00614,-0.01547,0.00000,0.08365,1.03157,0.07347,0.00029
4.0672,0,0.06421,-0.00038,-0.15036,-0.00613,-0.01518,0.00000,0.08365,1.03157,0.07347,0.00029
4.0692,0,0.06390,-0.00039,-0.15179,-0.00613,-0.01490,0.00000,0.08363,1.03157,0.07347,0.00029
4.0712,0,0.06360,-0.00040,-0.15321,-0.00612,-0.01461,0.00000,0.08356,1.03159,0.07347,0.00029
4.0732,0,0.06329,-0.00042,-0.15462,-0.00611,-0.01432,0.00000,0.08349,1.03157,0.07347,0.00029
4.0752,0,0.06298,-0.00043,-0.15603,-0.00610,-0.01403,0.00000,0.08351,1.03160,0.07347,0.00029
4.0772,0,0.06267,-0.00044,-0.15744,-0.00609,-0.01374,0.00000,0.08348,1.03160,0.07347,0.00029
4.0792,0,0.06235,-0.00045,-0.15884,-0.00609,-0.01345,0.00000,0.08338,1.03157,0.07347,0.00029
4.0812,0,0.06203,-0.00047,-0.16023,-0.00608,-0.01316,0.00000,0.08344,1.03157,0.07347,0.00029
4.0832,0,0.06171,-0.00048,-0.16162,-0.00607,-0.01287,0.00000,0.08338,1.03158,0.07347,0.00029
4.0852,0,0.06139,-0.00049,-0.16300,-0.00606,-0.01258,0.00000,0.08334,1.03159,0.07347,0.00029
4.0872,0,0.06106,-0.00050,-0.16438,-0.00605,-0.01229,0.00000,0.08340,1.03157,0.07347,0.00029
4.0892,0,0.06073,-0.00051,-0.16575,-0.00604,-0.01199,0.00000,0.08328,1.03158,0.07347,0.00029
4.0912,0,0.06040,-0.00053,-0.16712,-0.00603,-0.01170,0.00000,0.08331,1.03160,0.07347,0.00029
4.0932,0,0.06006,-0.00054,-0.16848,-0.00602,-0.01141,0.00000,0.08325,1.03161,0.07347,0.00029
4.0952,0,0.05972,-0.00055,-0.16983,-0.00601,-0.01111,0.00000,0.08324,1.03160,0.07347,0.00029
4.0972,0,0.05938,-0.00056,-0.17118,-0.00600,-0.01082,0.00000,0.08319,1.03160,0.07347,0.00029
4.0992,0,0.05904,-0.00057,-0.17252,-0.00599,-0.01052,0.00000,0.08316,1.03159,0.07347,0.00029
4.1012,0,0.05869,-0.00059,-0.17386,-0.00598,-0.01023,0.00000,0.08315,1.03159,0.07347,0.00029
4.1032,0,0.05834,-0.00060,-0.17519,-0.00597,-0.00993,0.00000,0.08318,1.03158,0.07347,0.00029
4.1052,0,0.05799,-0.00061,-0.17652,-0.00596,-0.00964,0.00000,0.08311,1.03157,0.07347,0.00029
4.1072,0,0.05764,-0.00062,-0.17784,-0.00595,-0.00934,0.00000,0.08310,1.03159,0.07347,0.00029
4.1092,0,0.05728,-0.00063,-0.17915,-0.00594,-0.00904,0.00000,0.08310,1.03160,0.07347,0.00029
4.1112,0,0.05850,-0.00028,-0.17482,-0.00463,-0.00875,0.00000,0.08304,1.03157,0.06628,0.00027
4.1132,0,0.05815,-0.00029,-0.17615,-0.00463,-0.00845,0.00000,0.08305,1.03160,0.06628,0.00027
4.1152,0,0.05779,-0.00030,-0.17747,-0.00462,-0.00815,0.00000,0.08306,1.03158,0.06628,0.00027
4.1172,0,0.05744,-0.00031,-0.17879,-0.00461,-0.00785,0.00000,0.08299,1.03160,0.06628,0.00027
4.1192,0,0.05708,-0.00032,-0.18010,-0.00461,-0.00756,0.00000,0.08304,1.03161,0.06628,0.00027
4.1212,0,0.05672,-0.00033,-0.18141,-0.00460,-0.00726,0.00000,0.08303,1.03158,0.06628,0.00027
4.1232,0,0.05635,-0.00034,-0.18270,-0.00460,-0.00696,0.00000,0.08302,1.03159,0.06628,0.00027
4.1252,0,0.05598,-0.00035,-0.18400,-0.00459,-0.00666,0.00000,0.08298,1.03159,0.06628,0.00027
4.1272,0,0.05562,-0.00036,-0.18528,-0.00458,-0.00636,0.00000,0.08299,1.03163,0.06628,0.00027
4.1292,0,0.05524,-0.00037,-0.18656,-0.00458,-0.00606,0.00000,0.08293,1.03161,0.06628,0.00027
4.1312,0,0.05487,-0.00038,-0.18783,-0.00457,-0.00576,0.00000,0.08295,1.03159,0.06628,0.00027
4.1332,0,0.05449,-0.00038,-0.18910,-0.00456,-0.00546,0.00000,0.08297,1.03159,0.06628,0.00027
4.1352,0,0.05411,-0.00039,-0.19036,-0.00456,-0.00516,0.00000,0.08295,1.03161,0.06628,0.00027
4.1372,0,0.05373,-0.00040,-0.19161,-0.00455,-0.00486,0.00000,0.08296,1.03161,0.06628,0.00027
4.1392,0,0.05335,-0.00041,-0.19285,-0.00454,-0.00456,0.00000,0.08290,1.03159,0.06628,0.00027
4.1412,0,0.05296,-0.00042,-0.19409,-0.00453,-0.00426,0.00000,0.08292,1.03162,0.06628,0.00027
4.1432,0,0.05257,-0.00043,-0.19532,-0.00453,-0.00396,0.00000,0.08285,1.03161,0.06628,0.00027
4.1452,0,0.05218,-0.00044,-0.19655,-0.00452,-0.00366,0.00000,0.08289,1.03161,0.06628,0.00027
4.1472,0,0.05178,-0.00045,-0.19776,-0.00451,-0.00336,0.00000,0.08292,1.03157,0.06628,0.00027
4.1492,0,0.05139,-0.00046,-0.19897,-0.00450,-0.00306,0.00000,0.08293,1.03162,0.06628,0.00027
4.1512,0,0.05099,-0.00047,-0.20018,-0.00449,-0.00276,0.00000,0.08286,1.03158,0.06628,0.00027
4.1532,0,0.05059,-0.00047,-0.20137,-0.00448,-0.00246,0.00000,0.08290,1.03162,0.06628,0.00027
4.1552,0,0.05018,-0.00048,-0.20256,-0.00448,-0.00216,0.00000,0.08289,1.03161,0.06628,0.00027
4.1572,0,0.04978,-0.00049,-0.20374,-0.00447,-0.00186,0.00000,0.08287,1.03162,0.06628,0.00027
4.1592,0,0.04937,-0.00050,-0.20492,-0.00446,-0.00155,0.00000,0.08286,1.03162,0.06628,0.00027
4.1612,0,0.04896,-0.00051,-0.20608,-0.00445,-0.00125,0.00000,0.08289,1.03161,0.06628,0.00027
4.1632,0,0.04854,-0.00052,-0.20724,-0.00444,-0.00095,0.00000,0.08290,1.03160,0.06628,0.00027
4.1652,0,0.04813,-0.00053,-0.20839,-0.00443,-0.00065,0.00000,0.08290,1.03162,0.06628,0.00027
4.1672,0,0.04771,-0.00054,-0.20954,-0.00442,-0.00035,0.00000,0.08287,1.03161,0.06628,0.00027
4.1692,0,0.04729,-0.00055,-0.21067,-0.00441,-0.00005,0.00000,0.08287,1.03163,0.06628,0.00027
4.1712,0,0.04687,-0.00055,-0.21180,-0.00440,0.00025,0.00000,0.08296,1.03159,0.06628,0.00027
4.1732,0,0.04644,-0.00056,-0.21292,-0.00439,0.00056,0.00000,0.08291,1.03160,0.06628,0.00027
4.1752,0,0.04602,-0.00057,-0.21404,-0.00438,0.00086,0.00000,0.08298,1.03156,0.06628,0.00027
4.1772,0,0.04559,-0.00058,-0.21514,-0.00437,0.00116,0.00000,0.08292,1.03161,0.06628,0.00027
4.1792,0,0.04515,-0.00059,-0.21624,-0.00436,0.00146,0.00000,0.08295,1.03158,0.06628,0.00027
4.1812,0,0.04472,-0.00060,-0.21733,-0.00435,0.00176,0.00000,0.08287,1.03161,0.06628,0.00027
4.1832,0,0.04595,-0.00013,-0.21260,-0.00267,0.00207,0.00000,0.08294,1.03160,0.05602,0.00046
4.1852,0,0.04552,-0.00014,-0.21371,-0.00267,0.00237,0.00000,0.08289,1.03159,0.05602,0.00046
4.1872,0,0.04510,-0.00014,-0.21480,-0.00266,0.00267,0.00000,0.08287,1.03164,0.05602,0.00046
4.1892,0,0.04466,-0.00015,-0.21589,-0.00266,0.00297,0.00000,0.08294,1.03160,0.05602,0.00046
4.1912,0,0.04423,-0.00015,-0.21697,-0.00266,0.00327,0.00000,0.08295,1.03161,0.05602,0.00046
4.1933,0,0.04380,-0.00016,-0.21804,-0.00266,0.00357,0.00000,0.08294,1.03162,0.05602,0.00046
4.1953,0,0.04336,-0.00016,-0.21911,-0.00265,0.00387,0.00000,0.08292,1.03163,0.05602,0.00046
4.1973,0,0.04292,-0.00017,-0.22017,-0.00265,0.00417,0.00000,0.08295,1.03163,0.05602,0.00046
4.1993,0,0.04248,-0.00017,-0.22121,-0.00265,0.00447,0.00000,0.08292,1.03161,0.05602,0.00046
4.2013,0,0.04204,-0.00018,-0.22225,-0.00264,0.00477,0.00000,0.08297,1.03162,0.05602,0.00046
4.2033,0,0.04159,-0.00018,-0.22328,-0.00264,0.00507,0.00000,0.08300,1.03158,0.05602,0.00046
4.2053,0,0.04114,-0.00019,-0.22431,-0.00264,0.00537,0.00000,0.08300,1.03159,0.05602,0.00046
4.2073,0,0.04069,-0.00019,-0.22532,-0.00263,0.00567,0.00000,0.08302,1.03165,0.05602,0.00046
4.2093,0,0.04024,-0.00020,-0.22633,-0.00263,0.00597,0.00000,0.08300,1.03162,0.05602,0.00046
4.2113,0,0.03979,-0.00020,-0.22733,-0.00263,0.00627,0.00000,0.08301,1.03163,0.05602,0.00046
4.2133,0,0.03933,-0.00021,-0.22832,-0.00262,0.00657,0.00000,0.08304,1.03160,0.05602,0.00046
4.2153,0,0.03887,-0.00021,-0.22930,-0.00262,0.00687,0.00000,0.08302,1.03160,0.05602,0.00046
4.2173,0,0.03841,-0.00022,-0.23027,-0.00261,0.00717,0.00000,0.08301,1.03165,0.05602,0.00046
4.2193,0,0.03795,-0.00023,-0.23123,-0.00261,0.00747,0.00000,0.08305,1.03160,0.05602,0.00046
4.2213,0,0.03749,-0.00023,-0.23219,-0.00261,0.00776,0.00000,0.08304,1.03159,0.05602,0.00046
4.2233,0,0.03702,-0.00024,-0.23314,-0.00260,0.00806,0.00000,0.08304,1.03161,0.05602,0.00046
4.2253,0,0.03656,-0.00024,-0.23407,-0.00260,0.00836,0.00000,0.08304,1.03158,0.05602,0.00046
4.2273,0,0.03609,-0.00025,-0.23500,-0.00259,0.00866,0.00000,0.08311,1.03158,0.05602,0.00046
