t,phase,th_x,th_y,thd_x,thd_y,vcmd_x,vcmd_y,tcp_x,tcp_y,th_brut_x,th_brut_y
0.1021,0,-0.00124,-0.00043,-0.01426,-0.00179,0.01514,0.00000,0.06798,1.02899,-0.00055,-0.00030
0.1041,0,-0.00126,-0.00043,-0.01452,-0.00178,0.01543,0.00000,0.06797,1.02894,-0.00055,-0.00030
0.1061,0,-0.00129,-0.00044,-0.01477,-0.00177,0.01571,0.00000,0.06802,1.02896,-0.00055,-0.00030
0.1081,0,-0.00132,-0.00044,-0.01501,-0.00177,0.01600,0.00000,0.06802,1.02898,-0.00055,-0.00030
0.1101,0,-0.00135,-0.00044,-0.01525,-0.00176,0.01628,0.00000,0.06808,1.02896,-0.00055,-0.00030
0.1121,0,-0.00138,-0.00045,-0.01549,-0.00175,0.01657,0.00000,0.06812,1.02892,-0.00055,-0.00030
0.1141,0,-0.00142,-0.00045,-0.01572,-0.00174,0.01685,0.00000,0.06816,1.02895,-0.00055,-0.00030
0.1161,0,-0.00145,-0.00046,-0.01596,-0.00173,0.01714,0.00000,0.06821,1.02893,-0.00055,-0.00030
0.1181,0,-0.00148,-0.00046,-0.01620,-0.00172,0.01742,0.00000,0.06827,1.02895,-0.00055,-0.00030
0.1201,0,-0.00151,-0.00046,-0.01643,-0.00172,0.01770,0.00000,0.06826,1.02893,-0.00055,-0.00030
0.1221,0,-0.00155,-0.00047,-0.01666,-0.00171,0.01798,0.00000,0.06825,1.02895,-0.00055,-0.00030
0.1241,0,-0.00158,-0.00047,-0.01690,-0.00170,0.01827,0.00000,0.06837,1.02895,-0.00055,-0.00030
0.1261,0,-0.00161,-0.00047,-0.01713,-0.00169,0.01855,0.00000,0.06837,1.02895,-0.00055,-0.00030
0.1281,0,-0.00165,-0.00048,-0.01736,-0.00168,0.01882,0.00000,0.06838,1.02894,-0.00055,-0.00030
0.1301,0,-0.00168,-0.00048,-0.01758,-0.00167,0.01910,0.00000,0.06843,1.02894,-0.00055,-0.00030
0.1321,0,-0.00172,-0.00048,-0.01781,-0.00166,0.01938,0.00000,0.06842,1.02894,-0.00055,-0.00030
0.1341,0,-0.00175,-0.00049,-0.01804,-0.00166,0.01966,0.00000,0.06852,1.02897,-0.00055,-0.00030
0.1361,0,-0.00179,-0.00049,-0.01826,-0.00165,0.01994,0.00000,0.06854,1.02892,-0.00055,-0.00030
0.1381,0,-0.00183,-0.00049,-0.01849,-0.00164,0.02021,0.00000,0.06863,1.02891,-0.00055,-0.00030
0.1401,0,-0.00186,-0.00050,-0.01871,-0.00163,0.02049,0.00000,0.06862,1.02896,-0.00055,-0.00030
0.1421,0,-0.00190,-0.00050,-0.01893,-0.00162,0.02077,0.00000,0.06868,1.02894,-0.00101,-0.00017
0.1441,0,-0.00162,-0.00016,-0.01692,0.00074,0.02104,0.00000,0.06871,1.02893,-0.00101,-0.00017
0.1461,0,-0.00165,-0.00016,-0.01714,0.00074,0.02132,0.00000,0.06882,1.02893,-0.00101,-0.00017
0.1481,0,-0.00168,-0.00016,-0.01736,0.00075,0.02159,0.00000,0.06885,1.02893,-0.00101,-0.00017
0.1501,0,-0.00172,-0.00016,-0.01759,0.00075,0.02186,0.00000,0.06885,1.02894,-0.00101,-0.00017
0.1522,0,-0.00176,-0.00016,-0.01780,0.00075,0.02213,0.00000,0.06891,1.02895,-0.00101,-0.00017
0.1542,0,-0.00179,-0.00016,-0.01802,0.00076,0.02241,0.00000,0.06893,1.02895,-0.00101,-0.00017
0.1562,0,-0.00183,-0.00016,-0.01824,0.00076,0.02268,0.00000,0.06893,1.02892,-0.00101,-0.00017
0.1582,0,-0.00186,-0.00015,-0.01846,0.00076,0.02295,0.00000,0.06906,1.02890,-0.00101,-0.00017
0.1602,0,-0.00190,-0.00015,-0.01868,0.00076,0.02321,0.00000,0.06904,1.02892,-0.00101,-0.00017
0.1622,0,-0.00194,-0.00015,-0.01889,0.00077,0.02348,0.00000,0.06914,1.02892,-0.00101,-0.00017
0.1642,0,-0.00198,-0.00015,-0.01910,0.00077,0.02375,0.00000,0.06913,1.02891,-0.00101,-0.00017
0.1662,0,-0.00202,-0.00015,-0.01931,0.00077,0.02401,0.00000,0.06913,1.02891,-0.00101,-0.00017
0.1682,0,-0.00205,-0.00015,-0.01952,0.00077,0.02428,0.00000,0.06919,1.02891,-0.00101,-0.00017
0.1702,0,-0.00209,-0.00014,-0.01972,0.00078,0.02454,0.00000,0.06925,1.02894,-0.00101,-0.00017
0.1722,0,-0.00213,-0.00014,-0.01993,0.00078,0.02480,0.00000,0.06933,1.02893,-0.00101,-0.00017
0.1742,0,-0.00217,-0.00014,-0.02013,0.00078,0.02506,0.00000,0.06937,1.02892,-0.00101,-0.00017
0.1762,0,-0.00221,-0.00014,-0.02033,0.00078,0.02532,0.00000,0.06938,1.02893,-0.00101,-0.00017
0.1782,0,-0.00225,-0.00014,-0.02053,0.00079,0.02559,0.00000,0.06947,1.02894,-0.00101,-0.00017
0.1802,0,-0.00230,-0.00014,-0.02073,0.00079,0.02585,0.00000,0.06954,1.02897,-0.00101,-0.00017
0.1822,0,-0.00234,-0.00014,-0.02093,0.00079,0.02610,0.00000,0.06951,1.02895,-0.00101,-0.00017
0.1843,0,-0.00238,-0.00013,-0.02113,0.00079,0.02636,0.00000,0.06964,1.02893,-0.00101,-0.00017
0.1863,0,-0.00242,-0.00013,-0.02132,0.00080,0.02662,0.00000,0.06965,1.02895,-0.00101,-0.00017
0.1883,0,-0.00246,-0.00013,-0.02151,0.00080,0.02687,0.00000,0.06971,1.02892,-0.00101,-0.00017
0.1903,0,-0.00251,-0.00013,-0.02170,0.00080,0.02713,0.00000,0.06975,1.02893,-0.00101,-0.00017
0.1923,0,-0.00255,-0.00013,-0.02189,0.00080,0.02738,0.00000,0.06983,1.02895,-0.00101,-0.00017
0.1943,0,-0.00260,-0.00013,-0.02208,0.00081,0.02763,0.00000,0.06990,1.02894,-0.00101,-0.00017
0.1963,0,-0.00264,-0.00012,-0.02227,0.00081,0.02789,0.00000,0.06997,1.02895,-0.00101,-0.00017
0.1983,0,-0.00268,-0.00012,-0.02245,0.00081,0.02814,0.00000,0.06995,1.02893,-0.00101,-0.00017
0.2003,0,-0.00273,-0.00012,-0.02263,0.00081,0.02839,0.00000,0.06997,1.02895,-0.00101,-0.00017
0.2023,0,-0.00277,-0.00012,-0.02281,0.00082,0.02864,0.00000,0.07010,1.02892,-0.00101,-0.00017
0.2043,0,-0.00282,-0.00012,-0.02299,0.00082,0.02888,0.00000,0.07012,1.02894,-0.00101,-0.00017
0.2063,0,-0.00287,-0.00012,-0.02317,0.00082,0.02913,0.00000,0.07018,1.02894,-0.00101,-0.00017
0.2084,0,-0.00291,-0.00011,-0.02334,0.00082,0.02937,0.00000,0.07025,1.02894,-0.00101,-0.00017
0.2104,0,-0.00300,-0.00003,-0.02371,0.00120,0.02962,0.00000,0.07028,1.02892,-0.00213,-0.00006
0.2124,0,-0.00304,-0.00003,-0.02388,0.00120,0.02986,0.00000,0.07033,1.02892,-0.00213,-0.00006
0.2144,0,-0.00309,-0.00003,-0.02405,0.00120,0.03010,0.00000,0.07045,1.02894,-0.00213,-0.00006
0.2164,0,-0.00314,-0.00003,-0.02421,0.00120,0.03034,0.00000,0.07053,1.02892,-0.00213,-0.00006
0.2184,0,-0.00319,-0.00003,-0.02438,0.00120,0.03058,0.00000,0.07053,1.02893,-0.00213,-0.00006
0.2204,0,-0.00324,-0.00002,-0.02454,0.00120,0.03082,0.00000,0.07057,1.02890,-0.00213,-0.00006
0.2224,0,-0.00329,-0.00002,-0.02470,0.00120,0.03106,0.00000,0.07064,1.02893,-0.00213,-0.00006
0.2244,0,-0.00334,-0.00002,-0.02486,0.00120,0.03129,0.00000,0.07079,1.02893,-0.00213,-0.00006
0.2264,0,-0.00339,-0.00002,-0.02502,0.00120,0.03153,0.00000,0.07078,1.02894,-0.00213,-0.00006
0.2284,0,-0.00344,-0.00001,-0.02517,0.00121,0.03176,0.00000,0.07086,1.02891,-0.00213,-0.00006
0.2304,0,-0.00349,-0.00001,-0.02532,0.00121,0.03199,0.00000,0.07093,1.02893,-0.00213,-0.00006
0.2324,0,-0.00354,-0.00001,-0.02547,0.00121,0.03222,0.00000,0.07095,1.02891,-0.00213,-0.00006
0.2344,0,-0.00359,-0.00001,-0.02562,0.00121,0.03245,0.00000,0.07097,1.02892,-0.00213,-0.00006
0.2364,0,-0.00364,-0.00000,-0.02577,0.00121,0.03268,0.00000,0.07106,1.02893,-0.00213,-0.00006
0.2384,0,-0.00369,-0.00000,-0.02591,0.00121,0.03291,0.00000,0.07115,1.02892,-0.00213,-0.00006
0.2404,0,-0.00374,0.00000,-0.02606,0.00121,0.03313,0.00000,0.07124,1.02895,-0.00213,-0.00006
0.2424,0,-0.00380,0.00000,-0.02620,0.00121,0.03336,0.00000,0.07130,1.02892,-0.00213,-0.00006
0.2444,0,-0.00385,0.00001,-0.02633,0.00121,0.03358,0.00000,0.07132,1.02891,-0.00213,-0.00006
0.2464,0,-0.00390,0.00001,-0.02647,0.00121,0.03381,0.00000,0.07142,1.02891,-0.00213,-0.00006
0.2484,0,-0.00396,0.00001,-0.02660,0.00120,0.03403,0.00000,0.07147,1.02895,-0.00213,-0.00006
0.2504,0,-0.00401,0.00001,-0.02674,0.00120,0.03425,0.00000,0.07149,1.02892,-0.00213,-0.00006
0.2525,0,-0.00406,0.00002,-0.02687,0.00120,0.03448,0.00000,0.07160,1.02893,-0.00213,-0.00006
0.2545,0,-0.00412,0.00002,-0.02701,0.00120,0.03470,0.00000,0.07163,1.02891,-0.00213,-0.00006
0.2565,0,-0.00417,0.00002,-0.02713,0.00120,0.03492,0.00000,0.07172,1.02890,-0.00213,-0.00006
0.2585,0,-0.00422,0.00002,-0.02726,0.00120,0.03513,0.00000,0.07180,1.02891,-0.00213,-0.00006
0.2605,0,-0.00428,0.00003,-0.02738,0.00120,0.03535,0.00000,0.07191,1.02890,-0.00213,-0.00006
0.2625,0,-0.00433,0.00003,-0.02750,0.00120,0.03556,0.00000,0.07197,1.02893,-0.00213,-0.00006
0.2645,0,-0.00439,0.00003,-0.02762,0.00120,0.03577,0.00000,0.07203,1.02890,-0.00213,-0.00006
0.2665,0,-0.00444,0.00003,-0.02773,0.00120,0.03598,0.00000,0.07211,1.02892,-0.00213,-0.00006
0.2685,0,-0.00450,0.00004,-0.02784,0.00120,0.03619,0.00000,0.07218,1.02894,-0.00213,-0.00006
0.2705,0,-0.00456,0.00004,-0.02795,0.00120,0.03640,0.00000,0.07230,1.02893,-0.00213,-0.00006
0.2726,0,-0.00461,0.00004,-0.02806,0.00120,0.03661,0.00000,0.07231,1.02896,-0.00213,-0.00006
0.2746,0,-0.00467,0.00004,-0.02817,0.00120,0.03681,0.00000,0.07242,1.02892,-0.00213,-0.00006
0.2766,0,-0.00472,0.00002,-0.02829,0.00112,0.03702,0.00000,0.07247,1.02895,-0.00364,-0.00003
0.2786,0,-0.00478,0.00003,-0.02839,0.00112,0.03722,0.00000,0.07265,1.02893,-0.00364,-0.00003
0.2806,0,-0.00484,0.00003,-0.02849,0.00112,0.03742,0.00000,0.07257,1.02891,-0.00364,-0.00003
0.2826,0,-0.00489,0.00003,-0.02859,0.00111,0.03762,0.00000,0.07268,1.02892,-0.00364,-0.00003
0.2846,0,-0.00495,0.00003,-0.02868,0.00111,0.03782,0.00000,0.07274,1.02894,-0.00364,-0.00003
0.2866,0,-0.00501,0.00003,-0.02877,0.00111,0.03802,0.00000,0.07279,1.02890,-0.00364,-0.00003
0.2886,0,-0.00506,0.00004,-0.02886,0.00111,0.03821,0.00000,0.07294,1.02894,-0.00364,-0.00003
0.2906,0,-0.00512,0.00004,-0.02895,0.00111,0.03841,0.00000,0.07295,1.02894,-0.00364,-0.00003
0.2926,0,-0.00518,0.00004,-0.02904,0.00111,0.03860,0.00000,0.07305,1.02897,-0.00364,-0.00003
0.2946,0,-0.00524,0.00004,-0.02912,0.00111,0.03879,0.00000,0.07315,1.02895,-0.00364,-0.00003
0.2967,0,-0.00530,0.00005,-0.02920,0.00111,0.03898,0.00000,0.07323,1.02892,-0.00364,-0.00003
0.2987,0,-0.00536,0.00005,-0.02928,0.00111,0.03917,0.00000,0.07328,1.02892,-0.00364,-0.00003
0.3007,0,-0.00541,0.00005,-0.02936,0.00111,0.03936,0.00000,0.07341,1.02895,-0.00364,-0.00003
0.3027,0,-0.00547,0.00005,-0.02943,0.00111,0.03954,0.00000,0.07340,1.02892,-0.00364,-0.00003
0.3047,0,-0.00553,0.00005,-0.02950,0.00111,0.03973,0.00000,0.07352,1.02895,-0.00364,-0.00003
0.3067,0,-0.00559,0.00006,-0.02957,0.00111,0.03991,0.00000,0.07359,1.02894,-0.00364,-0.00003
0.3087,0,-0.00565,0.00006,-0.02964,0.00110,0.04009,0.00000,0.07368,1.02896,-0.00364,-0.00003
0.3107,0,-0.00571,0.00006,-0.02970,0.00110,0.04027,0.00000,0.07378,1.02897,-0.00364,-0.00003
0.3127,0,-0.00577,0.00006,-0.02976,0.00110,0.04045,0.00000,0.07389,1.02897,-0.00364,-0.00003
0.3147,0,-0.00583,0.00007,-0.02982,0.00110,0.04063,0.00000,0.07395,1.02895,-0.00364,-0.00003
0.3167,0,-0.00589,0.00007,-0.02988,0.00110,0.04081,0.00000,0.07400,1.02896,-0.00364,-0.00003
0.3188,0,-0.00595,0.00007,-0.02993,0.00110,0.04098,0.00000,0.07405,1.02899,-0.00364,-0.00003
0.3208,0,-0.00601,0.00007,-0.02999,0.00110,0.04115,0.00000,0.07421,1.02898,-0.00364,-0.00003
0.3228,0,-0.00607,0.00007,-0.03003,0.00110,0.04132,0.00000,0.07428,1.02896,-0.00364,-0.00003
0.3248,0,-0.00613,0.00008,-0.03008,0.00109,0.04149,0.00000,0.07439,1.02900,-0.00364,-0.00003
0.3268,0,-0.00619,0.00008,-0.03013,0.00109,0.04166,0.00000,0.07442,1.02900,-0.00364,-0.00003
0.3288,0,-0.00625,0.00008,-0.03017,0.00109,0.04183,0.00000,0.07454,1.02899,-0.00364,-0.00003
0.3308,0,-0.00631,0.00008,-0.03021,0.00109,0.04200,0.00000,0.07463,1.02896,-0.00364,-0.00003
0.3329,0,-0.00637,0.00009,-0.03025,0.00109,0.04216,0.00000,0.07471,1.02899,-0.00364,-0.00003
0.3349,0,-0.00643,0.00009,-0.03028,0.00109,0.04232,0.00000,0.07476,1.02898,-0.00364,-0.00003
0.3369,0,-0.00649,0.00009,-0.03031,0.00108,0.04248,0.00000,0.07483,1.02899,-0.00364,-0.00003
0.3389,0,-0.00655,0.00009,-0.03034,0.00108,0.04264,0.00000,0.07495,1.02900,-0.00364,-0.00003
0.3409,0,-0.00656,0.00023,-0.03022,0.00154,0.04280,0.00000,0.07503,1.02900,-0.00533,0.00027
0.3429,0,-0.00662,0.00023,-0.03024,0.00154,0.04295,0.00000,0.07514,1.02896,-0.00533,0.00027
0.3449,0,-0.00668,0.00023,-0.03026,0.00153,0.04310,0.00000,0.07524,1.02901,-0.00533,0.00027
0.3469,0,-0.00674,0.00024,-0.03028,0.00153,0.04326,0.00000,0.07524,1.02899,-0.00533,0.00027
0.3489,0,-0.00680,0.00024,-0.03030,0.00153,0.04341,0.00000,0.07538,1.02899,-0.00533,0.00027
0.3509,0,-0.00686,0.00024,-0.03032,0.00152,0.04356,0.00000,0.07548,1.02897,-0.00533,0.00027
0.3529,0,-0.00692,0.00025,-0.03033,0.00152,0.04371,0.00000,0.07557,1.02900,-0.00533,0.00027
0.3549,0,-0.00698,0.00025,-0.03034,0.00151,0.04385,0.00000,0.07562,1.02900,-0.00533,0.00027
0.3569,0,-0.00705,0.00025,-0.03035,0.00151,0.04400,0.00000,0.07570,1.02899,-0.00533,0.00027
0.3589,0,-0.00711,0.00026,-0.03035,0.00150,0.04414,0.00000,0.07580,1.02901,-0.00533,0.00027
0.3609,0,-0.00717,0.00026,-0.03035,0.00150,0.04428,0.00000,0.07586,1.02904,-0.00533,0.00027
0.3629,0,-0.00723,0.00026,-0.03035,0.00149,0.04442,0.00000,0.07597,1.02898,-0.00533,0.00027
0.3649,0,-0.00729,0.00026,-0.03035,0.00149,0.04456,0.00000,0.07610,1.02899,-0.00533,0.00027
0.3669,0,-0.00735,0.00027,-0.03034,0.00148,0.04469,0.00000,0.07614,1.02901,-0.00533,0.00027
0.3689,0,-0.00741,0.00027,-0.03033,0.00148,0.04483,0.00000,0.07624,1.02900,-0.00533,0.00027
0.3709,0,-0.00747,0.00027,-0.03032,0.00147,0.04496,0.00000,0.07633,1.02900,-0.00533,0.00027
0.3729,0,-0.00753,0.00028,-0.03030,0.00147,0.04509,0.00000,0.07646,1.02900,-0.00533,0.00027
0.3749,0,-0.00759,0.00028,-0.03029,0.00146,0.04522,0.00000,0.07656,1.02900,-0.00533,0.00027
0.3769,0,-0.00765,0.00028,-0.03027,0.00146,0.04535,0.00000,0.07667,1.02902,-0.00533,0.00027
0.3789,0,-0.00771,0.00029,-0.03025,0.00145,0.04547,0.00000,0.07669,1.02900,-0.00533,0.00027
0.3809,0,-0.00777,0.00029,-0.03022,0.00145,0.04560,0.00000,0.07677,1.02905,-0.00533,0.00027
0.3829,0,-0.00783,0.00029,-0.03019,0.00144,0.04572,0.00000,0.07692,1.02899,-0.00533,0.00027
0.3849,0,-0.00789,0.00029,-0.03016,0.00144,0.04584,0.00000,0.07697,1.02901,-0.00533,0.00027
0.3869,0,-0.00795,0.00030,-0.03013,0.00143,0.04596,0.00000,0.07705,1.02902,-0.00533,0.00027
0.3889,0,-0.00801,0.00030,-0.03010,0.00143,0.04608,0.00000,0.07714,1.02902,-0.00533,0.00027
0.3909,0,-0.00807,0.00030,-0.03006,0.00142,0.04620,0.00000,0.07723,1.02902,-0.00533,0.00027
0.3929,0,-0.00813,0.00031,-0.03002,0.00141,0.04631,0.00000,0.07737,1.02902,-0.00533,0.00027
0.3949,0,-0.00819,0.00031,-0.02997,0.00141,0.04642,0.00000,0.07743,1.02901,-0.00533,0.00027
0.3969,0,-0.00825,0.00031,-0.02993,0.00140,0.04653,0.00000,0.07757,1.02903,-0.00533,0.00027
0.3989,0,-0.00831,0.00031,-0.02988,0.00140,0.04664,0.00000,0.07763,1.02905,-0.00533,0.00027
0.4009,0,-0.00837,0.00032,-0.02983,0.00139,0.04675,0.00000,0.07775,1.02903,-0.00533,0.00027
0.4029,0,-0.00843,0.00032,-0.02978,0.00139,0.04686,0.00000,0.07782,1.02904,-0.00533,0.00027
0.4049,0,-0.00849,0.00032,-0.02972,0.00138,0.04696,0.00000,0.07787,1.02900,-0.00533,0.00027
0.4069,0,-0.00855,0.00033,-0.02966,0.00137,0.04706,0.00000,0.07795,1.02899,-0.00533,0.00027
0.4089,0,-0.00861,0.00033,-0.02960,0.00137,0.04717,0.00000,0.07811,1.02904,-0.00533,0.00027
0.4109,0,-0.00867,0.00033,-0.02953,0.00136,0.04726,0.00000,0.07820,1.02906,-0.00533,0.00027
0.4129,0,-0.00862,0.00044,-0.02914,0.00171,0.04736,0.00000,0.07826,1.02903,-0.00734,0.00046
0.4149,0,-0.00868,0.00044,-0.02907,0.00171,0.04746,0.00000,0.07832,1.02903,-0.00734,0.00046
0.4169,0,-0.00874,0.00045,-0.02900,0.00170,0.04755,0.00000,0.07848,1.02905,-0.00734,0.00046
0.4189,0,-0.00880,0.00045,-0.02893,0.00169,0.04764,0.00000,0.07856,1.02901,-0.00734,0.00046
0.4209,0,-0.00885,0.00045,-0.02885,0.00168,0.04773,0.00000,0.07867,1.02904,-0.00734,0.00046
0.4229,0,-0.00891,0.00046,-0.02877,0.00167,0.04782,0.00000,0.07876,1.02904,-0.00734,0.00046
0.4249,0,-0.00897,0.00046,-0.02869,0.00167,0.04791,0.00000,0.07881,1.02905,-0.00734,0.00046
0.4269,0,-0.00903,0.00046,-0.02861,0.00166,0.04800,0.00000,0.07898,1.02904,-0.00734,0.00046
0.4289,0,-0.00908,0.00047,-0.02852,0.00165,0.04808,0.00000,0.07907,1.02904,-0.00734,0.00046
0.4309,0,-0.00914,0.00047,-0.02843,0.00164,0.04816,0.00000,0.07910,1.02905,-0.00734,0.00046
0.4329,0,-0.00920,0.00047,-0.02834,0.00163,0.04824,0.00000,0.07928,1.02902,-0.00734,0.00046
0.4349,0,-0.00925,0.00048,-0.02825,0.00162,0.04832,0.00000,0.07936,1.02903,-0.00734,0.00046
0.4369,0,-0.00931,0.00048,-0.02815,0.00161,0.04840,0.00000,0.07941,1.02905,-0.00734,0.00046
0.4389,0,-0.00937,0.00048,-0.02805,0.00160,0.04847,0.00000,0.07953,1.02902,-0.00734,0.00046
0.4409,0,-0.00942,0.00049,-0.02795,0.00160,0.04854,0.00000,0.07958,1.02904,-0.00734,0.00046
0.4429,0,-0.00948,0.00049,-0.02784,0.00159,0.04862,0.00000,0.07970,1.02904,-0.00734,0.00046
0.4449,0,-0.00953,0.00049,-0.02774,0.00158,0.04869,0.00000,0.07984,1.02904,-0.00734,0.00046
0.4469,0,-0.00959,0.00050,-0.02763,0.00157,0.04875,0.00000,0.07990,1.02904,-0.00734,0.00046
0.4489,0,-0.00964,0.00050,-0.02751,0.00156,0.04882,0.00000,0.08000,1.02903,-0.00734,0.00046
