t,phase,th_x,th_y,thd_x,thd_y,vcmd_x,vcmd_y,tcp_x,tcp_y,th_brut_x,th_brut_y
0.0341,0,-0.00871,0.00324,-0.00112,-0.00100,0.00499,0.00000,0.10635,0.99133,-0.00831,0.00329
0.0361,0,-0.00871,0.00324,-0.00147,-0.00106,0.00551,0.00000,0.10644,0.99127,-0.00831,0.00329
0.0381,0,-0.00872,0.00324,-0.00179,-0.00112,0.00599,0.00000,0.10634,0.99131,-0.00831,0.00329
0.0401,0,-0.00872,0.00324,-0.00208,-0.00118,0.00645,0.00000,0.10640,0.99132,-0.00831,0.00329
0.0421,0,-0.00873,0.00323,-0.00234,-0.00124,0.00687,0.00000,0.10640,0.99133,-0.00831,0.00329
0.0441,0,-0.00873,0.00323,-0.00258,-0.00130,0.00726,0.00000,0.10647,0.99128,-0.00831,0.00329
0.0461,0,-0.00874,0.00323,-0.00278,-0.00136,0.00762,0.00000,0.10651,0.99131,-0.00831,0.00329
0.0481,0,-0.00874,0.00323,-0.00295,-0.00142,0.00794,0.00000,0.10643,0.99128,-0.00831,0.00329
0.0501,0,-0.00875,0.00322,-0.00309,-0.00147,0.00823,0.00000,0.10649,0.99129,-0.00831,0.00329
0.0521,0,-0.00875,0.00322,-0.00320,-0.00153,0.00850,0.00000,0.10651,0.99128,-0.00831,0.00329
0.0541,0,-0.00876,0.00322,-0.00329,-0.00159,0.00872,0.00000,0.10650,0.99130,-0.00831,0.00329
0.0561,0,-0.00877,0.00321,-0.00334,-0.00165,0.00892,0.00000,0.10655,0.99130,-0.00831,0.00329
0.0581,0,-0.00877,0.00321,-0.00336,-0.00171,0.00909,0.00000,0.10649,0.99129,-0.00831,0.00329
0.0601,0,-0.00878,0.00321,-0.00336,-0.00177,0.00922,0.00000,0.10651,0.99129,-0.00831,0.00329
0.0621,0,-0.00879,0.00320,-0.00332,-0.00182,0.00932,0.00000,0.10661,0.99131,-0.00831,0.00329
0.0641,0,-0.00879,0.00320,-0.00325,-0.00188,0.00946,0.00000,0.10659,0.99128,-0.00831,0.00329
0.0661,0,-0.00880,0.00320,-0.00322,-0.00194,0.00962,0.00000,0.10658,0.99132,-0.00831,0.00329
0.0681,0,-0.00881,0.00319,-0.00321,-0.00200,0.00982,0.00000,0.10656,0.99128,-0.00831,0.00329
0.0701,0,-0.00881,0.00319,-0.00323,-0.00206,0.01005,0.00000,0.10667,0.99129,-0.00831,0.00329
0.0721,0,-0.00882,0.00318,-0.00329,-0.00211,0.01031,0.00000,0.10668,0.99127,-0.00831,0.00329
0.0741,0,-0.00883,0.00318,-0.00337,-0.00217,0.01060,0.00000,0.10662,0.99128,-0.00831,0.00329
0.0761,0,-0.00883,0.00318,-0.00348,-0.00223,0.01093,0.00000,0.10668,0.99127,-0.00831,0.00329
0.0781,0,-0.00884,0.00317,-0.00362,-0.00229,0.01128,0.00000,0.10669,0.99125,-0.00831,0.00329
0.0801,0,-0.00885,0.00317,-0.00379,-0.00235,0.01167,0.00000,0.10676,0.99126,-0.00831,0.00329
0.0821,0,-0.00886,0.00316,-0.00399,-0.00240,0.01209,0.00000,0.10676,0.99127,-0.00831,0.00329
0.0842,0,-0.00886,0.00316,-0.00422,-0.00246,0.01255,0.00000,0.10681,0.99127,-0.00831,0.00329
0.0862,0,-0.00887,0.00315,-0.00448,-0.00252,0.01297,0.00000,0.10682,0.99124,-0.00831,0.00329
0.0882,0,-0.00888,0.00315,-0.00470,-0.00257,0.01336,0.00000,0.10682,0.99124,-0.00831,0.00329
0.0902,0,-0.00889,0.00314,-0.00490,-0.00263,0.01371,0.00000,0.10682,0.99125,-0.00831,0.00329
0.0922,0,-0.00613,0.00333,0.02413,-0.00060,0.01404,0.00000,0.10692,0.99125,-0.00714,0.00334
0.0942,0,-0.00609,0.00333,0.02394,-0.00066,0.01433,0.00000,0.10692,0.99125,-0.00714,0.00334
0.0962,0,-0.00604,0.00333,0.02377,-0.00072,0.01459,0.00000,0.10697,0.99126,-0.00714,0.00334
0.0982,0,-0.00599,0.00333,0.02364,-0.00078,0.01482,0.00000,0.10695,0.99126,-0.00714,0.00334
0.1002,0,-0.00594,0.00333,0.02354,-0.00084,0.01501,0.00000,0.10702,0.99127,-0.00714,0.00334
0.1022,0,-0.00590,0.00333,0.02346,-0.00090,0.01518,0.00000,0.10699,0.99126,-0.00714,0.00334
0.1042,0,-0.00585,0.00332,0.02342,-0.00096,0.01537,0.00000,0.10710,0.99123,-0.00714,0.00334
0.1062,0,-0.00580,0.00332,0.02334,-0.00102,0.01560,0.00000,0.10712,0.99123,-0.00714,0.00334
0.1083,0,-0.00576,0.00332,0.02323,-0.00108,0.01586,0.00000,0.10713,0.99124,-0.00714,0.00334
0.1103,0,-0.00571,0.00332,0.02310,-0.00114,0.01615,0.00000,0.10716,0.99123,-0.00714,0.00334
0.1123,0,-0.00566,0.00332,0.02293,-0.00120,0.01648,0.00000,0.10717,0.99123,-0.00714,0.00334
0.1143,0,-0.00562,0.00331,0.02273,-0.00126,0.01683,0.00000,0.10715,0.99128,-0.00714,0.00334
0.1163,0,-0.00557,0.00331,0.02250,-0.00132,0.01717,0.00000,0.10725,0.99124,-0.00714,0.00334
0.1183,0,-0.00553,0.00331,0.02229,-0.00138,0.01747,0.00000,0.10731,0.99124,-0.00714,0.00334
0.1203,0,-0.00548,0.00331,0.02211,-0.00144,0.01775,0.00000,0.10726,0.99127,-0.00714,0.00334
0.1223,0,-0.00544,0.00330,0.02196,-0.00150,0.01802,0.00000,0.10737,0.99124,-0.00714,0.00334
0.1243,0,-0.00540,0.00330,0.02180,-0.00156,0.01830,0.00000,0.10744,0.99122,-0.00714,0.00334
0.1264,0,-0.00535,0.00330,0.02164,-0.00162,0.01859,0.00000,0.10747,0.99123,-0.00714,0.00334
0.1284,0,-0.00531,0.00329,0.02147,-0.00168,0.01887,0.00000,0.10745,0.99122,-0.00714,0.00334
0.1304,0,-0.00527,0.00329,0.02131,-0.00174,0.01915,0.00000,0.10756,0.99121,-0.00714,0.00334
0.1324,0,-0.00522,0.00329,0.02114,-0.00180,0.01943,0.00000,0.10756,0.99121,-0.00714,0.00334
0.1344,0,-0.00518,0.00328,0.02097,-0.00186,0.01971,0.00000,0.10756,0.99121,-0.00714,0.00334
0.1364,0,-0.00514,0.00328,0.02081,-0.00192,0.01998,0.00000,0.10765,0.99120,-0.00714,0.00334
0.1384,0,-0.00510,0.00327,0.02065,-0.00198,0.02026,0.00000,0.10765,0.99120,-0.00714,0.00334
0.1404,0,-0.00506,0.00327,0.02048,-0.00204,0.02053,0.00000,0.10768,0.99123,-0.00714,0.00334
0.1424,0,-0.00502,0.00327,0.02032,-0.00210,0.02081,0.00000,0.10780,0.99119,-0.00714,0.00334
0.1444,0,-0.00498,0.00326,0.02016,-0.00216,0.02108,0.00000,0.10780,0.99119,-0.00714,0.00334
0.1464,0,-0.00494,0.00326,0.01999,-0.00222,0.02135,0.00000,0.10782,0.99118,-0.00714,0.00334
0.1484,0,-0.00490,0.00325,0.01983,-0.00228,0.02163,0.00000,0.10791,0.99121,-0.00714,0.00334
0.1504,0,-0.00486,0.00325,0.01966,-0.00234,0.02190,0.00000,0.10794,0.99118,-0.00714,0.00334
0.1524,0,-0.00482,0.00324,0.01950,-0.00240,0.02217,0.00000,0.10798,0.99121,-0.00714,0.00334
0.1544,0,-0.00478,0.00324,0.01934,-0.00246,0.02244,0.00000,0.10801,0.99117,-0.00714,0.00334
0.1564,0,-0.00474,0.00323,0.01917,-0.00251,0.02271,0.00000,0.10803,0.99120,-0.00714,0.00334
0.1584,0,-0.00470,0.00323,0.01901,-0.00257,0.02298,0.00000,0.10811,0.99121,-0.00651,0.00342
0.1604,0,-0.00585,0.00336,0.01133,-0.00181,0.02325,0.00000,0.10814,0.99119,-0.00651,0.00342
0.1624,0,-0.00583,0.00335,0.01118,-0.00187,0.02351,0.00000,0.10823,0.99121,-0.00651,0.00342
0.1645,0,-0.00581,0.00335,0.01104,-0.00193,0.02378,0.00000,0.10820,0.99118,-0.00651,0.00342
0.1665,0,-0.00579,0.00334,0.01090,-0.00199,0.02405,0.00000,0.10828,0.99119,-0.00651,0.00342
0.1685,0,-0.00577,0.00334,0.01076,-0.00205,0.02431,0.00000,0.10836,0.99121,-0.00651,0.00342
0.1705,0,-0.00574,0.00334,0.01062,-0.00211,0.02458,0.00000,0.10837,0.99118,-0.00651,0.00342
0.1725,0,-0.00572,0.00333,0.01047,-0.00217,0.02484,0.00000,0.10846,0.99119,-0.00651,0.00342
0.1745,0,-0.00570,0.00333,0.01033,-0.00223,0.02510,0.00000,0.10847,0.99121,-0.00651,0.00342
0.1765,0,-0.00568,0.00332,0.01019,-0.00229,0.02536,0.00000,0.10848,0.99116,-0.00651,0.00342
0.1785,0,-0.00566,0.00332,0.01006,-0.00235,0.02562,0.00000,0.10862,0.99119,-0.00651,0.00342
0.1805,0,-0.00564,0.00331,0.00992,-0.00241,0.02588,0.00000,0.10866,0.99121,-0.00651,0.00342
0.1825,0,-0.00562,0.00331,0.00978,-0.00247,0.02614,0.00000,0.10868,0.99124,-0.00651,0.00342
0.1845,0,-0.00560,0.00330,0.00965,-0.00253,0.02639,0.00000,0.10871,0.99120,-0.00651,0.00342
0.1865,0,-0.00558,0.00330,0.00951,-0.00259,0.02665,0.00000,0.10876,0.99119,-0.00651,0.00342
0.1885,0,-0.00556,0.00329,0.00937,-0.00265,0.02690,0.00000,0.10882,0.99121,-0.00651,0.00342
0.1905,0,-0.00555,0.00329,0.00924,-0.00271,0.02716,0.00000,0.10887,0.99121,-0.00651,0.00342
0.1925,0,-0.00553,0.00328,0.00910,-0.00277,0.02741,0.00000,0.10894,0.99120,-0.00651,0.00342
0.1945,0,-0.00551,0.00328,0.00897,-0.00283,0.02766,0.00000,0.10897,0.99121,-0.00651,0.00342
0.1965,0,-0.00549,0.00327,0.00884,-0.00289,0.02791,0.00000,0.10904,0.99120,-0.00651,0.00342
0.1985,0,-0.00547,0.00326,0.00870,-0.00295,0.02816,0.00000,0.10910,0.99122,-0.00651,0.00342
0.2005,0,-0.00546,0.00326,0.00857,-0.00301,0.02841,0.00000,0.10919,0.99122,-0.00651,0.00342
0.2025,0,-0.00544,0.00325,0.00844,-0.00307,0.02866,0.00000,0.10920,0.99122,-0.00651,0.00342
0.2045,0,-0.00542,0.00325,0.00831,-0.00313,0.02890,0.00000,0.10924,0.99121,-0.00651,0.00342
0.2065,0,-0.00541,0.00324,0.00818,-0.00318,0.02915,0.00000,0.10931,0.99126,-0.00651,0.00342
0.2085,0,-0.00539,0.00323,0.00805,-0.00324,0.02939,0.00000,0.10942,0.99124,-0.00651,0.00342
0.2105,0,-0.00537,0.00323,0.00792,-0.00330,0.02964,0.00000,0.10946,0.99122,-0.00651,0.00342
0.2125,0,-0.00536,0.00322,0.00779,-0.00336,0.02988,0.00000,0.10948,0.99123,-0.00651,0.00342
0.2145,0,-0.00534,0.00321,0.00767,-0.00342,0.03012,0.00000,0.10951,0.99125,-0.00651,0.00342
0.2165,0,-0.00533,0.00321,0.00754,-0.00348,0.03036,0.00000,0.10961,0.99119,-0.00651,0.00342
0.2185,0,-0.00531,0.00320,0.00741,-0.00353,0.03060,0.00000,0.10966,0.99122,-0.00651,0.00342
0.2206,0,-0.00530,0.00319,0.00729,-0.00359,0.03084,0.00000,0.10971,0.99124,-0.00617,0.00320
0.2226,0,-0.00575,0.00309,0.00500,-0.00408,0.03108,0.00000,0.10979,0.99121,-0.00617,0.00320
0.2246,0,-0.00574,0.00309,0.00489,-0.00413,0.03132,0.00000,0.10991,0.99123,-0.00617,0.00320
0.2266,0,-0.00573,0.00308,0.00477,-0.00419,0.03155,0.00000,0.10996,0.99124,-0.00617,0.00320
0.2286,0,-0.00572,0.00307,0.00466,-0.00424,0.03178,0.00000,0.10996,0.99124,-0.00617,0.00320
0.2306,0,-0.00571,0.00306,0.00455,-0.00430,0.03202,0.00000,0.11008,0.99124,-0.00617,0.00320
0.2326,0,-0.00570,0.00305,0.00444,-0.00435,0.03225,0.00000,0.11012,0.99122,-0.00617,0.00320
0.2346,0,-0.00569,0.00304,0.00433,-0.00441,0.03248,0.00000,0.11018,0.99125,-0.00617,0.00320
0.2366,0,-0.00568,0.00303,0.00422,-0.00446,0.03270,0.00000,0.11026,0.99121,-0.00617,0.00320
0.2386,0,-0.00567,0.00303,0.00411,-0.00452,0.03293,0.00000,0.11037,0.99124,-0.00617,0.00320
0.2406,0,-0.00566,0.00302,0.00400,-0.00457,0.03316,0.00000,0.11042,0.99122,-0.00617,0.00320
0.2426,0,-0.00566,0.00301,0.00389,-0.00463,0.03338,0.00000,0.11046,0.99127,-0.00617,0.00320
0.2446,0,-0.00565,0.00300,0.00379,-0.00468,0.03361,0.00000,0.11051,0.99121,-0.00617,0.00320
0.2466,0,-0.00564,0.00299,0.00368,-0.00474,0.03383,0.00000,0.11055,0.99124,-0.00617,0.00320
0.2486,0,-0.00563,0.00298,0.00358,-0.00479,0.03405,0.00000,0.11062,0.99124,-0.00617,0.00320
0.2506,0,-0.00563,0.00297,0.00348,-0.00485,0.03427,0.00000,0.11067,0.99123,-0.00617,0.00320
0.2526,0,-0.00562,0.00296,0.00337,-0.00490,0.03449,0.00000,0.11076,0.99124,-0.00617,0.00320
0.2546,0,-0.00561,0.00295,0.00327,-0.00495,0.03471,0.00000,0.11083,0.99126,-0.00617,0.00320
0.2566,0,-0.00561,0.00294,0.00317,-0.00501,0.03492,0.00000,0.11097,0.99119,-0.00617,0.00320
0.2586,0,-0.00560,0.00293,0.00308,-0.00506,0.03514,0.00000,0.11095,0.99124,-0.00617,0.00320
0.2606,0,-0.00559,0.00292,0.00298,-0.00511,0.03535,0.00000,0.11108,0.99125,-0.00617,0.00320
0.2626,0,-0.00559,0.00291,0.00288,-0.00517,0.03557,0.00000,0.11110,0.99126,-0.00617,0.00320
0.2646,0,-0.00558,0.00290,0.00279,-0.00522,0.03578,0.00000,0.11115,0.99126,-0.00617,0.00320
0.2666,0,-0.00558,0.00289,0.00269,-0.00527,0.03599,0.00000,0.11126,0.99125,-0.00617,0.00320
0.2686,0,-0.00557,0.00288,0.00260,-0.00532,0.03619,0.00000,0.11132,0.99125,-0.00617,0.00320
0.2706,0,-0.00557,0.00287,0.00251,-0.00537,0.03640,0.00000,0.11141,0.99126,-0.00617,0.00320
0.2726,0,-0.00556,0.00286,0.00242,-0.00543,0.03661,0.00000,0.11144,0.99127,-0.00617,0.00320
0.2746,0,-0.00556,0.00285,0.00233,-0.00548,0.03681,0.00000,0.11156,0.99126,-0.00617,0.00320
0.2766,0,-0.00555,0.00283,0.00224,-0.00553,0.03702,0.00000,0.11162,0.99128,-0.00617,0.00320
0.2786,0,-0.00555,0.00282,0.00215,-0.00558,0.03722,0.00000,0.11175,0.99125,-0.00617,0.00320
0.2806,0,-0.00554,0.00281,0.00206,-0.00563,0.03742,0.00000,0.11175,0.99124,-0.00617,0.00320
0.2826,0,-0.00554,0.00280,0.00198,-0.00568,0.03762,0.00000,0.11184,0.99125,-0.00617,0.00320
0.2846,0,-0.00554,0.00279,0.00189,-0.00573,0.03782,0.00000,0.11193,0.99127,-0.00617,0.00320
0.2866,0,-0.00553,0.00278,0.00181,-0.00578,0.03801,0.00000,0.11199,0.99126,-0.00617,0.00320
0.2886,0,-0.00553,0.00277,0.00173,-0.00583,0.03821,0.00000,0.11202,0.99126,-0.00617,0.00320
0.2906,0,-0.00553,0.00275,0.00165,-0.00588,0.03840,0.00000,0.11212,0.99127,-0.00617,0.00320
0.2926,0,-0.00614,0.00256,-0.00074,-0.00660,0.03860,0.00000,0.11229,0.99128,-0.00649,0.00271
0.2946,0,-0.00614,0.00255,-0.00081,-0.00665,0.03879,0.00000,0.11232,0.99129,-0.00649,0.00271
0.2966,0,-0.00614,0.00254,-0.00087,-0.00669,0.03898,0.00000,0.11240,0.99131,-0.00649,0.00271
0.2986,0,-0.00614,0.00252,-0.00094,-0.00674,0.03917,0.00000,0.11242,0.99127,-0.00649,0.00271
0.3007,0,-0.00614,0.00251,-0.00100,-0.00678,0.03936,0.00000,0.11254,0.99128,-0.00649,0.00271
0.3027,0,-0.00615,0.00250,-0.00107,-0.00683,0.03954,0.00000,0.11263,0.99128,-0.00649,0.00271
0.3047,0,-0.00615,0.00248,-0.00113,-0.00687,0.03973,0.00000,0.11271,0.99127,-0.00649,0.00271
0.3067,0,-0.00615,0.00247,-0.00119,-0.00692,0.03991,0.00000,0.11282,0.99128,-0.00649,0.00271
0.3087,0,-0.00615,0.00245,-0.00124,-0.00696,0.04009,0.00000,0.11279,0.99126,-0.00649,0.00271
0.3107,0,-0.00616,0.00244,-0.00130,-0.00701,0.04027,0.00000,0.11289,0.99129,-0.00649,0.00271
0.3127,0,-0.00616,0.00243,-0.00135,-0.00705,0.04045,0.00000,0.11303,0.99129,-0.00649,0.00271
0.3147,0,-0.00616,0.00241,-0.00140,-0.00710,0.04062,0.00000,0.11308,0.99131,-0.00649,0.00271
0.3167,0,-0.00616,0.00240,-0.00146,-0.00714,0.04080,0.00000,0.11317,0.99128,-0.00649,0.00271
0.3187,0,-0.00617,0.00238,-0.00151,-0.00718,0.04097,0.00000,0.11324,0.99128,-0.00649,0.00271
0.3207,0,-0.00617,0.00237,-0.00155,-0.00722,0.04114,0.00000,0.11329,0.99130,-0.00649,0.00271
0.3227,0,-0.00617,0.00236,-0.00160,-0.00727,0.04131,0.00000,0.11341,0.99128,-0.00649,0.00271
0.3247,0,-0.00618,0.00234,-0.00165,-0.00731,0.04148,0.00000,0.11351,0.99129,-0.00649,0.00271
0.3267,0,-0.00618,0.00233,-0.00169,-0.00735,0.04165,0.00000,0.11358,0.99128,-0.00649,0.00271
0.3287,0,-0.00618,0.00231,-0.00173,-0.00739,0.04182,0.00000,0.11364,0.99129,-0.00649,0.00271
0.3307,0,-0.00619,0.00230,-0.00178,-0.00744,0.04198,0.00000,0.11372,0.99131,-0.00649,0.00271
0.3327,0,-0.00619,0.00228,-0.00182,-0.00748,0.04214,0.00000,0.11384,0.99130,-0.00649,0.00271
0.3347,0,-0.00619,0.00227,-0.00185,-0.00752,0.04231,0.00000,0.11387,0.99130,-0.00649,0.00271
0.3367,0,-0.00620,0.00225,-0.00189,-0.00756,0.04247,0.00000,0.11397,0.99131,-0.00649,0.00271
0.3387,0,-0.00620,0.00224,-0.00193,-0.00760,0.04262,0.00000,0.11406,0.99128,-0.00649,0.00271
0.3407,0,-0.00621,0.00222,-0.00196,-0.00764,0.04278,0.00000,0.11419,0.99129,-0.00649,0.00271
0.3427,0,-0.00621,0.00221,-0.00199,-0.00768,0.04294,0.00000,0.11427,0.99132,-0.00649,0.00271
0.3447,0,-0.00621,0.00219,-0.00202,-0.00772,0.04309,0.00000,0.11428,0.99131,-0.00649,0.00271
0.3467,0,-0.00622,0.00217,-0.00205,-0.00776,0.04324,0.00000,0.11441,0.99131,-0.00649,0.00271
0.3487,0,-0.00622,0.00216,-0.00208,-0.00780,0.04340,0.00000,0.11450,0.99129,-0.00649,0.00271
0.3507,0,-0.00623,0.00214,-0.00211,-0.00784,0.04354,0.00000,0.11455,0.99131,-0.00649,0.00271
0.3528,0,-0.00623,0.00213,-0.00213,-0.00788,0.04370,0.00000,0.11469,0.99126,-0.00649,0.00271
0.3548,0,-0.00623,0.00211,-0.00216,-0.00791,0.04384,0.00000,0.11477,0.99129,-0.00649,0.00271
0.3568,0,-0.00624,0.00210,-0.00218,-0.00795,0.04399,0.00000,0.11484,0.99130,-0.00649,0.00271
0.3588,0,-0.00624,0.00208,-0.00220,-0.00799,0.04413,0.00000,0.11495,0.99128,-0.00649,0.00271
0.3608,0,-0.00657,0.00193,-0.00334,-0.00848,0.04427,0.00000,0.11501,0.99128,-0.00670,0.00215
0.3628,0,-0.00658,0.00191,-0.00335,-0.00851,0.04441,0.00000,0.11508,0.99129,-0.00670,0.00215
0.3648,0,-0.00659,0.00190,-0.00336,-0.00855,0.04455,0.00000,0.11517,0.99130,-0.00670,0.00215
0.3668,0,-0.00659,0.00188,-0.00337,-0.00858,0.04468,0.00000,0.11525,0.99128,-0.00670,0.00215
0.3688,0,-0.00660,0.00186,-0.00338,-0.00861,0.04482,0.00000,0.11534,0.99130,-0.00670,0.00215
0.3708,0,-0.00661,0.00185,-0.00338,-0.00865,0.04495,0.00000,0.11546,0.99130,-0.00670,0.00215
0.3728,0,-0.00661,0.00183,-0.00338,-0.00868,0.04508,0.00000,0.11550,0.99131,-0.00670,0.00215
0.3748,0,-0.00662,0.00181,-0.00339,-0.00871,0.04521,0.00000,0.11568,0.99130,-0.00670,0.00215
0.3768,0,-0.00663,0.00179,-0.00339,-0.00874,0.04534,0.00000,0.11570,0.99131,-0.00670,0.00215
0.3788,0,-0.00663,0.00178,-0.00338,-0.00878,0.04547,0.00000,0.11579,0.99132,-0.00670,0.00215
0.3808,0,-0.00664,0.00176,-0.00338,-0.00881,0.04559,0.00000,0.11585,0.99130,-0.00670,0.00215
0.3828,0,-0.00665,0.00174,-0.00338,-0.00884,0.04572,0.00000,0.11601,0.99129,-0.00670,0.00215
0.3849,0,-0.00665,0.00172,-0.00337,-0.00887,0.04584,0.00000,0.11607,0.99130,-0.00670,0.00215
0.3869,0,-0.00666,0.00170,-0.00336,-0.00890,0.04596,0.00000,0.11622,0.99128,-0.00670,0.00215
0.3889,0,-0.00667,0.00169,-0.00335,-0.00893,0.04608,0.00000,0.11626,0.99130,-0.00670,0.00215
0.3909,0,-0.00667,0.00167,-0.00334,-0.00896,0.04619,0.00000,0.11637,0.99127,-0.00670,0.00215
0.3929,0,-0.00668,0.00165,-0.00333,-0.00899,0.04631,0.00000,0.11642,0.99131,-0.00670,0.00215
0.3949,0,-0.00669,0.00163,-0.00331,-0.00902,0.04642,0.00000,0.11653,0.99132,-0.00670,0.00215
0.3969,0,-0.00669,0.00162,-0.00329,-0.00905,0.04653,0.00000,0.11661,0.99129,-0.00670,0.00215
0.3989,0,-0.00670,0.00160,-0.00328,-0.00908,0.04664,0.00000,0.11673,0.99133,-0.00670,0.00215
0.4009,0,-0.00671,0.00158,-0.00326,-0.00911,0.04675,0.00000,0.11681,0.99130,-0.00670,0.00215
0.4030,0,-0.00671,0.00156,-0.00323,-0.00914,0.04686,0.00000,0.11691,0.99131,-0.00670,0.00215
0.4050,0,-0.00672,0.00154,-0.00321,-0.00917,0.04696,0.00000,0.11701,0.99133,-0.00670,0.00215
0.4070,0,-0.00673,0.00152,-0.00319,-0.00919,0.04707,0.00000,0.11712,0.99128,-0.00670,0.00215
0.4090,0,-0.00673,0.00151,-0.00316,-0.00922,0.04717,0.00000,0.11716,0.99131,-0.00670,0.00215
0.4110,0,-0.00674,0.00149,-0.00313,-0.00925,0.04727,0.00000,0.11726,0.99132,-0.00670,0.00215
0.4130,0,-0.00674,0.00147,-0.00310,-0.00927,0.04736,0.00000,0.11735,0.99130,-0.00670,0.00215
0.4150,0,-0.00675,0.00145,-0.00307,-0.00930,0.04746,0.00000,0.11749,0.99130,-0.00670,0.00215
0.4170,0,-0.00676,0.00143,-0.00303,-0.00933,0.04756,0.00000,0.11755,0.99134,-0.00670,0.00215
0.4190,0,-0.00676,0.00141,-0.00300,-0.00935,0.04765,0.00000,0.11767,0.99133,-0.00670,0.00215
0.4210,0,-0.00677,0.00139,-0.00296,-0.00938,0.04774,0.00000,0.11771,0.99131,-0.00670,0.00215
0.4230,0,-0.00677,0.00138,-0.00292,-0.00940,0.04783,0.00000,0.11789,0.99132,-0.00670,0.00215
0.4250,0,-0.00696,0.00137,-0.00351,-0.00939,0.04791,0.00000,0.11786,0.99133,-0.00697,0.00174
0.4270,0,-0.00697,0.00135,-0.00347,-0.00942,0.04800,0.00000,0.11805,0.99132,-0.00697,0.00174
0.4290,0,-0.00697,0.00133,-0.00342,-0.00944,0.04808,0.00000,0.11816,0.99136,-0.00697,0.00174
0.4310,0,-0.00698,0.00131,-0.00337,-0.00947,0.04817,0.00000,0.11824,0.99134,-0.00697,0.00174
0.4330,0,-0.00699,0.00129,-0.00332,-0.00949,0.04825,0.00000,0.11837,0.99134,-0.00697,0.00174
0.4350,0,-0.00699,0.00127,-0.00326,-0.00951,0.04832,0.00000,0.11841,0.99134,-0.00697,0.00174
0.4370,0,-0.00700,0.00125,-0.00321,-0.00954,0.04840,0.00000,0.11847,0.99133,-0.00697,0.00174
0.4390,0,-0.00701,0.00123,-0.00315,-0.00956,0.04848,0.00000,0.11864,0.99135,-0.00697,0.00174
0.4410,0,-0.00701,0.00121,-0.00310,-0.00958,0.04855,0.00000,0.11872,0.99134,-0.00697,0.00174
0.4430,0,-0.00702,0.00120,-0.00304,-0.00960,0.04862,0.00000,0.11879,0.99135,-0.00697,0.00174
0.4451,0,-0.00703,0.00118,-0.00297,-0.00962,0.04869,0.00000,0.11887,0.99136,-0.00697,0.00174
0.4471,0,-0.00703,0.00116,-0.00291,-0.00964,0.04876,0.00000,0.11900,0.99136,-0.00697,0.00174
0.4491,0,-0.00704,0.00114,-0.00285,-0.00966,0.04882,0.00000,0.11906,0.99135,-0.00697,0.00174
0.4511,0,-0.00704,0.00112,-0.00278,-0.00968,0.04889,0.00000,0.11924,0.99132,-0.00697,0.00174
0.4531,0,-0.00705,0.00110,-0.00271,-0.00970,0.04895,0.00000,0.11928,0.99133,-0.00697,0.00174
0.4551,0,-0.00705,0.00108,-0.00264,-0.00972,0.04901,0.00000,0.11938,0.99137,-0.00697,0.00174
0.4571,0,-0.00706,0.00106,-0.00257,-0.00974,0.04907,0.00000,0.11948,0.99135,-0.00697,0.00174
