t,phase,th_x,th_y,thd_x,thd_y,vcmd_x,vcmd_y,tcp_x,tcp_y,th_brut_x,th_brut_y
0.0000,0,0.00015,0.00009,0.00000,0.00000,0.00001,0.00000,0.06829,1.03047,0.00015,0.00009
0.0020,0,0.00015,0.00009,-0.00001,-0.00000,0.00004,0.00000,0.06830,1.03048,0.00015,0.00009
0.0040,0,0.00015,0.00009,-0.00005,-0.00000,0.00012,0.00000,0.06826,1.03048,0.00015,0.00009
0.0060,0,0.00015,0.00009,-0.00011,-0.00001,0.00022,0.00000,0.06831,1.03050,0.00015,0.00009
0.0080,0,0.00015,0.00009,-0.00021,-0.00001,0.00035,0.00000,0.06828,1.03047,0.00015,0.00009
0.0100,0,0.00015,0.00009,-0.00034,-0.00001,0.00052,0.00000,0.06828,1.03048,0.00015,0.00009
0.0120,0,0.00014,0.00009,-0.00050,-0.00001,0.00072,0.00000,0.06829,1.03048,0.00015,0.00009
0.0140,0,0.00014,0.00009,-0.00068,-0.00001,0.00095,0.00000,0.06831,1.03048,0.00015,0.00009
0.0160,0,0.00014,0.00009,-0.00090,-0.00001,0.00121,0.00000,0.06833,1.03047,0.00015,0.00009
0.0181,0,0.00010,0.00010,-0.00089,-0.00002,0.00150,0.00000,0.06828,1.03048,0.00006,0.00011
0.0201,0,0.00010,0.00010,-0.00117,-0.00002,0.00183,0.00000,0.06831,1.03048,0.00006,0.00011
0.0221,0,0.00009,0.00010,-0.00147,-0.00002,0.00219,0.00000,0.06833,1.03050,0.00006,0.00011
0.0241,0,0.00009,0.00010,-0.00181,-0.00002,0.00258,0.00000,0.06832,1.03042,0.00006,0.00011
0.0261,0,0.00009,0.00010,-0.00217,-0.00002,0.00300,0.00000,0.06831,1.03050,0.00006,0.00011
0.0281,0,0.00008,0.00010,-0.00256,-0.00003,0.00346,0.00000,0.06832,1.03048,0.00006,0.00011
0.0301,0,0.00008,0.00010,-0.00298,-0.00003,0.00394,0.00000,0.06830,1.03050,0.00006,0.00011
0.0321,0,0.00007,0.00010,-0.00343,-0.00003,0.00446,0.00000,0.06835,1.03048,0.00006,0.00011
0.0341,0,0.00006,0.00010,-0.00392,-0.00003,0.00501,0.00000,0.06831,1.03049,0.00006,0.00011
0.0361,0,0.00005,0.00010,-0.00443,-0.00003,0.00553,0.00000,0.06837,1.03050,0.00006,0.00011
0.0381,0,0.00004,0.00010,-0.00491,-0.00003,0.00602,0.00000,0.06835,1.03048,0.00006,0.00011
0.0401,0,0.00003,0.00010,-0.00536,-0.00004,0.00647,0.00000,0.06839,1.03048,0.00006,0.00011
0.0421,0,0.00002,0.00010,-0.00578,-0.00004,0.00689,0.00000,0.06841,1.03048,0.00006,0.00011
0.0441,0,0.00001,0.00010,-0.00617,-0.00004,0.00728,0.00000,0.06837,1.03050,0.00006,0.00011
0.0461,0,-0.00000,0.00010,-0.00653,-0.00004,0.00764,0.00000,0.06838,1.03045,0.00006,0.00011
0.0481,0,-0.00001,0.00010,-0.00686,-0.00004,0.00797,0.00000,0.06838,1.03051,0.00006,0.00011
0.0501,0,-0.00003,0.00010,-0.00716,-0.00005,0.00826,0.00000,0.06844,1.03046,0.00006,0.00011
0.0521,0,-0.00004,0.00010,-0.00744,-0.00005,0.00852,0.00000,0.06841,1.03046,0.00006,0.00011
0.0541,0,-0.00006,0.00010,-0.00768,-0.00005,0.00875,0.00000,0.06846,1.03049,0.00006,0.00011
0.0561,0,-0.00007,0.00010,-0.00789,-0.00005,0.00895,0.00000,0.06849,1.03047,0.00006,0.00011
0.0582,0,-0.00009,0.00010,-0.00807,-0.00005,0.00912,0.00000,0.06849,1.03046,0.00006,0.00011
0.0602,0,-0.00011,0.00010,-0.00822,-0.00005,0.00925,0.00000,0.06857,1.03049,0.00006,0.00011
0.0622,0,-0.00012,0.00010,-0.00835,-0.00006,0.00936,0.00000,0.06849,1.03047,0.00006,0.00011
0.0642,0,-0.00014,0.00010,-0.00844,-0.00006,0.00949,0.00000,0.06851,1.03048,0.00006,0.00011
0.0662,0,-0.00016,0.00010,-0.00856,-0.00006,0.00966,0.00000,0.06855,1.03050,0.00006,0.00011
0.0682,0,-0.00017,0.00010,-0.00871,-0.00006,0.00986,0.00000,0.06851,1.03046,0.00006,0.00011
0.0702,0,-0.00019,0.00010,-0.00889,-0.00006,0.01009,0.00000,0.06855,1.03048,0.00006,0.00011
0.0722,0,-0.00021,0.00010,-0.00910,-0.00007,0.01035,0.00000,0.06856,1.03050,0.00006,0.00011
0.0742,0,-0.00023,0.00010,-0.00934,-0.00007,0.01064,0.00000,0.06860,1.03049,0.00006,0.00011
0.0762,0,-0.00025,0.00010,-0.00961,-0.00007,0.01097,0.00000,0.06862,1.03048,0.00006,0.00011
0.0783,0,-0.00027,0.00010,-0.00990,-0.00007,0.01133,0.00000,0.06863,1.03048,0.00006,0.00011
0.0803,0,-0.00029,0.00010,-0.01023,-0.00007,0.01172,0.00000,0.06866,1.03048,0.00006,0.00011
0.0823,0,-0.00027,-0.00006,-0.01007,-0.00188,0.01214,0.00000,0.06869,1.03048,0.00005,0.00002
0.0843,0,-0.00029,-0.00006,-0.01045,-0.00188,0.01256,0.00000,0.06873,1.03046,0.00005,0.00002
0.0863,0,-0.00031,-0.00006,-0.01084,-0.00188,0.01295,0.00000,0.06871,1.03049,0.00005,0.00002
0.0883,0,-0.00033,-0.00007,-0.01119,-0.00188,0.01331,0.00000,0.06882,1.03047,0.00005,0.00002
0.0903,0,-0.00035,-0.00007,-0.01152,-0.00188,0.01363,0.00000,0.06881,1.03048,0.00005,0.00002
0.0923,0,-0.00038,-0.00007,-0.01181,-0.00188,0.01392,0.00000,0.06885,1.03048,0.00005,0.00002
0.0943,0,-0.00040,-0.00008,-0.01207,-0.00187,0.01419,0.00000,0.06886,1.03046,0.00005,0.00002
0.0963,0,-0.00042,-0.00008,-0.01231,-0.00187,0.01441,0.00000,0.06893,1.03047,0.00005,0.00002
0.0983,0,-0.00045,-0.00009,-0.01251,-0.00187,0.01461,0.00000,0.06895,1.03044,0.00005,0.00002
0.1003,0,-0.00047,-0.00009,-0.01268,-0.00187,0.01484,0.00000,0.06894,1.03043,0.00005,0.00002
0.1023,0,-0.00050,-0.00009,-0.01289,-0.00187,0.01510,0.00000,0.06901,1.03047,0.00005,0.00002
0.1043,0,-0.00053,-0.00010,-0.01312,-0.00187,0.01539,0.00000,0.06904,1.03046,0.00005,0.00002
0.1063,0,-0.00055,-0.00010,-0.01338,-0.00186,0.01572,0.00000,0.06904,1.03048,0.00005,0.00002
0.1083,0,-0.00058,-0.00010,-0.01367,-0.00186,0.01603,0.00000,0.06910,1.03048,0.00005,0.00002
0.1103,0,-0.00061,-0.00011,-0.01394,-0.00186,0.01631,0.00000,0.06902,1.03049,0.00005,0.00002
0.1123,0,-0.00063,-0.00011,-0.01420,-0.00186,0.01660,0.00000,0.06908,1.03046,0.00005,0.00002
0.1143,0,-0.00066,-0.00012,-0.01445,-0.00186,0.01688,0.00000,0.06918,1.03046,0.00005,0.00002
0.1163,0,-0.00069,-0.00012,-0.01470,-0.00185,0.01717,0.00000,0.06919,1.03048,0.00005,0.00002
0.1183,0,-0.00072,-0.00012,-0.01495,-0.00185,0.01745,0.00000,0.06922,1.03047,0.00005,0.00002
0.1203,0,-0.00075,-0.00013,-0.01520,-0.00185,0.01773,0.00000,0.06922,1.03046,0.00005,0.00002
0.1223,0,-0.00078,-0.00013,-0.01544,-0.00185,0.01802,0.00000,0.06928,1.03043,0.00005,0.00002
0.1243,0,-0.00081,-0.00013,-0.01569,-0.00185,0.01830,0.00000,0.06936,1.03045,0.00005,0.00002
0.1263,0,-0.00085,-0.00014,-0.01594,-0.00184,0.01858,0.00000,0.06937,1.03047,0.00005,0.00002
0.1283,0,-0.00088,-0.00014,-0.01618,-0.00184,0.01886,0.00000,0.06940,1.03044,0.00005,0.00002
0.1303,0,-0.00091,-0.00014,-0.01642,-0.00184,0.01914,0.00000,0.06940,1.03042,0.00005,0.00002
0.1323,0,-0.00094,-0.00015,-0.01667,-0.00183,0.01942,0.00000,0.06949,1.03043,0.00005,0.00002
0.1344,0,-0.00098,-0.00015,-0.01691,-0.00183,0.01970,0.00000,0.06951,1.03047,0.00005,0.00002
0.1364,0,-0.00101,-0.00016,-0.01715,-0.00183,0.01997,0.00000,0.06956,1.03043,0.00005,0.00002
0.1384,0,-0.00105,-0.00016,-0.01738,-0.00183,0.02025,0.00000,0.06960,1.03044,0.00005,0.00002
0.1404,0,-0.00108,-0.00016,-0.01762,-0.00182,0.02053,0.00000,0.06964,1.03040,0.00005,0.00002
0.1424,0,-0.00112,-0.00017,-0.01786,-0.00182,0.02080,0.00000,0.06967,1.03039,0.00005,0.00002
0.1444,0,-0.00115,-0.00017,-0.01809,-0.00182,0.02108,0.00000,0.06976,1.03040,0.00005,0.00002
0.1464,0,-0.00119,-0.00017,-0.01833,-0.00181,0.02135,0.00000,0.06975,1.03039,0.00005,0.00002
0.1484,0,-0.00123,-0.00018,-0.01856,-0.00181,0.02163,0.00000,0.06977,1.03040,0.00005,0.00002
0.1504,0,-0.00126,-0.00018,-0.01879,-0.00181,0.02190,0.00000,0.06981,1.03040,0.00005,0.00002
0.1525,0,-0.00104,0.00004,-0.01731,-0.00031,0.02218,0.00000,0.06992,1.03038,-0.00045,0.00007
0.1545,0,-0.00108,0.00004,-0.01755,-0.00031,0.02245,0.00000,0.06997,1.03040,-0.00045,0.00007
0.1565,0,-0.00111,0.00004,-0.01778,-0.00031,0.02272,0.00000,0.06989,1.03040,-0.00045,0.00007
0.1585,0,-0.00115,0.00004,-0.01801,-0.00031,0.02299,0.00000,0.06998,1.03040,-0.00045,0.00007
0.1605,0,-0.00118,0.00004,-0.01824,-0.00031,0.02326,0.00000,0.07004,1.03039,-0.00045,0.00007
0.1625,0,-0.00122,0.00004,-0.01846,-0.00031,0.02352,0.00000,0.07007,1.03037,-0.00045,0.00007
0.1645,0,-0.00126,0.00004,-0.01869,-0.00031,0.02379,0.00000,0.07015,1.03037,-0.00045,0.00007
0.1665,0,-0.00130,0.00004,-0.01891,-0.00031,0.02405,0.00000,0.07018,1.03038,-0.00045,0.00007
0.1685,0,-0.00133,0.00004,-0.01913,-0.00031,0.02432,0.00000,0.07021,1.03033,-0.00045,0.00007
0.1705,0,-0.00137,0.00004,-0.01935,-0.00031,0.02458,0.00000,0.07026,1.03035,-0.00045,0.00007
0.1726,0,-0.00141,0.00004,-0.01957,-0.00031,0.02485,0.00000,0.07030,1.03036,-0.00045,0.00007
0.1746,0,-0.00145,0.00003,-0.01979,-0.00031,0.02511,0.00000,0.07036,1.03037,-0.00045,0.00007
0.1766,0,-0.00149,0.00003,-0.02000,-0.00031,0.02537,0.00000,0.07052,1.03037,-0.00045,0.00007
0.1786,0,-0.00153,0.00003,-0.02022,-0.00032,0.02563,0.00000,0.07042,1.03037,-0.00045,0.00007
0.1806,0,-0.00157,0.00003,-0.02043,-0.00032,0.02589,0.00000,0.07045,1.03034,-0.00045,0.00007
0.1826,0,-0.00161,0.00003,-0.02064,-0.00032,0.02615,0.00000,0.07055,1.03032,-0.00045,0.00007
0.1846,0,-0.00165,0.00003,-0.02085,-0.00032,0.02641,0.00000,0.07060,1.03034,-0.00045,0.00007
0.1866,0,-0.00170,0.00003,-0.02106,-0.00032,0.02666,0.00000,0.07065,1.03035,-0.00045,0.00007
0.1886,0,-0.00174,0.00003,-0.02126,-0.00032,0.02692,0.00000,0.07072,1.03035,-0.00045,0.00007
0.1906,0,-0.00178,0.00003,-0.02147,-0.00032,0.02717,0.00000,0.07079,1.03033,-0.00045,0.00007
0.1926,0,-0.00182,0.00003,-0.02167,-0.00032,0.02743,0.00000,0.07079,1.03032,-0.00045,0.00007
0.1947,0,-0.00187,0.00003,-0.02187,-0.00032,0.02768,0.00000,0.07090,1.03033,-0.00045,0.00007
0.1967,0,-0.00191,0.00003,-0.02207,-0.00032,0.02793,0.00000,0.07091,1.03032,-0.00045,0.00007
0.1987,0,-0.00196,0.00003,-0.02227,-0.00032,0.02818,0.00000,0.07100,1.03035,-0.00045,0.00007
0.2007,0,-0.00200,0.00003,-0.02246,-0.00032,0.02843,0.00000,0.07108,1.03033,-0.00045,0.00007
0.2027,0,-0.00205,0.00003,-0.02266,-0.00032,0.02868,0.00000,0.07109,1.03036,-0.00045,0.00007
0.2047,0,-0.00209,0.00002,-0.02285,-0.00032,0.02893,0.00000,0.07120,1.03032,-0.00045,0.00007
0.2067,0,-0.00214,0.00002,-0.02304,-0.00032,0.02918,0.00000,0.07125,1.03031,-0.00045,0.00007
0.2087,0,-0.00218,0.00002,-0.02323,-0.00032,0.02942,0.00000,0.07129,1.03032,-0.00045,0.00007
0.2108,0,-0.00223,0.00002,-0.02342,-0.00032,0.02967,0.00000,0.07133,1.03028,-0.00045,0.00007
0.2128,0,-0.00228,0.00002,-0.02360,-0.00032,0.02991,0.00000,0.07136,1.03033,-0.00045,0.00007
0.2148,0,-0.00232,0.00002,-0.02378,-0.00032,0.03015,0.00000,0.07141,1.03030,-0.00045,0.00007
0.2168,0,-0.00237,0.00002,-0.02397,-0.00032,0.03039,0.00000,0.07154,1.03030,-0.00045,0.00007
0.2188,0,-0.00242,0.00002,-0.02414,-0.00032,0.03063,0.00000,0.07156,1.03031,-0.00045,0.00007
0.2208,0,-0.00262,0.00036,-0.02505,0.00126,0.03087,0.00000,0.07164,1.03029,-0.00170,0.00042
0.2228,0,-0.00267,0.00037,-0.02522,0.00125,0.03111,0.00000,0.07167,1.03030,-0.00170,0.00042
0.2248,0,-0.00272,0.00037,-0.02539,0.00125,0.03135,0.00000,0.07175,1.03030,-0.00170,0.00042
0.2268,0,-0.00277,0.00037,-0.02556,0.00124,0.03158,0.00000,0.07182,1.03032,-0.00170,0.00042
0.2288,0,-0.00282,0.00037,-0.02572,0.00123,0.03182,0.00000,0.07184,1.03029,-0.00170,0.00042
0.2308,0,-0.00288,0.00038,-0.02589,0.00123,0.03205,0.00000,0.07193,1.03031,-0.00170,0.00042
0.2329,0,-0.00293,0.00038,-0.02605,0.00122,0.03228,0.00000,0.07197,1.03027,-0.00170,0.00042
0.2349,0,-0.00298,0.00038,-0.02621,0.00121,0.03251,0.00000,0.07206,1.03027,-0.00170,0.00042
0.2369,0,-0.00303,0.00038,-0.02637,0.00121,0.03274,0.00000,0.07215,1.03031,-0.00170,0.00042
0.2389,0,-0.00309,0.00039,-0.02652,0.00120,0.03297,0.00000,0.07215,1.03028,-0.00170,0.00042
0.2409,0,-0.00314,0.00039,-0.02668,0.00119,0.03319,0.00000,0.07222,1.03028,-0.00170,0.00042
0.2429,0,-0.00319,0.00039,-0.02683,0.00119,0.03342,0.00000,0.07237,1.03029,-0.00170,0.00042
0.2449,0,-0.00325,0.00039,-0.02698,0.00118,0.03364,0.00000,0.07238,1.03029,-0.00170,0.00042
0.2469,0,-0.00330,0.00039,-0.02712,0.00117,0.03386,0.00000,0.07240,1.03029,-0.00170,0.00042
0.2489,0,-0.00335,0.00040,-0.02727,0.00116,0.03408,0.00000,0.07253,1.03028,-0.00170,0.00042
0.2509,0,-0.00341,0.00040,-0.02741,0.00116,0.03430,0.00000,0.07255,1.03028,-0.00170,0.00042
0.2529,0,-0.00346,0.00040,-0.02755,0.00115,0.03452,0.00000,0.07259,1.03028,-0.00170,0.00042
0.2549,0,-0.00352,0.00040,-0.02769,0.00114,0.03474,0.00000,0.07269,1.03026,-0.00170,0.00042
0.2569,0,-0.00358,0.00041,-0.02783,0.00114,0.03496,0.00000,0.07278,1.03029,-0.00170,0.00042
0.2589,0,-0.00363,0.00041,-0.02796,0.00113,0.03517,0.00000,0.07273,1.03026,-0.00170,0.00042
0.2609,0,-0.00369,0.00041,-0.02809,0.00112,0.03539,0.00000,0.07291,1.03027,-0.00170,0.00042
0.2629,0,-0.00374,0.00041,-0.02822,0.00111,0.03560,0.00000,0.07301,1.03027,-0.00170,0.00042
0.2649,0,-0.00380,0.00042,-0.02835,0.00111,0.03581,0.00000,0.07306,1.03025,-0.00170,0.00042
0.2669,0,-0.00386,0.00042,-0.02847,0.00110,0.03602,0.00000,0.07315,1.03028,-0.00170,0.00042
0.2689,0,-0.00391,0.00042,-0.02860,0.00109,0.03623,0.00000,0.07314,1.03029,-0.00170,0.00042
0.2709,0,-0.00397,0.00042,-0.02872,0.00108,0.03643,0.00000,0.07322,1.03027,-0.00170,0.00042
0.2729,0,-0.00403,0.00042,-0.02884,0.00107,0.03664,0.00000,0.07329,1.03025,-0.00170,0.00042
0.2749,0,-0.00409,0.00043,-0.02895,0.00107,0.03684,0.00000,0.07344,1.03026,-0.00170,0.00042
0.2769,0,-0.00414,0.00043,-0.02907,0.00106,0.03705,0.00000,0.07350,1.03026,-0.00170,0.00042
0.2789,0,-0.00420,0.00043,-0.02918,0.00105,0.03725,0.00000,0.07355,1.03025,-0.00170,0.00042
0.2809,0,-0.00426,0.00043,-0.02929,0.00104,0.03745,0.00000,0.07372,1.03031,-0.00170,0.00042
0.2829,0,-0.00432,0.00043,-0.02939,0.00104,0.03765,0.00000,0.07371,1.03028,-0.00170,0.00042
0.2849,0,-0.00438,0.00044,-0.02950,0.00103,0.03785,0.00000,0.07381,1.03026,-0.00170,0.00042
0.2869,0,-0.00456,0.00020,-0.03007,0.00013,0.03805,0.00000,0.07379,1.03027,-0.00347,0.00006
0.2889,0,-0.00462,0.00020,-0.03016,0.00012,0.03824,0.00000,0.07398,1.03028,-0.00347,0.00006
0.2909,0,-0.00468,0.00020,-0.03026,0.00012,0.03844,0.00000,0.07397,1.03026,-0.00347,0.00006
0.2930,0,-0.00474,0.00020,-0.03035,0.00012,0.03863,0.00000,0.07411,1.03028,-0.00347,0.00006
0.2950,0,-0.00480,0.00020,-0.03045,0.00011,0.03882,0.00000,0.07414,1.03027,-0.00347,0.00006
0.2970,0,-0.00486,0.00020,-0.03053,0.00011,0.03901,0.00000,0.07425,1.03026,-0.00347,0.00006
0.2990,0,-0.00492,0.00020,-0.03062,0.00011,0.03920,0.00000,0.07431,1.03025,-0.00347,0.00006
0.3010,0,-0.00498,0.00020,-0.03070,0.00010,0.03939,0.00000,0.07436,1.03029,-0.00347,0.00006
0.3030,0,-0.00504,0.00020,-0.03079,0.00010,0.03957,0.00000,0.07449,1.03027,-0.00347,0.00006
0.3050,0,-0.00510,0.00020,-0.03086,0.00009,0.03976,0.00000,0.07451,1.03026,-0.00347,0.00006
0.3070,0,-0.00517,0.00020,-0.03094,0.00009,0.03994,0.00000,0.07461,1.03028,-0.00347,0.00006
0.3090,0,-0.00523,0.00020,-0.03101,0.00009,0.04012,0.00000,0.07469,1.03030,-0.00347,0.00006
0.3110,0,-0.00529,0.00020,-0.03108,0.00008,0.04030,0.00000,0.07475,1.03032,-0.00347,0.00006
0.3130,0,-0.00535,0.00020,-0.03115,0.00008,0.04048,0.00000,0.07488,1.03029,-0.00347,0.00006
0.3150,0,-0.00541,0.00020,-0.03122,0.00008,0.04065,0.00000,0.07491,1.03030,-0.00347,0.00006
0.3170,0,-0.00548,0.00020,-0.03128,0.00007,0.04083,0.00000,0.07501,1.03031,-0.00347,0.00006
0.3190,0,-0.00554,0.00020,-0.03134,0.00007,0.04100,0.00000,0.07515,1.03027,-0.00347,0.00006
0.3210,0,-0.00560,0.00020,-0.03140,0.00006,0.04117,0.00000,0.07519,1.03029,-0.00347,0.00006
0.3230,0,-0.00567,0.00020,-0.03146,0.00006,0.04134,0.00000,0.07527,1.03030,-0.00347,0.00006
0.3250,0,-0.00573,0.00020,-0.03151,0.00006,0.04151,0.00000,0.07539,1.03034,-0.00347,0.00006
0.3270,0,-0.00579,0.00020,-0.03156,0.00005,0.04168,0.00000,0.07546,1.03029,-0.00347,0.00006
0.3290,0,-0.00585,0.00020,-0.03161,0.00005,0.04184,0.00000,0.07549,1.03032,-0.00347,0.00006
0.3310,0,-0.00592,0.00020,-0.03165,0.00005,0.04201,0.00000,0.07567,1.03034,-0.00347,0.00006
0.3330,0,-0.00598,0.00020,-0.03170,0.00004,0.04217,0.00000,0.07570,1.03032,-0.00347,0.00006
0.3350,0,-0.00604,0.00020,-0.03174,0.00004,0.04233,0.00000,0.07577,1.03033,-0.00347,0.00006
0.3370,0,-0.00611,0.00020,-0.03178,0.00003,0.04249,0.00000,0.07583,1.03031,-0.00347,0.00006
0.3390,0,-0.00617,0.00020,-0.03181,0.00003,0.04265,0.00000,0.07597,1.03030,-0.00347,0.00006
0.3410,0,-0.00624,0.00020,-0.03184,0.00003,0.04281,0.00000,0.07603,1.03030,-0.00347,0.00006
0.3430,0,-0.00630,0.00020,-0.03187,0.00002,0.04296,0.00000,0.07613,1.03030,-0.00347,0.00006
0.3450,0,-0.00636,0.00020,-0.03190,0.00002,0.04312,0.00000,0.07626,1.03033,-0.00347,0.00006
0.3470,0,-0.00643,0.00020,-0.03193,0.00002,0.04327,0.00000,0.07627,1.03035,-0.00347,0.00006
0.3490,0,-0.00649,0.00020,-0.03195,0.00001,0.04342,0.00000,0.07643,1.03033,-0.00347,0.00006
0.3510,0,-0.00660,0.00001,-0.03215,-0.00067,0.04357,0.00000,0.07654,1.03033,-0.00536,-0.00012
0.3530,0,-0.00666,0.00000,-0.03216,-0.00067,0.04371,0.00000,0.07654,1.03033,-0.00536,-0.00012
0.3550,0,-0.00673,0.00000,-0.03218,-0.00067,0.04386,0.00000,0.07667,1.03036,-0.00536,-0.00012
0.3570,0,-0.00679,0.00000,-0.03219,-0.00067,0.04400,0.00000,0.07676,1.03035,-0.00536,-0.00012
0.3590,0,-0.00686,0.00000,-0.03220,-0.00067,0.04415,0.00000,0.07682,1.03036,-0.00536,-0.00012
0.3610,0,-0.00692,-0.00000,-0.03220,-0.00067,0.04429,0.00000,0.07690,1.03036,-0.00536,-0.00012
0.3630,0,-0.00699,-0.00000,-0.03221,-0.00067,0.04443,0.00000,0.07700,1.03036,-0.00536,-0.00012
0.3650,0,-0.00705,-0.00000,-0.03221,-0.00067,0.04456,0.00000,0.07705,1.03038,-0.00536,-0.00012
0.3670,0,-0.00711,-0.00001,-0.03220,-0.00067,0.04470,0.00000,0.07718,1.03036,-0.00536,-0.00012
0.3690,0,-0.00718,-0.00001,-0.03220,-0.00067,0.04483,0.00000,0.07734,1.03039,-0.00536,-0.00012
0.3710,0,-0.00724,-0.00001,-0.03219,-0.00067,0.04497,0.00000,0.07740,1.03039,-0.00536,-0.00012
0.3730,0,-0.00731,-0.00001,-0.03218,-0.00067,0.04510,0.00000,0.07745,1.03038,-0.00536,-0.00012
0.3750,0,-0.00737,-0.00001,-0.03217,-0.00067,0.04523,0.00000,0.07755,1.03040,-0.00536,-0.00012
0.3770,0,-0.00744,-0.00001,-0.03215,-0.00067,0.04535,0.00000,0.07759,1.03038,-0.00536,-0.00012
0.3790,0,-0.00750,-0.00001,-0.03213,-0.00067,0.04548,0.00000,0.07774,1.03042,-0.00536,-0.00012
0.3810,0,-0.00756,-0.00001,-0.03211,-0.00067,0.04560,0.00000,0.07787,1.03040,-0.00536,-0.00012
0.3830,0,-0.00763,-0.00002,-0.03209,-0.00067,0.04573,0.00000,0.07797,1.03039,-0.00536,-0.00012
0.3850,0,-0.00769,-0.00002,-0.03206,-0.00067,0.04585,0.00000,0.07802,1.03040,-0.00536,-0.00012
0.3870,0,-0.00776,-0.00002,-0.03203,-0.00067,0.04597,0.00000,0.07807,1.03040,-0.00536,-0.00012
0.3890,0,-0.00782,-0.00002,-0.03200,-0.00067,0.04609,0.00000,0.07823,1.03041,-0.00536,-0.00012
0.3910,0,-0.00788,-0.00002,-0.03197,-0.00067,0.04620,0.00000,0.07832,1.03039,-0.00536,-0.00012
0.3930,0,-0.00795,-0.00002,-0.03193,-0.00067,0.04632,0.00000,0.07840,1.03039,-0.00536,-0.00012
0.3950,0,-0.00801,-0.00002,-0.03189,-0.00067,0.04643,0.00000,0.07849,1.03040,-0.00536,-0.00012
0.3970,0,-0.00808,-0.00003,-0.03185,-0.00067,0.04654,0.00000,0.07858,1.03041,-0.00536,-0.00012
0.3990,0,-0.00814,-0.00003,-0.03180,-0.00066,0.04665,0.00000,0.07866,1.03042,-0.00536,-0.00012
0.4010,0,-0.00820,-0.00003,-0.03175,-0.00066,0.04676,0.00000,0.07874,1.03042,-0.00536,-0.00012
0.4030,0,-0.00827,-0.00003,-0.03170,-0.00066,0.04686,0.00000,0.07891,1.03043,-0.00536,-0.00012
0.4050,0,-0.00833,-0.00003,-0.03165,-0.00066,0.04697,0.00000,0.07894,1.03044,-0.00536,-0.00012
0.4070,0,-0.00839,-0.00003,-0.03159,-0.00066,0.04707,0.00000,0.07906,1.03043,-0.00536,-0.00012
0.4090,0,-0.00846,-0.00003,-0.03154,-0.00066,0.04717,0.00000,0.07908,1.03044,-0.00536,-0.00012
0.4110,0,-0.00852,-0.00003,-0.03147,-0.00066,0.04727,0.00000,0.07927,1.03045,-0.00536,-0.00012
0.4131,0,-0.00858,-0.00004,-0.03141,-0.00066,0.04737,0.00000,0.07932,1.03044,-0.00536,-0.00012
0.4151,0,-0.00865,-0.00004,-0.03134,-0.00066,0.04746,0.00000,0.07947,1.03047,-0.00536,-0.00012
0.4171,0,-0.00862,-0.00012,-0.03101,-0.00095,0.04756,0.00000,0.07961,1.03044,-0.00735,-0.00017
0.4191,0,-0.00868,-0.00013,-0.03094,-0.00095,0.04765,0.00000,0.07961,1.03044,-0.00735,-0.00017
0.4211,0,-0.00874,-0.00013,-0.03086,-0.00094,0.04774,0.00000,0.07976,1.03046,-0.00735,-0.00017
0.4231,0,-0.00881,-0.00013,-0.03079,-0.00094,0.04783,0.00000,0.07981,1.03049,-0.00735,-0.00017
0.4251,0,-0.00887,-0.00013,-0.03071,-0.00094,0.04792,0.00000,0.07990,1.03046,-0.00735,-0.00017
0.4271,0,-0.00893,-0.00013,-0.03063,-0.00094,0.04800,0.00000,0.08000,1.03048,-0.00735,-0.00017
0.4291,0,-0.00899,-0.00014,-0.03054,-0.00093,0.04809,0.00000,0.08015,1.03050,-0.00735,-0.00017
0.4311,0,-0.00905,-0.00014,-0.03046,-0.00093,0.04817,0.00000,0.08022,1.03048,-0.00735,-0.00017
0.4331,0,-0.00911,-0.00014,-0.03036,-0.00093,0.04825,0.00000,0.08026,1.03049,-0.00735,-0.00017
0.4351,0,-0.00917,-0.00014,-0.03027,-0.00093,0.04833,0.00000,0.08045,1.03046,-0.00735,-0.00017
0.4371,0,-0.00923,-0.00014,-0.03018,-0.00092,0.04840,0.00000,0.08054,1.03049,-0.00735,-0.00017
0.4391,0,-0.00929,-0.00014,-0.03008,-0.00092,0.04848,0.00000,0.08060,1.03050,-0.00735,-0.00017
0.4411,0,-0.00935,-0.00015,-0.02998,-0.00092,0.04855,0.00000,0.08071,1.03048,-0.00735,-0.00017
0.4431,0,-0.00941,-0.00015,-0.02987,-0.00092,0.04862,0.00000,0.08077,1.03047,-0.00735,-0.00017
0.4451,0,-0.00947,-0.00015,-0.02977,-0.00091,0.04869,0.00000,0.08087,1.03048,-0.00735,-0.00017
0.4471,0,-0.00953,-0.00015,-0.02966,-0.00091,0.04876,0.00000,0.08103,1.03050,-0.00735,-0.00017
0.4491,0,-0.00959,-0.00015,-0.02955,-0.00091,0.04883,0.00000,0.08107,1.03048,-0.00735,-0.00017
0.4511,0,-0.00965,-0.00016,-0.02943,-0.00091,0.04889,0.00000,0.08118,1.03052,-0.00735,-0.00017
0.4531,0,-0.00971,-0.00016,-0.02931,-0.00090,0.04895,0.00000,0.08127,1.03048,-0.00735,-0.00017
0.4551,0,-0.00977,-0.00016,-0.02919,-0.00090,0.04901,0.00000,0.08135,1.03051,-0.00735,-0.00017
