t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y
0.1303,-0.39760,-0.00717,-0.00010,-0.00113,0.01023,0.02060,0.07552,-0.00901,-0.00016,-0.00063,-0.00535,-0.01021,-0.02083,0.07560,0.82576,0,-0.00134,-0.00284
0.1324,-0.39760,-0.00717,-0.00008,-0.00109,0.00968,0.02029,0.07552,-0.00915,-0.00016,-0.00054,-0.00516,-0.00960,-0.02042,0.07556,0.82574,0,-0.00134,-0.00284
0.1344,-0.39760,-0.00717,-0.00006,-0.00105,0.00916,0.01995,0.07552,-0.00929,-0.00017,-0.00045,-0.00497,-0.00902,-0.01997,0.07556,0.82568,0,-0.00134,-0.00284
0.1364,-0.39760,-0.00717,-0.00004,-0.00101,0.00867,0.01958,0.07552,-0.00943,-0.00017,-0.00038,-0.00478,-0.00848,-0.01949,0.07555,0.82564,0,-0.00134,-0.00284
0.1384,-0.39760,-0.00717,-0.00002,-0.00097,0.00821,0.01919,0.07552,-0.00956,-0.00017,-0.00030,-0.00460,-0.00797,-0.01898,0.07553,0.82558,0,-0.00134,-0.00284
0.1404,-0.39760,-0.00717,-0.00001,-0.00093,0.00777,0.01877,0.07552,-0.00970,-0.00017,-0.00023,-0.00442,-0.00749,-0.01843,0.07554,0.82556,0,-0.00134,-0.00284
0.1424,-0.39760,-0.00717,0.00001,-0.00090,0.00736,0.01832,0.07552,-0.00984,-0.00018,-0.00017,-0.00425,-0.00704,-0.01786,0.07552,0.82553,0,-0.00134,-0.00284
0.1444,-0.39760,-0.00717,0.00002,-0.00086,0.00697,0.01784,0.07552,-0.00998,-0.00018,-0.00011,-0.00408,-0.00662,-0.01725,0.07544,0.82545,0,-0.00134,-0.00284
0.1464,-0.39760,-0.00717,0.00004,-0.00083,0.00662,0.01733,0.07552,-0.01012,-0.00018,-0.00005,-0.00391,-0.00624,-0.01661,0.07545,0.82544,0,-0.00134,-0.00284
0.1484,-0.39760,-0.00717,0.00005,-0.00079,0.00629,0.01680,0.07552,-0.01026,-0.00018,0.00001,-0.00375,-0.00589,-0.01594,0.07544,0.82541,0,-0.00134,-0.00284
0.1504,-0.39760,-0.00717,0.00006,-0.00076,0.00599,0.01624,0.07552,-0.01040,-0.00019,0.00006,-0.00359,-0.00557,-0.01523,0.07547,0.82537,0,-0.00134,-0.00284
0.1524,-0.39760,-0.00717,0.00007,-0.00073,0.00571,0.01565,0.07552,-0.01053,-0.00019,0.00011,-0.00344,-0.00528,-0.01450,0.07544,0.82533,0,-0.00134,-0.00284
0.1544,-0.39504,-0.00801,-0.00380,-0.00214,-0.01807,0.00680,0.07397,-0.01067,-0.00019,-0.01745,-0.01037,-0.00502,-0.01373,0.07543,0.82532,0,-0.00323,-0.00257
0.1564,-0.39504,-0.00801,-0.00384,-0.00213,-0.01822,0.00618,0.07397,-0.01081,-0.00019,-0.01763,-0.01031,-0.00480,-0.01293,0.07542,0.82526,0,-0.00323,-0.00257
0.1584,-0.39504,-0.00801,-0.00387,-0.00212,-0.01835,0.00553,0.07397,-0.01095,-0.00020,-0.01781,-0.01026,-0.00461,-0.01210,0.07536,0.82522,0,-0.00323,-0.00257
0.1604,-0.39504,-0.00801,-0.00391,-0.00211,-0.01845,0.00485,0.07397,-0.01109,-0.00020,-0.01799,-0.01021,-0.00445,-0.01123,0.07538,0.82519,0,-0.00323,-0.00257
0.1624,-0.39504,-0.00801,-0.00395,-0.00210,-0.01852,0.00415,0.07397,-0.01123,-0.00020,-0.01817,-0.01017,-0.00432,-0.01037,0.07536,0.82516,0,-0.00323,-0.00257
0.1644,-0.39504,-0.00801,-0.00399,-0.00209,-0.01856,0.00345,0.07397,-0.01137,-0.00020,-0.01835,-0.01013,-0.00422,-0.00954,0.07536,0.82515,0,-0.00323,-0.00257
0.1664,-0.39504,-0.00801,-0.00402,-0.00208,-0.01857,0.00277,0.07397,-0.01150,-0.00021,-0.01854,-0.01010,-0.00416,-0.00874,0.07535,0.82512,0,-0.00323,-0.00257
0.1684,-0.39504,-0.00801,-0.00406,-0.00208,-0.01856,0.00213,0.07397,-0.01164,-0.00021,-0.01872,-0.01008,-0.00413,-0.00797,0.07533,0.82507,0,-0.00323,-0.00257
0.1704,-0.39504,-0.00801,-0.00410,-0.00207,-0.01852,0.00150,0.07397,-0.01178,-0.00021,-0.01890,-0.01006,-0.00413,-0.00724,0.07532,0.82505,0,-0.00323,-0.00257
0.1724,-0.39504,-0.00801,-0.00413,-0.00207,-0.01845,0.00091,0.07397,-0.01192,-0.00021,-0.01908,-0.01005,-0.00416,-0.00654,0.07534,0.82503,0,-0.00323,-0.00257
0.1744,-0.39504,-0.00801,-0.00417,-0.00207,-0.01835,0.00035,0.07397,-0.01206,-0.00022,-0.01926,-0.01004,-0.00422,-0.00587,0.07537,0.82503,0,-0.00323,-0.00257
0.1764,-0.39504,-0.00801,-0.00421,-0.00207,-0.01823,-0.00019,0.07397,-0.01220,-0.00022,-0.01944,-0.01004,-0.00432,-0.00523,0.07529,0.82498,0,-0.00323,-0.00257
0.1784,-0.39504,-0.00801,-0.00424,-0.00207,-0.01807,-0.00070,0.07397,-0.01233,-0.00022,-0.01962,-0.01005,-0.00445,-0.00462,0.07529,0.82497,0,-0.00323,-0.00257
0.1804,-0.39504,-0.00801,-0.00428,-0.00207,-0.01789,-0.00119,0.07397,-0.01247,-0.00022,-0.01980,-0.01006,-0.00461,-0.00405,0.07527,0.82496,0,-0.00323,-0.00257
0.1825,-0.39504,-0.00801,-0.00432,-0.00208,-0.01768,-0.00164,0.07397,-0.01261,-0.00023,-0.01998,-0.01007,-0.00480,-0.00350,0.07530,0.82494,0,-0.00323,-0.00257
0.1845,-0.39504,-0.00801,-0.00435,-0.00208,-0.01745,-0.00207,0.07397,-0.01275,-0.00023,-0.02015,-0.01009,-0.00502,-0.00299,0.07526,0.82493,0,-0.00323,-0.00257
0.1865,-0.39504,-0.00801,-0.00439,-0.00208,-0.01718,-0.00247,0.07397,-0.01289,-0.00023,-0.02032,-0.01011,-0.00528,-0.00251,0.07521,0.82489,0,-0.00323,-0.00257
0.1885,-0.39504,-0.00801,-0.00442,-0.00209,-0.01689,-0.00285,0.07397,-0.01303,-0.00023,-0.02049,-0.01014,-0.00557,-0.00207,0.07526,0.82492,0,-0.00323,-0.00257
0.1905,-0.39504,-0.00801,-0.00445,-0.00210,-0.01657,-0.00319,0.07397,-0.01316,-0.00024,-0.02066,-0.01016,-0.00589,-0.00165,0.07524,0.82490,0,-0.00323,-0.00257
0.1925,-0.39504,-0.00801,-0.00449,-0.00210,-0.01622,-0.00351,0.07397,-0.01330,-0.00024,-0.02082,-0.01020,-0.00624,-0.00127,0.07522,0.82488,0,-0.00323,-0.00257
0.1945,-0.39504,-0.00801,-0.00452,-0.00211,-0.01584,-0.00380,0.07397,-0.01344,-0.00024,-0.02098,-0.01023,-0.00662,-0.00092,0.07518,0.82491,0,-0.00323,-0.00257
0.1965,-0.39504,-0.00801,-0.00455,-0.00212,-0.01544,-0.00407,0.07397,-0.01358,-0.00024,-0.02114,-0.01027,-0.00704,-0.00060,0.07519,0.82488,0,-0.00323,-0.00257
0.1985,-0.39504,-0.00801,-0.00458,-0.00213,-0.01500,-0.00431,0.07397,-0.01372,-0.00025,-0.02129,-0.01031,-0.00749,-0.00032,0.07517,0.82491,0,-0.00323,-0.00257
0.2005,-0.39504,-0.00801,-0.00461,-0.00213,-0.01454,-0.00451,0.07397,-0.01386,-0.00025,-0.02144,-0.01035,-0.00797,-0.00006,0.07518,0.82487,0,-0.00323,-0.00257
0.2025,-0.39504,-0.00801,-0.00464,-0.00214,-0.01405,-0.00470,0.07397,-0.01400,-0.00025,-0.02158,-0.01039,-0.00848,0.00016,0.07512,0.82485,0,-0.00323,-0.00257
0.2045,-0.39504,-0.00801,-0.00466,-0.00215,-0.01354,-0.00485,0.07397,-0.01413,-0.00025,-0.02172,-0.01044,-0.00902,0.00035,0.07511,0.82489,0,-0.00323,-0.00257
0.2065,-0.39504,-0.00801,-0.00469,-0.00216,-0.01300,-0.00498,0.07397,-0.01427,-0.00026,-0.02185,-0.01049,-0.00960,0.00051,0.07511,0.82491,0,-0.00323,-0.00257
0.2085,-0.39072,-0.00903,-0.00641,-0.00040,-0.02157,0.00348,0.05954,-0.01441,-0.00026,-0.02867,-0.00246,-0.01021,0.00064,0.07510,0.82490,0,-0.00591,-0.00008
0.2105,-0.39072,-0.00903,-0.00645,-0.00039,-0.02094,0.00338,0.05954,-0.01455,-0.00026,-0.02888,-0.00242,-0.01085,0.00073,0.07509,0.82489,0,-0.00591,-0.00008
0.2125,-0.39072,-0.00903,-0.00649,-0.00039,-0.02028,0.00330,0.05954,-0.01469,-0.00026,-0.02908,-0.00239,-0.01152,0.00080,0.07498,0.82487,0,-0.00591,-0.00008
0.2145,-0.39072,-0.00903,-0.00653,-0.00038,-0.01960,0.00326,0.05954,-0.01483,-0.00027,-0.02928,-0.00236,-0.01222,0.00083,0.07500,0.82489,0,-0.00591,-0.00008
0.2165,-0.39072,-0.00903,-0.00657,-0.00037,-0.01889,0.00324,0.05954,-0.01497,-0.00027,-0.02947,-0.00233,-0.01296,0.00082,0.07498,0.82489,0,-0.00591,-0.00008
0.2185,-0.39072,-0.00903,-0.00660,-0.00037,-0.01815,0.00324,0.05954,-0.01510,-0.00027,-0.02965,-0.00230,-0.01373,0.00079,0.07489,0.82492,0,-0.00591,-0.00008
0.2205,-0.39072,-0.00903,-0.00664,-0.00036,-0.01738,0.00328,0.05954,-0.01524,-0.00027,-0.02983,-0.00227,-0.01453,0.00073,0.07493,0.82495,0,-0.00591,-0.00008
0.2225,-0.39072,-0.00903,-0.00667,-0.00035,-0.01658,0.00334,0.05954,-0.01538,-0.00028,-0.03000,-0.00224,-0.01536,0.00063,0.07486,0.82487,0,-0.00591,-0.00008
0.2246,-0.39072,-0.00903,-0.00671,-0.00035,-0.01576,0.00343,0.05954,-0.01552,-0.00028,-0.03016,-0.00221,-0.01622,0.00050,0.07483,0.82489,0,-0.00591,-0.00008
0.2266,-0.39072,-0.00903,-0.00674,-0.00034,-0.01491,0.00355,0.05954,-0.01566,-0.00028,-0.03032,-0.00217,-0.01712,0.00034,0.07482,0.82493,0,-0.00591,-0.00008
0.2286,-0.39072,-0.00903,-0.00677,-0.00033,-0.01403,0.00369,0.05954,-0.01580,-0.00028,-0.03046,-0.00214,-0.01805,0.00014,0.07477,0.82492,0,-0.00591,-0.00008
0.2306,-0.39072,-0.00903,-0.00679,-0.00032,-0.01312,0.00386,0.05954,-0.01594,-0.00029,-0.03060,-0.00210,-0.01901,-0.00008,0.07476,0.82491,0,-0.00591,-0.00008
0.2326,-0.39072,-0.00903,-0.00682,-0.00032,-0.01219,0.00406,0.05954,-0.01608,-0.00029,-0.03073,-0.00207,-0.02000,-0.00034,0.07469,0.82491,0,-0.00591,-0.00008
0.2346,-0.39072,-0.00903,-0.00684,-0.00031,-0.01122,0.00428,0.05954,-0.01621,-0.00029,-0.03085,-0.00203,-0.02102,-0.00063,0.07470,0.82492,0,-0.00591,-0.00008
0.2366,-0.39072,-0.00903,-0.00686,-0.00030,-0.01023,0.00453,0.05954,-0.01635,-0.00029,-0.03096,-0.00199,-0.02208,-0.00095,0.07463,0.82495,0,-0.00591,-0.00008
0.2386,-0.39072,-0.00903,-0.00688,-0.00029,-0.00921,0.00481,0.05954,-0.01649,-0.00030,-0.03106,-0.00194,-0.02317,-0.00130,0.07466,0.82495,0,-0.00591,-0.00008
0.2406,-0.39072,-0.00903,-0.00690,-0.00028,-0.00817,0.00512,0.05954,-0.01663,-0.00030,-0.03115,-0.00190,-0.02429,-0.00169,0.07457,0.82495,0,-0.00591,-0.00008
0.2426,-0.39072,-0.00903,-0.00692,-0.00027,-0.00710,0.00545,0.05954,-0.01677,-0.00030,-0.03124,-0.00185,-0.02544,-0.00211,0.07457,0.82489,0,-0.00591,-0.00008
0.2446,-0.39072,-0.00903,-0.00693,-0.00026,-0.00599,0.00582,0.05954,-0.01691,-0.00030,-0.03131,-0.00179,-0.02662,-0.00249,0.07446,0.82493,0,-0.00591,-0.00008
0.2466,-0.39072,-0.00903,-0.00694,-0.00025,-0.00487,0.00615,0.05954,-0.01704,-0.00031,-0.03137,-0.00174,-0.02784,-0.00285,0.07447,0.82492,0,-0.00591,-0.00008
0.2486,-0.39072,-0.00903,-0.00695,-0.00023,-0.00371,0.00646,0.05954,-0.01718,-0.00031,-0.03142,-0.00168,-0.02909,-0.00317,0.07438,0.82486,0,-0.00591,-0.00008
0.2506,-0.39072,-0.00903,-0.00695,-0.00022,-0.00253,0.00673,0.05954,-0.01732,-0.00031,-0.03146,-0.00161,-0.03037,-0.00346,0.07438,0.82489,0,-0.00591,-0.00008
0.2526,-0.39072,-0.00903,-0.00696,-0.00021,-0.00132,0.00698,0.05954,-0.01746,-0.00031,-0.03149,-0.00155,-0.03168,-0.00371,0.07427,0.82488,0,-0.00591,-0.00008
0.2546,-0.39072,-0.00903,-0.00696,-0.00019,-0.00008,0.00721,0.05954,-0.01760,-0.00032,-0.03151,-0.00148,-0.03302,-0.00394,0.07425,0.82491,0,-0.00591,-0.00008
0.2566,-0.39072,-0.00903,-0.00696,-0.00018,0.00119,0.00740,0.05954,-0.01774,-0.00032,-0.03151,-0.00141,-0.03440,-0.00413,0.07418,0.82487,0,-0.00591,-0.00008
0.2586,-0.39072,-0.00903,-0.00695,-0.00016,0.00248,0.00757,0.05954,-0.01787,-0.00032,-0.03151,-0.00134,-0.03581,-0.00429,0.07411,0.82485,0,-0.00591,-0.00008
0.2606,-0.39072,-0.00903,-0.00695,-0.00015,0.00380,0.00771,0.05954,-0.01801,-0.00032,-0.03149,-0.00127,-0.03725,-0.00442,0.07397,0.82480,0,-0.00591,-0.00008
0.2626,-0.38930,-0.01009,-0.00727,0.00107,0.00312,0.01328,0.05958,-0.01815,-0.00033,-0.03262,0.00417,-0.03872,-0.00452,0.07400,0.82482,0,-0.00712,0.00130
