t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y
0.0000,-0.40990,-0.00568,-0.00438,0.00493,0.00000,0.00000,0.52262,-0.00000,-0.00000,0.00000,0.00000,-0.00000,-0.00000,0.10455,0.84778,0,-0.00438,0.00493
0.0020,-0.40990,-0.00568,-0.00438,0.00493,0.00008,-0.00008,0.52262,-0.00014,-0.00000,0.00000,0.00000,-0.00013,-0.00000,0.10457,0.84777,0,-0.00438,0.00493
0.0040,-0.40990,-0.00568,-0.00438,0.00492,0.00026,-0.00016,0.52262,-0.00028,-0.00000,0.00000,0.00000,-0.00028,-0.00000,0.10457,0.84777,0,-0.00438,0.00493
0.0060,-0.40990,-0.00568,-0.00437,0.00492,0.00046,-0.00024,0.52262,-0.00042,-0.00001,0.00000,0.00000,-0.00042,-0.00001,0.10453,0.84781,0,-0.00438,0.00493
0.0080,-0.40990,-0.00568,-0.00437,0.00492,0.00065,-0.00033,0.52262,-0.00056,-0.00001,0.00000,0.00000,-0.00056,-0.00001,0.10454,0.84783,0,-0.00438,0.00493
0.0100,-0.40990,-0.00568,-0.00437,0.00492,0.00084,-0.00041,0.52262,-0.00069,-0.00001,0.00000,0.00000,-0.00069,-0.00001,0.10453,0.84780,0,-0.00438,0.00493
0.0120,-0.40990,-0.00568,-0.00437,0.00492,0.00103,-0.00049,0.52262,-0.00083,-0.00001,0.00000,0.00000,-0.00083,-0.00001,0.10455,0.84781,0,-0.00438,0.00493
0.0141,-0.40990,-0.00568,-0.00437,0.00492,0.00123,-0.00057,0.52262,-0.00097,-0.00001,0.00000,0.00000,-0.00097,-0.00001,0.10458,0.84780,0,-0.00438,0.00493
0.0161,-0.40990,-0.00568,-0.00437,0.00492,0.00142,-0.00065,0.52262,-0.00111,-0.00002,0.00000,0.00000,-0.00111,-0.00002,0.10457,0.84779,0,-0.00438,0.00493
0.0181,-0.40990,-0.00568,-0.00436,0.00492,0.00161,-0.00073,0.52262,-0.00125,-0.00002,0.00000,0.00000,-0.00125,-0.00002,0.10453,0.84778,0,-0.00438,0.00493
0.0201,-0.40990,-0.00568,-0.00436,0.00492,0.00180,-0.00081,0.52262,-0.00139,-0.00002,0.00000,0.00000,-0.00139,-0.00002,0.10449,0.84777,0,-0.00438,0.00493
0.0221,-0.40990,-0.00568,-0.00436,0.00492,0.00199,-0.00089,0.52262,-0.00152,-0.00002,0.00000,0.00000,-0.00152,-0.00002,0.10450,0.84778,0,-0.00438,0.00493
0.0241,-0.40990,-0.00568,-0.00435,0.00491,0.00218,-0.00097,0.52262,-0.00166,-0.00002,0.00000,0.00000,-0.00166,-0.00002,0.10449,0.84780,0,-0.00438,0.00493
0.0261,-0.40990,-0.00568,-0.00435,0.00491,0.00237,-0.00105,0.52262,-0.00180,-0.00002,0.00000,0.00000,-0.00180,-0.00002,0.10451,0.84780,0,-0.00438,0.00493
0.0281,-0.40990,-0.00568,-0.00434,0.00491,0.00256,-0.00113,0.52262,-0.00194,-0.00003,0.00000,0.00000,-0.00194,-0.00003,0.10446,0.84779,0,-0.00438,0.00493
0.0301,-0.40990,-0.00568,-0.00434,0.00491,0.00276,-0.00121,0.52262,-0.00208,-0.00003,0.00000,0.00000,-0.00208,-0.00003,0.10456,0.84779,0,-0.00438,0.00493
0.0321,-0.40990,-0.00568,-0.00433,0.00490,0.00295,-0.00129,0.52262,-0.00222,-0.00003,0.00000,0.00000,-0.00222,-0.00003,0.10454,0.84775,0,-0.00438,0.00493
0.0341,-0.40990,-0.00568,-0.00432,0.00490,0.00314,-0.00138,0.52262,-0.00236,-0.00003,0.00000,0.00000,-0.00236,-0.00003,0.10451,0.84778,0,-0.00438,0.00493
0.0361,-0.40990,-0.00568,-0.00432,0.00490,0.00333,-0.00146,0.52262,-0.00249,-0.00003,0.00000,0.00000,-0.00249,-0.00003,0.10452,0.84778,0,-0.00438,0.00493
0.0381,-0.40990,-0.00568,-0.00431,0.00490,0.00352,-0.00154,0.52262,-0.00263,-0.00004,0.00000,0.00000,-0.00263,-0.00004,0.10450,0.84779,0,-0.00438,0.00493
0.0401,-0.40990,-0.00568,-0.00430,0.00489,0.00371,-0.00162,0.52262,-0.00277,-0.00004,0.00000,0.00000,-0.00277,-0.00004,0.10451,0.84779,0,-0.00438,0.00493
0.0421,-0.40990,-0.00568,-0.00430,0.00489,0.00390,-0.00170,0.52262,-0.00291,-0.00004,0.00000,0.00000,-0.00291,-0.00004,0.10453,0.84780,0,-0.00438,0.00493
0.0441,-0.40990,-0.00568,-0.00429,0.00489,0.00409,-0.00178,0.52262,-0.00305,-0.00004,0.00000,0.00000,-0.00305,-0.00004,0.10452,0.84780,0,-0.00438,0.00493
0.0461,-0.40990,-0.00568,-0.00428,0.00488,0.00428,-0.00186,0.52262,-0.00319,-0.00004,0.00000,0.00000,-0.00319,-0.00004,0.10450,0.84775,0,-0.00438,0.00493
0.0481,-0.40990,-0.00568,-0.00427,0.00488,0.00447,-0.00194,0.52262,-0.00332,-0.00005,0.00000,0.00000,-0.00332,-0.00005,0.10452,0.84779,0,-0.00438,0.00493
0.0501,-0.40990,-0.00568,-0.00426,0.00487,0.00466,-0.00202,0.52262,-0.00346,-0.00005,0.00000,0.00000,-0.00346,-0.00005,0.10449,0.84778,0,-0.00438,0.00493
0.0521,-0.40990,-0.00568,-0.00425,0.00487,0.00485,-0.00210,0.52262,-0.00360,-0.00005,0.00000,0.00000,-0.00360,-0.00005,0.10446,0.84776,0,-0.00438,0.00493
0.0541,-0.40990,-0.00568,-0.00424,0.00487,0.00504,-0.00218,0.52262,-0.00374,-0.00005,0.00000,0.00000,-0.00374,-0.00005,0.10450,0.84779,0,-0.00438,0.00493
0.0561,-0.40990,-0.00568,-0.00423,0.00486,0.00523,-0.00226,0.52262,-0.00388,-0.00005,0.00000,0.00000,-0.00388,-0.00005,0.10444,0.84778,0,-0.00438,0.00493
0.0581,-0.40990,-0.00568,-0.00422,0.00486,0.00542,-0.00234,0.52262,-0.00402,-0.00006,0.00000,0.00000,-0.00402,-0.00006,0.10449,0.84781,0,-0.00438,0.00493
0.0601,-0.40990,-0.00568,-0.00421,0.00485,0.00560,-0.00242,0.52262,-0.00415,-0.00006,0.00000,0.00000,-0.00415,-0.00006,0.10443,0.84778,0,-0.00438,0.00493
0.0621,-0.40990,-0.00568,-0.00420,0.00485,0.00579,-0.00250,0.52262,-0.00429,-0.00006,0.00000,0.00000,-0.00429,-0.00006,0.10440,0.84778,0,-0.00438,0.00493
0.0641,-0.40990,-0.00568,-0.00419,0.00484,0.00598,-0.00258,0.52262,-0.00443,-0.00006,0.00000,0.00000,-0.00443,-0.00006,0.10442,0.84775,0,-0.00438,0.00493
0.0661,-0.40990,-0.00568,-0.00418,0.00484,0.00617,-0.00266,0.52262,-0.00457,-0.00006,0.00000,0.00000,-0.00457,-0.00006,0.10443,0.84779,0,-0.00438,0.00493
0.0681,-0.40990,-0.00568,-0.00416,0.00483,0.00636,-0.00273,0.52262,-0.00471,-0.00007,0.00000,0.00000,-0.00471,-0.00007,0.10445,0.84780,0,-0.00438,0.00493
0.0701,-0.40990,-0.00568,-0.00415,0.00483,0.00655,-0.00281,0.52262,-0.00485,-0.00007,0.00000,0.00000,-0.00485,-0.00007,0.10445,0.84779,0,-0.00438,0.00493
0.0721,-0.40990,-0.00568,-0.00414,0.00482,0.00673,-0.00289,0.52262,-0.00499,-0.00007,0.00000,0.00000,-0.00499,-0.00007,0.10442,0.84780,0,-0.00438,0.00493
0.0741,-0.40990,-0.00568,-0.00412,0.00481,0.00692,-0.00297,0.52262,-0.00512,-0.00007,0.00000,0.00000,-0.00512,-0.00007,0.10440,0.84779,0,-0.00438,0.00493
