t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y
0.1303,-0.36046,-0.01691,-0.00045,-0.00407,-0.00989,-0.01308,0.33353,-0.00900,-0.00042,-0.00134,-0.01921,-0.02522,0.00269,0.08268,0.83040,0,0.00285,-0.00393
0.1323,-0.36046,-0.01691,-0.00046,-0.00409,-0.00769,-0.01258,0.33353,-0.00914,-0.00043,-0.00143,-0.01933,-0.02765,0.00205,0.08260,0.83041,0,0.00285,-0.00393
0.1343,-0.36046,-0.01691,-0.00048,-0.00412,-0.00560,-0.01196,0.33353,-0.00927,-0.00043,-0.00150,-0.01945,-0.02995,0.00128,0.08255,0.83041,0,0.00285,-0.00393
0.1363,-0.36046,-0.01691,-0.00049,-0.00414,-0.00363,-0.01124,0.33353,-0.00941,-0.00044,-0.00155,-0.01956,-0.03213,0.00038,0.08255,0.83040,0,0.00285,-0.00393
0.1383,-0.36046,-0.01691,-0.00049,-0.00416,-0.00176,-0.01040,0.33353,-0.00955,-0.00045,-0.00158,-0.01966,-0.03418,-0.00064,0.08248,0.83042,0,0.00285,-0.00393
0.1403,-0.36046,-0.01691,-0.00049,-0.00418,0.00000,-0.00946,0.33353,-0.00969,-0.00045,-0.00160,-0.01975,-0.03610,-0.00179,0.08243,0.83043,0,0.00285,-0.00393
0.1424,-0.36046,-0.01691,-0.00049,-0.00420,0.00165,-0.00840,0.33353,-0.00983,-0.00046,-0.00159,-0.01984,-0.03789,-0.00307,0.08238,0.83046,0,0.00285,-0.00393
0.1444,-0.36046,-0.01691,-0.00049,-0.00422,0.00319,-0.00724,0.33353,-0.00997,-0.00047,-0.00158,-0.01991,-0.03955,-0.00448,0.08229,0.83045,0,0.00285,-0.00393
0.1464,-0.36046,-0.01691,-0.00048,-0.00423,0.00462,-0.00596,0.33353,-0.01011,-0.00047,-0.00155,-0.01997,-0.04109,-0.00602,0.08222,0.83044,0,0.00285,-0.00393
0.1484,-0.36046,-0.01691,-0.00047,-0.00424,0.00594,-0.00458,0.33353,-0.01024,-0.00048,-0.00150,-0.02002,-0.04250,-0.00768,0.08220,0.83045,0,0.00285,-0.00393
0.1504,-0.36046,-0.01691,-0.00046,-0.00425,0.00715,-0.00308,0.33353,-0.01038,-0.00049,-0.00145,-0.02006,-0.04378,-0.00947,0.08217,0.83040,0,0.00285,-0.00393
0.1524,-0.36046,-0.01691,-0.00044,-0.00425,0.00825,-0.00148,0.33353,-0.01052,-0.00049,-0.00138,-0.02008,-0.04493,-0.01139,0.08207,0.83039,0,0.00285,-0.00393
0.1544,-0.36046,-0.01691,-0.00042,-0.00425,0.00924,0.00023,0.33353,-0.01066,-0.00050,-0.00130,-0.02009,-0.04595,-0.01344,0.08202,0.83043,0,0.00285,-0.00393
0.1564,-0.36046,-0.01691,-0.00040,-0.00425,0.01013,0.00205,0.33353,-0.01080,-0.00050,-0.00122,-0.02008,-0.04685,-0.01562,0.08191,0.83039,0,0.00285,-0.00393
0.1584,-0.36046,-0.01691,-0.00038,-0.00424,0.01090,0.00398,0.33353,-0.01094,-0.00051,-0.00113,-0.02005,-0.04762,-0.01792,0.08185,0.83038,0,0.00285,-0.00393
0.1604,-0.36046,-0.01691,-0.00036,-0.00423,0.01156,0.00602,0.33353,-0.01107,-0.00052,-0.00103,-0.02000,-0.04826,-0.02035,0.08177,0.83034,0,0.00285,-0.00393
0.1624,-0.36046,-0.01691,-0.00034,-0.00422,0.01211,0.00817,0.33353,-0.01121,-0.00052,-0.00092,-0.01994,-0.04877,-0.02266,0.08165,0.83028,0,0.00285,-0.00393
0.1644,-0.35019,-0.01856,-0.00680,-0.00253,-0.02798,0.01949,0.33033,-0.01135,-0.00053,-0.02839,-0.01243,-0.04915,-0.02483,0.08158,0.83023,0,-0.00594,-0.00252
0.1664,-0.35019,-0.01856,-0.00685,-0.00249,-0.02754,0.02139,0.33033,-0.01149,-0.00054,-0.02866,-0.01224,-0.04941,-0.02688,0.08147,0.83021,0,-0.00594,-0.00252
0.1684,-0.35019,-0.01856,-0.00691,-0.00244,-0.02720,0.02318,0.33033,-0.01163,-0.00054,-0.02893,-0.01203,-0.04954,-0.02880,0.08140,0.83021,0,-0.00594,-0.00252
0.1704,-0.35019,-0.01856,-0.00696,-0.00239,-0.02698,0.02486,0.33033,-0.01177,-0.00055,-0.02919,-0.01180,-0.04954,-0.03059,0.08130,0.83017,0,-0.00594,-0.00252
0.1724,-0.35019,-0.01856,-0.00702,-0.00234,-0.02686,0.02643,0.33033,-0.01190,-0.00056,-0.02945,-0.01156,-0.04941,-0.03226,0.08114,0.83007,0,-0.00594,-0.00252
0.1744,-0.35019,-0.01856,-0.00707,-0.00229,-0.02685,0.02789,0.33033,-0.01204,-0.00056,-0.02972,-0.01130,-0.04915,-0.03379,0.08108,0.83001,0,-0.00594,-0.00252
0.1764,-0.35019,-0.01856,-0.00712,-0.00223,-0.02695,0.02924,0.33033,-0.01218,-0.00057,-0.02998,-0.01103,-0.04877,-0.03520,0.08099,0.82996,0,-0.00594,-0.00252
0.1784,-0.35019,-0.01856,-0.00718,-0.00217,-0.02715,0.03048,0.33033,-0.01232,-0.00058,-0.03024,-0.01075,-0.04826,-0.03648,0.08086,0.82994,0,-0.00594,-0.00252
0.1804,-0.35019,-0.01856,-0.00723,-0.00211,-0.02747,0.03161,0.33033,-0.01246,-0.00058,-0.03051,-0.01046,-0.04762,-0.03763,0.08080,0.82984,0,-0.00594,-0.00252
0.1824,-0.35019,-0.01856,-0.00729,-0.00205,-0.02790,0.03263,0.33033,-0.01260,-0.00059,-0.03078,-0.01015,-0.04685,-0.03866,0.08063,0.82978,0,-0.00594,-0.00252
0.1845,-0.35019,-0.01856,-0.00734,-0.00198,-0.02843,0.03354,0.33033,-0.01274,-0.00060,-0.03105,-0.00984,-0.04595,-0.03955,0.08054,0.82970,0,-0.00594,-0.00252
0.1865,-0.35019,-0.01856,-0.00740,-0.00191,-0.02907,0.03433,0.33033,-0.01288,-0.00060,-0.03133,-0.00952,-0.04493,-0.04032,0.08043,0.82962,0,-0.00594,-0.00252
0.1885,-0.35019,-0.01856,-0.00746,-0.00184,-0.02982,0.03502,0.33033,-0.01302,-0.00061,-0.03161,-0.00919,-0.04403,-0.04096,0.08035,0.82952,0,-0.00594,-0.00252
0.1905,-0.35019,-0.01856,-0.00752,-0.00177,-0.03046,0.03560,0.33033,-0.01315,-0.00061,-0.03191,-0.00886,-0.04326,-0.04147,0.08021,0.82946,0,-0.00594,-0.00252
0.1925,-0.35019,-0.01856,-0.00758,-0.00170,-0.03099,0.03606,0.33033,-0.01329,-0.00062,-0.03221,-0.00852,-0.04262,-0.04186,0.08013,0.82938,0,-0.00594,-0.00252
0.1945,-0.35019,-0.01856,-0.00764,-0.00163,-0.03141,0.03642,0.33033,-0.01343,-0.00063,-0.03251,-0.00818,-0.04211,-0.04211,0.08006,0.82933,0,-0.00594,-0.00252
0.1965,-0.35019,-0.01856,-0.00771,-0.00155,-0.03171,0.03666,0.33033,-0.01357,-0.00063,-0.03282,-0.00783,-0.04173,-0.04224,0.07993,0.82922,0,-0.00594,-0.00252
0.1985,-0.35019,-0.01856,-0.00777,-0.00148,-0.03191,0.03680,0.33033,-0.01371,-0.00064,-0.03312,-0.00749,-0.04147,-0.04224,0.07984,0.82913,0,-0.00594,-0.00252
0.2005,-0.35019,-0.01856,-0.00783,-0.00141,-0.03200,0.03682,0.33033,-0.01385,-0.00065,-0.03344,-0.00714,-0.04134,-0.04211,0.07980,0.82908,0,-0.00594,-0.00252
0.2025,-0.35019,-0.01856,-0.00790,-0.00133,-0.03198,0.03673,0.33033,-0.01398,-0.00065,-0.03375,-0.00679,-0.04134,-0.04186,0.07969,0.82904,0,-0.00594,-0.00252
0.2045,-0.35019,-0.01856,-0.00796,-0.00126,-0.03184,0.03653,0.33033,-0.01412,-0.00066,-0.03406,-0.00645,-0.04147,-0.04147,0.07958,0.82893,0,-0.00594,-0.00252
0.2065,-0.35019,-0.01856,-0.00803,-0.00119,-0.03160,0.03623,0.33033,-0.01426,-0.00067,-0.03436,-0.00610,-0.04173,-0.04096,0.07955,0.82886,0,-0.00594,-0.00252
0.2085,-0.35019,-0.01856,-0.00809,-0.00112,-0.03124,0.03581,0.33033,-0.01440,-0.00067,-0.03467,-0.00576,-0.04211,-0.04032,0.07940,0.82877,0,-0.00594,-0.00252
0.2105,-0.35019,-0.01856,-0.00815,-0.00104,-0.03078,0.03528,0.33033,-0.01454,-0.00068,-0.03497,-0.00543,-0.04262,-0.03955,0.07931,0.82869,0,-0.00594,-0.00252
0.2125,-0.35019,-0.01856,-0.00821,-0.00097,-0.03020,0.03464,0.33033,-0.01468,-0.00069,-0.03527,-0.00510,-0.04326,-0.03866,0.07924,0.82866,0,-0.00594,-0.00252
0.2145,-0.35019,-0.01856,-0.00827,-0.00091,-0.02952,0.03388,0.33033,-0.01481,-0.00069,-0.03556,-0.00477,-0.04403,-0.03763,0.07917,0.82854,0,-0.00594,-0.00252
0.2165,-0.35019,-0.01856,-0.00833,-0.00084,-0.02872,0.03302,0.33033,-0.01495,-0.00070,-0.03584,-0.00446,-0.04493,-0.03648,0.07908,0.82845,0,-0.00594,-0.00252
0.2185,-0.35019,-0.01856,-0.00839,-0.00077,-0.02781,0.03205,0.33033,-0.01509,-0.00071,-0.03612,-0.00415,-0.04595,-0.03520,0.07903,0.82838,0,-0.00594,-0.00252
0.2205,-0.35019,-0.01856,-0.00844,-0.00071,-0.02680,0.03097,0.33033,-0.01523,-0.00071,-0.03639,-0.00385,-0.04710,-0.03379,0.07886,0.82832,0,-0.00594,-0.00252
0.2225,-0.35019,-0.01856,-0.00849,-0.00065,-0.02567,0.02978,0.33033,-0.01537,-0.00072,-0.03665,-0.00357,-0.04838,-0.03226,0.07875,0.82825,0,-0.00594,-0.00252
0.2245,-0.35019,-0.01856,-0.00854,-0.00059,-0.02443,0.02847,0.33033,-0.01551,-0.00072,-0.03689,-0.00329,-0.04979,-0.03059,0.07866,0.82818,0,-0.00594,-0.00252
0.2265,-0.35019,-0.01856,-0.00859,-0.00054,-0.02308,0.02706,0.33033,-0.01564,-0.00073,-0.03713,-0.00303,-0.05133,-0.02880,0.07858,0.82810,0,-0.00594,-0.00252
0.2285,-0.35019,-0.01856,-0.00864,-0.00048,-0.02163,0.02554,0.33033,-0.01578,-0.00074,-0.03735,-0.00278,-0.05299,-0.02688,0.07849,0.82804,0,-0.00594,-0.00252
0.2305,-0.34928,-0.01749,-0.00800,-0.00113,-0.01881,0.02258,0.33246,-0.01592,-0.00074,-0.03405,-0.00552,-0.05453,-0.02483,0.07830,0.82787,0,-0.00664,-0.00268
0.2326,-0.34928,-0.01749,-0.00803,-0.00109,-0.01736,0.02085,0.33246,-0.01606,-0.00075,-0.03423,-0.00532,-0.05594,-0.02266,0.07830,0.82787,0,-0.00664,-0.00268
0.2346,-0.34928,-0.01749,-0.00806,-0.00105,-0.01602,0.01901,0.33246,-0.01620,-0.00076,-0.03440,-0.00513,-0.05722,-0.02035,0.07821,0.82785,0,-0.00664,-0.00268
0.2366,-0.34928,-0.01749,-0.00810,-0.00101,-0.01479,0.01705,0.33246,-0.01633,-0.00076,-0.03456,-0.00496,-0.05837,-0.01792,0.07808,0.82780,0,-0.00664,-0.00268
0.2386,-0.34928,-0.01749,-0.00812,-0.00098,-0.01367,0.01499,0.33246,-0.01647,-0.00077,-0.03470,-0.00481,-0.05939,-0.01536,0.07805,0.82778,0,-0.00664,-0.00268
0.2406,-0.34928,-0.01749,-0.00815,-0.00095,-0.01266,0.01282,0.33246,-0.01661,-0.00078,-0.03484,-0.00468,-0.06029,-0.01267,0.07793,0.82772,0,-0.00664,-0.00268
0.2426,-0.34928,-0.01749,-0.00817,-0.00093,-0.01176,0.01054,0.33246,-0.01675,-0.00078,-0.03496,-0.00457,-0.06106,-0.00986,0.07785,0.82768,0,-0.00664,-0.00268
0.2446,-0.34928,-0.01749,-0.00820,-0.00091,-0.01096,0.00814,0.33246,-0.01689,-0.00079,-0.03508,-0.00448,-0.06170,-0.00691,0.07771,0.82765,0,-0.00664,-0.00268
0.2466,-0.34928,-0.01749,-0.00822,-0.00090,-0.01028,0.00564,0.33246,-0.01703,-0.00080,-0.03519,-0.00441,-0.06221,-0.00410,0.07766,0.82761,0,-0.00664,-0.00268
0.2486,-0.34928,-0.01749,-0.00824,-0.00089,-0.00970,0.00325,0.33246,-0.01716,-0.00080,-0.03529,-0.00437,-0.06259,-0.00141,0.07751,0.82762,0,-0.00664,-0.00268
0.2506,-0.34928,-0.01749,-0.00826,-0.00088,-0.00923,0.00097,0.33246,-0.01730,-0.00081,-0.03539,-0.00435,-0.06285,0.00115,0.07745,0.82758,0,-0.00664,-0.00268
0.2526,-0.34928,-0.01749,-0.00828,-0.00088,-0.00888,-0.00120,0.33246,-0.01744,-0.00082,-0.03549,-0.00436,-0.06298,0.00358,0.07734,0.82759,0,-0.00664,-0.00268
0.2546,-0.34928,-0.01749,-0.00829,-0.00089,-0.00863,-0.00327,0.33246,-0.01758,-0.00082,-0.03558,-0.00438,-0.06298,0.00589,0.07719,0.82755,0,-0.00664,-0.00268
0.2566,-0.34928,-0.01749,-0.00831,-0.00090,-0.00849,-0.00522,0.33246,-0.01772,-0.00083,-0.03568,-0.00442,-0.06285,0.00806,0.07712,0.82753,0,-0.00664,-0.00268
0.2586,-0.34928,-0.01749,-0.00833,-0.00091,-0.00846,-0.00707,0.33246,-0.01785,-0.00083,-0.03577,-0.00448,-0.06259,0.01011,0.07703,0.82751,0,-0.00664,-0.00268
0.2606,-0.34928,-0.01749,-0.00834,-0.00092,-0.00854,-0.00880,0.33246,-0.01799,-0.00084,-0.03586,-0.00455,-0.06221,0.01203,0.07691,0.82751,0,-0.00664,-0.00268
0.2626,-0.34928,-0.01749,-0.00836,-0.00094,-0.00873,-0.01043,0.33246,-0.01813,-0.00085,-0.03595,-0.00464,-0.06170,0.01382,0.07676,0.82754,0,-0.00664,-0.00268
0.2646,-0.34928,-0.01749,-0.00838,-0.00097,-0.00902,-0.01194,0.33246,-0.01827,-0.00085,-0.03604,-0.00475,-0.06106,0.01549,0.07669,0.82756,0,-0.00664,-0.00268
