t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible,th_brut_x,th_brut_y
0.0000,-0.47408,-0.00021,-0.02499,-0.00177,0.00000,0.00000,0.51612,-0.00000,-0.00000,-0.11813,-0.00837,-0.00051,-0.00051,0.14634,0.83265,0,-0.02499,-0.00177
0.0020,-0.47408,-0.00021,-0.02498,-0.00177,0.00211,0.00056,0.51612,-0.00014,-0.00000,-0.11809,-0.00836,-0.00154,-0.00154,0.14631,0.83263,0,-0.02499,-0.00177
0.0040,-0.47408,-0.00021,-0.02495,-0.00176,0.00466,0.00155,0.51612,-0.00028,-0.00000,-0.11796,-0.00832,-0.00307,-0.00307,0.14632,0.83260,0,-0.02499,-0.00177
0.0060,-0.47408,-0.00021,-0.02490,-0.00174,0.00765,0.00298,0.51612,-0.00042,-0.00000,-0.11773,-0.00823,-0.00512,-0.00512,0.14631,0.83266,0,-0.02499,-0.00177
0.0080,-0.47408,-0.00021,-0.02483,-0.00171,0.01106,0.00485,0.51612,-0.00055,-0.00000,-0.11737,-0.00809,-0.00768,-0.00768,0.14635,0.83263,0,-0.02499,-0.00177
0.0100,-0.47408,-0.00021,-0.02472,-0.00166,0.01491,0.00715,0.51612,-0.00069,-0.00000,-0.11688,-0.00786,-0.01075,-0.00973,0.14633,0.83267,0,-0.02499,-0.00177
0.0120,-0.47408,-0.00021,-0.02459,-0.00160,0.01919,0.00901,0.51612,-0.00083,-0.00000,-0.11624,-0.00755,-0.01434,-0.01126,0.14633,0.83260,0,-0.02499,-0.00177
0.0140,-0.47408,-0.00021,-0.02441,-0.00152,0.02390,0.01042,0.51612,-0.00097,-0.00000,-0.11543,-0.00719,-0.01843,-0.01229,0.14635,0.83266,0,-0.02499,-0.00177
0.0160,-0.47408,-0.00021,-0.02420,-0.00143,0.02902,0.01139,0.51612,-0.00111,-0.00000,-0.11443,-0.00677,-0.02304,-0.01280,0.14628,0.83261,0,-0.02499,-0.00177
0.0180,-0.47408,-0.00021,-0.02395,-0.00134,0.03457,0.01192,0.51612,-0.00125,-0.00000,-0.11323,-0.00633,-0.02816,-0.01280,0.14630,0.83265,0,-0.02499,-0.00177
0.0200,-0.47408,-0.00021,-0.02365,-0.00124,0.04054,0.01201,0.51612,-0.00139,-0.00000,-0.11181,-0.00588,-0.03379,-0.01229,0.14628,0.83262,0,-0.02499,-0.00177
0.0220,-0.47408,-0.00021,-0.02330,-0.00115,0.04693,0.01165,0.51612,-0.00152,-0.00000,-0.11016,-0.00543,-0.03994,-0.01126,0.14634,0.83261,0,-0.02499,-0.00177
0.0240,-0.47408,-0.00021,-0.02290,-0.00106,0.05372,0.01085,0.51612,-0.00166,-0.00000,-0.10826,-0.00501,-0.04634,-0.00973,0.14624,0.83259,0,-0.02499,-0.00177
0.0260,-0.47408,-0.00021,-0.02244,-0.00098,0.06071,0.00960,0.51612,-0.00180,-0.00000,-0.10610,-0.00462,-0.05274,-0.00768,0.14623,0.83259,0,-0.02499,-0.00177
0.0280,-0.47408,-0.00021,-0.02192,-0.00091,0.06766,0.00791,0.51612,-0.00194,-0.00000,-0.10367,-0.00429,-0.05914,-0.00512,0.14621,0.83260,0,-0.02499,-0.00177
0.0300,-0.47408,-0.00021,-0.02135,-0.00085,0.07457,0.00578,0.51612,-0.00208,-0.00000,-0.10099,-0.00403,-0.06554,-0.00307,0.14620,0.83258,0,-0.02499,-0.00177
0.0320,-0.47408,-0.00021,-0.02073,-0.00081,0.08145,0.00409,0.51612,-0.00222,-0.00000,-0.09804,-0.00384,-0.07194,-0.00154,0.14615,0.83254,0,-0.02499,-0.00177
0.0341,-0.47408,-0.00021,-0.02005,-0.00079,0.08828,0.00283,0.51612,-0.00235,-0.00000,-0.09484,-0.00371,-0.07834,-0.00051,0.14610,0.83259,0,-0.02499,-0.00177
0.0361,-0.47408,-0.00021,-0.01932,-0.00077,0.09506,0.00201,0.51612,-0.00249,-0.00000,-0.09137,-0.00362,-0.08474,0.00000,0.14606,0.83257,0,-0.02499,-0.00177
0.0381,-0.47408,-0.00021,-0.01853,-0.00075,0.10179,0.00162,0.51612,-0.00263,-0.00000,-0.08766,-0.00355,-0.09062,0.00000,0.14607,0.83250,0,-0.02499,-0.00177
0.0401,-0.47408,-0.00021,-0.01769,-0.00074,0.10802,0.00167,0.51612,-0.00277,-0.00000,-0.08369,-0.00349,-0.09600,-0.00051,0.14599,0.83255,0,-0.02499,-0.00177
0.0421,-0.47408,-0.00021,-0.01680,-0.00072,0.11376,0.00216,0.51612,-0.00291,-0.00000,-0.07951,-0.00342,-0.10086,-0.00154,0.14592,0.83254,0,-0.02499,-0.00177
0.0441,-0.47408,-0.00021,-0.01587,-0.00070,0.11900,0.00308,0.51612,-0.00305,-0.00000,-0.07511,-0.00332,-0.10522,-0.00307,0.14592,0.83256,0,-0.02499,-0.00177
0.0461,-0.47408,-0.00021,-0.01490,-0.00067,0.12374,0.00444,0.51612,-0.00318,-0.00000,-0.07053,-0.00318,-0.10906,-0.00410,0.14585,0.83253,0,-0.02499,-0.00177
0.0481,-0.47408,-0.00021,-0.01390,-0.00063,0.12798,0.00536,0.51612,-0.00332,-0.00000,-0.06577,-0.00299,-0.11238,-0.00461,0.14585,0.83251,0,-0.02499,-0.00177
0.0501,-0.47408,-0.00021,-0.01286,-0.00059,0.13171,0.00583,0.51612,-0.00346,-0.00000,-0.06087,-0.00278,-0.11520,-0.00461,0.14579,0.83255,0,-0.02499,-0.00177
0.0521,-0.47408,-0.00021,-0.01179,-0.00054,0.13493,0.00587,0.51612,-0.00360,-0.00000,-0.05583,-0.00256,-0.11750,-0.00410,0.14575,0.83252,0,-0.02499,-0.00177
0.0541,-0.47408,-0.00021,-0.01070,-0.00050,0.13764,0.00547,0.51612,-0.00374,-0.00000,-0.05069,-0.00234,-0.11930,-0.00307,0.14570,0.83248,0,-0.02499,-0.00177
0.0561,-0.47408,-0.00021,-0.00959,-0.00046,0.13983,0.00462,0.51612,-0.00388,-0.00000,-0.04545,-0.00215,-0.12058,-0.00215,0.14558,0.83246,0,-0.02499,-0.00177
0.0581,-0.47408,-0.00021,-0.00846,-0.00042,0.14152,0.00387,0.51612,-0.00402,-0.00000,-0.04013,-0.00199,-0.12134,-0.00175,0.14552,0.83250,0,-0.02499,-0.00177
0.0601,-0.47408,-0.00021,-0.00733,-0.00039,0.14269,0.00355,0.51612,-0.00415,-0.00000,-0.03477,-0.00185,-0.12160,-0.00185,0.14545,0.83245,0,-0.02499,-0.00177
0.0621,-0.47408,-0.00021,-0.00618,-0.00036,0.14335,0.00366,0.51612,-0.00429,-0.00000,-0.02937,-0.00172,-0.12134,-0.00172,0.14542,0.83247,0,-0.02499,-0.00177
0.0641,-0.47408,-0.00021,-0.00504,-0.00033,0.14349,0.00357,0.51612,-0.00443,-0.00000,-0.02395,-0.00158,-0.12058,-0.00158,0.14529,0.83246,0,-0.02499,-0.00177
0.0661,-0.47408,-0.00021,-0.00389,-0.00031,0.14312,0.00347,0.51612,-0.00457,-0.00000,-0.01854,-0.00145,-0.11930,-0.00145,0.14518,0.83244,0,-0.02499,-0.00177
0.0681,-0.47408,-0.00021,-0.00275,-0.00028,0.14223,0.00338,0.51612,-0.00471,-0.00000,-0.01315,-0.00132,-0.11750,-0.00132,0.14511,0.83241,0,-0.02499,-0.00177
0.0701,-0.47408,-0.00021,-0.00162,-0.00025,0.14083,0.00329,0.51612,-0.00485,-0.00000,-0.00781,-0.00119,-0.11520,-0.00119,0.14501,0.83242,0,-0.02499,-0.00177
0.0721,-0.47408,-0.00021,-0.00050,-0.00023,0.13892,0.00319,0.51612,-0.00499,-0.00000,-0.00253,-0.00107,-0.11238,-0.00107,0.14495,0.83239,0,-0.02499,-0.00177
0.0742,-0.47408,-0.00021,0.00060,-0.00020,0.13649,0.00310,0.51612,-0.00513,-0.00000,0.00267,-0.00095,-0.10906,-0.00095,0.14483,0.83242,0,-0.02499,-0.00177
0.0762,-0.47408,-0.00021,0.00169,-0.00018,0.13356,0.00301,0.51612,-0.00526,-0.00000,0.00777,-0.00083,-0.10522,-0.00084,0.14480,0.83237,0,-0.02499,-0.00177
0.0782,-0.47408,-0.00021,0.00274,-0.00015,0.13011,0.00293,0.51612,-0.00540,-0.00000,0.01274,-0.00072,-0.10086,-0.00072,0.14464,0.83237,0,-0.02499,-0.00177
0.0802,-0.47408,-0.00021,0.00376,-0.00013,0.12616,0.00284,0.51612,-0.00554,-0.00000,0.01758,-0.00061,-0.09600,-0.00061,0.14455,0.83238,0,-0.02499,-0.00177
