t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible
0.7534,-0.45399,-0.01412,0.00576,0.00353,-0.00009,0.05566,0.70532,-0.05199,-0.00316,0.00016,0.02856,-0.05494,-0.03045,0.09213,0.81805,0
0.7554,-0.45399,-0.01412,0.00575,0.00395,-0.00112,0.05081,0.70532,-0.05212,-0.00317,0.00003,0.03056,-0.05368,-0.02456,0.09199,0.81796,0
0.7574,-0.45399,-0.01412,0.00574,0.00434,-0.00259,0.04549,0.70532,-0.05226,-0.00318,-0.00014,0.03238,-0.05241,-0.01816,0.09194,0.81792,0
0.7594,-0.45399,-0.01412,0.00571,0.00468,-0.00405,0.03971,0.70532,-0.05240,-0.00319,-0.00038,0.03398,-0.05165,-0.01176,0.09181,0.81784,0
0.7615,-0.45399,-0.01412,0.00567,0.00498,-0.00508,0.03391,0.70532,-0.05254,-0.00320,-0.00065,0.03537,-0.05140,-0.00536,0.09158,0.81772,0
0.7635,-0.45399,-0.01412,0.00563,0.00522,-0.00567,0.02810,0.70532,-0.05268,-0.00321,-0.00096,0.03654,-0.05167,0.00104,0.09158,0.81772,0
0.7655,-0.45399,-0.01412,0.00558,0.00542,-0.00582,0.02227,0.70532,-0.05282,-0.00322,-0.00129,0.03748,-0.05245,0.00744,0.09146,0.81766,0
0.7675,-0.45399,-0.01412,0.00554,0.00558,-0.00553,0.01643,0.70532,-0.05296,-0.00322,-0.00161,0.03821,-0.05374,0.01384,0.09134,0.81758,0
0.7695,-0.45399,-0.01412,0.00550,0.00569,-0.00479,0.01058,0.70532,-0.05309,-0.00323,-0.00191,0.03871,-0.05500,0.02024,0.09124,0.81753,0
0.7715,-0.45399,-0.01412,0.00546,0.00575,-0.00408,0.00472,0.70532,-0.05323,-0.00324,-0.00218,0.03900,-0.05575,0.02664,0.09112,0.81744,0
0.7735,-0.45399,-0.01412,0.00543,0.00576,-0.00380,-0.00113,0.70532,-0.05337,-0.00325,-0.00244,0.03906,-0.05599,0.03304,0.09104,0.81744,0
0.7755,-0.45399,-0.01412,0.00540,0.00573,-0.00396,-0.00699,0.70532,-0.05351,-0.00326,-0.00269,0.03890,-0.05620,0.03893,0.09089,0.81744,0
0.7775,-0.45399,-0.01412,0.00537,0.00565,-0.00415,-0.01240,0.70532,-0.05365,-0.00327,-0.00295,0.03852,-0.05660,0.04430,0.09082,0.81740,0
0.7795,-0.45399,-0.01412,0.00533,0.00553,-0.00416,-0.01737,0.70532,-0.05378,-0.00327,-0.00322,0.03795,-0.05700,0.04917,0.09067,0.81736,0
0.7815,-0.45399,-0.01412,0.00530,0.00538,-0.00417,-0.02189,0.70532,-0.05392,-0.00328,-0.00348,0.03720,-0.05740,0.05352,0.09054,0.81738,0
0.7835,-0.45399,-0.01412,0.00527,0.00519,-0.00418,-0.02596,0.70532,-0.05406,-0.00329,-0.00375,0.03629,-0.05781,0.05736,0.09048,0.81736,0
0.7855,-0.45399,-0.01412,0.00523,0.00496,-0.00419,-0.02958,0.70532,-0.05420,-0.00330,-0.00402,0.03524,-0.05821,0.06069,0.09039,0.81733,0
0.7875,-0.45399,-0.01412,0.00520,0.00471,-0.00419,-0.03275,0.70532,-0.05434,-0.00331,-0.00428,0.03405,-0.05862,0.06350,0.09020,0.81725,0
0.7895,-0.45399,-0.01412,0.00517,0.00444,-0.00419,-0.03546,0.70532,-0.05447,-0.00332,-0.00455,0.03275,-0.05902,0.06581,0.09013,0.81723,0
0.7915,-0.45399,-0.01412,0.00513,0.00415,-0.00419,-0.03771,0.70532,-0.05461,-0.00332,-0.00482,0.03136,-0.05943,0.06760,0.08999,0.81723,0
0.7935,-0.45399,-0.01412,0.00510,0.00384,-0.00419,-0.03951,0.70532,-0.05475,-0.00333,-0.00509,0.02990,-0.05984,0.06888,0.08991,0.81717,0
0.7955,-0.45399,-0.01412,0.00507,0.00352,-0.00418,-0.04085,0.70532,-0.05489,-0.00334,-0.00535,0.02837,-0.06024,0.06965,0.08979,0.81717,0
0.7975,-0.45399,-0.01412,0.00503,0.00319,-0.00417,-0.04172,0.70532,-0.05503,-0.00335,-0.00562,0.02680,-0.06065,0.06990,0.08966,0.81718,0
0.7995,-0.45399,-0.01412,0.00500,0.00285,-0.00416,-0.04214,0.70532,-0.05517,-0.00336,-0.00589,0.02521,-0.06106,0.06965,0.08955,0.81714,0
0.8015,-0.45399,-0.01412,0.00497,0.00252,-0.00415,-0.04210,0.70532,-0.05530,-0.00337,-0.00616,0.02361,-0.06146,0.06888,0.08945,0.81720,0
0.8035,-0.45399,-0.01412,0.00493,0.00218,-0.00413,-0.04159,0.70532,-0.05544,-0.00338,-0.00643,0.02202,-0.06187,0.06760,0.08933,0.81717,0
0.8055,-0.45399,-0.01412,0.00490,0.00185,-0.00412,-0.04063,0.70532,-0.05558,-0.00338,-0.00669,0.02046,-0.06227,0.06581,0.08921,0.81716,0
0.8075,-0.45399,-0.01412,0.00487,0.00153,-0.00409,-0.03921,0.70532,-0.05572,-0.00339,-0.00696,0.01894,-0.06268,0.06350,0.08915,0.81718,0
0.8095,-0.45399,-0.01412,0.00483,0.00123,-0.00407,-0.03733,0.70532,-0.05586,-0.00340,-0.00723,0.01749,-0.06308,0.06069,0.08903,0.81720,0
0.8115,-0.45399,-0.01412,0.00480,0.00094,-0.00405,-0.03499,0.70532,-0.05600,-0.00341,-0.00749,0.01611,-0.06349,0.05736,0.08893,0.81720,0
0.8135,-0.45399,-0.01412,0.00477,0.00067,-0.00402,-0.03219,0.70532,-0.05613,-0.00342,-0.00776,0.01484,-0.06389,0.05352,0.08875,0.81724,0
0.8156,-0.45399,-0.01412,0.00474,0.00042,-0.00400,-0.02895,0.70532,-0.05627,-0.00343,-0.00802,0.01367,-0.06430,0.04917,0.08862,0.81730,0
0.8176,-0.45717,-0.01527,0.00757,-0.01295,-0.00246,-0.04082,0.71104,-0.05641,-0.00343,0.00210,-0.05070,-0.06419,0.04430,0.08855,0.81729,0
0.8196,-0.45717,-0.01527,0.00755,-0.01325,-0.00306,-0.03578,0.71104,-0.05655,-0.00344,0.00188,-0.05216,-0.06357,0.03893,0.08843,0.81735,0
0.8216,-0.45717,-0.01527,0.00752,-0.01352,-0.00410,-0.03028,0.71104,-0.05669,-0.00345,0.00163,-0.05341,-0.06243,0.03304,0.08836,0.81738,0
0.8236,-0.45717,-0.01527,0.00748,-0.01374,-0.00557,-0.02433,0.71104,-0.05683,-0.00346,0.00133,-0.05445,-0.06079,0.02664,0.08836,0.81738,0
0.8256,-0.45717,-0.01527,0.00743,-0.01391,-0.00747,-0.01794,0.71104,-0.05697,-0.00347,0.00097,-0.05526,-0.05863,0.02024,0.08815,0.81745,0
0.8276,-0.45717,-0.01527,0.00736,-0.01402,-0.00981,-0.01153,0.71104,-0.05711,-0.00348,0.00053,-0.05583,-0.05658,0.01384,0.08815,0.81745,0
0.8296,-0.45717,-0.01527,0.00728,-0.01409,-0.01206,-0.00511,0.71104,-0.05724,-0.00349,0.00000,-0.05615,-0.05503,0.00744,0.08797,0.81748,0
0.8316,-0.45717,-0.01527,0.00717,-0.01411,-0.01386,0.00130,0.71104,-0.05738,-0.00349,-0.00060,-0.05623,-0.05400,0.00104,0.08779,0.81754,0
0.8336,-0.45717,-0.01527,0.00706,-0.01407,-0.01522,0.00772,0.71104,-0.05752,-0.00350,-0.00127,-0.05606,-0.05348,-0.00536,0.08779,0.81754,0
0.8357,-0.45717,-0.01527,0.00693,-0.01398,-0.01613,0.01413,0.71104,-0.05766,-0.00351,-0.00198,-0.05566,-0.05347,-0.01176,0.08759,0.81765,0
0.8376,-0.45717,-0.01527,0.00680,-0.01384,-0.01660,0.02053,0.71104,-0.05780,-0.00352,-0.00271,-0.05501,-0.05397,-0.01816,0.08759,0.81765,0
0.8397,-0.45717,-0.01527,0.00667,-0.01365,-0.01662,0.02692,0.71104,-0.05794,-0.00353,-0.00346,-0.05412,-0.05499,-0.02456,0.08737,0.81768,0
0.8417,-0.45717,-0.01527,0.00654,-0.01341,-0.01619,0.03330,0.71104,-0.05808,-0.00354,-0.00420,-0.05299,-0.05651,-0.03096,0.08726,0.81776,0
0.8437,-0.45717,-0.01527,0.00641,-0.01312,-0.01532,0.03965,0.71104,-0.05822,-0.00354,-0.00491,-0.05161,-0.05855,-0.03736,0.08719,0.81774,0
0.8457,-0.45717,-0.01527,0.00629,-0.01278,-0.01400,0.04599,0.71104,-0.05835,-0.00355,-0.00558,-0.05000,-0.06110,-0.04376,0.08708,0.81773,0
0.8477,-0.45717,-0.01527,0.00619,-0.01238,-0.01224,0.05230,0.71104,-0.05849,-0.00356,-0.00619,-0.04815,-0.06417,-0.05016,0.08697,0.81777,0
0.8497,-0.45717,-0.01527,0.00610,-0.01194,-0.01003,0.05858,0.71104,-0.05863,-0.00357,-0.00673,-0.04606,-0.06672,-0.05605,0.08687,0.81776,0
0.8517,-0.45717,-0.01527,0.00602,-0.01145,-0.00826,0.06439,0.71104,-0.05877,-0.00358,-0.00720,-0.04374,-0.06876,-0.06143,0.08673,0.81774,0
0.8537,-0.45717,-0.01527,0.00596,-0.01091,-0.00692,0.06972,0.71104,-0.05891,-0.00359,-0.00760,-0.04121,-0.07028,-0.06629,0.08657,0.81777,0
0.8557,-0.45717,-0.01527,0.00591,-0.01034,-0.00601,0.07459,0.71104,-0.05905,-0.00359,-0.00796,-0.03849,-0.07130,-0.07064,0.08642,0.81782,0
0.8578,-0.45717,-0.01527,0.00587,-0.00972,-0.00553,0.07897,0.71104,-0.05919,-0.00360,-0.00830,-0.03559,-0.07180,-0.07448,0.08635,0.81782,0
0.8598,-0.45717,-0.01527,0.00582,-0.00907,-0.00550,0.08288,0.71104,-0.05932,-0.00361,-0.00863,-0.03254,-0.07179,-0.07781,0.08618,0.81782,0
0.8618,-0.45717,-0.01527,0.00578,-0.00840,-0.00589,0.08630,0.71104,-0.05946,-0.00362,-0.00896,-0.02935,-0.07127,-0.08063,0.08610,0.81784,0
0.8638,-0.45717,-0.01527,0.00573,-0.00770,-0.00672,0.08923,0.71104,-0.05960,-0.00363,-0.00932,-0.02604,-0.07024,-0.08293,0.08600,0.81787,0
0.8658,-0.45717,-0.01527,0.00567,-0.00697,-0.00799,0.09169,0.71104,-0.05974,-0.00364,-0.00972,-0.02262,-0.06946,-0.08472,0.08585,0.81786,0
0.8678,-0.45717,-0.01527,0.00560,-0.00623,-0.00903,0.09365,0.71104,-0.05988,-0.00365,-0.01016,-0.01912,-0.06919,-0.08600,0.08570,0.81784,0
0.8698,-0.45717,-0.01527,0.00552,-0.00547,-0.00963,0.09513,0.71104,-0.06002,-0.00365,-0.01063,-0.01556,-0.06944,-0.08677,0.08555,0.81779,0
0.8718,-0.45717,-0.01527,0.00545,-0.00471,-0.00979,0.09612,0.71104,-0.06015,-0.00366,-0.01112,-0.01195,-0.07020,-0.08703,0.08546,0.81780,0
0.8738,-0.45717,-0.01527,0.00537,-0.00394,-0.00950,0.09661,0.71104,-0.06029,-0.00367,-0.01161,-0.00832,-0.07146,-0.08677,0.08533,0.81775,0
0.8758,-0.45717,-0.01527,0.00530,-0.00317,-0.00877,0.09662,0.71104,-0.06043,-0.00368,-0.01207,-0.00467,-0.07251,-0.08600,0.08514,0.81776,0
0.8778,-0.45717,-0.01527,0.00523,-0.00239,-0.00823,0.09614,0.71104,-0.06057,-0.00369,-0.01252,-0.00103,-0.07309,-0.08472,0.08514,0.81776,0
0.8798,-0.45717,-0.01527,0.00516,-0.00163,-0.00808,0.09517,0.71104,-0.06071,-0.00370,-0.01295,0.00258,-0.07366,-0.08293,0.08514,0.81776,0
0.8819,-0.45717,-0.01527,0.00510,-0.00087,-0.00794,0.09372,0.71104,-0.06085,-0.00370,-0.01337,0.00614,-0.07422,-0.08063,0.08478,0.81773,0
0.8839,-0.45717,-0.01527,0.00504,-0.00013,-0.00780,0.09177,0.71104,-0.06099,-0.00371,-0.01379,0.00965,-0.07478,-0.07781,0.08459,0.81767,0
0.8860,-0.45719,-0.01550,0.00715,0.00704,-0.00524,0.10057,0.70575,-0.06114,-0.00372,-0.00397,0.04333,-0.07483,-0.07448,0.08449,0.81764,0
0.8880,-0.45719,-0.01550,0.00710,0.00783,-0.00568,0.09722,0.70575,-0.06127,-0.00373,-0.00429,0.04706,-0.07436,-0.07064,0.08429,0.81758,0
0.8900,-0.45719,-0.01550,0.00706,0.00860,-0.00655,0.09338,0.70575,-0.06141,-0.00374,-0.00465,0.05066,-0.07338,-0.06629,0.08414,0.81755,0
0.8920,-0.45719,-0.01550,0.00700,0.00933,-0.00786,0.08904,0.70575,-0.06155,-0.00375,-0.00504,0.05410,-0.07189,-0.06143,0.08405,0.81750,0
0.8940,-0.45719,-0.01550,0.00693,0.01002,-0.00960,0.08423,0.70575,-0.06169,-0.00376,-0.00550,0.05737,-0.06989,-0.05605,0.08390,0.81748,0
0.8960,-0.45719,-0.01550,0.00684,0.01067,-0.01177,0.07893,0.70575,-0.06183,-0.00376,-0.00603,0.06045,-0.06785,-0.05016,0.08373,0.81738,0
0.8980,-0.45719,-0.01550,0.00674,0.01128,-0.01397,0.07315,0.70575,-0.06196,-0.00377,-0.00664,0.06332,-0.06633,-0.04376,0.08363,0.81733,0
0.9000,-0.45719,-0.01550,0.00662,0.01184,-0.01571,0.06690,0.70575,-0.06210,-0.00378,-0.00732,0.06596,-0.06532,-0.03736,0.08351,0.81726,0
0.9020,-0.45719,-0.01550,0.00649,0.01235,-0.01702,0.06061,0.70575,-0.06224,-0.00379,-0.00806,0.06836,-0.06482,-0.03096,0.08331,0.81725,0
0.9040,-0.45719,-0.01550,0.00635,0.01281,-0.01787,0.05429,0.70575,-0.06238,-0.00380,-0.00885,0.07053,-0.06483,-0.02456,0.08318,0.81713,0
0.9060,-0.45719,-0.01550,0.00621,0.01322,-0.01828,0.04794,0.70575,-0.06252,-0.00381,-0.00966,0.07245,-0.06536,-0.01816,0.08310,0.81707,0
0.9080,-0.45719,-0.01550,0.00606,0.01358,-0.01824,0.04157,0.70575,-0.06265,-0.00381,-0.01047,0.07414,-0.06640,-0.01176,0.08290,0.81698,0
0.9100,-0.45719,-0.01550,0.00592,0.01388,-0.01775,0.03518,0.70575,-0.06279,-0.00382,-0.01128,0.07558,-0.06794,-0.00536,0.08278,0.81690,0
0.9120,-0.45719,-0.01550,0.00578,0.01414,-0.01682,0.02876,0.70575,-0.06293,-0.00383,-0.01206,0.07678,-0.07001,0.00104,0.08270,0.81686,0
0.9140,-0.45719,-0.01550,0.00565,0.01434,-0.01544,0.02233,0.70575,-0.06307,-0.00384,-0.01280,0.07774,-0.07258,0.00744,0.08252,0.81682,0
0.9160,-0.45719,-0.01550,0.00553,0.01450,-0.01361,0.01589,0.70575,-0.06321,-0.00385,-0.01347,0.07846,-0.07566,0.01384,0.08243,0.81681,0
0.9180,-0.45719,-0.01550,0.00543,0.01460,-0.01134,0.00945,0.70575,-0.06335,-0.00386,-0.01407,0.07893,-0.07824,0.02024,0.08233,0.81674,0
0.9200,-0.45719,-0.01550,0.00535,0.01465,-0.00950,0.00299,0.70575,-0.06348,-0.00386,-0.01459,0.07916,-0.08030,0.02664,0.08219,0.81673,0
0.9221,-0.45719,-0.01550,0.00528,0.01465,-0.00810,-0.00346,0.70575,-0.06362,-0.00387,-0.01505,0.07914,-0.08185,0.03304,0.08206,0.81675,0
0.9241,-0.45719,-0.01550,0.00522,0.01459,-0.00712,-0.00991,0.70575,-0.06376,-0.00388,-0.01547,0.07888,-0.08288,0.03944,0.08202,0.81670,0
0.9261,-0.45719,-0.01550,0.00516,0.01449,-0.00659,-0.01635,0.70575,-0.06390,-0.00389,-0.01585,0.07838,-0.08341,0.04584,0.08186,0.81667,0
0.9281,-0.45719,-0.01550,0.00511,0.01433,-0.00648,-0.02279,0.70575,-0.06404,-0.00390,-0.01623,0.07763,-0.08342,0.05224,0.08170,0.81662,0
0.9301,-0.45719,-0.01550,0.00506,0.01412,-0.00681,-0.02921,0.70575,-0.06417,-0.00391,-0.01661,0.07664,-0.08292,0.05864,0.08158,0.81657,0
0.9321,-0.45719,-0.01550,0.00500,0.01386,-0.00757,-0.03562,0.70575,-0.06431,-0.00392,-0.01701,0.07540,-0.08191,0.06504,0.08146,0.81655,0
0.9341,-0.45719,-0.01550,0.00493,0.01355,-0.00877,-0.04200,0.70575,-0.06445,-0.00392,-0.01745,0.07393,-0.08141,0.07093,0.08131,0.81651,0
0.9361,-0.45719,-0.01550,0.00486,0.01319,-0.00952,-0.04793,0.70575,-0.06459,-0.00393,-0.01792,0.07222,-0.08143,0.07630,0.08123,0.81645,0
0.9381,-0.45719,-0.01550,0.00478,0.01279,-0.00983,-0.05339,0.70575,-0.06473,-0.00394,-0.01842,0.07030,-0.08195,0.08117,0.08109,0.81646,0
0.9401,-0.45719,-0.01550,0.00471,0.01234,-0.00970,-0.05838,0.70575,-0.06486,-0.00395,-0.01892,0.06817,-0.08299,0.08552,0.08094,0.81645,0
0.9421,-0.45719,-0.01550,0.00463,0.01186,-0.00913,-0.06291,0.70575,-0.06500,-0.00396,-0.01940,0.06587,-0.08440,0.08936,0.08080,0.81642,0
0.9441,-0.45719,-0.01550,0.00456,0.01134,-0.00823,-0.06696,0.70575,-0.06514,-0.00397,-0.01986,0.06341,-0.08531,0.09269,0.08074,0.81643,0
0.9461,-0.45719,-0.01550,0.00450,0.01079,-0.00776,-0.07054,0.70575,-0.06528,-0.00397,-0.02029,0.06080,-0.08570,0.09550,0.08061,0.81642,0
0.9481,-0.45719,-0.01550,0.00444,0.01021,-0.00773,-0.07364,0.70575,-0.06542,-0.00398,-0.02072,0.05807,-0.08613,0.09781,0.08049,0.81648,0
0.9501,-0.45719,-0.01550,0.00437,0.00961,-0.00765,-0.07627,0.70575,-0.06555,-0.00399,-0.02114,0.05522,-0.08669,0.09960,0.08036,0.81646,0
0.9521,-0.46216,-0.01568,0.01092,-0.01146,-0.00302,-0.09465,0.70807,-0.06569,-0.00400,0.00471,-0.04456,-0.08674,0.10088,0.08023,0.81647,0
0.9541,-0.46216,-0.01568,0.01089,-0.01221,-0.00371,-0.09494,0.70807,-0.06583,-0.00401,0.00445,-0.04815,-0.08628,0.10165,0.08012,0.81647,0
0.9561,-0.46216,-0.01568,0.01086,-0.01297,-0.00484,-0.09474,0.70807,-0.06597,-0.00402,0.00416,-0.05174,-0.08530,0.10190,0.07998,0.81651,0
0.9581,-0.46216,-0.01568,0.01081,-0.01373,-0.00640,-0.09405,0.70807,-0.06611,-0.00402,0.00381,-0.05532,-0.08381,0.10165,0.07982,0.81651,0
0.9601,-0.46216,-0.01568,0.01075,-0.01448,-0.00839,-0.09288,0.70807,-0.06625,-0.00403,0.00340,-0.05887,-0.08181,0.10088,0.07972,0.81654,0
0.9621,-0.46216,-0.01568,0.01068,-0.01521,-0.01082,-0.09122,0.70807,-0.06638,-0.00404,0.00291,-0.06236,-0.07930,0.09960,0.07960,0.81656,0
0.9641,-0.46216,-0.01568,0.01058,-0.01593,-0.01368,-0.08907,0.70807,-0.06652,-0.00405,0.00231,-0.06577,-0.07628,0.09781,0.07945,0.81661,0
0.9661,-0.46216,-0.01568,0.01046,-0.01663,-0.01697,-0.08643,0.70807,-0.06666,-0.00406,0.00160,-0.06910,-0.07274,0.09550,0.07935,0.81666,0
0.9681,-0.46216,-0.01568,0.01031,-0.01731,-0.02068,-0.08332,0.70807,-0.06680,-0.00407,0.00075,-0.07232,-0.06869,0.09269,0.07918,0.81669,0
0.9701,-0.46216,-0.01568,0.01012,-0.01797,-0.02483,-0.07972,0.70807,-0.06694,-0.00408,-0.00024,-0.07541,-0.06516,0.08936,0.07906,0.81674,0
0.9721,-0.46216,-0.01568,0.00991,-0.01859,-0.02852,-0.07564,0.70807,-0.06708,-0.00408,-0.00139,-0.07836,-0.06213,0.08552,0.07892,0.81679,0
0.9741,-0.46216,-0.01568,0.00967,-0.01917,-0.03176,-0.07108,0.70807,-0.06721,-0.00409,-0.00266,-0.08114,-0.05962,0.08117,0.07873,0.81684,0
0.9761,-0.46216,-0.01568,0.00940,-0.01972,-0.03454,-0.06605,0.70807,-0.06735,-0.00410,-0.00405,-0.08374,-0.05762,0.07630,0.07858,0.81689,0
0.9781,-0.46216,-0.01568,0.00912,-0.02023,-0.03687,-0.06055,0.70807,-0.06749,-0.00411,-0.00553,-0.08614,-0.05613,0.07093,0.07849,0.81692,0
0.9801,-0.46216,-0.01568,0.00882,-0.02069,-0.03874,-0.05457,0.70807,-0.06763,-0.00412,-0.00710,-0.08833,-0.05515,0.06504,0.07834,0.81697,0
0.9821,-0.46216,-0.01568,0.00850,-0.02110,-0.04015,-0.04813,0.70807,-0.06777,-0.00413,-0.00873,-0.09028,-0.05469,0.05864,0.07820,0.81702,0
0.9841,-0.46216,-0.01568,0.00818,-0.02146,-0.04110,-0.04123,0.70807,-0.06790,-0.00413,-0.01040,-0.09198,-0.05474,0.05224,0.07803,0.81713,0
0.9861,-0.46216,-0.01568,0.00784,-0.02176,-0.04159,-0.03431,0.70807,-0.06804,-0.00414,-0.01210,-0.09341,-0.05530,0.04584,0.07786,0.81712,0
0.9881,-0.46216,-0.01568,0.00751,-0.02201,-0.04162,-0.02737,0.70807,-0.06818,-0.00415,-0.01381,-0.09459,-0.05637,0.03944,0.07769,0.81721,0
0.9901,-0.46216,-0.01568,0.00718,-0.02220,-0.04120,-0.02041,0.70807,-0.06832,-0.00416,-0.01551,-0.09550,-0.05795,0.03304,0.07757,0.81727,0
0.9921,-0.46216,-0.01568,0.00685,-0.02233,-0.04031,-0.01345,0.70807,-0.06846,-0.00417,-0.01719,-0.09615,-0.06005,0.02664,0.07737,0.81737,0
0.9942,-0.46216,-0.01568,0.00654,-0.02241,-0.03896,-0.00647,0.70807,-0.06860,-0.00418,-0.01883,-0.09653,-0.06266,0.02024,0.07722,0.81741,0
0.9962,-0.46216,-0.01568,0.00623,-0.02244,-0.03716,0.00050,0.70807,-0.06874,-0.00418,-0.02041,-0.09666,-0.06578,0.01384,0.07707,0.81748,0
0.9982,-0.46216,-0.01568,0.00595,-0.02241,-0.03490,0.00748,0.70807,-0.06888,-0.00419,-0.02191,-0.09651,-0.06941,0.00744,0.07696,0.81752,0
1.0002,-0.46216,-0.01568,0.00568,-0.02232,-0.03218,0.01444,0.70807,-0.06901,-0.00420,-0.02331,-0.09611,-0.07355,0.00104,0.07686,0.81759,0
1.0022,-0.46216,-0.01568,0.00543,-0.02217,-0.02900,0.02141,0.70807,-0.06915,-0.00421,-0.02461,-0.09544,-0.07821,-0.00536,0.07672,0.81768,0
1.0042,-0.46216,-0.01568,0.00521,-0.02198,-0.02538,0.02835,0.70807,-0.06929,-0.00422,-0.02578,-0.09451,-0.08338,-0.01176,0.07659,0.81768,0
1.0062,-0.46216,-0.01568,0.00503,-0.02172,-0.02130,0.03529,0.70807,-0.06943,-0.00423,-0.02680,-0.09331,-0.08906,-0.01816,0.07646,0.81776,0
1.0082,-0.46216,-0.01568,0.00488,-0.02141,-0.01678,0.04220,0.70807,-0.06957,-0.00424,-0.02766,-0.09185,-0.09525,-0.02456,0.07625,0.81778,0
1.0102,-0.46216,-0.01568,0.00476,-0.02105,-0.01181,0.04909,0.70807,-0.06971,-0.00424,-0.02834,-0.09014,-0.10093,-0.03096,0.07610,0.81776,0
1.0122,-0.46216,-0.01568,0.00468,-0.02063,-0.00727,0.05595,0.70807,-0.06984,-0.00425,-0.02884,-0.08816,-0.10610,-0.03736,0.07595,0.81781,0
1.0142,-0.46216,-0.01568,0.00464,-0.02015,-0.00316,0.06278,0.70807,-0.06998,-0.00426,-0.02918,-0.08592,-0.11075,-0.04376,0.07574,0.81783,0
1.0162,-0.46216,-0.01568,0.00463,-0.01962,0.00050,0.06958,0.70807,-0.07012,-0.00427,-0.02937,-0.08343,-0.11489,-0.05016,0.07560,0.81792,0
1.0183,-0.46244,-0.01782,0.00738,-0.00457,0.00037,0.08316,0.70601,-0.07026,-0.00428,-0.01678,-0.01443,-0.11853,-0.05605,0.07543,0.81793,0
1.0203,-0.46244,-0.01782,0.00740,-0.00389,0.00298,0.08847,0.70601,-0.07040,-0.00429,-0.01686,-0.01120,-0.12165,-0.06143,0.07531,0.81799,0
1.0223,-0.46244,-0.01782,0.00743,-0.00316,0.00515,0.09329,0.70601,-0.07054,-0.00429,-0.01684,-0.00777,-0.12425,-0.06629,0.07513,0.81804,0
1.0243,-0.46244,-0.01782,0.00748,-0.00240,0.00687,0.09762,0.70601,-0.07067,-0.00430,-0.01676,-0.00416,-0.12635,-0.07064,0.07499,0.81806,0
1.0263,-0.46244,-0.01782,0.00754,-0.00160,0.00816,0.10147,0.70601,-0.07081,-0.00431,-0.01662,-0.00041,-0.12793,-0.07448,0.07486,0.81807,0
1.0283,-0.46244,-0.01782,0.00761,-0.00077,0.00901,0.10482,0.70601,-0.07095,-0.00432,-0.01643,0.00348,-0.12901,-0.07781,0.07467,0.81810,0
1.0303,-0.46244,-0.01782,0.00768,0.00008,0.00941,0.10767,0.70601,-0.07109,-0.00433,-0.01623,0.00749,-0.12957,-0.08063,0.07456,0.81812,0
1.0323,-0.46244,-0.01782,0.00776,0.00095,0.00937,0.11004,0.70601,-0.07123,-0.00434,-0.01602,0.01160,-0.12961,-0.08293,0.07434,0.81814,0
1.0343,-0.46244,-0.01782,0.00783,0.00184,0.00889,0.11190,0.70601,-0.07137,-0.00434,-0.01582,0.01579,-0.12915,-0.08472,0.07419,0.81819,0
1.0363,-0.46244,-0.01782,0.00790,0.00274,0.00796,0.11327,0.70601,-0.07151,-0.00435,-0.01564,0.02004,-0.12817,-0.08600,0.07402,0.81820,0
1.0384,-0.46244,-0.01782,0.00795,0.00365,0.00659,0.11413,0.70601,-0.07165,-0.00436,-0.01551,0.02433,-0.12668,-0.08677,0.07392,0.81818,0
1.0404,-0.46244,-0.01782,0.00800,0.00456,0.00479,0.11450,0.70601,-0.07178,-0.00437,-0.01544,0.02865,-0.12468,-0.08703,0.07381,0.81818,0
1.0424,-0.46244,-0.01782,0.00803,0.00548,0.00254,0.11437,0.70601,-0.07192,-0.00438,-0.01544,0.03297,-0.12217,-0.08677,0.07362,0.81822,0
1.0444,-0.46244,-0.01782,0.00804,0.00639,-0.00015,0.11375,0.70601,-0.07206,-0.00439,-0.01554,0.03727,-0.11915,-0.08600,0.07345,0.81819,0
1.0464,-0.46244,-0.01782,0.00803,0.00729,-0.00327,0.11262,0.70601,-0.07220,-0.00440,-0.01575,0.04154,-0.11561,-0.08472,0.07331,0.81817,0
1.0484,-0.46244,-0.01782,0.00798,0.00819,-0.00683,0.11099,0.70601,-0.07234,-0.00440,-0.01609,0.04576,-0.11156,-0.08293,0.07318,0.81820,0
1.0504,-0.46244,-0.01782,0.00791,0.00907,-0.01082,0.10887,0.70601,-0.07247,-0.00441,-0.01657,0.04991,-0.10700,-0.08063,0.07304,0.81814,0
1.0524,-0.46244,-0.01782,0.00781,0.00993,-0.01525,0.10625,0.70601,-0.07261,-0.00442,-0.01720,0.05397,-0.10193,-0.07781,0.07287,0.81812,0
1.0544,-0.46244,-0.01782,0.00767,0.01077,-0.02010,0.10314,0.70601,-0.07275,-0.00443,-0.01802,0.05792,-0.09635,-0.07448,0.07274,0.81811,0
1.0564,-0.46244,-0.01782,0.00749,0.01158,-0.02538,0.09954,0.70601,-0.07289,-0.00444,-0.01902,0.06175,-0.09127,-0.07064,0.07257,0.81810,0
1.0584,-0.46244,-0.01782,0.00726,0.01236,-0.03021,0.09544,0.70601,-0.07303,-0.00445,-0.02022,0.06543,-0.08671,-0.06629,0.07242,0.81809,0
