t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible
0.0000,-0.45777,0.01560,0.00925,0.00675,0.00000,0.00000,0.76779,-0.00000,0.00000,0.04375,0.03192,0.00051,0.00051,0.10662,0.79623,0
0.0020,-0.45777,0.01560,0.00925,0.00675,-0.00106,-0.00089,0.76779,-0.00014,0.00000,0.04373,0.03190,0.00154,0.00154,0.10663,0.79620,0
0.0040,-0.45777,0.01560,0.00924,0.00674,-0.00255,-0.00222,0.76779,-0.00028,0.00001,0.04366,0.03185,0.00307,0.00307,0.10660,0.79624,0
0.0060,-0.45777,0.01560,0.00921,0.00671,-0.00448,-0.00398,0.76779,-0.00042,0.00001,0.04353,0.03173,0.00512,0.00512,0.10657,0.79624,0
0.0080,-0.45777,0.01560,0.00916,0.00667,-0.00685,-0.00618,0.76779,-0.00055,0.00002,0.04331,0.03154,0.00768,0.00768,0.10659,0.79623,0
0.0100,-0.45777,0.01560,0.00910,0.00661,-0.00965,-0.00881,0.76779,-0.00069,0.00002,0.04300,0.03125,0.01075,0.01075,0.10665,0.79625,0
0.0120,-0.45777,0.01560,0.00901,0.00653,-0.01288,-0.01188,0.76779,-0.00083,0.00003,0.04257,0.03086,0.01434,0.01434,0.10665,0.79624,0
0.0140,-0.45777,0.01560,0.00889,0.00642,-0.01654,-0.01537,0.76779,-0.00097,0.00003,0.04202,0.03035,0.01843,0.01843,0.10662,0.79626,0
0.0160,-0.45777,0.01560,0.00874,0.00628,-0.02063,-0.01930,0.76779,-0.00111,0.00004,0.04131,0.02969,0.02304,0.02304,0.10664,0.79625,0
0.0180,-0.45777,0.01560,0.00856,0.00611,-0.02515,-0.02365,0.76779,-0.00125,0.00004,0.04044,0.02888,0.02816,0.02816,0.10660,0.79626,0
0.0201,-0.45777,0.01560,0.00834,0.00590,-0.03009,-0.02843,0.76779,-0.00139,0.00005,0.03939,0.02789,0.03379,0.03277,0.10663,0.79627,0
0.0221,-0.45777,0.01560,0.00807,0.00566,-0.03545,-0.03275,0.76779,-0.00152,0.00005,0.03815,0.02674,0.03891,0.03686,0.10671,0.79625,0
0.0241,-0.45777,0.01560,0.00777,0.00538,-0.04036,-0.03662,0.76779,-0.00166,0.00006,0.03672,0.02542,0.04352,0.04045,0.10670,0.79629,0
0.0261,-0.45777,0.01560,0.00743,0.00507,-0.04480,-0.04003,0.76779,-0.00180,0.00006,0.03510,0.02398,0.04762,0.04352,0.10672,0.79631,0
0.0281,-0.45777,0.01560,0.00706,0.00474,-0.04878,-0.04298,0.76779,-0.00194,0.00007,0.03333,0.02241,0.05120,0.04608,0.10670,0.79636,0
0.0301,-0.45777,0.01560,0.00665,0.00439,-0.05230,-0.04547,0.76779,-0.00208,0.00007,0.03141,0.02073,0.05427,0.04813,0.10673,0.79634,0
0.0321,-0.45777,0.01560,0.00622,0.00401,-0.05535,-0.04750,0.76779,-0.00221,0.00008,0.02937,0.01898,0.05683,0.04966,0.10680,0.79640,0
0.0341,-0.45777,0.01560,0.00577,0.00363,-0.05793,-0.04906,0.76779,-0.00235,0.00008,0.02723,0.01715,0.05888,0.05069,0.10680,0.79643,0
0.0361,-0.45777,0.01560,0.00530,0.00323,-0.06005,-0.05016,0.76779,-0.00249,0.00008,0.02499,0.01527,0.06042,0.05120,0.10683,0.79643,0
0.0381,-0.45777,0.01560,0.00481,0.00283,-0.06170,-0.05079,0.76779,-0.00263,0.00009,0.02268,0.01336,0.06144,0.05120,0.10688,0.79648,0
0.0401,-0.45777,0.01560,0.00431,0.00242,-0.06287,-0.05097,0.76779,-0.00277,0.00009,0.02032,0.01144,0.06195,0.05069,0.10687,0.79647,0
0.0421,-0.45777,0.01560,0.00380,0.00201,-0.06357,-0.05067,0.76779,-0.00291,0.00010,0.01792,0.00952,0.06195,0.04966,0.10693,0.79651,0
0.0441,-0.45777,0.01560,0.00329,0.00161,-0.06380,-0.04991,0.76779,-0.00304,0.00010,0.01551,0.00762,0.06144,0.04813,0.10701,0.79656,0
0.0461,-0.45777,0.01560,0.00279,0.00122,-0.06356,-0.04869,0.76779,-0.00318,0.00011,0.01309,0.00575,0.06042,0.04608,0.10705,0.79657,0
0.0481,-0.45777,0.01560,0.00228,0.00083,-0.06285,-0.04700,0.76779,-0.00332,0.00011,0.01070,0.00394,0.05888,0.04352,0.10706,0.79663,0
0.0501,-0.45777,0.01560,0.00178,0.00047,-0.06167,-0.04485,0.76779,-0.00346,0.00012,0.00834,0.00221,0.05683,0.04045,0.10715,0.79667,0
0.0521,-0.45777,0.01560,0.00129,0.00012,-0.06001,-0.04224,0.76779,-0.00360,0.00012,0.00603,0.00056,0.05427,0.03686,0.10714,0.79672,0
0.0541,-0.45777,0.01560,0.00082,-0.00021,-0.05789,-0.03917,0.76779,-0.00374,0.00013,0.00379,-0.00098,0.05120,0.03277,0.10720,0.79674,0
0.0561,-0.45777,0.01560,0.00037,-0.00051,-0.05530,-0.03564,0.76779,-0.00387,0.00013,0.00164,-0.00239,0.04762,0.02816,0.10726,0.79678,0
0.0581,-0.45777,0.01560,-0.00006,-0.00078,-0.05224,-0.03166,0.76779,-0.00401,0.00014,-0.00040,-0.00367,0.04352,0.02304,0.10726,0.79685,0
0.0601,-0.45777,0.01560,-0.00046,-0.00101,-0.04872,-0.02722,0.76779,-0.00415,0.00014,-0.00232,-0.00478,0.03891,0.01741,0.10738,0.79692,0
0.0621,-0.45777,0.01560,-0.00084,-0.00121,-0.04473,-0.02233,0.76779,-0.00429,0.00015,-0.00409,-0.00572,0.03379,0.01126,0.10741,0.79694,0
0.0641,-0.45777,0.01560,-0.00118,-0.00137,-0.04028,-0.01699,0.76779,-0.00443,0.00015,-0.00571,-0.00646,0.02816,0.00486,0.10745,0.79700,0
0.0661,-0.45777,0.01560,-0.00148,-0.00148,-0.03537,-0.01142,0.76779,-0.00457,0.00016,-0.00715,-0.00700,0.02202,-0.00154,0.10751,0.79709,0
0.0681,-0.45777,0.01560,-0.00174,-0.00155,-0.03001,-0.00585,0.76779,-0.00470,0.00016,-0.00839,-0.00732,0.01562,-0.00742,0.10760,0.79718,0
0.0701,-0.45777,0.01560,-0.00196,-0.00158,-0.02441,-0.00071,0.76779,-0.00484,0.00017,-0.00943,-0.00745,0.00922,-0.01280,0.10765,0.79721,0
0.0721,-0.45777,0.01560,-0.00213,-0.00156,-0.01880,0.00399,0.76779,-0.00498,0.00017,-0.01026,-0.00738,0.00282,-0.01766,0.10777,0.79726,0
0.0741,-0.45777,0.01560,-0.00226,-0.00151,-0.01319,0.00825,0.76779,-0.00512,0.00017,-0.01088,-0.00715,-0.00358,-0.02202,0.10784,0.79732,0
0.0761,-0.45777,0.01560,-0.00234,-0.00143,-0.00756,0.01207,0.76779,-0.00526,0.00018,-0.01128,-0.00677,-0.00998,-0.02586,0.10787,0.79737,0
0.0781,-0.45777,0.01560,-0.00238,-0.00132,-0.00193,0.01544,0.76779,-0.00540,0.00018,-0.01147,-0.00625,-0.01638,-0.02918,0.10795,0.79736,0
0.0801,-0.45777,0.01560,-0.00237,-0.00119,0.00370,0.01837,0.76779,-0.00554,0.00019,-0.01145,-0.00561,-0.02227,-0.03200,0.10801,0.79742,0
0.0821,-0.45777,0.01560,-0.00232,-0.00103,0.00889,0.02085,0.76779,-0.00568,0.00019,-0.01122,-0.00487,-0.02765,-0.03430,0.10808,0.79742,0
0.0841,-0.46034,0.01799,0.01089,0.00395,0.03625,0.03230,0.76045,-0.00581,0.00020,0.04869,0.02108,-0.03251,-0.03610,0.10818,0.79748,0
0.0862,-0.46034,0.01799,0.01120,0.00421,0.03966,0.03356,0.76045,-0.00595,0.00020,0.05012,0.02233,-0.03686,-0.03738,0.10818,0.79748,0
0.0882,-0.46034,0.01799,0.01153,0.00449,0.04262,0.03436,0.76045,-0.00609,0.00021,0.05166,0.02362,-0.04070,-0.03814,0.10821,0.79749,0
0.0902,-0.46034,0.01799,0.01188,0.00476,0.04511,0.03470,0.76045,-0.00623,0.00021,0.05331,0.02492,-0.04403,-0.03840,0.10828,0.79756,0
0.0922,-0.46034,0.01799,0.01225,0.00504,0.04714,0.03458,0.76045,-0.00637,0.00022,0.05504,0.02623,-0.04685,-0.03814,0.10839,0.79759,0
0.0942,-0.46034,0.01799,0.01263,0.00531,0.04871,0.03401,0.76045,-0.00651,0.00022,0.05684,0.02753,-0.04915,-0.03738,0.10838,0.79761,0
0.0962,-0.46034,0.01799,0.01302,0.00558,0.04981,0.03299,0.76045,-0.00665,0.00023,0.05869,0.02880,-0.05094,-0.03610,0.10847,0.79766,0
0.0982,-0.46034,0.01799,0.01343,0.00584,0.05045,0.03151,0.76045,-0.00678,0.00023,0.06057,0.03002,-0.05222,-0.03430,0.10849,0.79768,0
0.1002,-0.46034,0.01799,0.01383,0.00608,0.05062,0.02957,0.76045,-0.00692,0.00024,0.06247,0.03117,-0.05299,-0.03200,0.10854,0.79771,0
0.1022,-0.46034,0.01799,0.01423,0.00631,0.05033,0.02719,0.76045,-0.00706,0.00024,0.06437,0.03225,-0.05325,-0.02918,0.10853,0.79772,0
0.1042,-0.46034,0.01799,0.01463,0.00652,0.04958,0.02435,0.76045,-0.00720,0.00025,0.06624,0.03322,-0.05299,-0.02586,0.10864,0.79772,0
0.1062,-0.46034,0.01799,0.01503,0.00670,0.04836,0.02106,0.76045,-0.00734,0.00025,0.06808,0.03408,-0.05222,-0.02202,0.10864,0.79776,0
0.1082,-0.46034,0.01799,0.01541,0.00685,0.04668,0.01732,0.76045,-0.00748,0.00025,0.06986,0.03481,-0.05094,-0.01766,0.10867,0.79774,0
0.1102,-0.46034,0.01799,0.01577,0.00697,0.04453,0.01313,0.76045,-0.00761,0.00026,0.07157,0.03538,-0.04915,-0.01280,0.10871,0.79775,0
0.1122,-0.46034,0.01799,0.01612,0.00706,0.04193,0.00850,0.76045,-0.00775,0.00026,0.07319,0.03579,-0.04685,-0.00742,0.10877,0.79775,0
0.1142,-0.46034,0.01799,0.01644,0.00711,0.03886,0.00343,0.76045,-0.00789,0.00027,0.07470,0.03602,-0.04403,-0.00154,0.10873,0.79774,0
0.1162,-0.46034,0.01799,0.01674,0.00711,0.03534,-0.00208,0.76045,-0.00803,0.00027,0.07609,0.03605,-0.04070,0.00486,0.10881,0.79777,0
0.1182,-0.46034,0.01799,0.01700,0.00707,0.03136,-0.00802,0.76045,-0.00817,0.00028,0.07733,0.03586,-0.03686,0.01126,0.10883,0.79777,0
0.1202,-0.46034,0.01799,0.01724,0.00699,0.02693,-0.01397,0.76045,-0.00831,0.00028,0.07842,0.03544,-0.03251,0.01766,0.10887,0.79776,0
0.1222,-0.46034,0.01799,0.01743,0.00685,0.02204,-0.01990,0.76045,-0.00844,0.00029,0.07933,0.03480,-0.02765,0.02406,0.10879,0.79777,0
0.1242,-0.46034,0.01799,0.01759,0.00667,0.01671,-0.02582,0.76045,-0.00858,0.00029,0.08005,0.03394,-0.02227,0.03046,0.10885,0.79774,0
0.1262,-0.46034,0.01799,0.01770,0.00644,0.01093,-0.03173,0.76045,-0.00872,0.00030,0.08055,0.03285,-0.01638,0.03635,0.10882,0.79776,0
0.1282,-0.46034,0.01799,0.01776,0.00616,0.00470,-0.03718,0.76045,-0.00886,0.00030,0.08083,0.03155,-0.00998,0.04173,0.10882,0.79775,0
0.1302,-0.46034,0.01799,0.01777,0.00584,-0.00196,-0.04217,0.76045,-0.00900,0.00031,0.08086,0.03005,-0.00358,0.04659,0.10880,0.79772,0
0.1322,-0.46034,0.01799,0.01773,0.00549,-0.00862,-0.04670,0.76045,-0.00914,0.00031,0.08064,0.02837,0.00282,0.05094,0.10880,0.79775,0
0.1342,-0.46034,0.01799,0.01763,0.00510,-0.01527,-0.05077,0.76045,-0.00927,0.00032,0.08017,0.02652,0.00922,0.05478,0.10880,0.79776,0
0.1363,-0.46034,0.01799,0.01748,0.00468,-0.02192,-0.05438,0.76045,-0.00941,0.00032,0.07945,0.02454,0.01562,0.05811,0.10876,0.79780,0
0.1383,-0.46034,0.01799,0.01728,0.00423,-0.02855,-0.05752,0.76045,-0.00955,0.00033,0.07848,0.02242,0.02202,0.06093,0.10875,0.79782,0
0.1403,-0.46372,0.02366,0.01870,-0.00242,-0.02784,-0.06400,0.74570,-0.00969,0.00033,0.08177,-0.00338,0.02842,0.06323,0.10867,0.79786,0
0.1423,-0.46372,0.02366,0.01845,-0.00294,-0.03455,-0.06578,0.74570,-0.00983,0.00033,0.08057,-0.00583,0.03482,0.06502,0.10867,0.79786,0
0.1443,-0.46372,0.02366,0.01815,-0.00347,-0.04124,-0.06709,0.74570,-0.00997,0.00034,0.07912,-0.00834,0.04122,0.06630,0.10869,0.79783,0
0.1463,-0.46372,0.02366,0.01779,-0.00402,-0.04791,-0.06793,0.74570,-0.01011,0.00034,0.07741,-0.01090,0.04762,0.06707,0.10869,0.79788,0
0.1483,-0.46372,0.02366,0.01738,-0.00456,-0.05456,-0.06829,0.74570,-0.01025,0.00035,0.07545,-0.01347,0.05402,0.06733,0.10868,0.79795,0
0.1503,-0.46372,0.02366,0.01692,-0.00511,-0.06117,-0.06818,0.74570,-0.01038,0.00035,0.07325,-0.01605,0.06042,0.06707,0.10866,0.79796,0
0.1523,-0.46372,0.02366,0.01640,-0.00565,-0.06775,-0.06759,0.74570,-0.01052,0.00036,0.07079,-0.01862,0.06630,0.06630,0.10868,0.79804,0
0.1543,-0.46372,0.02366,0.01583,-0.00619,-0.07386,-0.06653,0.74570,-0.01066,0.00036,0.06809,-0.02115,0.07168,0.06502,0.10867,0.79804,0
0.1563,-0.46372,0.02366,0.01522,-0.00671,-0.07949,-0.06500,0.74570,-0.01080,0.00037,0.06517,-0.02364,0.07654,0.06323,0.10870,0.79807,0
0.1583,-0.46372,0.02366,0.01456,-0.00722,-0.08464,-0.06299,0.74570,-0.01094,0.00037,0.06204,-0.02606,0.08090,0.06093,0.10872,0.79810,0
0.1603,-0.46372,0.02366,0.01387,-0.00772,-0.08930,-0.06051,0.74570,-0.01107,0.00038,0.05873,-0.02839,0.08474,0.05811,0.10875,0.79814,0
0.1623,-0.46372,0.02366,0.01314,-0.00819,-0.09348,-0.05757,0.74570,-0.01121,0.00038,0.05525,-0.03063,0.08806,0.05478,0.10876,0.79819,0
0.1643,-0.46372,0.02366,0.01237,-0.00864,-0.09717,-0.05415,0.74570,-0.01135,0.00039,0.05162,-0.03274,0.09088,0.05094,0.10876,0.79822,0
0.1663,-0.46372,0.02366,0.01158,-0.00905,-0.10037,-0.05027,0.74570,-0.01149,0.00039,0.04786,-0.03471,0.09318,0.04659,0.10881,0.79824,0
0.1683,-0.46372,0.02366,0.01077,-0.00944,-0.10308,-0.04593,0.74570,-0.01163,0.00040,0.04399,-0.03653,0.09498,0.04173,0.10879,0.79832,0
0.1703,-0.46372,0.02366,0.00994,-0.00979,-0.10529,-0.04112,0.74570,-0.01177,0.00040,0.04003,-0.03818,0.09626,0.03635,0.10883,0.79836,0
0.1723,-0.46372,0.02366,0.00909,-0.01010,-0.10701,-0.03585,0.74570,-0.01190,0.00041,0.03599,-0.03963,0.09702,0.03046,0.10890,0.79839,0
0.1743,-0.46372,0.02366,0.00823,-0.01036,-0.10824,-0.03013,0.74570,-0.01204,0.00041,0.03190,-0.04088,0.09728,0.02406,0.10888,0.79846,0
0.1763,-0.46372,0.02366,0.00736,-0.01058,-0.10897,-0.02396,0.74570,-0.01218,0.00042,0.02776,-0.04190,0.09702,0.01766,0.10894,0.79852,0
0.1783,-0.46372,0.02366,0.00648,-0.01074,-0.10920,-0.01777,0.74570,-0.01232,0.00042,0.02361,-0.04269,0.09626,0.01126,0.10897,0.79859,0
0.1803,-0.46372,0.02366,0.00561,-0.01086,-0.10894,-0.01157,0.74570,-0.01246,0.00042,0.01946,-0.04324,0.09498,0.00486,0.10901,0.79859,0
0.1823,-0.46372,0.02366,0.00474,-0.01093,-0.10818,-0.00537,0.74570,-0.01260,0.00043,0.01533,-0.04356,0.09318,-0.00154,0.10902,0.79864,0
0.1843,-0.46372,0.02366,0.00388,-0.01095,-0.10693,0.00083,0.74570,-0.01273,0.00043,0.01124,-0.04365,0.09088,-0.00794,0.10908,0.79872,0
0.1863,-0.46372,0.02366,0.00303,-0.01091,-0.10518,0.00704,0.74570,-0.01287,0.00044,0.00720,-0.04350,0.08806,-0.01434,0.10909,0.79875,0
0.1883,-0.46372,0.02366,0.00220,-0.01083,-0.10294,0.01324,0.74570,-0.01301,0.00044,0.00324,-0.04311,0.08474,-0.02074,0.10918,0.79881,0
0.1903,-0.46372,0.02366,0.00139,-0.01070,-0.10020,0.01943,0.74570,-0.01315,0.00045,-0.00063,-0.04249,0.08090,-0.02714,0.10923,0.79883,0
0.1924,-0.46240,0.02664,-0.00361,-0.00875,-0.10790,0.02197,0.73620,-0.01329,0.00045,-0.02298,-0.03028,0.07654,-0.03302,0.10938,0.79896,0
0.1944,-0.46240,0.02664,-0.00446,-0.00855,-0.10390,0.02758,0.73620,-0.01343,0.00046,-0.02701,-0.02934,0.07168,-0.03840,0.10938,0.79896,0
0.1964,-0.46240,0.02664,-0.00527,-0.00831,-0.09940,0.03274,0.73620,-0.01357,0.00046,-0.03089,-0.02820,0.06630,-0.04326,0.10937,0.79895,0
0.1984,-0.46240,0.02664,-0.00605,-0.00803,-0.09442,0.03744,0.73620,-0.01371,0.00047,-0.03458,-0.02687,0.06042,-0.04762,0.10949,0.79905,0
0.2004,-0.46240,0.02664,-0.00678,-0.00771,-0.08895,0.04169,0.73620,-0.01385,0.00047,-0.03807,-0.02538,0.05402,-0.05146,0.10951,0.79908,0
0.2024,-0.46240,0.02664,-0.00747,-0.00736,-0.08299,0.04547,0.73620,-0.01398,0.00048,-0.04135,-0.02373,0.04762,-0.05478,0.10958,0.79911,0
0.2044,-0.46240,0.02664,-0.00811,-0.00699,-0.07699,0.04879,0.73620,-0.01412,0.00048,-0.04441,-0.02194,0.04122,-0.05760,0.10969,0.79912,0
0.2064,-0.46240,0.02664,-0.00870,-0.00659,-0.07095,0.05165,0.73620,-0.01426,0.00049,-0.04723,-0.02004,0.03482,-0.05990,0.10976,0.79918,0
0.2084,-0.46240,0.02664,-0.00924,-0.00616,-0.06487,0.05404,0.73620,-0.01440,0.00049,-0.04983,-0.01804,0.02842,-0.06170,0.10982,0.79923,0
0.2104,-0.46240,0.02664,-0.00974,-0.00572,-0.05875,0.05596,0.73620,-0.01454,0.00050,-0.05220,-0.01596,0.02202,-0.06298,0.10988,0.79926,0
0.2124,-0.46240,0.02664,-0.01018,-0.00527,-0.05261,0.05742,0.73620,-0.01468,0.00050,-0.05433,-0.01382,0.01562,-0.06374,0.10997,0.79925,0
0.2144,-0.46240,0.02664,-0.01058,-0.00481,-0.04644,0.05841,0.73620,-0.01481,0.00050,-0.05623,-0.01163,0.00922,-0.06400,0.11001,0.79929,0
0.2164,-0.46240,0.02664,-0.01093,-0.00434,-0.04024,0.05893,0.73620,-0.01495,0.00051,-0.05790,-0.00941,0.00282,-0.06374,0.11009,0.79931,0
0.2184,-0.46240,0.02664,-0.01122,-0.00387,-0.03402,0.05898,0.73620,-0.01509,0.00051,-0.05934,-0.00718,-0.00358,-0.06298,0.11017,0.79931,0
0.2204,-0.46240,0.02664,-0.01147,-0.00340,-0.02779,0.05856,0.73620,-0.01523,0.00052,-0.06054,-0.00495,-0.00998,-0.06170,0.11027,0.79937,0
0.2224,-0.46240,0.02664,-0.01167,-0.00293,-0.02154,0.05767,0.73620,-0.01537,0.00052,-0.06150,-0.00275,-0.01638,-0.05990,0.11028,0.79936,0
0.2244,-0.46240,0.02664,-0.01182,-0.00247,-0.01528,0.05631,0.73620,-0.01550,0.00053,-0.06223,-0.00060,-0.02278,-0.05760,0.11035,0.79937,0
0.2264,-0.46240,0.02664,-0.01191,-0.00203,-0.00901,0.05449,0.73620,-0.01564,0.00053,-0.06272,0.00150,-0.02918,-0.05478,0.11037,0.79938,0
0.2284,-0.46240,0.02664,-0.01196,-0.00160,-0.00274,0.05220,0.73620,-0.01578,0.00054,-0.06297,0.00352,-0.03558,-0.05146,0.11045,0.79935,0
0.2304,-0.46240,0.02664,-0.01196,-0.00120,0.00353,0.04944,0.73620,-0.01592,0.00054,-0.06299,0.00544,-0.04198,-0.04762,0.11050,0.79939,0
0.2324,-0.46240,0.02664,-0.01190,-0.00082,0.00980,0.04622,0.73620,-0.01606,0.00055,-0.06277,0.00725,-0.04838,-0.04326,0.11057,0.79936,0
0.2344,-0.46240,0.02664,-0.01180,-0.00046,0.01607,0.04254,0.73620,-0.01620,0.00055,-0.06231,0.00893,-0.05478,-0.03840,0.11062,0.79938,0
0.2364,-0.46240,0.02664,-0.01165,-0.00014,0.02232,0.03840,0.73620,-0.01633,0.00056,-0.06162,0.01046,-0.06118,-0.03302,0.11070,0.79935,0
0.2384,-0.46240,0.02664,-0.01144,0.00015,0.02856,0.03380,0.73620,-0.01647,0.00056,-0.06069,0.01183,-0.06758,-0.02714,0.11069,0.79936,0
0.2404,-0.46240,0.02664,-0.01119,0.00040,0.03479,0.02875,0.73620,-0.01661,0.00057,-0.05952,0.01301,-0.07398,-0.02074,0.11079,0.79933,0
0.2424,-0.46240,0.02664,-0.01089,0.00061,0.04100,0.02324,0.73620,-0.01675,0.00057,-0.05812,0.01400,-0.07987,-0.01434,0.11083,0.79934,0
0.2444,-0.46240,0.02664,-0.01053,0.00077,0.04674,0.01772,0.73620,-0.01689,0.00058,-0.05650,0.01477,-0.08525,-0.00794,0.11089,0.79930,0
0.2464,-0.46240,0.02664,-0.01014,0.00089,0.05202,0.01219,0.73620,-0.01702,0.00058,-0.05466,0.01534,-0.09011,-0.00154,0.11096,0.79926,0
0.2484,-0.46240,0.02664,-0.00970,0.00097,0.05684,0.00666,0.73620,-0.01716,0.00058,-0.05264,0.01570,-0.09446,0.00486,0.11098,0.79928,0
0.2504,-0.46240,0.02664,-0.00923,0.00100,0.06119,0.00112,0.73620,-0.01730,0.00059,-0.05044,0.01585,-0.09830,0.01126,0.11102,0.79928,0
0.2524,-0.46240,0.02664,-0.00873,0.00099,0.06507,-0.00442,0.73620,-0.01744,0.00059,-0.04809,0.01579,-0.10163,0.01715,0.11104,0.79922,0
0.2545,-0.46240,0.02664,-0.00819,0.00093,0.06847,-0.00951,0.73620,-0.01758,0.00060,-0.04560,0.01552,-0.10445,0.02253,0.11112,0.79919,0
0.2565,-0.46240,0.02664,-0.00763,0.00084,0.07140,-0.01417,0.73620,-0.01772,0.00060,-0.04299,0.01508,-0.10675,0.02739,0.11112,0.79919,0
0.2585,-0.46240,0.02664,-0.00705,0.00071,0.07386,-0.01837,0.73620,-0.01786,0.00061,-0.04028,0.01446,-0.10854,0.03174,0.11116,0.79919,0
0.2605,-0.46238,0.03025,0.01771,-0.00129,0.09367,-0.02072,0.72865,-0.01799,0.00061,0.07676,0.00863,-0.10982,0.03558,0.11118,0.79916,0
0.2625,-0.46238,0.03025,0.01846,-0.00147,0.09354,-0.02391,0.72865,-0.01813,0.00062,0.08027,0.00779,-0.11059,0.03891,0.11118,0.79916,0
0.2645,-0.46238,0.03025,0.01920,-0.00167,0.09293,-0.02664,0.72865,-0.01827,0.00062,0.08376,0.00683,-0.11085,0.04173,0.11121,0.79914,0
0.2665,-0.46238,0.03025,0.01994,-0.00189,0.09182,-0.02893,0.72865,-0.01841,0.00063,0.08722,0.00578,-0.11059,0.04403,0.11121,0.79910,0
0.2685,-0.46238,0.03025,0.02067,-0.00213,0.09023,-0.03076,0.72865,-0.01855,0.00063,0.09062,0.00466,-0.10982,0.04582,0.11122,0.79909,0
0.2705,-0.46238,0.03025,0.02138,-0.00238,0.08816,-0.03214,0.72865,-0.01869,0.00064,0.09396,0.00347,-0.10854,0.04710,0.11128,0.79910,0
0.2725,-0.46238,0.03025,0.02208,-0.00264,0.08559,-0.03306,0.72865,-0.01883,0.00064,0.09721,0.00224,-0.10675,0.04787,0.11127,0.79903,0
0.2745,-0.46238,0.03025,0.02275,-0.00291,0.08255,-0.03352,0.72865,-0.01896,0.00065,0.10035,0.00098,-0.10445,0.04813,0.11127,0.79903,0
0.2765,-0.46238,0.03025,0.02340,-0.00318,0.07902,-0.03354,0.72865,-0.01910,0.00065,0.10336,-0.00029,-0.10163,0.04787,0.11126,0.79906,0
0.2785,-0.46238,0.03025,0.02401,-0.00345,0.07502,-0.03309,0.72865,-0.01924,0.00066,0.10624,-0.00155,-0.09830,0.04710,0.11128,0.79904,0
0.2805,-0.46238,0.03025,0.02460,-0.00371,0.07054,-0.03219,0.72865,-0.01938,0.00066,0.10895,-0.00278,-0.09446,0.04582,0.11123,0.79903,0
0.2825,-0.46238,0.03025,0.02514,-0.00396,0.06558,-0.03084,0.72865,-0.01952,0.00067,0.11149,-0.00397,-0.09011,0.04403,0.11128,0.79907,0
0.2845,-0.46238,0.03025,0.02564,-0.00420,0.06015,-0.02903,0.72865,-0.01966,0.00067,0.11383,-0.00510,-0.08525,0.04173,0.11124,0.79902,0
0.2865,-0.46238,0.03025,0.02610,-0.00442,0.05425,-0.02677,0.72865,-0.01979,0.00067,0.11595,-0.00616,-0.07987,0.03891,0.11128,0.79907,0
0.2885,-0.46238,0.03025,0.02651,-0.00462,0.04789,-0.02405,0.72865,-0.01993,0.00068,0.11784,-0.00712,-0.07398,0.03558,0.11125,0.79904,0
0.2905,-0.46238,0.03025,0.02687,-0.00480,0.04106,-0.02089,0.72865,-0.02007,0.00068,0.11948,-0.00796,-0.06758,0.03174,0.11117,0.79906,0
0.2925,-0.46238,0.03025,0.02716,-0.00496,0.03377,-0.01728,0.72865,-0.02021,0.00069,0.12086,-0.00868,-0.06118,0.02739,0.11118,0.79908,0
0.2945,-0.46238,0.03025,0.02741,-0.00508,0.02647,-0.01322,0.72865,-0.02035,0.00069,0.12196,-0.00926,-0.05478,0.02253,0.11122,0.79906,0
0.2965,-0.46238,0.03025,0.02759,-0.00517,0.01915,-0.00872,0.72865,-0.02049,0.00070,0.12278,-0.00967,-0.04838,0.01715,0.11114,0.79911,0
0.2985,-0.46238,0.03025,0.02771,-0.00522,0.01182,-0.00377,0.72865,-0.02062,0.00070,0.12332,-0.00991,-0.04198,0.01126,0.11112,0.79910,0
0.3005,-0.46238,0.03025,0.02778,-0.00523,0.00449,0.00161,0.72865,-0.02076,0.00071,0.12359,-0.00995,-0.03558,0.00486,0.11106,0.79912,0
0.3025,-0.46238,0.03025,0.02778,-0.00519,-0.00284,0.00743,0.72865,-0.02090,0.00071,0.12358,-0.00978,-0.02918,-0.00154,0.11107,0.79915,0
0.3045,-0.46238,0.03025,0.02773,-0.00511,-0.01017,0.01324,0.72865,-0.02104,0.00072,0.12329,-0.00938,-0.02278,-0.00794,0.11099,0.79918,0
0.3065,-0.46238,0.03025,0.02762,-0.00498,-0.01750,0.01905,0.72865,-0.02118,0.00072,0.12273,-0.00877,-0.01638,-0.01382,0.11099,0.79918,0
0.3085,-0.46238,0.03025,0.02745,-0.00480,-0.02481,0.02441,0.72865,-0.02132,0.00073,0.12188,-0.00795,-0.00998,-0.01920,0.11093,0.79925,0
0.3105,-0.46238,0.03025,0.02722,-0.00459,-0.03212,0.02931,0.72865,-0.02145,0.00073,0.12077,-0.00693,-0.00358,-0.02406,0.11093,0.79925,0
0.3125,-0.46238,0.03025,0.02694,-0.00434,-0.03940,0.03377,0.72865,-0.02159,0.00074,0.11937,-0.00574,0.00282,-0.02842,0.11085,0.79924,0
0.3145,-0.46238,0.03025,0.02659,-0.00405,-0.04666,0.03777,0.72865,-0.02173,0.00074,0.11770,-0.00438,0.00922,-0.03226,0.11082,0.79930,0
