t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible
0.0440,-0.49477,0.00316,0.01109,-0.00644,-0.01520,0.01039,-3.05735,-0.00304,0.00002,0.00000,0.00000,-0.00304,0.00002,0.12640,0.82475,0
0.0460,-0.49477,0.00316,0.01096,-0.00635,-0.01582,0.01082,-3.05735,-0.00318,0.00002,0.00000,0.00000,-0.00318,0.00002,0.12635,0.82480,0
0.0481,-0.49477,0.00316,0.01083,-0.00627,-0.01643,0.01124,-3.05735,-0.00332,0.00002,0.00000,0.00000,-0.00332,0.00002,0.12632,0.82474,0
0.0501,-0.49477,0.00316,0.01070,-0.00617,-0.01703,0.01165,-3.05735,-0.00346,0.00002,0.00000,0.00000,-0.00346,0.00002,0.12631,0.82474,0
0.0521,-0.49477,0.00316,0.01056,-0.00608,-0.01763,0.01206,-3.05735,-0.00360,0.00002,0.00000,0.00000,-0.00360,0.00002,0.12639,0.82479,0
0.0541,-0.49477,0.00316,0.01042,-0.00598,-0.01821,0.01246,-3.05735,-0.00374,0.00002,0.00000,0.00000,-0.00374,0.00002,0.12631,0.82476,0
0.0561,-0.49477,0.00316,0.01027,-0.00588,-0.01878,0.01286,-3.05735,-0.00388,0.00002,0.00000,0.00000,-0.00388,0.00002,0.12639,0.82479,0
0.0581,-0.49477,0.00316,0.01012,-0.00578,-0.01935,0.01325,-3.05735,-0.00402,0.00003,0.00000,0.00000,-0.00402,0.00003,0.12634,0.82478,0
0.0601,-0.49477,0.00316,0.00996,-0.00567,-0.01990,0.01363,-3.05735,-0.00415,0.00003,0.00000,0.00000,-0.00415,0.00003,0.12631,0.82481,0
0.0621,-0.49477,0.00316,0.00980,-0.00556,-0.02044,0.01401,-3.05735,-0.00429,0.00003,0.00000,0.00000,-0.00429,0.00003,0.12630,0.82479,0
0.0641,-0.49477,0.00316,0.00963,-0.00544,-0.02097,0.01437,-3.05735,-0.00443,0.00003,0.00000,0.00000,-0.00443,0.00003,0.12632,0.82478,0
0.0661,-0.49477,0.00316,0.00946,-0.00533,-0.02149,0.01473,-3.05735,-0.00457,0.00003,0.00000,0.00000,-0.00457,0.00003,0.12629,0.82477,0
0.0681,-0.49477,0.00316,0.00929,-0.00521,-0.02200,0.01508,-3.05735,-0.00471,0.00003,0.00000,0.00000,-0.00471,0.00003,0.12633,0.82474,0
0.0701,-0.49477,0.00316,0.00911,-0.00509,-0.02250,0.01542,-3.05735,-0.00485,0.00003,0.00000,0.00000,-0.00485,0.00003,0.12631,0.82476,0
0.0721,-0.49477,0.00316,0.00893,-0.00496,-0.02298,0.01576,-3.05735,-0.00499,0.00003,0.00000,0.00000,-0.00499,0.00003,0.12628,0.82480,0
0.0741,-0.49477,0.00316,0.00874,-0.00483,-0.02345,0.01609,-3.05735,-0.00512,0.00003,0.00000,0.00000,-0.00512,0.00003,0.12629,0.82481,0
0.0761,-0.49477,0.00316,0.00855,-0.00470,-0.02391,0.01640,-3.05735,-0.00526,0.00003,0.00000,0.00000,-0.00526,0.00003,0.12627,0.82476,0
0.0783,-0.49355,0.00403,0.00882,-0.00805,-0.02331,0.00880,-3.05917,-0.00541,0.00003,0.00000,0.00000,-0.00541,0.00003,0.12624,0.82478,0
0.0803,-0.49355,0.00403,0.00864,-0.00798,-0.02376,0.00934,-3.05917,-0.00555,0.00004,0.00000,0.00000,-0.00555,0.00004,0.12624,0.82478,0
0.0823,-0.49355,0.00403,0.00844,-0.00790,-0.02421,0.00987,-3.05917,-0.00569,0.00004,0.00000,0.00000,-0.00569,0.00004,0.12623,0.82477,0
0.0843,-0.49355,0.00403,0.00825,-0.00782,-0.02465,0.01039,-3.05917,-0.00583,0.00004,0.00000,0.00000,-0.00583,0.00004,0.12621,0.82476,0
0.0863,-0.49355,0.00403,0.00805,-0.00774,-0.02508,0.01091,-3.05917,-0.00596,0.00004,0.00000,0.00000,-0.00596,0.00004,0.12622,0.82477,0
0.0883,-0.49355,0.00403,0.00785,-0.00765,-0.02549,0.01143,-3.05917,-0.00610,0.00004,0.00000,0.00000,-0.00610,0.00004,0.12617,0.82477,0
0.0903,-0.49355,0.00403,0.00764,-0.00756,-0.02589,0.01194,-3.05917,-0.00624,0.00004,0.00000,0.00000,-0.00624,0.00004,0.12620,0.82477,0
0.0923,-0.49355,0.00403,0.00743,-0.00746,-0.02627,0.01244,-3.05917,-0.00638,0.00004,0.00000,0.00000,-0.00638,0.00004,0.12615,0.82477,0
0.0943,-0.49355,0.00403,0.00722,-0.00736,-0.02664,0.01293,-3.05917,-0.00652,0.00004,0.00000,0.00000,-0.00652,0.00004,0.12623,0.82481,0
0.0963,-0.49355,0.00403,0.00701,-0.00725,-0.02700,0.01342,-3.05917,-0.00666,0.00004,0.00000,0.00000,-0.00666,0.00004,0.12619,0.82478,0
0.0983,-0.49355,0.00403,0.00679,-0.00714,-0.02734,0.01390,-3.05917,-0.00679,0.00004,0.00000,0.00000,-0.00679,0.00004,0.12610,0.82476,0
0.1003,-0.49355,0.00403,0.00657,-0.00703,-0.02767,0.01437,-3.05917,-0.00693,0.00004,0.00000,0.00000,-0.00693,0.00004,0.12615,0.82480,0
0.1023,-0.49355,0.00403,0.00635,-0.00691,-0.02798,0.01484,-3.05917,-0.00707,0.00005,0.00000,0.00000,-0.00707,0.00005,0.12618,0.82479,0
0.1043,-0.49355,0.00403,0.00612,-0.00679,-0.02828,0.01530,-3.05917,-0.00721,0.00005,0.00000,0.00000,-0.00721,0.00005,0.12612,0.82477,0
0.1063,-0.49355,0.00403,0.00589,-0.00667,-0.02856,0.01575,-3.05917,-0.00735,0.00005,0.00000,0.00000,-0.00735,0.00005,0.12612,0.82480,0
0.1083,-0.49355,0.00403,0.00567,-0.00654,-0.02883,0.01619,-3.05917,-0.00749,0.00005,0.00000,0.00000,-0.00749,0.00005,0.12608,0.82479,0
0.1103,-0.49355,0.00403,0.00543,-0.00641,-0.02908,0.01662,-3.05917,-0.00762,0.00005,0.00000,0.00000,-0.00762,0.00005,0.12604,0.82479,0
0.1123,-0.49355,0.00403,0.00520,-0.00627,-0.02931,0.01704,-3.05917,-0.00776,0.00005,0.00000,0.00000,-0.00776,0.00005,0.12604,0.82481,0
0.1143,-0.49355,0.00403,0.00496,-0.00614,-0.02953,0.01745,-3.05917,-0.00790,0.00005,0.00000,0.00000,-0.00790,0.00005,0.12607,0.82480,0
0.1163,-0.49355,0.00403,0.00473,-0.00599,-0.02974,0.01786,-3.05917,-0.00804,0.00005,0.00000,0.00000,-0.00804,0.00005,0.12599,0.82482,0
0.1183,-0.49355,0.00403,0.00449,-0.00585,-0.02992,0.01825,-3.05917,-0.00818,0.00005,0.00000,0.00000,-0.00818,0.00005,0.12604,0.82479,0
0.1203,-0.49355,0.00403,0.00425,-0.00570,-0.03010,0.01864,-3.05917,-0.00832,0.00005,0.00000,0.00000,-0.00832,0.00005,0.12598,0.82482,0
0.1223,-0.49355,0.00403,0.00401,-0.00555,-0.03025,0.01901,-3.05917,-0.00845,0.00005,0.00000,0.00000,-0.00845,0.00005,0.12598,0.82478,0
0.1243,-0.49355,0.00403,0.00376,-0.00540,-0.03039,0.01938,-3.05917,-0.00859,0.00005,0.00000,0.00000,-0.00859,0.00005,0.12596,0.82476,0
0.1263,-0.49355,0.00403,0.00352,-0.00524,-0.03051,0.01973,-3.05917,-0.00873,0.00006,0.00000,0.00000,-0.00873,0.00006,0.12596,0.82479,0
0.1283,-0.49355,0.00403,0.00328,-0.00508,-0.03062,0.02007,-3.05917,-0.00887,0.00006,0.00000,0.00000,-0.00887,0.00006,0.12595,0.82482,0
0.1303,-0.49355,0.00403,0.00303,-0.00492,-0.03071,0.02041,-3.05917,-0.00901,0.00006,0.00000,0.00000,-0.00901,0.00006,0.12592,0.82481,0
0.1323,-0.49355,0.00403,0.00279,-0.00476,-0.03078,0.02073,-3.05917,-0.00915,0.00006,0.00000,0.00000,-0.00915,0.00006,0.12592,0.82480,0
0.1343,-0.49355,0.00403,0.00254,-0.00459,-0.03084,0.02104,-3.05917,-0.00928,0.00006,0.00000,0.00000,-0.00928,0.00006,0.12589,0.82483,0
0.1363,-0.49282,0.00665,0.00473,-0.00776,-0.02899,0.01873,-3.07128,-0.00942,0.00006,0.00000,0.00000,-0.00942,0.00006,0.12585,0.82474,0
0.1383,-0.49282,0.00665,0.00449,-0.00761,-0.02917,0.01924,-3.07128,-0.00956,0.00006,0.00000,0.00000,-0.00956,0.00006,0.12585,0.82474,0
0.1403,-0.49282,0.00665,0.00426,-0.00746,-0.02935,0.01975,-3.07128,-0.00970,0.00006,0.00000,0.00000,-0.00970,0.00006,0.12582,0.82483,0
0.1423,-0.49282,0.00665,0.00402,-0.00730,-0.02950,0.02024,-3.07128,-0.00984,0.00006,0.00000,0.00000,-0.00984,0.00006,0.12580,0.82481,0
0.1443,-0.49282,0.00665,0.00379,-0.00713,-0.02964,0.02072,-3.07128,-0.00998,0.00006,0.00000,0.00000,-0.00998,0.00006,0.12579,0.82480,0
0.1463,-0.49282,0.00665,0.00355,-0.00696,-0.02977,0.02119,-3.07128,-0.01011,0.00006,0.00000,0.00000,-0.01011,0.00006,0.12575,0.82482,0
0.1483,-0.49282,0.00665,0.00331,-0.00679,-0.02988,0.02165,-3.07128,-0.01025,0.00007,0.00000,0.00000,-0.01025,0.00007,0.12577,0.82481,0
0.1503,-0.49282,0.00665,0.00307,-0.00662,-0.02997,0.02209,-3.07128,-0.01039,0.00007,0.00000,0.00000,-0.01039,0.00007,0.12575,0.82483,0
0.1523,-0.49282,0.00665,0.00283,-0.00644,-0.03004,0.02253,-3.07128,-0.01053,0.00007,0.00000,0.00000,-0.01053,0.00007,0.12574,0.82483,0
0.1543,-0.49282,0.00665,0.00259,-0.00626,-0.03010,0.02295,-3.07128,-0.01067,0.00007,0.00000,0.00000,-0.01067,0.00007,0.12571,0.82483,0
0.1563,-0.49282,0.00665,0.00235,-0.00607,-0.03015,0.02336,-3.07128,-0.01081,0.00007,0.00000,0.00000,-0.01081,0.00007,0.12570,0.82481,0
0.1583,-0.49282,0.00665,0.00211,-0.00588,-0.03018,0.02376,-3.07128,-0.01094,0.00007,0.00000,0.00000,-0.01094,0.00007,0.12566,0.82483,0
0.1603,-0.49282,0.00665,0.00187,-0.00569,-0.03019,0.02415,-3.07128,-0.01108,0.00007,0.00000,0.00000,-0.01108,0.00007,0.12566,0.82483,0
0.1623,-0.49282,0.00665,0.00162,-0.00550,-0.03018,0.02452,-3.07128,-0.01122,0.00007,0.00000,0.00000,-0.01122,0.00007,0.12563,0.82481,0
0.1643,-0.49282,0.00665,0.00138,-0.00530,-0.03016,0.02488,-3.07128,-0.01136,0.00007,0.00000,0.00000,-0.01136,0.00007,0.12560,0.82481,0
0.1663,-0.49282,0.00665,0.00114,-0.00510,-0.03013,0.02522,-3.07128,-0.01150,0.00007,0.00000,0.00000,-0.01150,0.00007,0.12558,0.82483,0
0.1683,-0.49282,0.00665,0.00090,-0.00490,-0.03007,0.02555,-3.07128,-0.01164,0.00007,0.00000,0.00000,-0.01164,0.00007,0.12553,0.82481,0
0.1703,-0.49282,0.00665,0.00066,-0.00469,-0.03001,0.02587,-3.07128,-0.01177,0.00008,0.00000,0.00000,-0.01177,0.00008,0.12552,0.82481,0
0.1723,-0.49282,0.00665,0.00042,-0.00448,-0.02992,0.02618,-3.07128,-0.01191,0.00008,0.00000,0.00000,-0.01191,0.00008,0.12550,0.82483,0
0.1743,-0.49282,0.00665,0.00018,-0.00427,-0.02982,0.02647,-3.07128,-0.01205,0.00008,0.00000,0.00000,-0.01205,0.00008,0.12550,0.82484,0
0.1763,-0.49282,0.00665,-0.00006,-0.00406,-0.02970,0.02674,-3.07128,-0.01219,0.00008,0.00000,0.00000,-0.01219,0.00008,0.12549,0.82483,0
0.1783,-0.49282,0.00665,-0.00029,-0.00384,-0.02957,0.02700,-3.07128,-0.01233,0.00008,0.00000,0.00000,-0.01233,0.00008,0.12546,0.82485,0
0.1803,-0.49282,0.00665,-0.00053,-0.00363,-0.02942,0.02725,-3.07128,-0.01247,0.00008,0.00000,0.00000,-0.01247,0.00008,0.12544,0.82480,0
0.1823,-0.49282,0.00665,-0.00076,-0.00341,-0.02926,0.02748,-3.07128,-0.01260,0.00008,0.00000,0.00000,-0.01260,0.00008,0.12542,0.82483,0
0.1843,-0.49282,0.00665,-0.00100,-0.00319,-0.02908,0.02770,-3.07128,-0.01274,0.00008,0.00000,0.00000,-0.01274,0.00008,0.12543,0.82483,0
0.1863,-0.49282,0.00665,-0.00123,-0.00297,-0.02888,0.02790,-3.07128,-0.01288,0.00008,0.00000,0.00000,-0.01288,0.00008,0.12536,0.82485,0
0.1883,-0.49282,0.00665,-0.00146,-0.00274,-0.02867,0.02809,-3.07128,-0.01302,0.00008,0.00000,0.00000,-0.01302,0.00008,0.12539,0.82484,0
0.1903,-0.49282,0.00665,-0.00169,-0.00252,-0.02844,0.02826,-3.07128,-0.01316,0.00008,0.00000,0.00000,-0.01316,0.00008,0.12531,0.82484,0
0.1923,-0.49282,0.00665,-0.00191,-0.00229,-0.02820,0.02842,-3.07128,-0.01330,0.00008,0.00000,0.00000,-0.01330,0.00008,0.12528,0.82486,0
0.1943,-0.49282,0.00665,-0.00214,-0.00206,-0.02794,0.02856,-3.07128,-0.01343,0.00009,0.00000,0.00000,-0.01343,0.00009,0.12529,0.82485,0
0.1964,-0.48954,0.00646,0.00278,-0.00646,-0.02437,0.02573,-3.07209,-0.01357,0.00009,0.00000,0.00000,-0.01357,0.00009,0.12521,0.82485,0
0.1984,-0.48954,0.00646,0.00259,-0.00625,-0.02443,0.02615,-3.07209,-0.01371,0.00009,0.00000,0.00000,-0.01371,0.00009,0.12521,0.82485,0
0.2004,-0.48954,0.00646,0.00239,-0.00604,-0.02448,0.02656,-3.07209,-0.01385,0.00009,0.00000,0.00000,-0.01385,0.00009,0.12519,0.82482,0
0.2024,-0.48954,0.00646,0.00220,-0.00583,-0.02451,0.02695,-3.07209,-0.01399,0.00009,0.00000,0.00000,-0.01399,0.00009,0.12514,0.82482,0
0.2044,-0.48954,0.00646,0.00200,-0.00561,-0.02453,0.02733,-3.07209,-0.01413,0.00009,0.00000,0.00000,-0.01413,0.00009,0.12514,0.82487,0
0.2064,-0.48954,0.00646,0.00180,-0.00539,-0.02454,0.02770,-3.07209,-0.01427,0.00009,0.00000,0.00000,-0.01427,0.00009,0.12511,0.82485,0
0.2084,-0.48954,0.00646,0.00161,-0.00517,-0.02453,0.02805,-3.07209,-0.01440,0.00009,0.00000,0.00000,-0.01440,0.00009,0.12508,0.82484,0
0.2104,-0.48954,0.00646,0.00141,-0.00494,-0.02451,0.02838,-3.07209,-0.01454,0.00009,0.00000,0.00000,-0.01454,0.00009,0.12508,0.82484,0
0.2124,-0.48954,0.00646,0.00121,-0.00471,-0.02448,0.02870,-3.07209,-0.01468,0.00009,0.00000,0.00000,-0.01468,0.00009,0.12505,0.82485,0
0.2144,-0.48954,0.00646,0.00102,-0.00448,-0.02443,0.02901,-3.07209,-0.01482,0.00009,0.00000,0.00000,-0.01482,0.00009,0.12496,0.82482,0
0.2164,-0.48954,0.00646,0.00082,-0.00425,-0.02437,0.02930,-3.07209,-0.01496,0.00010,0.00000,0.00000,-0.01496,0.00010,0.12494,0.82484,0
0.2184,-0.48954,0.00646,0.00063,-0.00401,-0.02430,0.02957,-3.07209,-0.01510,0.00010,0.00000,0.00000,-0.01510,0.00010,0.12491,0.82482,0
0.2204,-0.48954,0.00646,0.00043,-0.00377,-0.02422,0.02983,-3.07209,-0.01523,0.00010,0.00000,0.00000,-0.01523,0.00010,0.12490,0.82484,0
0.2224,-0.48954,0.00646,0.00024,-0.00354,-0.02412,0.03007,-3.07209,-0.01537,0.00010,0.00000,0.00000,-0.01537,0.00010,0.12487,0.82484,0
0.2244,-0.48954,0.00646,0.00005,-0.00329,-0.02401,0.03029,-3.07209,-0.01551,0.00010,0.00000,0.00000,-0.01551,0.00010,0.12480,0.82483,0
0.2264,-0.48954,0.00646,-0.00014,-0.00305,-0.02388,0.03050,-3.07209,-0.01565,0.00010,0.00000,0.00000,-0.01565,0.00010,0.12486,0.82483,0
0.2284,-0.48954,0.00646,-0.00033,-0.00281,-0.02375,0.03069,-3.07209,-0.01579,0.00010,0.00000,0.00000,-0.01579,0.00010,0.12482,0.82487,0
0.2304,-0.48954,0.00646,-0.00052,-0.00256,-0.02360,0.03087,-3.07209,-0.01593,0.00010,0.00000,0.00000,-0.01593,0.00010,0.12479,0.82481,0
0.2324,-0.48954,0.00646,-0.00071,-0.00231,-0.02344,0.03103,-3.07209,-0.01606,0.00010,0.00000,0.00000,-0.01606,0.00010,0.12475,0.82480,0
0.2344,-0.48954,0.00646,-0.00090,-0.00206,-0.02326,0.03117,-3.07209,-0.01620,0.00010,0.00000,0.00000,-0.01620,0.00010,0.12466,0.82484,0
0.2364,-0.48954,0.00646,-0.00108,-0.00181,-0.02307,0.03130,-3.07209,-0.01634,0.00010,0.00000,0.00000,-0.01634,0.00010,0.12468,0.82487,0
0.2384,-0.48954,0.00646,-0.00127,-0.00156,-0.02287,0.03141,-3.07209,-0.01648,0.00011,0.00000,0.00000,-0.01648,0.00011,0.12460,0.82485,0
0.2404,-0.48954,0.00646,-0.00145,-0.00131,-0.02266,0.03150,-3.07209,-0.01662,0.00011,0.00000,0.00000,-0.01662,0.00011,0.12461,0.82486,0
0.2424,-0.48954,0.00646,-0.00163,-0.00106,-0.02244,0.03157,-3.07209,-0.01676,0.00011,0.00000,0.00000,-0.01676,0.00011,0.12458,0.82483,0
0.2444,-0.48954,0.00646,-0.00181,-0.00081,-0.02220,0.03163,-3.07209,-0.01689,0.00011,0.00000,0.00000,-0.01689,0.00011,0.12453,0.82484,0
0.2464,-0.48954,0.00646,-0.00198,-0.00055,-0.02196,0.03167,-3.07209,-0.01703,0.00011,0.00000,0.00000,-0.01703,0.00011,0.12451,0.82486,0
0.2484,-0.48954,0.00646,-0.00216,-0.00030,-0.02170,0.03170,-3.07209,-0.01717,0.00011,0.00000,0.00000,-0.01717,0.00011,0.12445,0.82486,0
0.2504,-0.48954,0.00646,-0.00233,-0.00005,-0.02142,0.03171,-3.07209,-0.01731,0.00011,0.00000,0.00000,-0.01731,0.00011,0.12441,0.82485,0
0.2524,-0.48954,0.00646,-0.00250,0.00021,-0.02114,0.03170,-3.07209,-0.01745,0.00011,0.00000,0.00000,-0.01745,0.00011,0.12443,0.82484,0
0.2544,-0.48954,0.00646,-0.00267,0.00046,-0.02085,0.03167,-3.07209,-0.01759,0.00011,0.00000,0.00000,-0.01759,0.00011,0.12434,0.82488,0
0.2564,-0.48954,0.00646,-0.00284,0.00072,-0.02054,0.03163,-3.07209,-0.01772,0.00011,0.00000,0.00000,-0.01772,0.00011,0.12436,0.82482,0
0.2584,-0.48954,0.00646,-0.00300,0.00097,-0.02023,0.03157,-3.07209,-0.01786,0.00011,0.00000,0.00000,-0.01786,0.00011,0.12430,0.82486,0
0.2604,-0.48954,0.00646,-0.00316,0.00122,-0.01990,0.03149,-3.07209,-0.01800,0.00011,0.00000,0.00000,-0.01800,0.00011,0.12422,0.82481,0
0.2624,-0.48954,0.00646,-0.00332,0.00147,-0.01956,0.03139,-3.07209,-0.01814,0.00012,0.00000,0.00000,-0.01814,0.00012,0.12422,0.82482,0
0.2644,-0.48954,0.00646,-0.00347,0.00172,-0.01921,0.03128,-3.07209,-0.01828,0.00012,0.00000,0.00000,-0.01828,0.00012,0.12419,0.82484,0
0.2664,-0.48826,0.00610,0.00321,-0.00565,-0.01512,0.02700,-3.07302,-0.01842,0.00012,0.00000,0.00000,-0.01842,0.00012,0.12411,0.82486,0
0.2684,-0.48826,0.00610,0.00309,-0.00543,-0.01522,0.02736,-3.07302,-0.01855,0.00012,0.00000,0.00000,-0.01855,0.00012,0.12411,0.82486,0
0.2704,-0.48826,0.00610,0.00297,-0.00521,-0.01530,0.02772,-3.07302,-0.01869,0.00012,0.00000,0.00000,-0.01869,0.00012,0.12410,0.82487,0
0.2724,-0.48826,0.00610,0.00284,-0.00498,-0.01537,0.02805,-3.07302,-0.01883,0.00012,0.00000,0.00000,-0.01883,0.00012,0.12404,0.82483,0
0.2744,-0.48826,0.00610,0.00272,-0.00476,-0.01544,0.02838,-3.07302,-0.01897,0.00012,0.00000,0.00000,-0.01897,0.00012,0.12399,0.82485,0
0.2764,-0.48826,0.00610,0.00260,-0.00453,-0.01550,0.02868,-3.07302,-0.01911,0.00012,0.00000,0.00000,-0.01911,0.00012,0.12399,0.82488,0
0.2784,-0.48826,0.00610,0.00247,-0.00430,-0.01555,0.02898,-3.07302,-0.01925,0.00012,0.00000,0.00000,-0.01925,0.00012,0.12396,0.82487,0
0.2804,-0.48826,0.00610,0.00235,-0.00407,-0.01559,0.02925,-3.07302,-0.01938,0.00012,0.00000,0.00000,-0.01938,0.00012,0.12391,0.82486,0
0.2824,-0.48826,0.00610,0.00222,-0.00383,-0.01562,0.02952,-3.07302,-0.01952,0.00012,0.00000,0.00000,-0.01952,0.00012,0.12386,0.82485,0
0.2844,-0.48826,0.00610,0.00210,-0.00360,-0.01565,0.02976,-3.07302,-0.01966,0.00013,0.00000,0.00000,-0.01966,0.00013,0.12383,0.82489,0
0.2864,-0.48826,0.00610,0.00197,-0.00336,-0.01567,0.02999,-3.07302,-0.01980,0.00013,0.00000,0.00000,-0.01980,0.00013,0.12375,0.82483,0
0.2884,-0.48826,0.00610,0.00185,-0.00312,-0.01567,0.03020,-3.07302,-0.01994,0.00013,0.00000,0.00000,-0.01994,0.00013,0.12375,0.82488,0
0.2904,-0.48826,0.00610,0.00172,-0.00287,-0.01567,0.03040,-3.07302,-0.02008,0.00013,0.00000,0.00000,-0.02008,0.00013,0.12371,0.82487,0
0.2924,-0.48826,0.00610,0.00160,-0.00263,-0.01567,0.03058,-3.07302,-0.02021,0.00013,0.00000,0.00000,-0.02021,0.00013,0.12363,0.82485,0
0.2944,-0.48826,0.00610,0.00147,-0.00238,-0.01565,0.03074,-3.07302,-0.02035,0.00013,0.00000,0.00000,-0.02035,0.00013,0.12363,0.82483,0
0.2964,-0.48826,0.00610,0.00134,-0.00214,-0.01562,0.03089,-3.07302,-0.02049,0.00013,0.00000,0.00000,-0.02049,0.00013,0.12358,0.82485,0
0.2984,-0.48826,0.00610,0.00122,-0.00189,-0.01559,0.03102,-3.07302,-0.02063,0.00013,0.00000,0.00000,-0.02063,0.00013,0.12353,0.82482,0
0.3004,-0.48826,0.00610,0.00110,-0.00164,-0.01555,0.03114,-3.07302,-0.02077,0.00013,0.00000,0.00000,-0.02077,0.00013,0.12347,0.82489,0
0.3024,-0.48826,0.00610,0.00097,-0.00139,-0.01550,0.03124,-3.07302,-0.02091,0.00013,0.00000,0.00000,-0.02091,0.00013,0.12343,0.82487,0
0.3044,-0.48826,0.00610,0.00085,-0.00114,-0.01544,0.03132,-3.07302,-0.02104,0.00013,0.00000,0.00000,-0.02104,0.00013,0.12341,0.82483,0
0.3064,-0.48826,0.00610,0.00072,-0.00089,-0.01537,0.03138,-3.07302,-0.02118,0.00014,0.00000,0.00000,-0.02118,0.00014,0.12335,0.82484,0
0.3084,-0.48826,0.00610,0.00060,-0.00064,-0.01529,0.03143,-3.07302,-0.02132,0.00014,0.00000,0.00000,-0.02132,0.00014,0.12335,0.82484,0
0.3104,-0.48826,0.00610,0.00048,-0.00039,-0.01521,0.03146,-3.07302,-0.02146,0.00014,0.00000,0.00000,-0.02146,0.00014,0.12325,0.82480,0
